Date_TRMB_L01d,Open_TRMB_L01d,High_TRMB_L01d,Low_TRMB_L01d,Close_TRMB_L01d,Adj Close_TRMB_L01d,Volume_TRMB_L01d,Daily_Return_TRMB_L01d,Vol5_TRMB_L01d,Vol10_TRMB_L01d,Vol20_TRMB_L01d,Vol60_TRMB_L01d,SMA5_TRMB_L01d,SMA10_TRMB_L01d,SMA30_TRMB_L01d,SMA60_TRMB_L01d,SMA100_TRMB_L01d,EMA5_TRMB_L01d,EMA10_TRMB_L01d,EMA30_TRMB_L01d,EMA60_TRMB_L01d,EMA100_TRMB_L01d,Short12_TRMB_L01d,Long26_TRMB_L01d,MACD_TRMB_L01d,SIGNAL9_TRMB_L01d,Ret5/10_TRMB_L01d,Ret10/30_TRMB_L01d,Ret30/60_TRMB_L01d,Ret30/100_TRMB_L01d,Emaret5/10_TRMB_L01d,Emaret10/30_TRMB_L01d,Emaret30/60_TRMB_L01d,Emaret30/100_TRMB_L01d,RetMACD_TRMB_L01d,DayRange_TRMB_L01d,average20r_TRMB_L01d,PRVHI_TRMB_L01d,HitLevel_TRMB_L01d,hitlevel_2_TRMB_L01d,hitlevel_1.8_TRMB_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,55.75,56.47000122070312,54.31999969482422,54.36000061035156,54.36000061035156,783800.0,-1.9303620583316277,1.5297212066127106,1.42989641410354,1.5367037994965356,3.1234556047901103,54.33999938964844,52.88599967956543,52.83400001525879,55.32733345031738,56.570300064086915,54.16689013237479,53.277712515974834,53.253026879178435,54.76993604637497,56.68840536674852,53.0686269470503,53.07479736111192,-0.006170414061621443,-0.7729793596797582,-0.29433378516489794,-0.29433378516489794,0.29433378516489794,0.29433378516489794,-0.29433378516489794,-0.29433378516489794,-0.29433378516489794,0.29433378516489794,-0.29433378516489794,1.0799980163574148,1.3865003585815434,56.47000122070312,52.548400421142574,52.8240005493164,53.09960067749023,0.0,1.0274930930471722,1.0166894856105795,0.9304957888254142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9303620583316277,1,-1.9303620583316277,-1,-1.9303620583316277,-1,1.9303620583316277,-1
2023-01-19,53.86000061035156,54.63999938964844,53.56000137329102,54.20000076293945,54.20000076293945,712500.0,-0.29433378516489794,1.5175180298113464,1.4639774722093428,1.529298834289426,3.0699798443694664,54.52799987792969,53.22599983215332,52.6456667582194,55.29933344523112,56.41830005645752,54.17792700922968,53.445401288150215,53.31412196845334,54.75124964363938,56.63913002805923,53.24268445718709,53.1581457612473,0.08453869593979135,-0.6014757485558483,2.933579576026656,2.933579576026656,-2.933579576026656,-2.933579576026656,2.933579576026656,2.933579576026656,2.933579576026656,-2.933579576026656,2.933579576026656,1.6099967956542898,1.4160001754760743,54.63999938964844,53.41970043182372,53.69700050354003,53.974300575256336,1.0,1.0244617301672525,1.0137060570867464,0.9572867247293534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29433378516489794,1,0.29433378516489794,-1,0.29433378516489794,-1,0.29433378516489794,-1
2023-01-20,54.2400016784668,55.84999847412109,54.2400016784668,55.79000091552734,55.79000091552734,803200.0,2.933579576026656,1.8599107565487971,1.4392269409554648,1.5926519371864403,3.0929859663303856,54.85800018310547,53.793000030517575,52.55400009155274,55.294166819254556,56.31620006561279,54.715284977995566,53.87169212949151,53.473856094071024,54.78530706238981,56.622315590187306,53.63457929693174,53.35309799489767,0.2814813020340736,-0.42488433843786394,1.882056318031572,1.882056318031572,-1.882056318031572,-1.882056318031572,1.882056318031572,1.882056318031572,1.882056318031572,-1.882056318031572,1.882056318031572,1.3400001525878906,1.4205001831054687,55.84999847412109,51.524799003601075,51.80799903869629,52.0911990737915,1.0,1.0197981178217184,1.015659297400132,0.9036669641064109,0.0,0.0,1.0,0.0261055398732423,0.0261055398732423,0.950008988380432,0.950008988380432,2.933579576026656,1,-2.933579576026656,1,-2.933579576026656,1,-2.933579576026656,1
2023-01-23,56.0099983215332,57.06999969482422,55.72999954223633,56.84000015258789,56.84000015258789,827300.0,1.882056318031572,1.9460245682078816,1.350774741192983,1.609516221962014,3.0662142346141636,55.32400054931641,54.327000045776366,52.532666778564455,55.27233346303304,56.236500091552735,55.42352336952634,54.411384497327205,53.691026678491475,54.85267404895368,56.62662617558137,54.12772096703269,53.611387043615466,0.5163339234172213,-0.2366406860668469,-0.9852240882964037,-0.9852240882964037,0.9852240882964037,0.9852240882964037,-0.9852240882964037,-0.9852240882964037,-0.9852240882964037,0.9852240882964037,-0.9852240882964037,0.75,1.3740001678466798,57.06999969482422,52.724898071289054,53.00899810791015,53.29309814453124,0.0,1.0183518416754094,1.0186016011455996,0.8392427008572656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.882056318031572,1,1.882056318031572,-1,1.882056318031572,1,1.882056318031572,-1
2023-01-24,56.47999954223633,56.93000030517578,56.18000030517578,56.27999877929688,56.27999877929688,605700.0,-0.9852240882964037,2.0258305037887467,1.4750991023274678,1.5187212610336795,3.068786737034662,55.49400024414062,54.73099975585937,52.48500010172526,55.243166796366374,56.16020008087158,55.7090151727832,54.75113254859441,53.858057136607954,54.89947158109608,56.619762266744054,54.45884063045794,53.809061986999275,0.6497786434586672,-0.059356820161744095,0.5152823770742798,0.5152823770742798,-0.5152823770742798,-0.5152823770742798,0.5152823770742798,0.5152823770742798,0.5152823770742798,-0.5152823770742798,0.5152823770742798,1.6100006103515625,1.4145000457763666,56.93000030517578,54.04719932556152,54.32199935913086,54.59679939270019,1.0,1.0139409199847398,1.0174952111417717,0.9712770474573317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9852240882964037,1,0.9852240882964037,1,-0.9852240882964037,1,0.9852240882964037,1
2023-01-25,55.36000061035156,56.61000061035156,55.0,56.56999969482422,56.56999969482422,723200.0,0.5152823770742798,1.5959429585774572,1.4747655303168372,1.4968049660587712,3.069161032358421,55.93600006103516,55.1379997253418,52.454000091552736,55.21533342997233,56.09340007781982,55.99601001346354,55.08183566609074,54.033021172621915,54.95424299466094,56.618776869280296,54.78363433266814,54.013575891282606,0.7700584413855367,0.10652623214771206,1.1313406277196787,1.1313406277196787,-1.1313406277196787,-1.1313406277196787,1.1313406277196787,1.1313406277196787,1.1313406277196787,-1.1313406277196787,1.1313406277196787,1.2299995422363281,1.4080001831054685,56.61000061035156,53.818100204467775,54.101000213623045,54.38390022277832,1.0,1.0144727835552327,1.0165966572522125,0.9852756797033043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152823770742798,1,0.5152823770742798,1,0.5152823770742798,1,0.5152823770742798,1
2023-01-26,57.22999954223633,57.47999954223633,56.25,57.20999908447266,57.20999908447266,591900.0,1.1313406277196787,1.4717809872843926,1.461695127826636,1.4981950161443816,3.039722737760217,56.5379997253418,55.53299980163574,52.40166676839193,55.1648333867391,56.037500076293945,56.40067303713325,55.4687744694329,54.23798748951552,55.02820221072033,56.630484239878164,55.15692121756115,54.250347979667055,0.9065732378940936,0.2665356332969884,1.398355619407215,1.398355619407215,-1.398355619407215,-1.398355619407215,-1.398355619407215,1.398355619407215,1.398355619407215,-1.398355619407215,1.398355619407215,1.470001220703118,1.4300003051757801,57.47999954223633,53.51240020751953,53.794000244140626,54.07560028076172,1.0,1.0180973462138896,1.0168004174711647,0.9756374250852347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1313406277196787,1,1.1313406277196787,1,1.1313406277196787,1,1.1313406277196787,1
2023-01-27,57.0099983215332,58.18000030517578,56.70999908447266,58.0099983215332,58.0099983215332,815000.0,1.398355619407215,1.1074829467242577,1.445967842480105,1.446872282165402,3.0453553345326134,56.981999206542966,55.91999969482422,52.50100008646647,55.12900002797445,55.99640007019043,56.93711479859991,55.93081516981477,54.48134302706505,55.12596601763222,56.65780135040599,55.59585615663377,54.52884059758306,1.0670155590507093,0.42663161844773256,-1.5859303491891514,-1.5859303491891514,1.5859303491891514,1.5859303491891514,1.5859303491891514,-1.5859303491891514,-1.5859303491891514,1.5859303491891514,-1.5859303491891514,0.9899978637695312,1.3695001602172845,58.18000030517578,54.33399887084961,54.619998931884766,54.905998992919926,0.0,1.0189914076808737,1.0179918641580648,0.9993749001232206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.398355619407215,1,1.398355619407215,-1,1.398355619407215,1,1.398355619407215,-1
2023-01-30,57.27999877929688,58.0099983215332,57.02000045776367,57.09000015258789,57.09000015258789,1039600.0,-1.5859303491891514,1.3173634357150243,1.6171836230371024,1.3596959954786925,3.0516337862434857,57.03199920654297,56.177999877929686,52.5853333791097,55.082333374023435,55.965100059509275,56.98807658326257,56.141576075773514,54.649643486776206,55.19036057943405,56.6663597425284,55.82572446370364,54.71855612017602,1.1071683435276185,0.5627389634637098,1.6990737749352798,1.6990737749352798,-1.6990737749352798,-1.6990737749352798,-1.6990737749352798,1.6990737749352798,1.6990737749352798,-1.6990737749352798,1.6990737749352798,1.3300018310546804,1.3710002899169915,58.0099983215332,55.167099952697754,55.44099998474121,55.71490001678467,1.0,1.0152016684550706,1.0150779612304888,1.1893714686331478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5859303491891514,-1,1.5859303491891514,-1,-1.5859303491891514,1,1.5859303491891514,1
2023-01-31,57.02999877929688,58.11000061035156,56.77999877929688,58.06000137329102,58.06000137329102,945500.0,1.6990737749352798,1.3141656831483985,1.6181292064016628,1.3753703544022944,2.737485736725176,57.3879997253418,56.44099998474121,52.79166679382324,55.155833371480306,55.922800064086914,57.34538484660539,56.49038067532215,54.869666576228774,55.2844471628392,56.693956606503896,56.169459372870925,54.96607058336972,1.2033887895012043,0.6908689286712086,3.6686138529748704,3.6686138529748704,-3.6686138529748704,-3.6686138529748704,-3.6686138529748704,3.6686138529748704,3.6686138529748704,-3.6686138529748704,3.6686138529748704,2.5800018310546946,1.416000366210937,58.11000061035156,54.99379768371582,55.26799774169922,55.54219779968262,1.0,1.016778578353619,1.0151353940451804,1.176504351153378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6990737749352798,-1,-1.6990737749352798,-1,1.6990737749352798,1,1.6990737749352798,1
2023-02-01,58.0,60.56000137329102,57.97999954223633,60.18999862670898,60.18999862670898,1001500.0,3.6686138529748704,1.8794410937736588,1.6609278900259845,1.516628868645375,2.7427783218198467,58.11199951171875,57.023999786376955,53.13700002034505,55.29133332570394,55.91080005645752,58.29358943997325,57.16303848466521,55.21291380529202,55.445284915752964,56.76318516135944,56.78800387346139,55.353028216209665,1.4349756572517265,0.8396902743873123,2.5253372527727462,2.5253372527727462,-2.5253372527727462,-2.5253372527727462,-2.5253372527727462,2.5253372527727462,2.5253372527727462,-2.5253372527727462,2.5253372527727462,1.1899986267089844,1.3915002822875973,60.56000137329102,54.9947998046875,55.27799987792969,55.56119995117187,1.0,1.0190796810012916,1.0197776567739891,1.0951445830709359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6686138529748704,1,-3.6686138529748704,-1,3.6686138529748704,-1,3.6686138529748704,-1
2023-02-02,61.2599983215332,62.0099983215332,60.81999969482422,61.70999908447266,61.70999908447266,1039000.0,2.5253372527727462,1.9569548181011223,1.6492364978105154,1.5549265328701032,2.729672722645191,59.01199951171875,57.77499961853027,53.541999944051106,55.42333329518636,55.8971000289917,59.43239265480639,57.989758593721106,55.63208059749723,55.65068538030115,56.86114187270822,57.54523390592467,55.823914947192115,1.721318958732553,1.0160160112563605,-2.284880681138914,-2.284880681138914,2.284880681138914,2.284880681138914,2.284880681138914,-2.284880681138914,-2.284880681138914,2.284880681138914,-2.284880681138914,1.2099990844726491,1.4050001144409172,62.0099983215332,57.49870075225831,57.777000808715826,58.05530086517335,0.0,1.0214106430351535,1.0248773938031446,1.0606523607043568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5253372527727462,1,-2.5253372527727462,-1,-2.5253372527727462,-1,-2.5253372527727462,-1
2023-02-03,60.45000076293945,61.43999862670898,60.22999954223633,60.29999923706055,60.29999923706055,683100.0,-2.284880681138914,2.6087890621453833,1.8894397128484952,1.6414667138090469,2.6296431618631986,59.46999969482422,58.225999450683595,53.913666534423825,55.47499993642171,55.855800018310546,59.721594848891115,58.409802347055546,55.93323663875938,55.803121900194895,56.92923805814094,57.969043956868646,56.15547674644162,1.8135672104270242,1.1755262510904934,-2.255390758804039,-2.255390758804039,2.255390758804039,2.255390758804039,2.255390758804039,-2.255390758804039,-2.255390758804039,-2.255390758804039,-2.255390758804039,1.0300025939941406,1.3920001983642567,61.43999862670898,58.918998069763184,59.19999809265137,59.48099811553955,0.0,1.0213650303279769,1.0224584307620364,1.1510679424403456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.284880681138914,1,2.284880681138914,-1,2.284880681138914,1,2.284880681138914,-1
2023-02-06,59.36999893188477,59.65000152587891,58.61999893188477,58.93999862670898,58.93999862670898,772600.0,-2.255390758804039,2.7740846963555175,2.0696965065282935,1.7301899201078976,2.579521805318765,59.83999938964844,58.4359992980957,54.21799977620443,55.54649988810221,55.82840000152588,59.46106277483041,58.5062016706289,56.12722128314323,55.90597031745765,56.96905509910268,58.11842159838254,56.36173762646143,1.7566839719211131,1.2917577952566175,1.1706862190077685,1.1706862190077685,-1.1706862190077685,-1.1706862190077685,-1.1706862190077685,1.1706862190077685,1.1706862190077685,1.1706862190077685,1.1706862190077685,1.6300010681152344,1.3995000839233387,59.65000152587891,58.37759819030761,58.65599822998046,58.934398269653315,1.0,1.024026287021988,1.0163206818582595,1.1962250400807004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.255390758804039,-1,2.255390758804039,1,-2.255390758804039,1,2.255390758804039,1
2023-02-07,58.52999877929688,59.70000076293945,58.06999969482422,59.63000106811523,59.63000106811523,1356600.0,1.1706862190077685,2.734895826971187,2.023140732908278,1.7251676454432074,2.577420309341225,60.15399932861328,58.77099952697754,54.58133316040039,55.63949991861979,55.8125,59.51737553925868,58.710528833808226,56.353207075722075,56.02806968633166,57.021747098489065,58.35097228603372,56.60383121473208,1.747141071301641,1.3828344504656223,-5.685056731386004,-5.685056731386004,5.685056731386004,5.685056731386004,5.685056731386004,-5.685056731386004,-5.685056731386004,-5.685056731386004,-5.685056731386004,2.9499969482421946,1.4954999923706052,59.70000076293945,56.57110134124757,56.851001358032235,57.1309013748169,0.0,1.0235320109027737,1.0137427940350254,1.1727212356736025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1706862190077685,-1,1.1706862190077685,-1,1.1706862190077685,1,1.1706862190077685,-1
2023-02-08,58.31000137329102,58.91999816894531,55.97000122070312,56.2400016784668,56.2400016784668,2830600.0,-5.685056731386004,3.2345327225398885,2.8375754559305277,2.2371345815007886,2.3899570738408777,59.363999938964845,58.737999725341794,54.83799985249837,55.590833282470705,55.780700035095215,58.42491758566139,58.2613420782916,56.34590350170561,56.03501827623773,57.006266991161894,58.026207577177274,56.57688087871243,1.4493266984648443,1.3961329000654668,2.1514919067577862,2.1514919067577862,-2.1514919067577862,-2.1514919067577862,-2.1514919067577862,2.1514919067577862,2.1514919067577862,2.1514919067577862,2.1514919067577862,1.720001220703118,1.5225000381469713,58.91999816894531,56.40990077972412,56.709000778198245,57.008100776672364,1.0,1.010657499685897,1.0028076165349913,1.2683972968791764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.685056731386004,-1,5.685056731386004,-1,-5.685056731386004,1,5.685056731386004,1
2023-02-09,57.04999923706055,58.72000122070312,57.0,57.45000076293945,57.45000076293945,2007400.0,2.1514919067577862,3.126342302872654,2.901261667874379,2.2604162621720265,2.3222262272889327,58.512000274658206,58.761999893188474,55.1189998626709,55.51499996185303,55.768400039672855,58.09994531142075,58.1138254755003,56.417135583075535,56.081411144654176,57.01505379852383,57.93756037498684,56.641556425692215,1.2960039492946223,1.376107109911298,3.0809407036692074,-3.0809407036692074,3.0809407036692074,3.0809407036692074,3.0809407036692074,3.0809407036692074,-3.0809407036692074,-3.0809407036692074,3.0809407036692074,1.9500007629394531,1.5400001525878892,58.72000122070312,55.570498085021974,55.87499809265137,56.17949810028077,0.0,0.9957455563291806,0.9997611555603855,1.283507695651847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1514919067577862,-1,-2.1514919067577862,-1,2.1514919067577862,-1,2.1514919067577862,-1
2023-02-10,56.72999954223633,57.18000030517578,55.22999954223633,55.68000030517578,55.68000030517578,1836800.0,-3.0809407036692074,3.203229216243882,3.018553903184416,2.368051681558524,2.2882428920035536,57.58800048828125,58.52900009155273,55.35633316040039,55.45466664632161,55.736000061035156,57.29329697600576,57.67131180816856,56.369578468372325,56.06825013352373,56.98861709568525,57.590243441169754,56.5703300463947,1.0199133947750525,1.304868366884049,-0.6824731789376771,0.6824731789376771,-0.6824731789376771,-0.6824731789376771,-0.6824731789376771,-0.6824731789376771,0.6824731789376771,0.6824731789376771,-0.6824731789376771,1.529998779296875,1.5225000381469709,57.18000030517578,55.33200088500976,55.64000091552734,55.948000946044914,1.0,0.983922506760759,0.993445357486922,1.2746993347703317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0809407036692074,-1,3.0809407036692074,1,3.0809407036692074,1,3.0809407036692074,1
