Date_LRCX_L01d,Open_LRCX_L01d,High_LRCX_L01d,Low_LRCX_L01d,Close_LRCX_L01d,Adj Close_LRCX_L01d,Volume_LRCX_L01d,Daily_Return_LRCX_L01d,Vol5_LRCX_L01d,Vol10_LRCX_L01d,Vol20_LRCX_L01d,Vol60_LRCX_L01d,SMA5_LRCX_L01d,SMA10_LRCX_L01d,SMA30_LRCX_L01d,SMA60_LRCX_L01d,SMA100_LRCX_L01d,EMA5_LRCX_L01d,EMA10_LRCX_L01d,EMA30_LRCX_L01d,EMA60_LRCX_L01d,EMA100_LRCX_L01d,Short12_LRCX_L01d,Long26_LRCX_L01d,MACD_LRCX_L01d,SIGNAL9_LRCX_L01d,Ret5/10_LRCX_L01d,Ret10/30_LRCX_L01d,Ret30/60_LRCX_L01d,Ret30/100_LRCX_L01d,Emaret5/10_LRCX_L01d,Emaret10/30_LRCX_L01d,Emaret30/60_LRCX_L01d,Emaret30/100_LRCX_L01d,RetMACD_LRCX_L01d,DayRange_LRCX_L01d,average20r_LRCX_L01d,PRVHI_LRCX_L01d,HitLevel_LRCX_L01d,hitlevel_2_LRCX_L01d,hitlevel_1.8_LRCX_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-29,494.5400085449219,521.1599731445312,492.260009765625,515.75,515.75,2072200.0,6.322671368996019,4.294856430195162,3.4687010099621287,2.7401681499987784,2.520677342913642,504.45,507.2749938964844,494.54099731445314,489.4058319091797,472.576298828125,503.82394235235427,502.6736207736118,497.0729268824255,486.7538941866991,476.014660646505,502.02325423161756,498.19867517958625,3.8245790520313108,3.508906306350311,-3.0266573633664566,3.0266573633664566,3.0266573633664566,3.0266573633664566,-3.0266573633664566,3.0266573633664566,3.0266573633664566,3.0266573633664566,3.0266573633664566,10.79998779296875,17.766497802734378,521.1599731445312,456.4725915527344,460.1159912109375,463.7593908691407,1.0,0.9944310404997789,1.002288406495197,1.2658715889255465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.322671368996019,1,-6.322671368996019,1,-6.322671368996019,1,-6.322671368996019,1
2023-03-30,523.6099853515625,532.760009765625,521.9600219726562,531.3599853515625,531.3599853515625,2055800.0,3.0266573633664566,4.230717340936771,3.104864248771987,2.8046265356813143,2.5323299749441777,506.0039916992188,508.8919921875,494.9099975585938,491.35683186848956,473.9556985473633,513.0026233520904,507.88932342414824,499.284995170757,488.2163889789897,477.1106076703675,506.5365974808399,500.6550685256586,5.881528955181295,3.983430836116508,0.23336161332407976,-0.23336161332407976,-0.23336161332407976,-0.23336161332407976,0.23336161332407976,-0.23336161332407976,-0.23336161332407976,-0.23336161332407976,-0.23336161332407976,7.70001220703125,17.494998168945322,532.760009765625,482.0736779785156,485.6269775390625,489.1802770996094,0.0,0.9943249244778504,1.0100677444713126,1.1070508708631817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0266573633664566,1,3.0266573633664566,-1,3.0266573633664566,1,3.0266573633664566,-1
2023-03-31,527.6400146484375,533.0900268554688,525.3900146484375,530.1199951171875,530.1199951171875,1163700.0,-0.23336161332407976,3.49630405226125,3.0581315949283345,2.808663028166944,2.5258375068625765,511.6159912109375,511.0679931640625,495.8696645100911,493.15116526285806,475.0614984130859,518.7084139404561,511.9312637319735,501.2743500060106,489.59027770483226,478.16029851089854,510.1648125018164,502.83765568058664,7.327156821229778,4.652176033139162,-1.624157819147944,-1.624157819147944,-1.624157819147944,-1.624157819147944,1.624157819147944,-1.624157819147944,-1.624157819147944,-1.624157819147944,-1.624157819147944,11.59002685546875,17.242999267578135,533.0900268554688,494.27101379394526,497.77001342773434,501.2690130615234,0.0,1.0010722605488995,1.0132383987629068,1.0888211096381344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23336161332407976,1,0.23336161332407976,-1,-0.23336161332407976,1,0.23336161332407976,1
2023-04-03,524.0900268554688,526.2100219726562,514.6199951171875,521.510009765625,521.510009765625,1110000.0,-1.624157819147944,3.5631762659810615,3.1196243754374846,2.819739514987357,2.53014751770728,516.7639953613282,511.88999633789064,496.73133138020836,494.89199879964195,475.92689849853514,519.6422792155124,513.67285391991,502.57987644211477,490.6368262969894,479.0187086347545,511.9102274654793,504.2207930202191,7.68943444526019,5.259627715563369,-3.3019502786613955,-3.3019502786613955,-3.3019502786613955,-3.3019502786613955,3.3019502786613955,-3.3019502786613955,-3.3019502786613955,-3.3019502786613955,-3.3019502786613955,22.8699951171875,17.75899963378907,526.2100219726562,495.1554284667968,498.60402832031247,502.0526281738281,0.0,1.0095215750616473,1.011621064360417,1.106351972888344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.624157819147944,1,1.624157819147944,1,-1.624157819147944,1,-1.624157819147944,1
2023-04-04,523.0,524.1099853515625,501.239990234375,504.2900085449219,504.2900085449219,1269800.0,-3.3019502786613955,3.847761239305662,3.2924789701166906,2.9212762817701754,2.4331650958199704,520.6059997558593,511.58299865722654,497.597998046875,495.8756657918294,476.52119873046877,514.5248556586489,511.96688203354853,502.69020754552173,491.0844716165937,479.5191304151538,510.7378860930859,504.22592009612305,6.511965996962829,5.510095371843261,-2.1436073242428324,-2.1436073242428324,-2.1436073242428324,-2.1436073242428324,2.1436073242428324,-2.1436073242428324,-2.1436073242428324,-2.1436073242428324,-2.1436073242428324,13.44000244140625,17.742999267578135,524.1099853515625,487.1402227783203,490.6920227050781,494.24382263183594,0.0,1.0176374139139022,1.0049963654190677,1.127068668808546,0.0,0.0,1.0,0.0118116214871406,0.0118116214871406,0.9869205951690674,0.9869205951690674,-3.3019502786613955,1,-3.3019502786613955,-1,-3.3019502786613955,-1,-3.3019502786613955,-1
2023-04-05,499.8999938964844,499.8999938964844,486.4599914550781,493.4800109863281,493.4800109863281,1607300.0,-2.1436073242428324,2.4337921039173684,3.3614221580059094,2.9036257726969086,2.4454947360118067,516.152001953125,510.3010009765625,498.1393320719401,496.55983276367186,477.1285989379883,507.509907434542,508.6056327522357,502.09600131589633,491.1630138910112,479.79558349577115,508.08282838435395,503.4299268287308,4.652901555623146,5.338656608599238,0.06281866573970278,0.06281866573970278,0.06281866573970278,0.06281866573970278,-0.06281866573970278,-0.06281866573970278,0.06281866573970278,0.06281866573970278,-0.06281866573970278,15.940002441406307,17.76250000000001,499.8999938964844,485.0753869628906,488.6239868164062,492.1725866699219,1.0,1.011465783851816,0.997845628819004,1.1576637008851853,0.0,0.0,1.0,0.004153511,0.004153511,0.9764267206192015,0.9764267206192015,-2.1436073242428324,1,2.1436073242428324,-1,2.1436073242428324,-1,2.1436073242428324,-1
2023-04-06,486.0400085449219,496.3900146484375,480.4500122070312,493.7900085449219,493.7900085449219,965200.0,0.06281866573970278,1.388340034026166,3.118575250556631,2.899308438128253,2.4405103278112157,508.63800659179685,507.3209991455078,498.41966552734374,497.1461664835612,477.2123989868164,502.93660780466865,505.91188289636045,501.5601308145432,491.24914486327054,480.0727008234771,505.8839330244414,502.71585880770795,3.16807421673343,4.904540130226077,2.7683798119849246,2.7683798119849246,2.7683798119849246,2.7683798119849246,-2.7683798119849246,-2.7683798119849246,2.7683798119849246,2.7683798119849246,-2.7683798119849246,25.380004882812386,17.905000305175783,496.3900146484375,460.82249389648433,464.37499389648434,467.92749389648435,1.0,1.0025960042034674,0.994118985554049,1.0756272804731093,0.0,0.0,1.0,0.003157078,0.003157078,0.991671860218048,0.991671860218048,0.06281866573970278,1,-0.06281866573970278,-1,-0.06281866573970278,-1,-0.06281866573970278,-1
2023-04-10,486.2200012207031,511.4400024414062,486.0599975585938,507.4599914550781,507.4599914550781,1338900.0,2.7683798119849246,2.356410639908696,2.9999695187853024,2.900498026830142,2.459950267268695,504.106005859375,507.8609985351562,499.38133239746094,497.86549987792966,477.278798828125,504.4444023548052,506.1933571797636,501.94076698490034,491.78064803021505,480.61502341024146,506.12640355223164,503.0672760408465,3.0591275113851566,4.535457606457893,-0.009856601779275987,0.009856601779275987,0.009856601779275987,0.009856601779275987,-0.009856601779275987,-0.009856601779275987,0.009856601779275987,0.009856601779275987,-0.009856601779275987,6.110015869140625,17.378500366210936,511.4400024414062,456.99901397705077,460.58001403808595,464.1610140991211,1.0,0.9926062590224256,0.99654488783752,1.034294624935108,0.0,0.0,1.0,0.006356995,0.006356995,0.9441866874694824,0.9441866874694824,2.7683798119849246,1,-2.7683798119849246,1,-2.7683798119849246,1,-2.7683798119849246,1
2023-04-11,510.2999877929688,511.760009765625,505.6499938964844,507.510009765625,507.510009765625,908000.0,0.009856601779275987,2.33501667259516,2.9608291291003495,2.896779629585798,2.4560973054868436,501.306005859375,509.0350006103516,500.20799967447914,498.48999989827473,477.5468988037109,505.46627149174515,506.4327485590111,502.30007297075355,492.2963648084252,481.1475973974768,506.33926604659985,503.39636742786706,2.9428986187327837,4.216945808912872,2.057102764579467,-2.057102764579467,-2.057102764579467,-2.057102764579467,2.057102764579467,2.057102764579467,-2.057102764579467,-2.057102764579467,2.057102764579467,17.54998779296875,17.50249938964844,511.760009765625,473.2073016357421,476.6830017089843,480.1587017822265,0.0,0.9848163785560733,0.9980915984007434,1.02211058751601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009856601779275987,1,0.009856601779275987,-1,0.009856601779275987,-1,0.009856601779275987,-1
2023-04-12,513.3400268554688,513.6699829101562,496.1199951171875,497.0700073242188,497.0700073242188,972800.0,-2.057102764579467,2.0077949295486275,2.9519435919938353,2.840932021199437,2.4712036877822445,499.86200561523435,510.2340026855469,500.5766662597656,498.8799997965495,477.6101989746094,502.6675167692364,504.730431970867,501.96264938065457,492.45287767779547,481.46289264355084,504.9132262431566,502.92774816093015,1.9854780822264502,3.7706522635755877,-0.25750875338208173,0.25750875338208173,0.25750875338208173,0.25750875338208173,-0.25750875338208173,-0.25750875338208173,0.25750875338208173,0.25750875338208173,-0.25750875338208173,11.579986572265625,17.33149871826172,513.6699829101562,473.25451110839845,476.7550109863281,480.2555108642578,1.0,0.9796720778785402,0.9959128376833246,1.0390757575211285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.057102764579467,1,2.057102764579467,-1,2.057102764579467,-1,2.057102764579467,-1
2023-04-13,499.489990234375,502.0799865722656,490.5,498.3500061035156,498.3500061035156,1297100.0,0.25750875338208173,1.7138424979792402,2.0621021100028463,2.819839768725801,2.4696724576304603,500.83600463867185,508.49400329589844,500.82433268229164,499.3360000610352,478.0398989868164,501.2283465473295,503.57035454043944,501.72957562083917,492.64622615076985,481.7972909298868,503.9035000678273,502.5886561566772,1.314843911150092,3.2794905930904887,-0.4996468754648289,0.4996468754648289,0.4996468754648289,0.4996468754648289,-0.4996468754648289,-0.4996468754648289,0.4996468754648289,0.4996468754648289,-0.4996468754648289,13.269989013671875,16.22199859619141,502.0799865722656,475.54068572998045,479.0069854736328,482.47328521728514,1.0,0.9849398447030057,0.9953491940659469,0.7312834342125215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25750875338208173,1,-0.25750875338208173,-1,-0.25750875338208173,-1,-0.25750875338208173,-1
2023-04-14,497.0899963378906,505.8599853515625,492.5899963378906,500.8399963378906,500.8399963378906,924500.0,0.4996468754648289,1.7157058052275673,1.734802106842656,2.4937614378967354,2.4666555238273973,502.2460021972656,505.44200439453124,501.1863321940104,499.90183308919273,478.4366989135742,501.09889647751663,503.07392577633965,501.67218340903605,492.91487435362626,482.1743742052928,503.4321918016832,502.45912579973003,0.973066001953157,2.8182056748630226,1.633254679257412,-1.633254679257412,-1.633254679257412,-1.633254679257412,1.633254679257412,1.633254679257412,-1.633254679257412,-1.633254679257412,1.633254679257412,11.920013427734375,16.013497924804692,505.8599853515625,466.3915896606445,469.6359893798828,472.8803890991211,0.0,0.9936768171828257,0.9960740773917568,0.695656802001801,1.0,0.0,0.0,0.7099242806434631,0.7099242806434631,0.1777610927820205,0.1777610927820205,0.4996468754648289,-1,-0.4996468754648289,-1,-0.4996468754648289,-1,-0.4996468754648289,-1
2023-04-17,489.989990234375,495.0299987792969,483.1099853515625,492.6600036621094,492.6600036621094,1247800.0,-1.633254679257412,1.1732495573262682,1.7603569770171827,2.5025719586996393,2.4478771221120637,499.2860046386719,501.6960052490234,501.2199991861979,500.5479995727539,478.796298828125,498.28593220571423,501.1804853919341,501.0907524576214,492.90651793751096,482.3820104321604,501.77493208790264,501.73326490064704,0.04166718725559804,2.262897977341538,-0.5500733639698446,0.5500733639698446,0.5500733639698446,0.5500733639698446,-0.5500733639698446,-0.5500733639698446,0.5500733639698446,0.5500733639698446,-0.5500733639698446,11.330017089843693,16.08899841308594,495.0299987792969,470.6302899169922,473.83298950195314,477.03568908691403,1.0,0.9951962930038574,0.9942245293450397,0.7034191248318316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633254679257412,1,1.633254679257412,1,1.633254679257412,-1,1.633254679257412,-1
2023-04-18,494.760009765625,500.4400024414062,489.1099853515625,495.3699951171875,495.3699951171875,899300.0,0.5500733639698446,1.2631182498606042,1.7699963259756397,2.4946350612461203,2.3934692994986757,496.8580017089844,499.0820037841797,501.55833231608074,500.92916615804035,479.24849884033205,497.31395317620536,500.1240326147074,500.72167133888377,492.98728768110686,482.6391982477055,500.7895571693311,501.2619115833537,-0.47235441402261813,1.715847499068707,0.8781327384365626,0.8781327384365626,-0.8781327384365626,-0.8781327384365626,0.8781327384365626,0.8781327384365626,0.8781327384365626,-0.8781327384365626,0.8781327384365626,11.170013427734375,15.473999023437504,500.4400024414062,459.6342022705078,462.852001953125,466.0698016357422,0.0,0.9955438143264388,0.9943812349432387,0.7095211453860875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500733639698446,1,0.5500733639698446,1,-0.5500733639698446,-1,-0.5500733639698446,1
2023-04-19,485.9800109863281,493.9100036621094,482.739990234375,491.0199890136719,491.0199890136719,1722100.0,-0.8781327384365626,0.970460833208769,1.4867771539822128,2.4895113219488776,2.344968126442738,495.647998046875,497.7550018310547,501.93699849446614,500.9331659952799,479.60249877929687,495.21596512202757,498.46875195997364,500.09575635016046,492.92278608545325,482.80515450049694,499.286546683845,500.50325065226616,-1.2167039684211431,1.129337205570737,-7.229854448265581,-7.229854448265581,7.229854448265581,7.229854448265581,-7.229854448265581,-7.229854448265581,-7.229854448265581,7.229854448265581,-7.229854448265581,28.3900146484375,15.93499908447266,493.9100036621094,466.3972045898437,469.4920043945312,472.5868041992187,1.0,0.9957669862152488,0.9934744418277853,0.5972164660887387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8781327384365626,1,-0.8781327384365626,1,0.8781327384365626,-1,-0.8781327384365626,1
2023-04-20,510.9599914550781,536.5,508.1099853515625,526.52001953125,526.52001953125,4048000.0,7.229854448265581,3.5216212220465413,2.6581213628420755,2.984312629673171,2.520368225903195,501.28200073242186,501.0590026855469,503.04099934895834,501.58349965413413,480.25369903564456,505.65064992510173,503.5689824274784,501.800547523134,494.02433472302033,483.67079539219503,503.4763117372919,502.4304187173761,1.045893019915809,1.1126483684397512,-1.772015639243893,1.772015639243893,-1.772015639243893,-1.772015639243893,1.772015639243893,-1.772015639243893,-1.772015639243893,-1.772015639243893,1.772015639243893,10.5,15.498500061035159,536.5,458.8530056762695,462.0400054931641,465.2270053100586,0.0,1.000445053468114,1.0041338278771432,0.8906980241990201,1.0,1.0,0.0,0.9855507612228394,0.9855507612228394,0.0133895110338926,0.0133895110338926,7.229854448265581,-1,7.229854448265581,1,-7.229854448265581,1,7.229854448265581,1
2023-04-21,524.1900024414062,524.3300170898438,513.8300170898438,517.1900024414062,517.1900024414062,1438700.0,-1.772015639243893,3.765199740894507,2.7666431613432034,2.9182974758770523,2.532661711198977,504.552001953125,503.3990020751953,503.93799947102866,502.06333312988284,480.8930990600586,509.4971007638699,506.0455315209198,502.7934155823774,494.7838648121477,484.3345420664368,505.58611030715565,503.5237212154524,2.062389091703267,1.3025965130924544,-0.5433201618997077,0.5433201618997077,-0.5433201618997077,-0.5433201618997077,0.5433201618997077,-0.5433201618997077,-0.5433201618997077,-0.5433201618997077,-0.5433201618997077,11.70001220703125,15.152001953125003,524.3300170898438,502.40329986572266,505.5029998779297,508.6026998901367,0.0,1.0022904294072428,1.0068206693428878,0.948033291401086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.772015639243893,1,-1.772015639243893,-1,-1.772015639243893,1,-1.772015639243893,-1
2023-04-24,515.3699951171875,518.0800170898438,506.3800048828125,514.3800048828125,514.3800048828125,1024700.0,-0.5433201618997077,3.625348522806993,2.660793158354891,2.7598496565812085,2.523112827581928,508.8960021972656,504.09100341796875,505.1233327229818,502.3404998779297,481.60459899902344,511.1247354701842,507.56089031399114,503.54093747272805,495.4263612079072,484.9295017261671,506.939017164949,504.3278903759975,2.6111267889514806,1.5643025682642597,-2.850033734388501,2.850033734388501,-2.850033734388501,-2.850033734388501,2.850033734388501,-2.850033734388501,-2.850033734388501,-2.850033734388501,-2.850033734388501,17.160003662109375,15.254002380371091,518.0800170898438,490.99561279296876,494.02601318359376,497.05641357421877,0.0,1.009532006615307,1.0070215125400783,0.9641080092931494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433201618997077,1,0.5433201618997077,1,-0.5433201618997077,1,0.5433201618997077,1
2023-04-25,511.5499877929688,516.6199951171875,499.4599914550781,499.7200012207031,499.7200012207031,1371100.0,-2.850033734388501,4.009936242146876,2.8279231623678074,2.825115959678454,2.5203370841808637,509.76600341796876,503.31200256347654,505.8806660970052,502.6211664835612,482.1812991333008,507.32315738702385,506.1352741152115,503.2944254564684,495.5671362902939,485.2223829042767,505.8283993273727,503.9865652533831,1.8418340739896166,1.619808869409331,-0.4642614501223677,0.4642614501223677,-0.4642614501223677,-0.4642614501223677,0.4642614501223677,-0.4642614501223677,-0.4642614501223677,-0.4642614501223677,-0.4642614501223677,12.54998779296875,14.992501831054682,516.6199951171875,484.52121185302735,487.57201232910154,490.6228128051758,0.0,1.0128230616826552,1.0023469679600754,1.0009936592796258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.850033734388501,1,-2.850033734388501,1,-2.850033734388501,-1,-2.850033734388501,-1
2023-04-26,503.25,507.7099914550781,495.1600036621094,497.3999938964844,497.3999938964844,1294900.0,-0.4642614501223677,3.985351914270597,2.7504697015959843,2.7796984177072446,2.5182007133628432,511.04200439453126,503.3450012207031,505.9946655273437,502.9339996337891,482.4314990234375,504.01543622351073,504.5470413481702,502.9141395493727,495.62722998230015,485.4635237160036,504.5317215687745,503.498671078798,1.0330504899765174,1.5024571935227686,4.320470650513415,-4.320470650513415,4.320470650513415,4.320470650513415,-4.320470650513415,-4.320470650513415,4.320470650513415,4.320470650513415,-4.320470650513415,26.089996337890625,14.852003479003901,507.7099914550781,483.6364910888672,486.63499145507814,489.63349182128906,1.0,1.0152917048051764,0.9989463715350724,0.9894849326369122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4642614501223677,1,-0.4642614501223677,1,0.4642614501223677,-1,0.4642614501223677,1
2023-04-27,503.5499877929688,519.510009765625,493.4200134277344,518.8900146484375,518.8900146484375,1983100.0,4.320470650513415,2.743043642133695,3.0679943272670123,2.5746083954792436,2.513402794468778,509.51600341796876,505.3990020751953,507.0559997558594,503.2471664428711,482.9889990234375,508.97362903181966,507.1548546754915,503.94484116866727,496.38994423364886,486.1254344275369,506.7406897348765,504.638770602475,2.1019191324015196,1.622349581298519,1.0002124332499676,-1.0002124332499676,1.0002124332499676,1.0002124332499676,-1.0002124332499676,1.0002124332499676,1.0002124332499676,1.0002124332499676,1.0002124332499676,11.949951171875,14.909501647949213,519.510009765625,475.0355838012695,478.0059844970703,480.9763851928711,1.0,1.0081460416935308,1.0035862307923522,1.1916353308930807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.320470650513415,1,4.320470650513415,1,-4.320470650513415,-1,4.320470650513415,1
2023-04-28,519.260009765625,524.469970703125,512.52001953125,524.0800170898438,524.0800170898438,1145800.0,1.0002124332499676,2.6397067020934357,3.0730480162575313,2.4902552847514663,2.3929589776516695,510.8940063476563,507.72300415039064,507.352333577474,503.14416656494143,483.6530990600586,514.0090917178277,510.23215693264643,505.2438847764852,497.2978154748356,486.87701032184,509.40827855871765,506.0788629348727,3.329415623844966,1.9637627898078085,-0.0477026392626495,-0.0477026392626495,-0.0477026392626495,-0.0477026392626495,0.0477026392626495,-0.0477026392626495,-0.0477026392626495,-0.0477026392626495,-0.0477026392626495,10.1400146484375,15.031501770019526,524.469970703125,486.7091061401367,489.6910064697266,492.6729067993164,0.0,1.0062455357967715,1.007402384843572,1.2340293122053265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0002124332499676,1,1.0002124332499676,1,-1.0002124332499676,1,1.0002124332499676,1
2023-05-01,523.8699951171875,531.489990234375,521.3499755859375,523.8300170898438,523.8300170898438,838300.0,-0.0477026392626495,2.609602866675796,2.990786514177787,2.4898430256958997,2.378150325590901,512.7840087890625,510.8400054931641,507.8680013020833,502.85733388264975,484.3653991699219,517.2827335084997,512.704495143046,506.44299008702444,498.167723724508,487.60875303011727,511.62700756350625,507.39376324264833,4.233244320857921,2.417659096017831,-0.37226049355945884,-0.37226049355945884,-0.37226049355945884,-0.37226049355945884,0.37226049355945884,-0.37226049355945884,-0.37226049355945884,-0.37226049355945884,-0.37226049355945884,12.41998291015625,15.0729995727539,531.489990234375,491.40066680908205,494.40696716308594,497.4132675170899,0.0,1.0038055032397504,1.0089295849925726,1.2011948075890753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0477026392626495,1,-0.0477026392626495,-1,-0.0477026392626495,-1,-0.0477026392626495,-1
2023-05-02,523.75,526.6900024414062,514.27001953125,521.8800048828125,521.8800048828125,946600.0,-0.37226049355945884,2.0054208323071148,3.008534612588869,2.463273188066764,2.361812989960888,517.2160095214844,513.4910064697266,508.154335530599,502.73450063069663,485.1532992553711,518.8151572999374,514.3727696411853,507.4389265254624,498.94517556576386,488.2873916806657,513.2043917664764,508.4668181789568,4.7375735875195915,2.8816419943181835,-1.4045407030855102,-1.4045407030855102,-1.4045407030855102,-1.4045407030855102,1.4045407030855102,-1.4045407030855102,-1.4045407030855102,-1.4045407030855102,-1.4045407030855102,13.989990234375,14.628999328613276,526.6900024414062,498.3293911743164,501.3439910888672,504.358591003418,0.0,1.007254271262446,1.0086365140632365,1.2213564565893884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37226049355945884,1,0.37226049355945884,1,0.37226049355945884,-1,0.37226049355945884,-1
2023-05-03,522.510009765625,527.0,513.010009765625,514.5499877929688,514.5499877929688,1362800.0,-1.4045407030855102,2.198626030639924,3.040968596547842,2.3626024050909558,2.3600601158330092,520.6460083007812,515.8440063476562,508.3940022786458,502.6278335571289,485.85599914550784,517.3934341309479,514.4049911233277,507.89770467175316,499.45680875354105,488.8074430888301,513.4114065397829,508.9174233355503,4.493983204232563,3.2041102363010596,-0.4489354996395777,-0.4489354996395777,-0.4489354996395777,-0.4489354996395777,0.4489354996395777,-0.4489354996395777,-0.4489354996395777,-0.4489354996395777,-0.4489354996395777,8.460021972656307,14.380000305175779,527.0,494.50620391845706,497.4320037841797,500.35780364990234,0.0,1.0093090195757526,1.0058095140194774,1.2871266828456354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4045407030855102,1,-1.4045407030855102,1,1.4045407030855102,1,1.4045407030855102,1
2023-05-04,515.0599975585938,515.6500244140625,507.1900024414062,512.239990234375,512.239990234375,780200.0,-0.4489354996395777,0.8647737636225258,1.9174235450717427,2.306622236426252,2.3403736530323367,519.3160034179688,514.4160034179688,508.592002360026,502.27783355712893,486.42839904785154,515.675619498757,514.0113545980636,508.1778521274062,499.8759294578307,489.27145392339537,513.2311886466432,509.1635394021299,4.067649244513291,3.376818037943506,3.420275625734283,3.420275625734283,3.420275625734283,3.420275625734283,-3.420275625734283,3.420275625734283,3.420275625734283,3.420275625734283,3.420275625734283,14.57000732421875,14.311500549316401,515.6500244140625,495.36399932861326,498.23999938964846,501.1159994506836,1.0,1.0095253646221007,1.0032377979315161,0.8312689935923312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4489354996395777,1,-0.4489354996395777,-1,-0.4489354996395777,-1,-0.4489354996395777,-1
2023-05-05,519.0,531.0900268554688,516.52001953125,529.760009765625,529.760009765625,1401800.0,3.420275625734283,1.8540745499448206,2.150777013911691,2.414877628792161,2.352226551411864,520.452001953125,515.6730041503906,508.79766845703125,502.47533416748047,487.2239990234375,520.3704162543797,516.874746446711,509.57024939438804,500.8557353695616,490.07320750442966,515.7740842034096,510.6892038734999,5.084880329909765,3.718430496336758,-0.5606372099689524,-0.5606372099689524,-0.5606372099689524,-0.5606372099689524,0.5606372099689524,-0.5606372099689524,-0.5606372099689524,-0.5606372099689524,-0.5606372099689524,8.30999755859375,13.458000183105469,531.0900268554688,484.1647232055664,487.0270233154297,489.88932342529296,0.0,1.009267496580722,1.0067630887980115,0.8906360257216991,0.0,0.0,1.0,0.0350471027195453,0.0350471027195453,0.959582269191742,0.959582269191742,3.420275625734283,1,-3.420275625734283,1,-3.420275625734283,1,-3.420275625734283,-1
2023-05-08,530.0,531.52001953125,523.2100219726562,526.7899780273438,526.7899780273438,795700.0,-0.5606372099689524,1.8871333222461644,2.1515034106332322,2.355534137806727,2.352637230812837,521.043994140625,516.9140014648438,509.6220011393229,502.66316680908204,487.84889892578127,522.5102701787011,518.6775158250078,510.68119962877233,501.7060384075217,490.8002722672597,517.4688370993995,511.88185381082167,5.586983288577812,4.092141054784969,-2.0919073930297403,-2.0919073930297403,-2.0919073930297403,-2.0919073930297403,2.0919073930297403,-2.0919073930297403,-2.0919073930297403,-2.0919073930297403,-2.0919073930297403,7.82000732421875,13.543499755859376,531.52001953125,501.48242645263673,504.1740264892578,506.8656265258789,0.0,1.0079897094373098,1.0073894746480323,0.9133823942948792,0.0,2.0,0.0,0.1724773496389389,0.0867792188194694,0.1830505579710006,0.0927426574855003,-0.5606372099689524,-1,-0.5606372099689524,-1,-0.5606372099689524,1,0.5606372099689524,1
2023-05-09,519.5800170898438,519.9199829101562,512.0999755859375,515.77001953125,515.77001953125,1000200.0,-2.0919073930297403,2.1405130885194783,2.0402480605262907,2.411287460527338,2.353423000479004,519.8219970703125,518.5190032958984,510.2886688232422,502.8426671346029,488.2471990966797,520.2635199628842,518.1488801352336,511.0095105902225,502.16715254272594,491.2947227081308,517.2074805504534,512.1698660864089,5.037614464044509,4.281235736636877,2.235486326288913,2.235486326288913,2.235486326288913,2.235486326288913,-2.235486326288913,2.235486326288913,2.235486326288913,2.235486326288913,2.235486326288913,11.41998291015625,13.23699951171875,519.9199829101562,501.72432006835936,504.4330200195312,507.1417199707031,1.0,1.002512914215548,1.0040811432943726,0.8461239457862472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0919073930297403,1,2.0919073930297403,1,-2.0919073930297403,-1,-2.0919073930297403,1
