Date_HPQ_L01d,Open_HPQ_L01d,High_HPQ_L01d,Low_HPQ_L01d,Close_HPQ_L01d,Adj Close_HPQ_L01d,Volume_HPQ_L01d,Daily_Return_HPQ_L01d,Vol5_HPQ_L01d,Vol10_HPQ_L01d,Vol20_HPQ_L01d,Vol60_HPQ_L01d,SMA5_HPQ_L01d,SMA10_HPQ_L01d,SMA30_HPQ_L01d,SMA60_HPQ_L01d,SMA100_HPQ_L01d,EMA5_HPQ_L01d,EMA10_HPQ_L01d,EMA30_HPQ_L01d,EMA60_HPQ_L01d,EMA100_HPQ_L01d,Short12_HPQ_L01d,Long26_HPQ_L01d,MACD_HPQ_L01d,SIGNAL9_HPQ_L01d,Ret5/10_HPQ_L01d,Ret10/30_HPQ_L01d,Ret30/60_HPQ_L01d,Ret30/100_HPQ_L01d,Emaret5/10_HPQ_L01d,Emaret10/30_HPQ_L01d,Emaret30/60_HPQ_L01d,Emaret30/100_HPQ_L01d,RetMACD_HPQ_L01d,DayRange_HPQ_L01d,average20r_HPQ_L01d,PRVHI_HPQ_L01d,HitLevel_HPQ_L01d,hitlevel_2_HPQ_L01d,hitlevel_1.8_HPQ_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,27.65999984741211,28.03000068664551,27.45999908447266,27.53000068664551,27.53000068664551,5376200.0,-0.21746816096610794,0.7320179819803444,1.8738729166997843,1.486244448221116,2.2803338619404987,28.08199996948242,28.092999839782713,27.677666664123535,28.209666601816814,27.67849998474121,27.884089679852835,27.89829437189428,27.86259047259028,28.075872880547784,28.711409600454438,27.871951041451673,27.84728524778079,0.024665793670884284,-0.049681032307372676,2.0704743478243097,-2.0704743478243097,2.0704743478243097,-2.0704743478243097,2.0704743478243097,2.0704743478243097,-2.0704743478243097,2.0704743478243097,-2.0704743478243097,0.5499992370605398,0.6014996528625509,28.03000068664551,26.574600543975826,26.69600048065185,26.817400417327875,0.0,0.999608447999038,0.9994908401262066,1.260810709128381,0.0,0.0,1.0,0.3509213030338287,0.3509213030338287,0.6463084816932678,0.6463084816932678,0.21746816096610794,1,-0.21746816096610794,-1,0.21746816096610794,1,-0.21746816096610794,1
2023-01-19,27.23999977111816,27.30999946594238,26.76000022888184,26.95999908447266,26.95999908447266,5431000.0,-2.0704743478243097,0.8336024441223769,1.9339176352674292,1.560363655845726,2.2153949786640523,27.707999801635744,28.06699981689453,27.602666664123536,28.21249990463257,27.603399963378905,27.57605948139278,27.72769522872671,27.80435877013108,28.03928685444696,28.67672820409836,27.73165074037798,27.781560346795,-0.049909606417021024,-0.04972674712930235,-3.523741821959456,3.523741821959456,-3.523741821959456,3.523741821959456,3.523741821959456,-3.523741821959456,-3.523741821959456,-3.523741821959456,-3.523741821959456,1.0600013732910192,0.6319997787475609,27.30999946594238,26.7067014503479,26.82700138092041,26.947301311492918,1.0,0.9872091774111641,0.9945312530997228,1.2394018714946518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0704743478243097,1,2.0704743478243097,-1,-2.0704743478243097,1,-2.0704743478243097,-1
2023-01-20,27.02000045776367,27.94000053405762,26.8799991607666,27.90999984741211,27.90999984741211,6692400.0,3.523741821959456,2.353933521196993,2.2453089340247385,1.739777435413737,2.2575382204219174,27.579999923706055,28.136999893188477,27.58933334350586,28.226666577657063,27.568599967956544,27.687372936732558,27.760841523033147,27.81117432350405,28.03504793618352,28.661545464362,27.759089064537076,27.79107438387775,-0.03198531934067361,-0.04617846157157661,-2.4722341018629543,2.4722341018629543,-2.4722341018629543,2.4722341018629543,-2.4722341018629543,-2.4722341018629543,-2.4722341018629543,-2.4722341018629543,2.4722341018629543,0.7400016784667898,0.6514998435974139,27.94000053405762,25.919599952697745,26.045999908447257,26.17239986419677,1.0,0.9802040028575589,0.9973535173190038,1.2905725113573399,0.0,1.0,0.0,0.043581769,0.043581769,0.074133083,0.074133083,3.523741821959456,1,-3.523741821959456,-1,3.523741821959456,1,-3.523741821959456,1
2023-01-23,28.04999923706055,28.79000091552734,28.04999923706055,28.60000038146973,28.60000038146973,4780900.0,2.4722341018629543,2.3908765717043443,1.951793394012682,1.8092824054831096,2.2662676133364497,27.71800003051758,28.160999870300294,27.615000025431314,28.24366658528646,27.539299964904785,27.991582084978283,27.913415860930705,27.862066327243774,28.05357096717651,28.660326749849283,27.88846003637287,27.850994828143822,0.03746520822904742,-0.029449727611451804,0.6993033575938098,-0.6993033575938098,0.6993033575938098,-0.6993033575938098,0.6993033575938098,-0.6993033575938098,-0.6993033575938098,0.6993033575938098,-0.6993033575938098,0.3400001525878906,0.6394998550415055,28.79000091552734,26.50670087814331,26.637000846862794,26.767300815582274,0.0,0.9842690301543618,1.0028003102320768,1.0787665806607563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4722341018629543,1,-2.4722341018629543,-1,2.4722341018629543,1,2.4722341018629543,1
2023-01-24,28.5,28.61000061035156,28.27000045776367,28.39999961853027,28.39999961853027,4295800.0,-0.6993033575938098,2.3206350522275327,1.9395617977339359,1.822089060815568,2.2678127787712383,27.879999923706055,28.136999893188477,27.61233336130778,28.25899991989136,27.512299957275392,28.12772126282895,28.001885635039717,27.89677170087516,28.064929283614333,28.655171757149894,27.96715843362785,27.89166184965393,0.07549658397392278,-0.008460465294376886,-1.0211299979670871,1.0211299979670871,-1.0211299979670871,1.0211299979670871,-1.0211299979670871,1.0211299979670871,1.0211299979670871,-1.0211299979670871,1.0211299979670871,0.9400005340576207,0.664499950408937,28.61000061035156,27.383101234436026,27.51100120544433,27.63890117645263,1.0,0.9908661203945686,1.0044938269311325,1.064471457210652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6993033575938098,1,0.6993033575938098,-1,-0.6993033575938098,1,-0.6993033575938098,-1
2023-01-25,28.0,28.84000015258789,27.89999961853027,28.69000053405762,28.69000053405762,4646300.0,1.0211299979670871,2.277022956099264,1.8952192642404126,1.828603333647321,2.2669460592341215,28.111999893188475,28.09699993133545,27.628333409627277,28.28349994023641,27.51209997177124,28.31514768657184,28.126997434861153,27.947947754628867,28.08542342297313,28.65586143590054,28.078364910617047,27.950798048498648,0.12756686211839963,0.01874500018817842,1.1153701250174264,1.1153701250174264,-1.1153701250174264,1.1153701250174264,-1.1153701250174264,1.1153701250174264,1.1153701250174264,-1.1153701250174264,1.1153701250174264,0.6000003814697301,0.666499996185304,28.84000015258789,27.148100719451897,27.281000709533686,27.41390069961547,1.0,1.0005338634690424,1.0066893116532052,1.0364299514100852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211299979670871,1,-1.0211299979670871,1,1.0211299979670871,1,-1.0211299979670871,1
2023-01-26,28.97999954223633,29.01000022888184,28.40999984741211,29.01000022888184,29.01000022888184,4220400.0,1.1153701250174264,1.6010987486082147,1.9107830292916352,1.8276442190063638,2.238052732155024,28.522000122070313,28.114999961853027,27.62800006866455,28.299499956766763,27.52049997329712,28.546765200675175,28.287543397410367,28.0164672690968,28.115737416609477,28.662874085266505,28.221693421119326,28.029257469267773,0.1924359518515537,0.05348319052085348,0.7583568135772187,0.7583568135772187,-0.7583568135772187,0.7583568135772187,-0.7583568135772187,0.7583568135772187,0.7583568135772187,-0.7583568135772187,0.7583568135772187,0.9100017547607386,0.6715001106262217,29.01000022888184,27.37370016098022,27.50700016021728,27.640300159454345,1.0,1.0144762639434293,1.0091638146028805,1.045489603184624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1153701250174264,-1,1.1153701250174264,1,1.1153701250174264,-1,1.1153701250174264,-1
2023-01-27,28.70000076293945,29.54000091552734,28.6299991607666,29.22999954223633,29.22999954223633,6954500.0,0.7583568135772187,1.1297323044555125,1.8832807479667748,1.7452124343313173,2.229586079303845,28.786000061035157,28.182999992370604,27.640000025431316,28.32633326848348,27.536399974823,28.774509981195564,28.458899060106,28.09475967381548,28.15227060105626,28.674104292335215,28.376817439752713,28.118201326524705,0.25861611322800826,0.09450977506228445,-1.4026679912179862,-1.4026679912179862,1.4026679912179862,-1.4026679912179862,1.4026679912179862,-1.4026679912179862,-1.4026679912179862,1.4026679912179862,-1.4026679912179862,0.3499984741210902,0.6665000915527353,29.54000091552734,27.532699985504152,27.667000007629397,27.80130002975464,0.0,1.02139587938927,1.0110900608074467,1.0791126116909422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7583568135772187,-1,0.7583568135772187,-1,-0.7583568135772187,1,-0.7583568135772187,1
2023-01-30,28.89999961853027,29.1299991607666,28.78000068664551,28.81999969482422,28.81999969482422,4727800.0,-1.4026679912179862,1.1393672820589733,1.7754683644359779,1.762512300364109,2.2361210359569488,28.829999923706055,28.273999977111817,27.65533332824707,28.342499923706054,27.55129997253418,28.789673219071783,28.52455372096386,28.141549352590243,28.174163358228977,28.676993310206285,28.44499932514833,28.170186390843188,0.2748129343051424,0.13057040691085606,1.110338994492394,1.110338994492394,-1.110338994492394,1.110338994492394,-1.110338994492394,1.110338994492394,1.110338994492394,-1.110338994492394,1.110338994492394,0.5399990081787109,0.6750000953674322,29.1299991607666,28.07370071411132,28.207000732421868,28.340300750732418,1.0,1.0196647077542735,1.0092944310610923,1.0073509070371833,0.0,0.0,2.0,0.3303088247776031,0.2014430908888015,0.9258468151092528,0.7599223554134369,1.4026679912179862,1,1.4026679912179862,1,-1.4026679912179862,1,-1.4026679912179862,1
2023-01-31,28.76000022888184,29.13999938964844,28.60000038146973,29.13999938964844,29.13999938964844,5884100.0,1.110338994492394,1.0848458284453346,1.7083276450156926,1.7554075895404386,2.1997650686508594,28.977999877929694,28.42899990081787,27.731999969482423,28.378499921162923,27.56799997329712,28.906448609264004,28.636452933451963,28.205965484013355,28.205830113357482,28.68616174742296,28.551922411994504,28.24202439075469,0.3098980212398139,0.16643592977664762,2.505152590511995,2.505152590511995,-2.505152590511995,2.505152590511995,-2.505152590511995,2.505152590511995,2.505152590511995,2.505152590511995,2.505152590511995,1.0300006866455114,0.6930001258850103,29.13999938964844,27.64499895095825,27.779998970031738,27.914998989105225,1.0,1.0193112659265946,1.0094283910245267,0.9731800495763656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.110338994492394,-1,1.110338994492394,-1,1.110338994492394,-1,1.110338994492394,-1
2023-02-01,29.04000091552734,29.93000030517578,28.89999961853027,29.8700008392334,29.8700008392334,5698700.0,2.505152590511995,1.41025673192565,1.7856593963060727,1.802103679611408,2.2132809342357307,29.213999938964843,28.66299991607666,27.83700002034505,28.431999937693277,27.59169998168946,29.227632685920472,28.860734370866766,28.31332260370497,28.260393087976365,28.709604105676632,28.754703708492798,28.36261523879015,0.39208846970264943,0.211566437761848,3.080013560245863,3.080013560245863,-3.080013560245863,3.080013560245863,-3.080013560245863,3.080013560245863,3.080013560245863,3.080013560245863,3.080013560245863,1.0200004577636683,0.7060001373291017,29.93000030517578,27.615399112701418,27.75399913787842,27.892599163055422,1.0,1.0192233898929446,1.0127127158421882,0.9908749515960806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.505152590511995,-1,-2.505152590511995,-1,-2.505152590511995,1,-2.505152590511995,1
2023-02-02,30.09000015258789,31.02000045776367,30.0,30.79000091552734,30.79000091552734,6461300.0,3.080013560245863,1.74744946846093,1.5867287771167318,1.8709949927996095,2.1083612287969875,29.570000076293944,29.04600009918213,27.97800006866455,28.473666604359945,27.616999988555907,29.74842209578943,29.211510106259595,28.4731083012419,28.34333104953541,28.750800082109322,29.067826355728883,28.542421585215127,0.5254047705137559,0.2743341043122296,-0.909388367391366,-0.909388367391366,0.909388367391366,-0.909388367391366,0.909388367391366,-0.909388367391366,-0.909388367391366,-0.909388367391366,-0.909388367391366,0.5799999237060582,0.7070001602172852,31.02000045776367,28.376800003051756,28.518000030517577,28.659200057983398,0.0,1.0180403489403889,1.018380151781841,0.8480668217836734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.080013560245863,1,-3.080013560245863,1,3.080013560245863,-1,3.080013560245863,-1
2023-02-03,30.36000061035156,30.90999984741211,30.32999992370605,30.51000022888184,30.51000022888184,4339300.0,-0.909388367391366,1.9966638274288475,1.5297033459192022,1.8974622859389239,2.1039460881757086,29.826000213623047,29.3060001373291,28.108000055948892,28.502999941507976,27.636999988555907,30.0022814734869,29.44759921946364,28.604520683670284,28.414369383284473,28.785635728580065,29.289699259290877,28.68816815141266,0.6015311078782162,0.3397735050254269,-2.4254335154598303,-2.4254335154598303,2.4254335154598303,-2.4254335154598303,2.4254335154598303,-2.4254335154598303,-2.4254335154598303,-2.4254335154598303,-2.4254335154598303,0.7799987792968786,0.6835000991821291,30.90999984741211,29.46460010528564,29.606000137329097,29.747400169372554,0.0,1.017743809249205,1.018836247053262,0.8061837946688132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.909388367391366,1,-0.909388367391366,-1,0.909388367391366,-1,0.909388367391366,-1
2023-02-06,30.21999931335449,30.31999969482422,29.54000091552734,29.77000045776367,29.77000045776367,5145600.0,-2.4254335154598303,2.315491430472507,1.7415826761842428,1.807535633795892,2.1291850080968793,30.01600036621094,29.423000144958497,28.210666720072428,28.518333276112873,27.665100002288817,29.924854468245826,29.50621762642728,28.679712927160182,28.4588163037592,28.805128099454986,29.363591751363614,28.768303877809032,0.5952878735545823,0.390876378731258,0.7725883060117672,0.7725883060117672,-0.7725883060117672,0.7725883060117672,-0.7725883060117672,0.7725883060117672,0.7725883060117672,0.7725883060117672,0.7725883060117672,0.7199993133544886,0.684500026702881,30.31999969482422,29.406299629211425,29.54299964904785,29.679699668884275,1.0,1.0201543084774123,1.0141880890027597,0.963512222731042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4254335154598303,-1,2.4254335154598303,-1,2.4254335154598303,1,2.4254335154598303,1
2023-02-07,29.65999984741211,30.05999946594238,29.34000015258789,30.0,30.0,5472200.0,0.7725883060117672,2.304411876976674,1.6985775842229285,1.8036115806647421,2.074218722854396,30.18800048828125,29.58300018310547,28.322000058492026,28.554999955495198,27.694699993133543,29.949902978830554,29.595996239804137,28.76489273831114,28.509346916750697,28.82878892916875,29.461500712692292,28.859540627600953,0.6019600850913385,0.4330931200032741,-1.2999979654948035,-1.2999979654948035,1.2999979654948035,-1.2999979654948035,1.2999979654948035,-1.2999979654948035,-1.2999979654948035,-1.2999979654948035,-1.2999979654948035,0.39999961853028054,0.675500011444092,30.05999946594238,28.81409963607788,28.950999641418456,29.087899646759034,0.0,1.020450944847754,1.0119579262059253,0.9417646251732859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7725883060117672,-1,-0.7725883060117672,-1,0.7725883060117672,-1,0.7725883060117672,1
2023-02-08,29.79000091552734,29.97999954223633,29.57999992370605,29.61000061035156,29.61000061035156,4341900.0,-1.2999979654948035,2.1424701210598736,1.785325982156031,1.8069777141850005,1.9643145037798342,30.136000442504884,29.675000190734863,28.41700007120768,28.56016664505005,27.721399993896483,29.836602189337558,29.598542488994575,28.81941582682988,28.545433923098265,28.844258467409993,29.484346850793717,28.91513025595285,0.5692165948408672,0.46031781497079277,0.16885929088117227,0.16885929088117227,-0.16885929088117227,0.16885929088117227,-0.16885929088117227,0.16885929088117227,0.16885929088117227,0.16885929088117227,0.16885929088117227,0.7199993133544886,0.6840000152587888,29.97999954223633,28.573899440765377,28.708999443054196,28.844099445343012,1.0,1.0155349704736971,1.0080429534809527,0.9880177094277363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999979654948035,-1,1.2999979654948035,-1,1.2999979654948035,-1,-1.2999979654948035,-1
2023-02-09,30.0,30.14999961853027,29.43000030517578,29.65999984741211,29.65999984741211,3726400.0,0.16885929088117227,1.2546828368252598,1.764051263527054,1.791651413190117,1.8843724309129182,29.910000228881835,29.74000015258789,28.503333409627277,28.54533332188924,27.745699996948243,29.777734742029075,29.6097165541614,28.873647053964216,28.581977068157737,28.8604117620635,29.51137038873501,28.970305781246125,0.5410646074888845,0.47646717347441114,1.0451768966189907,1.0451768966189907,-1.0451768966189907,1.0451768966189907,-1.0451768966189907,1.0451768966189907,1.0451768966189907,1.0451768966189907,1.0451768966189907,0.7099990844726491,0.6925000190734858,30.14999961853027,28.475199508666996,28.611999511718754,28.74879951477051,1.0,1.005716209664483,1.0056744274319662,0.9845951341539594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16885929088117227,1,-0.16885929088117227,-1,-0.16885929088117227,1,-0.16885929088117227,1
