Date_ROP_L01d,Open_ROP_L01d,High_ROP_L01d,Low_ROP_L01d,Close_ROP_L01d,Adj Close_ROP_L01d,Volume_ROP_L01d,Daily_Return_ROP_L01d,Vol5_ROP_L01d,Vol10_ROP_L01d,Vol20_ROP_L01d,Vol60_ROP_L01d,SMA5_ROP_L01d,SMA10_ROP_L01d,SMA30_ROP_L01d,SMA60_ROP_L01d,SMA100_ROP_L01d,EMA5_ROP_L01d,EMA10_ROP_L01d,EMA30_ROP_L01d,EMA60_ROP_L01d,EMA100_ROP_L01d,Short12_ROP_L01d,Long26_ROP_L01d,MACD_ROP_L01d,SIGNAL9_ROP_L01d,Ret5/10_ROP_L01d,Ret10/30_ROP_L01d,Ret30/60_ROP_L01d,Ret30/100_ROP_L01d,Emaret5/10_ROP_L01d,Emaret10/30_ROP_L01d,Emaret30/60_ROP_L01d,Emaret30/100_ROP_L01d,RetMACD_ROP_L01d,DayRange_ROP_L01d,average20r_ROP_L01d,PRVHI_ROP_L01d,HitLevel_ROP_L01d,hitlevel_2_ROP_L01d,hitlevel_1.8_ROP_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-16,419.1000061035156,430.6099853515625,417.3399963378906,428.4200134277344,428.4200134277344,903700.0,1.7793982092699974,1.4523103233436245,1.1768210847579816,1.1797426743449089,1.2055647360255481,423.84600219726565,424.7759979248047,426.6419982910156,431.9271657307943,428.1011993408203,424.986505234643,424.8838358458215,427.1435674834763,427.69848831916994,425.6544356348647,425.02980855923624,426.7063565657562,-1.6765480065199654,-2.0364146155701954,0.6442298863544004,0.6442298863544004,0.6442298863544004,-0.6442298863544004,-0.6442298863544004,-0.6442298863544004,0.6442298863544004,0.6442298863544004,-0.6442298863544004,7.550018310546875,7.702505493164054,430.6099853515625,409.42780212402346,410.97800292968753,412.52820373535155,0.0,0.9978106208164246,1.0002416410796544,0.9975235365724567,0.0,0.0,1.0,0.006134158,0.006134158,0.7918712496757507,0.7918712496757507,1.7793982092699974,1,-1.7793982092699974,1,1.7793982092699974,1,1.7793982092699974,-1
2023-03-17,432.0599975585938,432.260009765625,424.7099914550781,425.6600036621094,425.6600036621094,1642200.0,-0.6442298863544004,1.4613865712683582,1.1618198162166138,1.1892897536639024,1.2081932759895981,424.91200561523436,424.33099975585935,426.41233215332034,431.9656656901042,428.65049926757814,425.2110047104652,425.02495726696475,427.0478536885494,427.63165275664335,425.65454589282996,425.126761651986,426.62884894326385,-1.50208729127786,-1.9295491507117286,1.531736352388751,-1.531736352388751,-1.531736352388751,1.531736352388751,1.531736352388751,1.531736352388751,-1.531736352388751,-1.531736352388751,1.531736352388751,10.569976806640682,7.803503417968744,432.260009765625,413.6644732666016,415.2049743652344,416.7454754638672,1.0,1.001369227936939,1.0004377329856036,0.9769022331499446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6442298863544004,1,-0.6442298863544004,-1,-0.6442298863544004,1,0.6442298863544004,1
2023-03-20,427.4500122070312,438.0199890136719,427.4500122070312,432.1799926757812,432.1799926757812,561900.0,1.531736352388751,1.568515252176625,1.2670348832997471,1.2126338466934934,1.2235544394042206,427.052001953125,424.6549987792969,426.4736653645833,432.0934987386068,429.24479919433594,427.5340006989039,426.32587279584044,427.37895942966117,427.7807786556314,425.7837626608092,426.21187411718523,427.04004477530214,-0.8281706581169033,-1.7092734521927637,-0.4026077708044968,0.4026077708044968,0.4026077708044968,-0.4026077708044968,-0.4026077708044968,-0.4026077708044968,0.4026077708044968,0.4026077708044968,-0.4026077708044968,13.470001220703125,8.097502136230464,438.0199890136719,415.09230224609377,416.6530029296875,418.21370361328127,0.0,1.0056445895626296,1.0028338132404224,1.044861882054991,1.0,0.0,0.0,0.955719828605652,0.955719828605652,0.032478549,0.032478549,1.531736352388751,1,-1.531736352388751,-1,1.531736352388751,1,1.531736352388751,-1
2023-03-21,433.7000122070312,436.010009765625,422.5400085449219,430.4400024414062,430.4400024414062,948200.0,-0.4026077708044968,1.4832858948389993,1.144819143445414,1.1901338735579263,1.2097612597938832,427.5260009765625,425.4809997558594,426.4856658935547,432.08683217366536,429.76919921875,428.5026679464047,427.07389636776145,427.57644607558024,427.8679663207388,425.8759654287418,426.8623553978346,427.29189349130985,-0.4295380934752302,-1.453326380449257,-0.43211965862623647,0.43211965862623647,0.43211965862623647,-0.43211965862623647,-0.43211965862623647,-0.43211965862623647,0.43211965862623647,0.43211965862623647,-0.43211965862623647,7.779998779296818,8.13150177001952,436.010009765625,420.20548431396486,421.8249847412109,423.44448516845705,0.0,1.0048063279485488,1.0033454903022518,0.9619246782909866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4026077708044968,1,0.4026077708044968,-1,-0.4026077708044968,1,0.4026077708044968,1
2023-03-22,431.9500122070312,435.8299865722656,428.0499877929688,428.5799865722656,428.5799865722656,854100.0,-0.43211965862623647,1.1837390032518453,1.1535554237394743,1.1912682880993484,1.2090103421034988,429.0559997558594,425.8889984130859,426.2866658528646,432.08799845377604,430.16849914550784,428.5284408216917,427.34773095039856,427.6411906237535,427.89131124701834,425.92951040188086,427.1266063477471,427.3873077936029,-0.2607014458557728,-1.2148013935305604,-0.8236499346433206,0.8236499346433206,0.8236499346433206,-0.8236499346433206,-0.8236499346433206,-0.8236499346433206,0.8236499346433206,0.8236499346433206,-0.8236499346433206,8.139984130859432,8.215000915527336,435.8299865722656,418.12070587158206,419.74700622558595,421.37330657958984,0.0,1.0074362130850387,1.0027628785314182,0.9683422577964831,0.0,0.0,1.0,0.4908918142318725,0.4908918142318725,0.5020453333854675,0.5020453333854675,-0.43211965862623647,1,0.43211965862623647,-1,-0.43211965862623647,1,-0.43211965862623647,1
2023-03-23,428.739990234375,432.5899963378906,424.4500122070312,425.0499877929688,425.0499877929688,852600.0,-0.8236499346433206,0.9578125655280709,1.181447809832534,1.093124570868309,1.2127403097232339,428.3819946289062,426.11399841308594,426.1913319905599,432.0036651611328,430.4152990722656,427.36895647878407,426.92995946722954,427.4740162475739,427.79815310098394,425.91209411259547,426.80712657008894,427.2141729787411,-0.4070464086521497,-1.0532503965548783,1.0681116751691668,-1.0681116751691668,-1.0681116751691668,1.0681116751691668,1.0681116751691668,1.0681116751691668,-1.0681116751691668,-1.0681116751691668,1.0681116751691668,6.740020751953068,8.30600280761718,432.5899963378906,417.7569845581055,419.399984741211,421.04298492431644,1.0,1.0053225104649617,1.0010282647113882,1.0807988781132847,0.0,0.0,1.0,0.1501313000917434,0.1501313000917434,0.7961544990539551,0.7961544990539551,-0.8236499346433206,1,0.8236499346433206,1,-0.8236499346433206,1,-0.8236499346433206,-1
2023-03-24,425.1600036621094,430.7000122070312,423.9599914550781,429.5899963378906,429.5899963378906,673300.0,1.0681116751691668,1.0412762641517257,1.1968846636361266,1.113450895766076,1.217261152642496,429.1679931640625,427.0399993896484,426.2223317464193,431.9443318684896,430.57409912109375,428.1093030984863,427.41360253462244,427.6105310921105,427.85690205957104,425.984923859631,427.23526038051995,427.39015989423365,-0.15489951371370125,-0.8735802199866429,0.15596578911194695,0.15596578911194695,-0.15596578911194695,0.15596578911194695,0.15596578911194695,0.15596578911194695,-0.15596578911194695,-0.15596578911194695,0.15596578911194695,3.580017089843693,8.209004211425773,430.7000122070312,414.3167901611328,415.9779907226563,417.6391912841797,1.0,1.0049831251813777,1.0016276986968553,1.0749325975553206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681116751691668,1,1.0681116751691668,-1,1.0681116751691668,1,-1.0681116751691668,-1
2023-03-27,433.1000061035156,433.1400146484375,429.5599975585938,430.260009765625,430.260009765625,393700.0,0.15596578911194695,0.7339421347652912,1.1969274420169216,1.1136102603937355,1.1990651225769453,428.78399658203125,427.9179992675781,426.317665608724,432.0123321533203,430.7312991333008,428.8262053208659,427.93113112207743,427.7814652000792,427.93569247616296,426.06957902608633,427.7006064397669,427.6027413661886,0.09786507357830487,-0.6792911612736534,0.40440435896490184,0.40440435896490184,-0.40440435896490184,0.40440435896490184,0.40440435896490184,0.40440435896490184,0.40440435896490184,-0.40440435896490184,0.40440435896490184,5.269989013671875,8.259004211425772,433.1400146484375,412.6402029418945,414.28200378417966,415.9238046264648,1.0,1.0020237459418284,1.0020916314184516,1.0748171820846262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15596578911194695,1,-0.15596578911194695,1,0.15596578911194695,1,-0.15596578911194695,1
2023-03-28,429.5,434.1099853515625,428.8399963378906,432.0,432.0,409800.0,0.40440435896490184,0.735879490217353,1.104114713623382,1.115456104505528,1.1551085071956397,429.09599609375,428.3109985351563,426.39499918619794,431.93116556803386,430.91419921875,429.8841368805773,428.6709254635179,428.053628735558,428.06894846055104,426.18701310477763,428.36205160287966,427.9284642279524,0.4335873749272423,-0.45671545403347424,0.5416658189561632,0.5416658189561632,-0.5416658189561632,0.5416658189561632,0.5416658189561632,0.5416658189561632,0.5416658189561632,-0.5416658189561632,0.5416658189561632,3.22998046875,7.827003479003904,434.1099853515625,414.9702053833008,416.62200622558595,418.27380706787113,1.0,1.0018327746924045,1.0028301695892894,0.9898325081226091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40440435896490184,1,0.40440435896490184,1,0.40440435896490184,1,0.40440435896490184,1
2023-03-29,434.2999877929688,435.5799865722656,432.3500061035156,434.3399963378906,434.3399963378906,809900.0,0.5416658189561632,0.6960460872900146,0.9169067076740752,1.0018239412654997,1.1484224084942907,430.247998046875,429.65199890136716,426.6476654052734,431.9686655680338,431.22639923095704,431.3694233663484,429.7016656224947,428.4592008389343,428.2745565876769,426.3484583173145,429.28173540826594,428.4033925323923,0.8783428758736704,-0.1897037880520453,0.6124242953762081,0.6124242953762081,-0.6124242953762081,0.6124242953762081,-0.6124242953762081,0.6124242953762081,0.6124242953762081,0.6124242953762081,0.6124242953762081,3.819976806640625,7.5975021362304656,435.5799865722656,416.8905776977539,418.4559783935547,420.0213790893555,1.0,1.001387167165594,1.00388119916044,0.9152373684699955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416658189561632,1,0.5416658189561632,1,0.5416658189561632,1,0.5416658189561632,1
