Date_TEL_L01d,Open_TEL_L01d,High_TEL_L01d,Low_TEL_L01d,Close_TEL_L01d,Adj Close_TEL_L01d,Volume_TEL_L01d,Daily_Return_TEL_L01d,Vol5_TEL_L01d,Vol10_TEL_L01d,Vol20_TEL_L01d,Vol60_TEL_L01d,SMA5_TEL_L01d,SMA10_TEL_L01d,SMA30_TEL_L01d,SMA60_TEL_L01d,SMA100_TEL_L01d,EMA5_TEL_L01d,EMA10_TEL_L01d,EMA30_TEL_L01d,EMA60_TEL_L01d,EMA100_TEL_L01d,Short12_TEL_L01d,Long26_TEL_L01d,MACD_TEL_L01d,SIGNAL9_TEL_L01d,Ret5/10_TEL_L01d,Ret10/30_TEL_L01d,Ret30/60_TEL_L01d,Ret30/100_TEL_L01d,Emaret5/10_TEL_L01d,Emaret10/30_TEL_L01d,Emaret30/60_TEL_L01d,Emaret30/100_TEL_L01d,RetMACD_TEL_L01d,DayRange_TEL_L01d,average20r_TEL_L01d,PRVHI_TEL_L01d,HitLevel_TEL_L01d,hitlevel_2_TEL_L01d,hitlevel_1.8_TEL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,125.2300033569336,125.7600021362305,123.1699981689453,123.2900009155273,123.2900009155273,1903400.0,-0.7406796358799791,0.5779880801043593,1.4321793818033897,1.3865588054031242,2.0895568291200015,123.9239990234375,121.80100021362304,119.42233378092448,120.60016708374023,119.99820030212402,123.32028351576912,121.91295806772011,120.28516688408654,120.31478279755702,121.07127748438917,121.47656271947866,120.35629458734942,1.1202681321292403,0.12233013171227738,-1.581640492461963,-1.581640492461963,1.581640492461963,-1.581640492461963,1.581640492461963,-1.581640492461963,-1.581640492461963,1.581640492461963,-1.581640492461963,2.1800003051758097,2.2509986877441506,125.7600021362305,120.14640342712401,120.60400314331055,121.06160285949707,0.0,1.0174300605585422,1.0115436904358213,1.0329020134036089,1.0,0.0,0.0,0.9868651032447816,0.9868651032447816,0.006824861,0.006824861,-0.7406796358799791,1,0.7406796358799791,-1,0.7406796358799791,1,-0.7406796358799791,-1
2023-01-19,121.7099990844727,122.120002746582,119.9400024414062,121.3399963378906,121.3399963378906,2279700.0,-1.581640492461963,0.7732741082583662,1.441616324644274,1.4304463393784206,2.0536690261611312,123.44199829101562,122.17299957275391,119.33533376057943,120.70766703287761,119.88750022888183,122.66018778980963,121.8087832077511,120.35322039723519,120.34839635625647,121.07659864980504,121.45555250692665,120.42916138368581,1.0263911232408418,0.3031423300179903,0.725238923167581,0.725238923167581,-0.725238923167581,0.725238923167581,-0.725238923167581,0.725238923167581,0.725238923167581,0.725238923167581,0.725238923167581,1.8300018310547017,2.255998992919936,122.120002746582,120.80780502319337,121.2580047607422,121.70820449829102,1.0,1.0103868999099594,1.0069896813648191,1.0078087412008108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.581640492461963,-1,1.581640492461963,-1,-1.581640492461963,-1,1.581640492461963,1
2023-01-20,122.1600036621094,122.370002746582,120.5400009155273,122.2200012207031,122.2200012207031,2270800.0,0.725238923167581,0.882442911204721,1.347054558663678,1.4195125960271258,2.054552378789819,123.05999908447264,122.76899948120118,119.38166707356771,120.8200003306071,119.8420002746582,122.51345893344079,121.88355011919691,120.473657869717,120.40976045017275,121.09924028487232,121.5731600013538,120.56181618642783,1.011343814925965,0.44478262699958526,2.0863978046920204,2.0863978046920204,-2.0863978046920204,2.0863978046920204,-2.0863978046920204,2.0863978046920204,2.0863978046920204,2.0863978046920204,2.0863978046920204,2.9500045776367045,2.311999130249037,122.370002746582,117.15680496215815,117.60800476074213,118.05920455932612,1.0,1.0023703019858528,1.0051681200098606,0.9489556925621933,0.0,2.0,1.0,0.0109193651005625,0.0051026243668541,0.9898884892463684,0.4822009779050038,-0.725238923167581,1,-0.725238923167581,-1,-0.725238923167581,1,0.725238923167581,1
2023-01-23,122.9899978637695,125.5800018310547,122.629997253418,124.7699966430664,124.7699966430664,1977000.0,2.0863978046920204,1.4041480083812659,1.0158687215102264,1.4730304003764951,2.062053066820044,123.16599884033204,123.20599899291992,119.48866704305013,120.9450003306071,119.82730026245117,123.26563816998268,122.40835857808227,120.75084101638471,120.55271901387418,121.17192852958904,122.06498102315575,120.87353325728995,1.191447765865803,0.5941156547728288,0.09617305475351895,-0.09617305475351895,0.09617305475351895,-0.09617305475351895,0.09617305475351895,-0.09617305475351895,-0.09617305475351895,-0.09617305475351895,-0.09617305475351895,1.5100021362303977,2.2274993896484467,125.5800018310547,117.28360466003411,117.74600448608393,118.20840431213374,0.0,0.9996753392455332,1.0070034399763115,0.6896454555524301,1.0,0.0,2.0,0.9909819960594176,0.3322247446864725,0.9785290956497192,0.6525963958987427,2.0863978046920204,1,-2.0863978046920204,-1,2.0863978046920204,1,2.0863978046920204,1
2023-01-24,124.3899993896484,125.5699996948242,124.0599975585938,124.6500015258789,124.6500015258789,2977700.0,-0.09617305475351895,1.4060189501395646,1.0100941291816816,1.4359999736657172,2.0559549515627724,123.25399932861326,123.52999877929688,119.57266718546549,121.04166704813639,119.81020027160645,123.72709262194809,122.81593002313619,121.00239975893273,120.68705614541531,121.24080126218882,122.46267648511316,121.1532716475558,1.3094048375573664,0.7371734913297363,0.8664274511304196,-0.8664274511304196,0.8664274511304196,-0.8664274511304196,0.8664274511304196,-0.8664274511304196,-0.8664274511304196,-0.8664274511304196,-0.8664274511304196,3.440002441406193,2.3179992675781316,125.5699996948242,120.67950317382812,121.1250030517578,121.57050292968749,0.0,0.9977657293498665,1.0074189284618067,0.7034081808533647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09617305475351895,-1,0.09617305475351895,-1,-0.09617305475351895,-1,-0.09617305475351895,-1
2023-01-25,121.0,124.4400024414062,121.0,123.5699996948242,123.5699996948242,2556500.0,-0.8664274511304196,1.4253297541092746,1.0256350845209792,1.4583106400477923,2.059733580392658,123.30999908447264,123.61699905395508,119.63400039672851,121.11783370971679,119.78380027770996,123.67472831290681,122.95303359980673,121.16805136769993,120.78157888474018,121.28692400342914,122.63303390199178,121.33228853994605,1.3007453620457312,0.8498878654729354,-0.5664780690871212,0.5664780690871212,-0.5664780690871212,0.5664780690871212,-0.5664780690871212,0.5664780690871212,0.5664780690871212,0.5664780690871212,0.5664780690871212,3.1000061035155966,2.4079998016357456,124.4400024414062,120.47040130615231,120.93400115966794,121.39760101318356,1.0,0.9975165230362173,1.0058696779735348,0.703303573570146,0.0,0.0,1.0,0.001421719,0.001421719,0.9977341890335084,0.9977341890335084,0.8664274511304196,1,0.8664274511304196,-1,0.8664274511304196,-1,0.8664274511304196,-1
2023-01-26,123.3899993896484,124.3000030517578,121.1999969482422,124.2699966430664,124.2699966430664,2080900.0,0.5664780690871212,1.0946379109464575,1.0050534962445747,1.453914196057624,2.023319677411682,123.89599914550782,123.66899871826172,119.64700037638346,121.14483362833658,119.77930023193359,123.87315108962669,123.19248142585394,121.3681768693365,120.89595323747218,121.34599474876849,122.88487432369556,121.5498965475846,1.3349777761109607,0.9469058476005405,0.8690768972632348,0.8690768972632348,-0.8690768972632348,0.8690768972632348,-0.8690768972632348,0.8690768972632348,0.8690768972632348,0.8690768972632348,0.8690768972632348,2.9200057983399006,2.4275001525878954,124.3000030517578,119.14240287780756,119.6240028381347,120.10560279846185,1.0,1.0018355483556816,1.0055252532938257,0.6912742849404991,0.0,1.0,0.0,0.001186007,0.001186007,0.00360662,0.00360662,0.5664780690871212,-1,-0.5664780690871212,-1,-0.5664780690871212,-1,-0.5664780690871212,-1
2023-01-27,123.7099990844727,126.2600021362305,123.3399963378906,125.3499984741211,125.3499984741211,1443500.0,0.8690768972632348,1.1044384134748868,1.0364669760456562,1.3868133929806115,2.0254610164403224,124.52199859619141,123.79099884033204,119.64166692097982,121.19683354695638,119.79390022277832,124.36543355112484,123.5847572528116,121.62506858577422,121.04198750752624,121.42528195125072,123.2641241929918,121.8313855791799,1.4327386138119067,1.0440724008428137,0.1196661569245049,0.1196661569245049,-0.1196661569245049,0.1196661569245049,-0.1196661569245049,0.1196661569245049,0.1196661569245049,0.1196661569245049,0.1196661569245049,2.3499984741210938,2.367500305175785,126.2600021362305,118.95950271606443,119.445002746582,119.93050277709959,1.0,1.0059051123482914,1.0063169303048938,0.7473730649644416,1.0,0.0,1.0,0.9761441349983216,0.4896300489991608,0.990838349,0.506622129,-0.8690768972632348,1,-0.8690768972632348,1,-0.8690768972632348,1,-0.8690768972632348,1
2023-01-30,123.8199996948242,126.1399993896484,123.7900009155273,125.5,125.5,1832900.0,0.1196661569245049,0.6671240496579448,1.036466693181824,1.2604695727940263,2.0218183701035364,124.66799926757812,123.91699905395508,119.68333358764649,121.23116683959961,119.81790023803711,124.74362236741656,123.93298320684585,121.87506416088556,121.18815185154176,121.50596943736457,123.60810508637768,122.10313479553693,1.5049702908407454,1.1362519788424001,1.3147422516963396,1.3147422516963396,-1.3147422516963396,1.3147422516963396,-1.3147422516963396,1.3147422516963396,1.3147422516963396,1.3147422516963396,1.3147422516963396,1.4599990844726989,2.360500335693365,126.1399993896484,121.05150146484377,121.52500152587893,121.99850158691409,1.0,1.0060605100136104,1.0065409476928167,0.8222861666421148,0.0,1.0,1.0,0.006411692,0.0045154455,0.9727821350097656,0.5298530235048828,0.1196661569245049,1,0.1196661569245049,-1,0.1196661569245049,-1,0.1196661569245049,1
2023-01-31,126.0599975585938,127.4599990844727,126.0,127.1500015258789,127.1500015258789,1635800.0,1.3147422516963396,0.8317037516553377,1.1022108104540176,1.2455275376899437,1.734811959457259,125.16799926757812,124.2109992980957,119.95100021362305,121.45633354187012,119.82470024108886,125.54574875357068,124.5178956284882,122.21538270056256,121.38362233266756,121.61773244901832,124.15301223091633,122.47697677556226,1.676035455354068,1.2442086741447338,2.398738014755363,2.398738014755363,-2.398738014755363,2.398738014755363,-2.398738014755363,2.398738014755363,2.398738014755363,2.398738014755363,2.398738014755363,4.040000915527301,2.40900039672852,127.4599990844727,120.94689865112299,121.41899871826166,121.89109878540033,1.0,1.007704631432726,1.0082546618692398,0.884934918820235,0.0,0.0,1.0,0.001722242,0.001722242,0.9818252325057985,0.9818252325057985,1.3147422516963396,1,-1.3147422516963396,1,-1.3147422516963396,-1,1.3147422516963396,-1
2023-02-01,127.0,131.0,126.9599990844727,130.1999969482422,130.1999969482422,2138500.0,2.398738014755363,0.8690742819565511,1.2314727358698845,1.3033944876821129,1.754340184897882,126.49399871826172,124.9019989013672,120.40966669718425,121.74383354187012,119.85510017395019,127.09716481846118,125.55100495935255,122.73051910363867,121.67268379547329,121.78767828068611,125.0833175720434,123.04905234390893,2.0342652281344726,1.4022199849426817,3.648233572454111,3.648233572454111,-3.648233572454111,3.648233572454111,-3.648233572454111,3.648233572454111,3.648233572454111,3.648233572454111,3.648233572454111,3.6799926757812216,2.4800003051757806,131.0,122.16019821166995,122.64199829101565,123.12379837036136,1.0,1.0127459915045212,1.0123149938912015,0.9448196593648864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.398738014755363,-1,2.398738014755363,1,-2.398738014755363,1,-2.398738014755363,1
2023-02-02,131.3600006103516,135.0399932861328,131.3600006103516,134.9499969482422,134.9499969482422,2555400.0,3.648233572454111,1.3798268033340624,1.3304540169957548,1.4046748728634517,1.765068517539678,128.62999877929687,126.26299896240235,121.05666656494141,122.04833348592122,119.9142002105713,129.7147755283882,127.25991259369611,123.51887251296793,122.10800553818702,122.04831825430108,126.60126824530475,123.93060379608175,2.670664449222997,1.6559088777987447,-0.7854743109037067,-0.7854743109037067,0.7854743109037067,-0.7854743109037067,0.7854743109037067,-0.7854743109037067,-0.7854743109037067,-0.7854743109037067,-0.7854743109037067,2.089996337890625,2.5010002136230467,135.0399932861328,125.54399932861328,126.03999938964844,126.53599945068359,0.0,1.0187465832139735,1.019290151035462,0.9471615408650427,0.0,0.0,1.0,0.00430432,0.00430432,0.8784555792808533,0.8784555792808533,-3.648233572454111,1,3.648233572454111,1,3.648233572454111,-1,3.648233572454111,1
2023-02-03,133.1600036621094,135.0500030517578,132.9600067138672,133.8899993896484,133.8899993896484,2670000.0,-0.7854743109037067,1.7646783520606224,1.454747133468786,1.381151395938825,1.770097669087319,130.33799896240234,127.42999877929688,121.69133326212565,122.33333346048991,119.9426001739502,131.10651681547495,128.46538292023288,124.18797747275377,122.4943004185628,122.28280698965449,127.7226114982807,124.66833680301262,3.0542746952680773,1.9355820412926115,-0.5900315854313837,-0.5900315854313837,0.5900315854313837,-0.5900315854313837,0.5900315854313837,-0.5900315854313837,-0.5900315854313837,-0.5900315854313837,-0.5900315854313837,1.5399932861328125,2.3904998779296873,135.0500030517578,129.5377928161621,130.03799285888672,130.53819290161132,0.0,1.0228203736244397,1.0205591096621103,1.053285785864145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7854743109037067,-1,-0.7854743109037067,-1,0.7854743109037067,-1,-0.7854743109037067,-1
2023-02-06,132.9799957275391,133.6399993896484,132.1000061035156,133.1000061035156,133.1000061035156,2507300.0,-0.5900315854313837,1.9098605649082283,1.4636167502126896,1.235565041103511,1.7733343065528606,131.85800018310547,128.26299972534179,122.27800013224284,122.59916687011719,120.0103002166748,131.77101324482183,129.30804168082972,124.76294706183519,122.84202847380715,122.4970089523052,128.54990297600915,125.29290489934617,3.256998076662981,2.1998652483666854,0.6761787041425475,0.6761787041425475,-0.6761787041425475,0.6761787041425475,-0.6761787041425475,0.6761787041425475,0.6761787041425475,0.6761787041425475,0.6761787041425475,2.6900024414062784,2.3974998474121114,133.6399993896484,129.7909033203125,130.26900329589844,130.74710327148438,1.0,1.0280283516326758,1.0190473193467073,1.1845728080049112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900315854313837,1,0.5900315854313837,-1,0.5900315854313837,-1,0.5900315854313837,-1
2023-02-07,132.7700042724609,134.3300018310547,131.6399993896484,134.0,134.0,1792300.0,0.6761787041425475,1.9213547923493208,1.4395851107988744,1.233819094811643,1.7370634277710295,133.22799987792968,129.1979995727539,122.93700002034505,122.92916692097982,120.09000022888183,132.51400882988122,130.16112501158796,125.35888596107164,123.20786360581346,122.72479095324965,129.38837944123853,125.93787490680201,3.4505045344365186,2.4499931055806523,-1.8283559315240208,-1.8283559315240208,-1.8283559315240208,-1.8283559315240208,1.8283559315240208,-1.8283559315240208,-1.8283559315240208,-1.8283559315240208,-1.8283559315240208,3.099990844726591,2.4684993743896513,134.3300018310547,128.36549972534175,128.8449996948242,129.32449966430661,0.0,1.03119243578463,1.01807670161182,1.1667716254777563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761787041425475,-1,-0.6761787041425475,1,-0.6761787041425475,1,-0.6761787041425475,1
2023-02-08,133.3099975585938,134.1499938964844,131.0500030517578,131.5500030517578,131.5500030517578,1598000.0,-1.8283559315240208,2.1109057152511213,1.5834409720561586,1.330229788582358,1.5214163852462301,133.4980010986328,129.99599990844726,123.52366689046224,123.0858336130778,120.16270027160644,132.19267357050677,130.4136482916188,125.75831287014816,123.48137637453294,122.89954762846764,129.72093691977997,126.35358810272467,3.3673488170553014,2.6334642478755823,0.20524839695728647,0.20524839695728647,0.20524839695728647,0.20524839695728647,-0.20524839695728647,0.20524839695728647,0.20524839695728647,0.20524839695728647,0.20524839695728647,2.410003662109375,2.4984996795654304,134.1499938964844,128.89930320739745,129.39300308227538,129.88670295715332,1.0,1.0269392996142337,1.013641404118301,1.1903514608131358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8283559315240208,1,-1.8283559315240208,-1,-1.8283559315240208,1,-1.8283559315240208,1
2023-02-09,132.3200073242188,133.2100067138672,130.8000030517578,131.8200073242188,131.8200073242188,2064400.0,0.20524839695728647,0.96547870375443,1.5893865375365637,1.3253410202115472,1.5091831906707707,132.87200317382812,130.7510009765625,124.12233378092448,123.21433372497559,120.2536003112793,132.0684514884108,130.6693499339097,126.14938993170111,123.75477411058822,123.07619039472013,130.04387082815518,126.75850804505757,3.285362783097611,2.7638439549199885,-1.539989322783953,-1.539989322783953,-1.539989322783953,-1.539989322783953,1.539989322783953,-1.539989322783953,-1.539989322783953,-1.539989322783953,-1.539989322783953,2.020004272460909,2.49900016784668,133.2100067138672,128.65329460144045,129.15299453735355,129.65269447326662,0.0,1.0162216899406056,1.0107071899814972,1.1992283595680682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20524839695728647,1,-0.20524839695728647,1,0.20524839695728647,-1,0.20524839695728647,-1
