Date_JNPR_L01d,Open_JNPR_L01d,High_JNPR_L01d,Low_JNPR_L01d,Close_JNPR_L01d,Adj Close_JNPR_L01d,Volume_JNPR_L01d,Daily_Return_JNPR_L01d,Vol5_JNPR_L01d,Vol10_JNPR_L01d,Vol20_JNPR_L01d,Vol60_JNPR_L01d,SMA5_JNPR_L01d,SMA10_JNPR_L01d,SMA30_JNPR_L01d,SMA60_JNPR_L01d,SMA100_JNPR_L01d,EMA5_JNPR_L01d,EMA10_JNPR_L01d,EMA30_JNPR_L01d,EMA60_JNPR_L01d,EMA100_JNPR_L01d,Short12_JNPR_L01d,Long26_JNPR_L01d,MACD_JNPR_L01d,SIGNAL9_JNPR_L01d,Ret5/10_JNPR_L01d,Ret10/30_JNPR_L01d,Ret30/60_JNPR_L01d,Ret30/100_JNPR_L01d,Emaret5/10_JNPR_L01d,Emaret10/30_JNPR_L01d,Emaret30/60_JNPR_L01d,Emaret30/100_JNPR_L01d,RetMACD_JNPR_L01d,DayRange_JNPR_L01d,average20r_JNPR_L01d,PRVHI_JNPR_L01d,HitLevel_JNPR_L01d,hitlevel_2_JNPR_L01d,hitlevel_1.8_JNPR_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,32.27999877929688,33.04999923706055,32.02999877929688,32.06000137329102,32.06000137329102,4580400.0,-0.1867919071883649,1.009418253253478,1.4656917305917498,1.286693899133837,1.75010535075037,31.994000244140626,31.858000183105467,32.04366683959961,31.39316685994466,29.804000129699705,31.993022535684307,31.943382726444227,31.7968629796066,31.189496260016607,30.670769330453144,31.93658481879362,31.855263407344058,0.08132141144956151,0.09267436034774346,-1.902684292645604,1.902684292645604,-1.902684292645604,-1.902684292645604,1.902684292645604,-1.902684292645604,-1.902684292645604,-1.902684292645604,1.902684292645604,0.620000839233402,0.6029998779296857,33.04999923706055,31.0233006477356,31.14300060272217,31.262700557708744,0.0,1.0042689453278137,1.0015539935036055,1.1391145412117123,0.0,1.0,1.0,0.005053857,0.0037519445,0.9958612322807312,0.6540087014436722,-0.1867919071883649,1,-0.1867919071883649,-1,-0.1867919071883649,-1,-0.1867919071883649,-1
2023-01-19,31.94000053405762,32.06000137329102,31.44000053405762,31.45000076293945,31.45000076293945,4344900.0,-1.902684292645604,1.2004366513739788,1.4292747801764,1.3571705976697992,1.6953305009958974,31.8520004272461,31.82000026702881,32.00766690572103,31.438000202178955,29.814700145721435,31.81201527810269,31.853676914897903,31.774484772079692,31.19803739125998,30.68619965584891,31.86172573327759,31.825243952202975,0.03648178107461675,0.08143584449311811,0.03179116467619362,-0.03179116467619362,0.03179116467619362,0.03179116467619362,-0.03179116467619362,-0.03179116467619362,0.03179116467619362,0.03179116467619362,-0.03179116467619362,1.0799999237060511,0.6404998779296859,32.06000137329102,31.723399505615237,31.843999481201177,31.964599456787113,1.0,1.0010056618462837,0.9986920933207643,1.0531283116731238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.902684292645604,1,1.902684292645604,1,1.902684292645604,1,1.902684292645604,-1
2023-01-20,31.36000061035156,31.5,30.42000007629395,31.45999908447266,31.45999908447266,4397700.0,0.03179116467619362,1.0602568179730163,1.2521297929832957,1.3544322517054208,1.689257296983858,31.806000137329107,31.84900016784668,31.98466682434082,31.487500190734863,29.835400142669677,31.694676546892683,31.78209912754786,31.75419537287924,31.206626299234166,30.701522416811756,31.799921633461448,31.798188776815543,0.0017328566459049455,0.06549524692367548,-1.2396735802499075,-1.2396735802499075,1.2396735802499075,1.2396735802499075,-1.2396735802499075,-1.2396735802499075,1.2396735802499075,1.2396735802499075,-1.2396735802499075,0.4500007629394496,0.6434999465942365,31.5,30.650901641845714,30.77900161743165,30.90710159301759,1.0,0.9986498781660034,0.9972493138258637,0.9244683825320079,0.0,0.0,1.0,0.001496057,0.001496057,0.9969040751457214,0.9969040751457214,0.03179116467619362,1,0.03179116467619362,-1,0.03179116467619362,1,-0.03179116467619362,1
2023-01-23,31.63999938964844,32.0,31.54999923706055,31.85000038146973,31.85000038146973,2257200.0,1.2396735802499075,1.1723417263229685,1.0261858718581165,1.3842322202007187,1.671020913634505,31.78800010681153,31.839000129699706,31.980666859944662,31.532333532969158,29.86020013809204,31.746451158418367,31.794444810079106,31.760376341175405,31.22772053143861,30.724264554725774,31.807626056231953,31.802026673456595,0.005599382775358208,0.053516074094012024,-0.502348314433803,-0.502348314433803,0.502348314433803,0.502348314433803,-0.502348314433803,-0.502348314433803,0.502348314433803,0.502348314433803,-0.502348314433803,0.9700012207031321,0.6659999847412091,32.0,30.08430011749268,30.213000106811528,30.341700096130374,1.0,0.9983981901856082,0.9984905019745611,0.741339391528768,0.0,0.0,1.0,0.002148951,0.002148951,0.9902545809745787,0.9902545809745787,1.2396735802499075,1,-1.2396735802499075,1,1.2396735802499075,-1,1.2396735802499075,-1
2023-01-24,31.54000091552734,32.31000137329102,31.34000015258789,32.0099983215332,32.0099983215332,3294200.0,0.502348314433803,1.1646163727979437,1.0305556265171198,1.3602920825803038,1.6331890608630433,31.76599998474121,31.856999969482423,31.966000111897788,31.56583350499471,29.891100120544433,31.83430021278998,31.833636357616214,31.77648098506946,31.25336898357286,30.74972462931602,31.838760250893685,31.81743198072153,0.021328270172155328,0.047078513309640684,0.09371690368596863,0.09371690368596863,-0.09371690368596863,-0.09371690368596863,0.09371690368596863,-0.09371690368596863,-0.09371690368596863,-0.09371690368596863,0.09371690368596863,0.5300006866455114,0.6680000305175762,32.31000137329102,30.53480003356934,30.668000030517582,30.801200027465825,0.0,0.9971434854246041,1.0000208538907183,0.7575987831688947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502348314433803,1,0.502348314433803,1,-0.502348314433803,-1,-0.502348314433803,1
2023-01-25,31.75,32.11000061035156,31.57999992370605,31.97999954223633,31.97999954223633,2678600.0,-0.09371690368596863,1.1628882547893693,1.0315996988391711,1.3481419548018043,1.6299113298172152,31.749999618530275,31.87199993133545,31.95266672770182,31.594166819254557,29.926700115203857,31.882866655938766,31.860247845728964,31.789611214564097,31.277192936315924,30.77408650877979,31.860489372638707,31.829474022315217,0.031015350323489344,0.04386588071241042,-1.0631649701521888,-1.0631649701521888,1.0631649701521888,1.0631649701521888,-1.0631649701521888,1.0631649701521888,1.0631649701521888,1.0631649701521888,-1.0631649701521888,0.5099983215332031,0.6774999618530257,32.11000061035156,30.840401306152355,30.974001312255872,31.107601318359386,1.0,0.9961721789323541,1.0007099383005218,0.7652010941168511,0.0,1.0,0.0,0.002293627,0.002293627,0.043893091,0.043893091,-0.09371690368596863,-1,-0.09371690368596863,1,0.09371690368596863,-1,-0.09371690368596863,-1
2023-01-26,32.16999816894531,32.41999816894531,31.90999984741211,32.31999969482422,32.31999969482422,1932400.0,1.0631649701521888,0.5966911645979439,1.034431000399973,1.3656346407587876,1.6193659204821327,31.923999404907228,31.887999916076666,31.928333409627278,31.619000148773193,29.968500118255616,32.02857766890059,31.943839091019008,31.823829826193787,31.311383321840783,30.8046986510777,31.931183268359554,31.865809257315885,0.06537401104366936,0.04816750677866221,-0.9591626739422889,0.9591626739422889,-0.9591626739422889,-0.9591626739422889,0.9591626739422889,-0.9591626739422889,-0.9591626739422889,-0.9591626739422889,-0.9591626739422889,0.3400020599365341,0.6660000801086413,32.41999816894531,30.619500694274905,30.75500068664551,30.890500679016117,0.0,1.0011289353024744,1.0026527361861588,0.7574727306457401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0631649701521888,1,1.0631649701521888,1,-1.0631649701521888,-1,-1.0631649701521888,-1
2023-01-27,32.13000106811523,32.31000137329102,31.96999931335449,32.0099983215332,32.0099983215332,3202600.0,-0.9591626739422889,0.8991835040334116,0.9623268294067826,1.3481668708455867,1.6214666662751354,32.03399925231933,31.91999969482422,31.89099998474121,31.642500114440917,30.00850009918213,32.022384553111465,31.95586804202159,31.83584069686085,31.334288731666764,30.82856597128474,31.943308661155502,31.87648992873939,0.06681873241611314,0.051897751906152395,0.37489144915480366,0.37489144915480366,0.37489144915480366,0.37489144915480366,-0.37489144915480366,0.37489144915480366,0.37489144915480366,0.37489144915480366,0.37489144915480366,0.5699977874755824,0.6674999237060536,32.31000137329102,30.9547979927063,31.08799800872803,31.221198024749757,1.0,1.0035714147426384,1.0020815116335569,0.7138039438717252,0.0,1.0,0.0,0.1751439273357391,0.1751439273357391,0.3136965930461883,0.3136965930461883,-0.9591626739422889,-1,-0.9591626739422889,1,0.9591626739422889,1,0.9591626739422889,1
2023-01-30,31.85000038146973,32.16999816894531,31.60000038146973,32.13000106811523,32.13000106811523,5230100.0,0.37489144915480366,0.7573725790515303,0.9382256512396069,1.2637951090595752,1.617383205913102,32.08999938964844,31.938999748229982,31.859333292643228,31.662833468119302,30.052200107574464,32.05825672477939,31.98752859222043,31.854818785328874,31.360377660730645,30.854336963301183,31.972030569918537,31.895268531656118,0.07676203826241945,0.05687060917740581,0.529094812617421,0.529094812617421,0.529094812617421,0.529094812617421,-0.529094812617421,0.529094812617421,0.529094812617421,0.529094812617421,0.529094812617421,0.6600017547607386,0.685500049591063,32.16999816894531,30.841501541137706,30.975001525878916,31.108501510620126,1.0,1.0047277511070718,1.0022111158839624,0.7423874681219225,0.0,0.0,1.0,0.001436592,0.001436592,0.9955495595932008,0.9955495595932008,-0.37489144915480366,1,0.37489144915480366,1,0.37489144915480366,-1,0.37489144915480366,-1
2023-01-31,32.0,32.33000183105469,31.67000007629395,32.29999923706055,32.29999923706055,7324600.0,0.529094812617421,0.7603292107201784,0.9362455267831,1.2673210511584363,1.5799446584377272,32.1479995727539,31.95699977874756,31.85966657002767,31.69933344523112,30.09330009460449,32.13883756220645,32.044341436736815,31.883540104795433,31.391184925528346,30.88296393901919,32.022487287940386,31.9252485839083,0.09723870403208679,0.06494422814834201,-4.055725996548359,-4.055725996548359,-4.055725996548359,-4.055725996548359,4.055725996548359,-4.055725996548359,-4.055725996548359,-4.055725996548359,-4.055725996548359,1.3500003814697195,0.7174999237060533,32.33000183105469,30.661898059844972,30.798998069763186,30.9360980796814,0.0,1.0059767748952881,1.002948917694445,0.7387595478882751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529094812617421,1,0.529094812617421,-1,-0.529094812617421,-1,-0.529094812617421,-1
2023-02-01,30.36000061035156,31.04000091552734,29.69000053405762,30.98999977111816,30.98999977111816,11328000.0,-4.055725996548359,2.0653069002221804,1.6079439459052356,1.5006411425927382,1.6650566698252445,31.949999618530274,31.849999618530273,31.833333206176757,31.718500105539956,30.116300086975098,31.75589163184369,31.852642952078874,31.825892341332384,31.378031313908338,30.885083460446893,31.86364305458312,31.855970894071994,0.007672160511127402,0.05348981462089909,1.4843530016737772,1.4843530016737772,1.4843530016737772,1.4843530016737772,-1.4843530016737772,-1.4843530016737772,1.4843530016737772,1.4843530016737772,-1.4843530016737772,0.7800006866455114,0.6739999771118154,31.04000091552734,30.75150199890137,30.89500198364258,31.03850196838379,1.0,1.0031397174630363,0.9969625339918968,1.0715046390951968,0.0,0.0,4.0,0.0178709048777818,0.0178709048777818,0.8538491129875183,0.8538491129875183,-4.055725996548359,-1,4.055725996548359,1,4.055725996548359,1,4.055725996548359,1
2023-02-02,31.29999923706055,31.69000053405762,30.90999984741211,31.45000076293945,31.45000076293945,6784900.0,1.4843530016737772,2.157135994182969,1.595848457339264,1.4757883639427116,1.6713265228922443,31.77599983215332,31.849999618530273,31.82599989573161,31.740666770935057,30.14040008544922,31.65392800887561,31.77943528132625,31.80164127175865,31.380390967974932,30.896269941684366,31.800005778945632,31.82589903250662,-0.02589325356098726,0.037613200984521825,2.2893519975731267,-2.2893519975731267,-2.2893519975731267,-2.2893519975731267,2.2893519975731267,2.2893519975731267,2.2893519975731267,-2.2893519975731267,2.2893519975731267,0.6900005340576101,0.6755000114440903,31.69000053405762,29.557200965881346,29.69200096130371,29.82680095672607,0.0,0.9976766157845133,0.996050676440925,1.0813531915076224,0.0,0.0,1.0,0.044727184,0.044727184,0.7723627686500549,0.7723627686500549,-1.4843530016737772,-1,1.4843530016737772,-1,1.4843530016737772,-1,1.4843530016737772,-1
2023-02-03,31.23999977111816,31.23999977111816,30.54999923706055,30.72999954223633,30.72999954223633,7508500.0,-2.2893519975731267,2.3012321919066947,1.753603367780015,1.4920668917740565,1.6937046714070132,31.520000076293947,31.77699966430664,31.790999857584634,31.755833435058594,30.15360008239746,31.345951853329183,31.5886287833099,31.73250309566044,31.35906665893432,30.89297745852698,31.635389434836508,31.7447212924866,-0.10933185765009057,0.008224189257599344,-0.22778944310756932,-0.22778944310756932,0.22778944310756932,0.22778944310756932,-0.22778944310756932,-0.22778944310756932,-0.22778944310756932,0.22778944310756932,-0.22778944310756932,0.5400009155273402,0.6635000228881818,31.23999977111816,30.203900508880622,30.33900051116944,30.474100513458257,1.0,0.991912402343593,0.9923175858108492,1.1752846855914036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2893519975731267,1,2.2893519975731267,1,2.2893519975731267,1,2.2893519975731267,1
2023-02-06,30.57999992370605,31.09000015258789,30.54999923706055,30.79999923706055,30.79999923706055,5089600.0,0.22778944310756932,2.2834665179339253,1.6879541724859226,1.3679697959372008,1.691545184011677,31.253999710083008,31.671999549865724,31.75933316548666,31.768500073750815,30.18140007019043,31.163967647906308,31.44524159308274,31.672341556395935,31.340736579528624,30.891136305626652,31.5068678659479,31.67474188097356,-0.16787401502566013,-0.02699545159905255,-1.3636366451222732,-1.3636366451222732,-1.3636366451222732,1.3636366451222732,-1.3636366451222732,-1.3636366451222732,-1.3636366451222732,1.3636366451222732,-1.3636366451222732,0.7099990844726598,0.6730000495910631,31.09000015258789,29.78029972076416,29.9129997253418,30.045699729919434,1.0,0.9868022276546007,0.9910551189646987,1.2339118725421123,0.0,0.0,1.0,0.1063285171985626,0.1063285171985626,0.8638769388198853,0.8638769388198853,0.22778944310756932,-1,0.22778944310756932,-1,0.22778944310756932,1,0.22778944310756932,1
2023-02-07,30.73999977111816,31.25,30.54000091552734,31.21999931335449,31.21999931335449,3499800.0,1.3636366451222732,2.432441141463435,1.7553001618349355,1.409148745651744,1.6275633174457202,31.0379997253418,31.59299964904785,31.753666496276857,31.806500053405763,30.21310007095337,31.18264486972237,31.404288451313967,31.643158185877134,31.33677798063767,30.89764844439354,31.46273424247199,31.641057246335112,-0.17832300386312383,-0.05726096205186681,0.5124915148337903,0.5124915148337903,0.5124915148337903,-0.5124915148337903,0.5124915148337903,0.5124915148337903,0.5124915148337903,-0.5124915148337903,0.5124915148337903,0.4799995422363281,0.6805001258850083,31.25,29.60940004348755,29.744000053405763,29.878600063323976,0.0,0.9824328196160133,0.9929422511216832,1.2456457611386464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3636366451222732,1,-1.3636366451222732,-1,1.3636366451222732,1,1.3636366451222732,1
2023-02-08,31.06999969482422,31.42000007629395,30.94000053405762,31.05999946594238,31.05999946594238,2299500.0,-0.5124915148337903,1.5494731963908368,1.7565366895722203,1.4121371462769028,1.4740035980761528,31.051999664306642,31.500999641418456,31.73333314259847,31.815666707356772,30.24390007019043,31.141763068462375,31.341690453973676,31.60553504265554,31.327703275237823,30.900863316107376,31.400775046082817,31.598015929268986,-0.1972408831861685,-0.08525694627872715,0.289762247699253,0.289762247699253,0.289762247699253,-0.289762247699253,0.289762247699253,0.289762247699253,0.289762247699253,-0.289762247699253,0.289762247699253,0.5200004577636683,0.679000186920165,31.42000007629395,29.75289972305298,29.888999748229985,30.025099773406986,0.0,0.9857464848029313,0.9936210401348676,1.2438853366355571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5124915148337903,1,0.5124915148337903,1,-0.5124915148337903,1,-0.5124915148337903,1
2023-02-09,31.32999992370605,31.39999961853027,30.8799991607666,30.96999931335449,30.96999931335449,2837400.0,-0.289762247699253,1.327500226223127,1.6927571549306153,1.386218298469515,1.4745932268063786,30.95599937438965,31.365999603271483,31.706333096822103,31.823500029246013,30.277500057220458,31.084508483426415,31.274110246588368,31.564532737539345,31.31597527648755,30.902232345755834,31.334501856432304,31.551496179941985,-0.21699432350968095,-0.11160442172491791,-0.5166285145609282,-0.5166285145609282,-0.5166285145609282,0.5166285145609282,-0.5166285145609282,-0.5166285145609282,-0.5166285145609282,0.5166285145609282,-0.5166285145609282,0.5400009155273473,0.6770003318786614,31.39999961853027,29.926199665069586,30.06199970245362,30.197799739837652,1.0,0.9869285138663627,0.9939374210275851,1.2211331770757472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.289762247699253,1,-0.289762247699253,1,-0.289762247699253,1,-0.289762247699253,1
