Date_WDC_L01d,Open_WDC_L01d,High_WDC_L01d,Low_WDC_L01d,Close_WDC_L01d,Adj Close_WDC_L01d,Volume_WDC_L01d,Daily_Return_WDC_L01d,Vol5_WDC_L01d,Vol10_WDC_L01d,Vol20_WDC_L01d,Vol60_WDC_L01d,SMA5_WDC_L01d,SMA10_WDC_L01d,SMA30_WDC_L01d,SMA60_WDC_L01d,SMA100_WDC_L01d,EMA5_WDC_L01d,EMA10_WDC_L01d,EMA30_WDC_L01d,EMA60_WDC_L01d,EMA100_WDC_L01d,Short12_WDC_L01d,Long26_WDC_L01d,MACD_WDC_L01d,SIGNAL9_WDC_L01d,Ret5/10_WDC_L01d,Ret10/30_WDC_L01d,Ret30/60_WDC_L01d,Ret30/100_WDC_L01d,Emaret5/10_WDC_L01d,Emaret10/30_WDC_L01d,Emaret30/60_WDC_L01d,Emaret30/100_WDC_L01d,RetMACD_WDC_L01d,DayRange_WDC_L01d,average20r_WDC_L01d,PRVHI_WDC_L01d,HitLevel_WDC_L01d,hitlevel_2_WDC_L01d,hitlevel_1.8_WDC_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,37.88000106811523,38.36000061035156,37.31999969482422,37.47000122070312,37.47000122070312,2781300.0,0.4019333523727288,1.1438013380902659,2.936573645144592,2.759300374383599,3.3349496766206603,37.677999877929686,36.95999946594238,34.26699968973796,35.20933303833008,36.095099906921384,37.36487659145723,36.58822985537974,35.211050678759534,35.67198677007334,37.41107733724226,36.286521401697634,35.28658337679579,0.9999380249018444,0.44514851070894257,0.21349883573856962,0.21349883573856962,-0.21349883573856962,-0.21349883573856962,-0.21349883573856962,0.21349883573856962,0.21349883573856962,-0.21349883573856962,0.21349883573856962,1.5100021362304545,1.1635002136230461,38.36000061035156,35.05429960250854,35.28299961090088,35.51169961929321,1.0,1.0194264183539539,1.0212266824371472,1.064245731420449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019333523727288,1,0.4019333523727288,1,0.4019333523727288,1,0.4019333523727288,1
2023-01-19,36.86999893188477,38.13000106811523,36.61999893188477,37.54999923706055,37.54999923706055,4248800.0,0.21349883573856962,1.059382176796883,2.7098868708521,2.722648859625682,3.295211519569138,37.50400009155273,37.409999465942384,34.35899963378906,35.25416634877523,35.99149990081787,37.426584139991675,36.76309701568534,35.3619505857467,35.73356094931882,37.41382826595154,36.480902607138084,35.45424381088947,1.0266587962486113,0.5614505678168763,2.4234350623207956,2.4234350623207956,-2.4234350623207956,-2.4234350623207956,-2.4234350623207956,2.4234350623207956,2.4234350623207956,-2.4234350623207956,2.4234350623207956,1.2700004577636648,1.1785003662109363,38.13000106811523,35.80030014038086,36.03300018310547,36.26570022583008,1.0,1.0025127138987513,1.0180476395670162,0.9953126571102022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21349883573856962,1,0.21349883573856962,1,0.21349883573856962,-1,0.21349883573856962,1
2023-01-20,37.70999908447266,38.47000122070312,37.20000076293945,38.45999908447266,38.45999908447266,5117000.0,2.4234350623207956,1.5478753398288971,2.0467934500166924,2.7392284882177558,3.307942758704569,37.604000091552734,37.73299942016602,34.51133295694987,35.31316636403402,35.92119987487793,37.771055788152005,37.071624664555756,35.5618246824387,35.822952363586154,37.434544519783636,36.78537898826648,35.676892349673416,1.1084866385930638,0.6708577819721138,-8.658351300895076,8.658351300895076,-8.658351300895076,-8.658351300895076,-8.658351300895076,8.658351300895076,8.658351300895076,-8.658351300895076,8.658351300895076,1.970001220703125,1.2140004158020006,38.47000122070312,35.53730026245117,35.773000335693354,36.00870040893554,1.0,0.9965812596243186,1.0188670210686768,0.7472153049008382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4234350623207956,1,2.4234350623207956,1,-2.4234350623207956,-1,2.4234350623207956,1
2023-01-23,40.34999847412109,41.9900016784668,40.02000045776367,41.79000091552734,41.79000091552734,8279700.0,8.658351300895076,3.6222544248017945,2.899894940315273,3.1320401210156685,3.481723392469418,38.51800003051758,38.19499969482422,34.7663330078125,35.42149969736735,35.89149990081787,39.11070416394378,37.92951125564149,35.96364250392829,36.01859329971537,37.52079118108549,37.555320823229685,36.12971520640334,1.4256056168263456,0.8218073489429603,-1.6511185122991354,-1.6511185122991354,1.6511185122991354,1.6511185122991354,1.6511185122991354,-1.6511185122991354,-1.6511185122991354,1.6511185122991354,-1.6511185122991354,1.1799964904785156,1.2250001907348618,41.9900016784668,35.79920030593872,36.042000389099115,36.28480047225952,0.0,1.0084566131240766,1.0311417908957792,0.9258805214075244,0.0,1.0,1.0,0.0114311566576361,0.007059341328818,0.8448660373687744,0.4307711721843872,8.658351300895076,1,8.658351300895076,1,-8.658351300895076,-1,8.658351300895076,-1
2023-01-24,41.13000106811523,41.91999816894531,40.7400016784668,41.09999847412109,41.09999847412109,4792600.0,-1.6511185122991354,3.987122523400606,3.0389480105559676,3.0900492805283784,3.4909367676820398,39.273999786376955,38.54599952697754,34.96199963887533,35.51849969228109,35.86889987945557,39.77380226733622,38.505963477183236,36.29502030845686,36.18519674805654,37.591666573026785,38.10065584644375,36.4978843373454,1.6027715090983534,0.978000180974039,0.5109559780206949,0.5109559780206949,-0.5109559780206949,-0.5109559780206949,-0.5109559780206949,0.5109559780206949,0.5109559780206949,0.5109559780206949,0.5109559780206949,1.1899986267089844,1.2565000534057607,41.91999816894531,39.2950012588501,39.540001296997076,39.785001335144045,1.0,1.0188865321520564,1.032925777611155,0.9834626359215628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6511185122991354,1,-1.6511185122991354,-1,1.6511185122991354,-1,1.6511185122991354,-1
2023-01-25,40.63000106811523,41.52000045776367,40.33000183105469,41.31000137329102,41.31000137329102,3074500.0,0.5109559780206949,3.9764189791214073,3.033586835882551,3.0743203676132773,3.469010405004527,40.04199981689453,38.85999984741211,35.14866638183594,35.6346663792928,35.85939990997314,40.285868635987825,39.01578854920283,36.618567473930035,36.35322312921177,37.665296965111224,38.59440131211256,36.85433745111914,1.7400638609934163,1.1304129169779145,5.9307597840609745,5.9307597840609745,-5.9307597840609745,-5.9307597840609745,-5.9307597840609745,5.9307597840609745,5.9307597840609745,5.9307597840609745,5.9307597840609745,2.0100021362304688,1.2825001716613755,41.52000045776367,39.15569805145264,39.406998062133795,39.658298072814944,1.0,1.030416880445797,1.0325529774999496,0.9867503946043367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109559780206949,1,-0.5109559780206949,-1,-0.5109559780206949,-1,-0.5109559780206949,-1
2023-01-26,42.47000122070312,43.83000183105469,41.81999969482422,43.7599983215332,43.7599983215332,6878700.0,5.9307597840609745,4.141701112125553,3.4317422718413733,3.2263522522925183,3.5218114107105616,41.283999633789065,39.393999862670896,35.40033302307129,35.77233301798503,35.87709987640381,41.44391186450295,39.87837214417199,37.07930494796895,36.5960682174846,37.785984120683935,39.38910854433112,37.365867885964626,2.023240658366497,1.308978465255631,2.765088998128463,2.765088998128463,-2.765088998128463,-2.765088998128463,-2.765088998128463,2.765088998128463,2.765088998128463,2.765088998128463,2.765088998128463,1.8800010681152344,1.3175002098083481,43.83000183105469,38.698500080108644,38.95500011444092,39.2115001487732,1.0,1.0479768436235668,1.039257864254616,1.0636601348792318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9307597840609745,1,-5.9307597840609745,-1,-5.9307597840609745,1,-5.9307597840609745,1
2023-01-27,43.31000137329102,45.13999938964844,43.2599983215332,44.97000122070312,44.97000122070312,5393200.0,2.765088998128463,4.129011433134778,3.3308063667036665,3.0233205066101974,3.5026188550246458,42.58600006103516,40.09500007629394,35.68933308919271,35.94899972279867,35.91029987335205,42.619274983236345,40.80412288535946,37.58838212685503,36.870623397917996,37.92824188504075,40.24770741761912,37.929137021871185,2.3185703957479333,1.5108968513540915,-1.6233033631767984,-1.6233033631767984,1.6233033631767984,-1.6233033631767984,1.6233033631767984,-1.6233033631767984,-1.6233033631767984,-1.6233033631767984,-1.6233033631767984,0.9600028991699361,1.305500411987304,45.13999938964844,40.93150136947632,41.19500141143799,41.45850145339966,0.0,1.0621274468138489,1.044484526795898,1.1017046851040706,1.0,0.0,0.0,0.990858257,0.990858257,0.006301282,0.006301282,2.765088998128463,-1,-2.765088998128463,1,2.765088998128463,1,2.765088998128463,-1
2023-01-30,43.90999984741211,44.81000137329102,43.84999847412109,44.2400016784668,44.2400016784668,6804700.0,-1.6233033631767984,3.2172728205586516,3.2918519527802563,3.0718405796858668,3.4850378235929633,43.07600021362305,40.797000122070315,35.969666417439775,36.091333071390785,35.94299987792969,43.15951721497983,41.42882812046989,38.017518872120306,37.11224235793598,38.05322722748483,40.861906534672606,38.3966084779153,2.4652980567573053,1.7017770924347344,-0.6555174152909168,-0.6555174152909168,0.6555174152909168,-0.6555174152909168,0.6555174152909168,-0.6555174152909168,-0.6555174152909168,-0.6555174152909168,-0.6555174152909168,1.7199974060058594,1.3560003280639639,44.81000137329102,42.26789848327637,42.52899856567383,42.79009864807129,0.0,1.0558619527105828,1.0417749951670685,1.0716220023100576,1.0,0.0,1.0,0.9950024485588074,0.5033977427519858,0.6572564840316772,0.3302415160158386,1.6233033631767984,-1,-1.6233033631767984,1,-1.6233033631767984,1,1.6233033631767984,-1
2023-01-31,42.95999908447266,44.02999877929688,42.31000137329102,43.95000076293945,43.95000076293945,6306600.0,-0.6555174152909168,3.022669733682296,3.35173219091893,3.092967245477794,3.456743872793023,43.646000671386716,41.46000022888184,36.360999806722006,36.24749972025553,35.967999877929685,43.42301173096637,41.887223146373444,38.40025963926993,37.33643115810003,38.169995020266114,41.336997954405966,38.807970869398574,2.5290270850073924,1.867227090949266,-1.4334495043888114,-1.4334495043888114,-1.4334495043888114,-1.4334495043888114,1.4334495043888114,-1.4334495043888114,-1.4334495043888114,-1.4334495043888114,-1.4334495043888114,3.329998016357436,1.4560001373291018,44.02999877929688,41.8268006515503,42.098000717163096,42.36920078277589,0.0,1.0527255289540993,1.0366648459657057,1.0836623620309833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6555174152909168,1,-0.6555174152909168,1,-0.6555174152909168,1,0.6555174152909168,1
2023-02-01,43.84000015258789,44.36999893188477,41.04000091552734,43.31999969482422,43.31999969482422,15476300.0,-1.4334495043888114,3.277652064522968,3.4784116860647103,3.136931976935682,3.4437547225215304,44.04800033569336,42.045000076293945,36.74033311208089,36.40766639709473,35.977099876403805,43.38867438558566,42.147727973364496,38.71766222349925,37.53261373307459,38.271975310851424,41.642075145239545,39.14219522683751,2.499879918402037,1.9937576564398203,2.908592209387783,2.908592209387783,2.908592209387783,2.908592209387783,-2.908592209387783,2.908592209387783,2.908592209387783,2.908592209387783,2.908592209387783,1.9200019836425781,1.491000366210938,44.36999893188477,40.82679847717286,41.11799850463868,41.4091985321045,1.0,1.0476394400229472,1.029442783084426,1.108857862280649,0.0,0.0,12.0,0.4109616577625274,0.1410092141750669,0.9845542311668396,0.7593318025271097,-1.4334495043888114,-1,-1.4334495043888114,1,-1.4334495043888114,1,-1.4334495043888114,-1
2023-02-02,44.04000091552734,45.2400016784668,43.31999969482422,44.58000183105469,44.58000183105469,5386100.0,2.908592209387783,2.261404078072448,3.4708638396352742,3.040099765786919,3.404554966432969,44.21200103759766,42.74800033569336,37.17433319091797,36.559999783833824,35.98489990234375,43.785783534075335,42.58995958385362,39.09587768205121,37.7636756379264,38.39688672709307,42.094063866134185,39.544995716038784,2.549068150095401,2.1048197551709364,-2.983404612891246,-2.983404612891246,-2.983404612891246,-2.983404612891246,2.983404612891246,-2.983404612891246,-2.983404612891246,-2.983404612891246,-2.983404612891246,1.75,1.4730003356933594,45.2400016784668,41.08979812622071,41.3879981994629,41.686198272705084,0.0,1.0342472323946788,1.0280776023716882,1.1416940584306297,2.0,0.0,0.0,0.9957762360572816,0.994183212518692,0.006479767,0.0045003265,-2.908592209387783,-1,2.908592209387783,1,2.908592209387783,1,-2.908592209387783,1
2023-02-03,43.59999847412109,44.81999969482422,43.06999969482422,43.25,43.25,5798700.0,-2.983404612891246,2.214260996492389,3.7684542921518256,2.9567433167110004,3.4112830933016154,43.86800079345703,43.2270004272461,37.54666646321615,36.67049980163574,35.98469989776611,43.607189022716895,42.70996693224387,39.363885573531775,37.9435551252075,38.492987980021915,42.271900194421235,39.819440477813686,2.4524597166075495,2.1743477474582593,-2.312138728323699,-2.312138728323699,-2.312138728323699,-2.312138728323699,2.312138728323699,-2.312138728323699,-2.312138728323699,-2.312138728323699,-2.312138728323699,0.6300010681152344,1.390500259399414,44.81999969482422,41.99940093994141,42.29400100708008,42.58860107421875,0.0,1.0148287033538166,1.0210073234637806,1.2745287258630722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983404612891246,1,-2.983404612891246,-1,-2.983404612891246,-1,-2.983404612891246,-1
2023-02-06,42.38000106811523,42.68000030517578,42.04999923706055,42.25,42.25,3540800.0,-2.312138728323699,2.301320778725098,2.856201046299184,2.8545431005788817,3.4275593626727963,43.470000457763675,43.27300033569336,37.908999824523924,36.76599979400635,36.01399990081787,43.154792681811266,42.626336580926804,39.55008650427166,38.08475003913512,38.567384257645244,42.26853093374105,39.999481923901556,2.2690490098394918,2.193287999934506,1.964501375277367,1.964501375277367,1.964501375277367,1.964501375277367,-1.964501375277367,1.964501375277367,1.964501375277367,1.964501375277367,1.964501375277367,1.3999977111816548,1.3920001983642585,42.68000030517578,41.76089912414551,42.03899917602539,42.317099227905274,1.0,1.0045524951018434,1.012397408345922,1.0005808094892545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.312138728323699,1,2.312138728323699,1,2.312138728323699,-1,2.312138728323699,1
2023-02-07,42.25,43.27999877929688,41.88000106811523,43.08000183105469,43.08000183105469,3906800.0,1.964501375277367,2.642525683200407,2.832226405405322,2.867534079222441,3.334198697414866,43.29600067138672,43.47100067138672,38.3236665725708,36.91149984995524,36.06149990081787,43.12986239822574,42.70882117185914,39.77782297696734,38.24852878641117,38.65674302147514,42.393372610250836,40.22766858369067,2.1657040265601637,2.187771205259638,0.7892296614128689,-0.7892296614128689,-0.7892296614128689,-0.7892296614128689,0.7892296614128689,-0.7892296614128689,-0.7892296614128689,-0.7892296614128689,0.7892296614128689,0.990001678466804,1.3960002899169932,43.27999877929688,39.61759986877441,39.895999908447266,40.17439994812012,0.0,0.9959743277749025,1.0098584136675732,0.9876870953084913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.964501375277367,1,1.964501375277367,1,-1.964501375277367,-1,1.964501375277367,-1
2023-02-08,42.63000106811523,43.59000015258789,42.59999847412109,42.7400016784668,42.7400016784668,2890200.0,-0.7892296614128689,2.593024919533366,2.8617253386288204,2.879781788625975,3.096986782225961,43.18000106811523,43.614000701904295,38.72866662343343,36.994666544596356,36.111199913024905,42.99990882497276,42.71449035487871,39.968931280289894,38.39579019270808,38.73759962854428,42.44670015920713,40.413767331451865,2.0329328277552676,2.156803529758764,1.7547963746989366,-1.7547963746989366,-1.7547963746989366,-1.7547963746989366,1.7547963746989366,-1.7547963746989366,-1.7547963746989366,-1.7547963746989366,1.7547963746989366,1.5500030517578267,1.4420003890991229,43.59000015258789,40.2087981414795,40.48799819946289,40.767198257446296,0.0,0.9900490753701915,1.006682005748465,0.9937299242364576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7892296614128689,1,-0.7892296614128689,-1,0.7892296614128689,-1,0.7892296614128689,1
2023-02-09,43.04999923706055,43.40000152587891,41.84999847412109,41.9900016784668,41.9900016784668,3310000.0,-1.7547963746989366,1.9303408511239186,2.147393692110344,2.9276084412019117,3.035548039984644,42.662001037597655,43.43700103759765,39.08933334350586,37.03199990590414,36.15889991760254,42.66327310947078,42.582765140985636,40.09932291888195,38.513633192241144,38.80200362953284,42.376438854477854,40.53052543123075,1.8459134232471044,2.0946255084564323,-2.4291417058682288,2.4291417058682288,2.4291417058682288,2.4291417058682288,-2.4291417058682288,2.4291417058682288,2.4291417058682288,2.4291417058682288,-2.4291417058682288,1.1999969482421804,1.450000190734865,43.40000152587891,40.41759929656982,40.70599937438965,40.99439945220947,1.0,0.9821580684327359,1.0018906233124738,0.7334975749792362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7547963746989366,1,1.7547963746989366,1,1.7547963746989366,-1,-1.7547963746989366,-1
