Date_INTC_L01d,Open_INTC_L01d,High_INTC_L01d,Low_INTC_L01d,Close_INTC_L01d,Adj Close_INTC_L01d,Volume_INTC_L01d,Daily_Return_INTC_L01d,Vol5_INTC_L01d,Vol10_INTC_L01d,Vol20_INTC_L01d,Vol60_INTC_L01d,SMA5_INTC_L01d,SMA10_INTC_L01d,SMA30_INTC_L01d,SMA60_INTC_L01d,SMA100_INTC_L01d,EMA5_INTC_L01d,EMA10_INTC_L01d,EMA30_INTC_L01d,EMA60_INTC_L01d,EMA100_INTC_L01d,Short12_INTC_L01d,Long26_INTC_L01d,MACD_INTC_L01d,SIGNAL9_INTC_L01d,Ret5/10_INTC_L01d,Ret10/30_INTC_L01d,Ret30/60_INTC_L01d,Ret30/100_INTC_L01d,Emaret5/10_INTC_L01d,Emaret10/30_INTC_L01d,Emaret30/60_INTC_L01d,Emaret30/100_INTC_L01d,RetMACD_INTC_L01d,DayRange_INTC_L01d,average20r_INTC_L01d,PRVHI_INTC_L01d,HitLevel_INTC_L01d,hitlevel_2_INTC_L01d,hitlevel_1.8_INTC_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,29.17000007629395,29.43000030517578,28.70999908447266,29.40999984741211,29.40999984741211,31546000.0,-1.407978804452378,2.431912819754602,2.20909027468193,2.817154495888794,2.897005834684491,29.3879997253418,29.45799999237061,28.78366661071777,28.10266660054525,31.15269992828369,29.52378797458853,29.46909390319285,28.98949593149382,29.55046580989362,31.46505706701175,29.42727163621179,29.0450878357379,0.3821838004738964,0.4356483723364785,0.8160481889267298,-0.8160481889267298,-0.8160481889267298,0.8160481889267298,-0.8160481889267298,-0.8160481889267298,-0.8160481889267298,0.8160481889267298,0.8160481889267298,0.860000610351559,0.8859999656677247,29.43000030517578,28.53409969329834,28.71099967956543,28.88789966583252,0.0,0.9976237264224679,1.001855980763282,0.7841565941469519,1.0,0.0,3.0,0.9941189289093018,0.2532461657273254,0.9959293007850648,0.7001672238929596,,-1,,-1,,-1,,-1
2022-12-05,29.42000007629395,29.75,28.88999938964844,29.17000007629395,29.17000007629395,34040400.0,-0.8160481889267298,2.208042133238978,2.219016529787057,2.762229794193838,2.882229995297032,29.47599983215332,29.38799991607666,28.85699996948242,28.06449995040894,31.06729993820191,29.405858675157,29.41471320739305,29.0011413601906,29.53799152354609,31.41961039392822,29.38769139622443,29.0543405942976,0.3333508019268301,0.4151888582545489,-1.954061341561153,-1.954061341561153,-1.954061341561153,1.954061341561153,-1.954061341561153,1.954061341561153,-1.954061341561153,1.954061341561153,1.954061341561153,0.9699993133544886,0.9054999351501468,29.75,27.48080038070679,27.65800037384033,27.83520036697388,0.0,1.002994416643799,0.9996989760813366,0.8033424787653054,1.0,0.0,2.0,0.9941164255142212,0.3392450861968212,0.8928784132003784,0.4936459156103006,0.8160481889267298,-1,0.8160481889267298,-1,0.8160481889267298,-1,0.8160481889267298,-1
2022-12-06,29.19000053405762,29.30999946594238,28.34000015258789,28.60000038146973,28.60000038146973,27701200.0,-1.954061341561153,2.414614559078977,2.076448238621943,2.800123918223229,2.891746218472987,29.41599998474121,29.35399990081787,28.90433330535889,28.01516663233439,30.96709995269775,29.13723924392792,29.26658360267972,28.97526129704732,29.50723771560916,31.36377653229538,29.26650816318525,29.02068576371776,0.2458223994674889,0.3813155664971369,-0.9440575320363122,-0.9440575320363122,-0.9440575320363122,0.9440575320363122,-0.9440575320363122,0.9440575320363122,-0.9440575320363122,0.9440575320363122,0.9440575320363122,0.3999996185302805,0.8744998931884773,29.30999946594238,27.75790014266968,27.93900012969971,28.12010011672974,0.0,1.0021121511253264,0.9955804763375266,0.7415558379785985,0.0,0.0,3.0,0.054047428,0.019981409,0.9869062304496764,0.9640068809191386,1.954061341561153,1,1.954061341561153,1,1.954061341561153,1,1.954061341561153,1
2022-12-07,28.28000068664551,28.54999923706055,28.14999961853027,28.32999992370605,28.32999992370605,28239900.0,-0.9440575320363122,0.4962389026315652,1.766135510284727,2.808812264231765,2.741459067081244,29.06800003051758,29.20499992370605,28.93499997456869,27.99916661580404,30.86329996109009,28.86815947052063,29.09629566104814,28.93363153102531,29.46863975521889,31.30370174796688,29.12242997249614,28.96952384964282,0.1529061228533202,0.3356336777683736,-0.3882831297133997,0.3882831297133997,0.3882831297133997,-0.3882831297133997,0.3882831297133997,-0.3882831297133997,0.3882831297133997,-0.3882831297133997,-0.3882831297133997,0.5300006866455114,0.8619999885559088,28.54999923706055,27.38609970092773,27.56099967956542,27.73589965820312,1.0,0.9953090260727149,0.9921592702663893,0.6287837506177297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9440575320363122,-1,-0.9440575320363122,-1,-0.9440575320363122,1,-0.9440575320363122,-1
2022-12-08,28.31999969482422,28.60000038146973,28.06999969482422,28.44000053405762,28.44000053405762,28486100.0,0.3882831297133997,0.8698867478853618,1.788175773899378,2.694084415131764,2.741550819421417,28.79000015258789,29.08199996948242,28.97600002288818,27.9868332862854,30.74549995422363,28.72543982503296,28.97696927432259,28.90178436993062,29.43491387911524,31.246994793236,29.01744082812099,28.93029990034022,0.0871409277807728,0.2859351277708534,0.7032375498725967,-0.7032375498725967,-0.7032375498725967,0.7032375498725967,-0.7032375498725967,0.7032375498725967,-0.7032375498725967,0.7032375498725967,0.7032375498725967,0.5900001525878906,0.8324999809265142,28.60000038146973,26.65359926223755,26.82599925994873,26.99839925765992,0.0,0.9899594313595714,0.9913196771232898,0.6637415531064272,0.0,1.0,1.0,0.004562579,0.0032146024999999,0.9937707781791688,0.5485239811241627,-0.3882831297133997,1,-0.3882831297133997,-1,0.3882831297133997,1,-0.3882831297133997,-1
2022-12-09,28.38999938964844,28.78000068664551,28.19000053405762,28.23999977111816,28.23999977111816,25641300.0,-0.7032375498725967,0.8327781596793264,1.774914783888569,1.943175983327302,2.738889669523883,28.5560001373291,28.97199993133545,29.04166666666667,27.97683327992757,30.62229993820191,28.56362647372803,28.84297481919451,28.85908858936207,29.39573636737763,31.18745033735248,28.89783451165902,28.87916655743488,0.018667954224135,0.2324816930615097,-1.593487133805464,-1.593487133805464,1.593487133805464,-1.593487133805464,1.593487133805464,-1.593487133805464,-1.593487133805464,-1.593487133805464,-1.593487133805464,0.8499984741211009,0.7869999885559091,28.78000068664551,26.7685004234314,26.9350004196167,27.101500415802,1.0,0.9856413159259878,0.9903148566603269,0.9134091812154764,1.0,0.0,2.0,0.9182816743850708,0.3504418268237915,0.7392565608024597,0.48527423851192,-0.7032375498725967,-1,0.7032375498725967,1,-0.7032375498725967,-1,0.7032375498725967,1
2022-12-12,28.1299991607666,28.70999908447266,27.86000061035156,28.69000053405762,28.69000053405762,35117900.0,1.593487133805464,1.357340835093711,1.761296566484677,1.903885937394885,2.740790116407068,28.46000022888184,28.96800003051758,29.02900002797445,27.96766662597656,30.50309993743896,28.60575116050456,28.81516131280599,28.84817968256824,29.37259748759665,31.13799588580209,28.86586005356649,28.86515425940694,0.000705794159554,0.1861265132811186,-0.1394179415620035,-0.1394179415620035,0.1394179415620035,-0.1394179415620035,0.1394179415620035,-0.1394179415620035,-0.1394179415620035,-0.1394179415620035,-0.1394179415620035,1.719999313354492,0.8324999809265148,28.70999908447266,27.04860071182251,27.20600070953369,27.36340070724487,1.0,0.9824634147645482,0.9927326399450568,0.9251061378680514,1.0,1.0,3.0,0.5731231570243835,0.1225355985307931,0.9672600030899048,0.6288513347057069,-1.593487133805464,-1,1.593487133805464,-1,-1.593487133805464,1,1.593487133805464,1
2022-12-13,29.79000091552734,30.09000015258789,28.3700008392334,28.72999954223633,28.72999954223633,58546800.0,0.1394179415620035,1.006264768060616,1.750180890167996,1.906164322017249,2.739402929082352,28.48600006103516,28.95100002288818,29.03900000254313,27.95583327611287,30.39839992523194,28.64716728774849,28.79967735452059,28.84055515738554,29.35152870250286,31.0903127898899,28.84495843643878,28.85514279887578,-0.0101843624370054,0.1468643381374938,1.635918276516295,1.635918276516295,-1.635918276516295,1.635918276516295,-1.635918276516295,1.635918276516295,1.635918276516295,1.635918276516295,1.635918276516295,1.110000610351559,0.8295000076293956,30.09000015258789,26.87849912643433,27.04499912261963,27.21149911880493,0.0,0.9839383799701081,0.994704452244561,0.9181689479508359,0.0,2.0,3.0,0.056892093271017,0.0151597900542033,0.9832758903503418,0.5624210667244124,-0.1394179415620035,1,-0.1394179415620035,-1,0.1394179415620035,1,0.1394179415620035,1
2022-12-14,28.51000022888184,29.1200008392334,28.01000022888184,28.26000022888184,28.26000022888184,37141100.0,-1.635918276516295,1.211473491152004,1.059733934340882,1.898173548782485,2.739458129749936,28.47200012207031,28.77000007629395,29.03766670227051,27.94416662851969,30.28939992904663,28.5181116014596,28.70155424076809,28.80310000070788,29.31574088369562,31.03426699660261,28.7549648660454,28.81105816406142,-0.056093298016016,0.1062728109067918,3.927815291442016,3.927815291442016,-3.927815291442016,3.927815291442016,-3.927815291442016,3.927815291442016,3.927815291442016,3.927815291442016,3.927815291442016,0.8799991607666016,0.8340000152587901,29.1200008392334,28.26510013580322,28.4310001373291,28.59690013885498,0.0,0.9896419898007165,0.9936086165310196,0.5582913822714526,1.0,1.0,0.0,0.8373632431030273,0.4380209055515137,0.1051831915974617,0.081452814862132,-1.635918276516295,-1,1.635918276516295,-1,-1.635918276516295,-1,-1.635918276516295,-1
2022-12-15,27.94000053405762,28.0,27.1200008392334,27.14999961853027,27.14999961853027,45682700.0,-3.927815291442016,2.06431539833582,1.493556380059096,1.906410675914487,2.777737387877824,28.21399993896484,28.50200004577637,29.02866668701172,27.92216663360596,30.17129993438721,28.0620742738165,28.41945340036121,28.69644836314804,29.24473297336233,30.9573508108982,28.50804713565846,28.68801679031837,-0.1799696546599101,0.0490243177934514,0.8471438138781519,0.8471438138781519,-0.8471438138781519,0.8471438138781519,-0.8471438138781519,0.8471438138781519,0.8471438138781519,0.8471438138781519,0.8471438138781519,0.6899986267089915,0.8209999084472672,28.0,27.28520080566406,27.45200080871582,27.61880081176758,0.0,0.9898954422023374,0.9874248416565194,0.7834389509713857,1.0,0.0,0.0,0.9549232125282288,0.9549232125282288,0.021756781,0.021756781,3.927815291442016,1,3.927815291442016,1,3.927815291442016,1,3.927815291442016,1
