Date_AKAM_L01d,Open_AKAM_L01d,High_AKAM_L01d,Low_AKAM_L01d,Close_AKAM_L01d,Adj Close_AKAM_L01d,Volume_AKAM_L01d,Daily_Return_AKAM_L01d,Vol5_AKAM_L01d,Vol10_AKAM_L01d,Vol20_AKAM_L01d,Vol60_AKAM_L01d,SMA5_AKAM_L01d,SMA10_AKAM_L01d,SMA30_AKAM_L01d,SMA60_AKAM_L01d,SMA100_AKAM_L01d,EMA5_AKAM_L01d,EMA10_AKAM_L01d,EMA30_AKAM_L01d,EMA60_AKAM_L01d,EMA100_AKAM_L01d,Short12_AKAM_L01d,Long26_AKAM_L01d,MACD_AKAM_L01d,SIGNAL9_AKAM_L01d,Ret5/10_AKAM_L01d,Ret10/30_AKAM_L01d,Ret30/60_AKAM_L01d,Ret30/100_AKAM_L01d,Emaret5/10_AKAM_L01d,Emaret10/30_AKAM_L01d,Emaret30/60_AKAM_L01d,Emaret30/100_AKAM_L01d,RetMACD_AKAM_L01d,DayRange_AKAM_L01d,average20r_AKAM_L01d,PRVHI_AKAM_L01d,HitLevel_AKAM_L01d,hitlevel_2_AKAM_L01d,hitlevel_1.8_AKAM_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,93.86000061035156,94.0500030517578,93.44000244140624,93.79000091552734,93.79000091552734,856100.0,-1.48108831713663,2.292103768637587,1.549567762516451,2.067253999035623,2.113118585930522,93.28600006103515,92.44699935913086,89.55799967447916,86.7648333231608,89.3603002166748,93.5800878395744,92.68415111263376,90.05543324048361,89.23859894124342,90.59411836546194,92.35255678960937,90.4264888108282,1.926067978781148,1.732729047184657,-2.335006312004082,-2.335006312004082,-2.335006312004082,2.335006312004082,2.335006312004082,-2.335006312004082,-2.335006312004082,-2.335006312004082,-2.335006312004082,1.620002746582031,2.1385009765625,94.0500030517578,91.356097946167,91.79099807739256,92.22589820861816,0.0,1.0090754779248703,1.0096665580488715,0.7495778279975883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,1,,1,,1
2022-12-05,92.79000091552734,93.06999969482422,91.4499969482422,91.5999984741211,91.5999984741211,1981600.0,-2.335006312004082,2.539322131372214,1.766658147151239,2.167710522664055,2.125997319830506,93.2959991455078,92.51199951171876,89.74866638183593,86.76333325703939,89.40800018310547,92.92005805108997,92.487032451086,90.15508261039572,89.3160218767476,90.6140367834552,92.23677858722657,90.5134154525536,1.723363134672951,1.730855864682316,-1.954149503652073,-1.954149503652073,-1.954149503652073,1.954149503652073,1.954149503652073,-1.954149503652073,-1.954149503652073,-1.954149503652073,1.954149503652073,2.639999389648438,2.167501068115234,93.06999969482422,89.34530090332031,89.77300109863282,90.20070129394531,0.0,1.0084745723573918,1.0046820142081323,0.8149880386150757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.335006312004082,1,-2.335006312004082,1,-2.335006312004082,1,-2.335006312004082,1
2022-12-06,91.5,91.5,88.86000061035156,89.80999755859375,89.80999755859375,1198200.0,-1.954149503652073,2.69282304254309,1.881644441621389,2.228758429452741,2.131406024388178,93.05199890136718,92.4009994506836,89.86266632080078,86.70833320617676,89.42200012207032,91.8833712202579,92.00029883426924,90.13281905866656,89.33221780074254,90.59811521464604,91.86342765974456,90.4613104233714,1.402117236373172,1.665108139020487,-0.1670124713972029,-0.1670124713972029,-0.1670124713972029,0.1670124713972029,0.1670124713972029,0.1670124713972029,-0.1670124713972029,-0.1670124713972029,0.1670124713972029,1.040000915527344,2.057501220703125,91.5,88.3014973449707,88.73499755859375,89.1684977722168,0.0,1.0070453723937374,0.9987290518020818,0.844256791923123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.954149503652073,1,-1.954149503652073,1,-1.954149503652073,1,-1.954149503652073,1
2022-12-07,89.3499984741211,90.38999938964844,89.3499984741211,89.66000366210938,89.66000366210938,753900.0,-0.1670124713972029,1.161491404400688,1.84875750835838,2.230802216019168,2.076460069408052,92.01199951171876,92.19399948120116,89.90299987792969,86.70833320617676,89.43740013122559,91.14224870087506,91.57479062114923,90.10231483953385,89.34296487816441,90.57953874825915,91.52443935241608,90.40195436698164,1.12248498543444,1.556583508303278,-0.3011338746805202,0.3011338746805202,0.3011338746805202,-0.3011338746805202,-0.3011338746805202,-0.3011338746805202,0.3011338746805202,0.3011338746805202,-0.3011338746805202,1.839996337890625,1.739001083374023,90.38999938964844,86.97349731445313,87.38499755859375,87.79649780273438,1.0,0.9980259022224162,0.9952766267076315,0.8287411116425458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1670124713972029,1,-0.1670124713972029,-1,-0.1670124713972029,1,-0.1670124713972029,1
2022-12-08,89.75,91.02999877929688,89.19000244140625,89.93000030517578,89.93000030517578,1285800.0,0.3011338746805202,1.143457066809333,1.85136726387533,1.759647847718808,2.076332226459801,90.95800018310548,91.99499969482422,90.0086664835612,86.71733322143555,89.44220016479493,90.73816590230864,91.2757378364268,90.09119777280108,89.3622119413451,90.56667660087138,91.279141037456,90.36699480684786,0.9121462306081582,1.427696052764254,1.011902211743906,-1.011902211743906,-1.011902211743906,1.011902211743906,1.011902211743906,1.011902211743906,-1.011902211743906,-1.011902211743906,1.011902211743906,1.019996643066406,1.681500625610352,91.02999877929688,86.56419700622558,86.9119972229004,87.2597974395752,0.0,0.9887276535120519,0.9941104619161607,1.0521237338910887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3011338746805202,1,-0.3011338746805202,-1,0.3011338746805202,1,0.3011338746805202,1
2022-12-09,89.33000183105469,89.98999786376953,88.97000122070312,89.0199966430664,89.0199966430664,1654900.0,-1.011902211743906,1.126280250027638,1.840641577662834,1.460283583519145,2.07367989226355,90.00399932861328,91.64499969482422,90.05666631062826,86.73033320109049,89.43450012207032,90.16544281589456,90.86560307399762,90.02208802249561,89.35099176763104,90.53604927497425,90.93158036139609,90.26721716508628,0.6643631963098073,1.275029481473365,-1.75242108157256,1.75242108157256,1.75242108157256,-1.75242108157256,-1.75242108157256,-1.75242108157256,1.75242108157256,1.75242108157256,-1.75242108157256,1.92999267578125,1.708000183105469,89.98999786376953,87.3306974029541,87.66699752807617,88.00329765319825,1.0,0.982093945423368,0.9922945511346811,1.2604685818812413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.011902211743906,1,1.011902211743906,-1,-1.011902211743906,1,-1.011902211743906,-1
2022-12-12,88.69000244140625,90.58999633789062,88.66000366210938,90.58000183105467,90.58000183105467,1132000.0,1.75242108157256,1.396346371447092,1.936515566149591,1.518591241287142,2.078633006127216,89.8,91.54799957275392,90.10233306884766,86.78733317057292,89.39880012512207,90.30362915428128,90.81367557528073,90.0580824617575,89.39128717954657,90.5369196226194,90.87749135672816,90.29038639960244,0.5871049571257174,1.137444576603835,0.4747188082175097,-0.4747188082175097,-0.4747188082175097,0.4747188082175097,0.4747188082175097,0.4747188082175097,-0.4747188082175097,-0.4747188082175097,0.4747188082175097,4.319999694824219,1.842499923706055,90.58999633789062,86.2323974609375,86.5739974975586,86.91559753417968,0.0,0.9809061958654293,0.9943835945658136,1.2752052780893302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75242108157256,1,-1.75242108157256,-1,1.75242108157256,1,-1.75242108157256,-1
2022-12-13,93.58999633789062,93.88999938964844,89.56999969482422,90.1500015258789,90.1500015258789,1305700.0,-0.4747188082175097,1.049627436356972,1.934179284881587,1.460778371626174,2.070167403869102,89.86800079345703,91.4599998474121,90.1629997253418,86.81383323669434,89.35900016784667,90.25241994481382,90.69300756629856,90.06401272395888,89.41616305975418,90.52925787812948,90.7655698442898,90.27998752006738,0.4855823242224346,1.007072126127555,1.453139396356222,-1.453139396356222,-1.453139396356222,1.453139396356222,1.453139396356222,1.453139396356222,-1.453139396356222,-1.453139396356222,1.453139396356222,2.410003662109375,1.870000076293945,93.88999938964844,86.5364965057373,86.90499649047851,87.27349647521973,0.0,0.9825934938048206,0.9951419890760304,1.3240744266554356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4747188082175097,1,0.4747188082175097,1,-0.4747188082175097,1,0.4747188082175097,-1
2022-12-14,89.7300033569336,90.4000015258789,87.98999786376953,88.83999633789062,88.83999633789062,1143000.0,-1.453139396356222,1.261497856952261,1.24560721804624,1.468845535669592,2.041728713736519,89.70399932861328,90.857999420166,90.1876663208008,86.86233317057291,89.32050010681152,89.78161207583943,90.35609643386074,89.9850439248577,89.39727234756194,90.4958071545604,90.46932776638224,90.1733215065728,0.2960062598094453,0.8648589528639333,3.658262194922965,-3.658262194922965,-3.658262194922965,3.658262194922965,3.658262194922965,3.658262194922965,-3.658262194922965,-3.658262194922965,3.658262194922965,2.720001220703125,1.908500289916992,90.4000015258789,89.77599922180175,90.14999923706054,90.52399925231934,0.0,0.9872988608717199,0.9936419967141694,0.84801783972364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.453139396356222,1,-1.453139396356222,1,-1.453139396356222,1,1.453139396356222,-1
2022-12-15,87.77999877929688,87.83000183105469,85.11000061035156,85.58999633789062,85.58999633789062,2128300.0,-3.658262194922965,1.944145650107552,1.505961408189804,1.627690683696515,2.072192669799874,88.83599853515625,89.89699935913086,90.19366607666016,86.89216639200846,89.25490005493164,88.3844068298565,89.48953278004798,89.70149246763404,89.27244362593336,90.39866238591348,89.71866139276815,89.83381593852226,-0.115154545754109,0.6688562531403248,0.7126919115043681,0.7126919115043681,-0.7126919115043681,0.7126919115043681,-0.7126919115043681,0.7126919115043681,0.7126919115043681,-0.7126919115043681,0.7126919115043681,1.100006103515625,1.837500381469727,87.83000183105469,86.20130088806152,86.58300094604492,86.96470100402831,0.0,0.9881975946745898,0.9876507797519994,0.9252135084841417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.658262194922965,1,-3.658262194922965,1,-3.658262194922965,1,3.658262194922965,1
