Date_FICO_L01d,Open_FICO_L01d,High_FICO_L01d,Low_FICO_L01d,Close_FICO_L01d,Adj Close_FICO_L01d,Volume_FICO_L01d,Daily_Return_FICO_L01d,Vol5_FICO_L01d,Vol10_FICO_L01d,Vol20_FICO_L01d,Vol60_FICO_L01d,SMA5_FICO_L01d,SMA10_FICO_L01d,SMA30_FICO_L01d,SMA60_FICO_L01d,SMA100_FICO_L01d,EMA5_FICO_L01d,EMA10_FICO_L01d,EMA30_FICO_L01d,EMA60_FICO_L01d,EMA100_FICO_L01d,Short12_FICO_L01d,Long26_FICO_L01d,MACD_FICO_L01d,SIGNAL9_FICO_L01d,Ret5/10_FICO_L01d,Ret10/30_FICO_L01d,Ret30/60_FICO_L01d,Ret30/100_FICO_L01d,Emaret5/10_FICO_L01d,Emaret10/30_FICO_L01d,Emaret30/60_FICO_L01d,Emaret30/100_FICO_L01d,RetMACD_FICO_L01d,DayRange_FICO_L01d,average20r_FICO_L01d,PRVHI_FICO_L01d,HitLevel_FICO_L01d,hitlevel_2_FICO_L01d,hitlevel_1.8_FICO_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,595.1900024414062,595.1900024414062,583.1799926757812,590.6300048828125,590.6300048828125,427700.0,-1.267116365728528,1.197769471574098,1.299061582454994,1.612626009760962,4.71118745587939,606.4780029296875,610.8039978027343,580.747001139323,504.3055018107096,489.966501159668,602.6634150721934,605.545596424262,575.8099998194027,534.6165334555592,505.1613899491597,604.5124666108336,583.0080108370038,21.50445577382982,29.07873570673036,0.843164151428115,-0.843164151428115,-0.843164151428115,-0.843164151428115,0.843164151428115,0.843164151428115,-0.843164151428115,-0.843164151428115,0.843164151428115,14.09002685546875,18.62750549316406,595.1900024414062,555.9854626464844,559.8249633789062,563.6644641113281,0.0,0.992917540015113,0.9952403561860776,0.8055566353215107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.267116365728528,1,-1.267116365728528,-1,-1.267116365728528,-1,1.267116365728528,-1
2022-12-19,586.6099853515625,593.7000122070312,579.6099853515625,585.6500244140625,585.6500244140625,170800.0,-0.843164151428115,1.076614645655526,1.260230722692179,1.569134256665507,4.695796351223994,600.3460083007812,608.1590026855469,585.7570017496745,506.9345021565755,491.2603015136719,596.9922848528165,601.9282196951349,576.4448401158324,536.2897626673133,506.7552242949994,601.610552426715,583.2037155464155,18.40683688029947,26.94435594144418,-0.9391274260600774,0.9391274260600774,0.9391274260600774,0.9391274260600774,-0.9391274260600774,-0.9391274260600774,0.9391274260600774,0.9391274260600774,-0.9391274260600774,15.030029296875,18.67750854492187,593.7000122070312,554.2094903564453,557.9349914550781,561.6604925537109,1.0,0.9871530399940402,0.9917997949243544,0.8031376010936346,0.0,0.0,1.0,0.009773048,0.009773048,0.917034924,0.917034924,-0.843164151428115,-1,0.843164151428115,1,0.843164151428115,-1,0.843164151428115,-1
2022-12-20,582.739990234375,595.52001953125,580.489990234375,591.1500244140625,591.1500244140625,138300.0,0.9391274260600774,1.176306730465325,1.333172793359571,1.569723746676795,4.695398133630607,594.464013671875,606.3130065917969,590.9003356933594,509.6506693522135,492.5515017700195,595.0448647065652,599.968547825849,577.3935616834602,538.088459773764,508.4264084557729,600.0012404247685,583.792331018093,16.2089094066755,24.79726663449045,-3.899177339257576,3.899177339257576,3.899177339257576,3.899177339257576,-3.899177339257576,-3.899177339257576,3.899177339257576,3.899177339257576,-3.899177339257576,21.6199951171875,19.247509765625,595.52001953125,552.6094934082031,556.3449951171875,560.0804968261718,1.0,0.9804573004519112,0.991793431277146,0.849304086901904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9391274260600774,1,0.9391274260600774,1,-0.9391274260600774,1,-0.9391274260600774,1
2022-12-21,592.5900268554688,614.2100219726562,592.5900268554688,614.2000122070312,614.2000122070312,133000.0,3.899177339257576,2.235867040914147,1.876144380267244,1.773642761322453,4.711205695283863,595.968017578125,606.3830078125,596.3560028076172,512.794502766927,494.0865017700195,601.4299138733872,602.5560868042458,579.7681713946585,540.583920509281,510.5209352627285,602.1856668528089,586.0447518469033,16.14091500590564,23.06599630877349,-0.0521014845097208,0.0521014845097208,0.0521014845097208,0.0521014845097208,-0.0521014845097208,-0.0521014845097208,0.0521014845097208,0.0521014845097208,-0.0521014845097208,18.199951171875,19.33850708007812,614.2100219726562,553.175498046875,557.025,560.874501953125,1.0,0.9828244028935663,0.9981310072945552,1.0577915807963292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.899177339257576,1,3.899177339257576,1,3.899177339257576,1,3.899177339257576,1
2022-12-22,602.7100219726562,617.47998046875,599.280029296875,614.52001953125,614.52001953125,128400.0,0.0521014845097208,2.052982504961081,1.761991713321632,1.774586096334251,4.709937646577956,599.2300170898437,605.3360107421875,602.0476704915365,515.8193364461263,495.6057019042969,605.7932824260082,604.7313473000647,582.0102261131483,543.008054903444,512.5803230700259,604.0832595725691,588.1540309346327,15.92922863793638,21.63864277460607,-0.3645105388240473,0.3645105388240473,0.3645105388240473,0.3645105388240473,-0.3645105388240473,0.3645105388240473,0.3645105388240473,0.3645105388240473,-0.3645105388240473,18.1099853515625,19.28600769042969,617.47998046875,571.6653063964844,575.5330078125,579.4007092285157,1.0,0.989913050695832,1.0017560444496298,0.9929029180164124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521014845097208,1,0.0521014845097208,-1,0.0521014845097208,1,0.0521014845097208,-1
2022-12-23,613.0999755859375,623.1599731445312,605.0499877929688,616.760009765625,616.760009765625,90500.0,0.3645105388240473,1.805501333619284,1.698789920774503,1.744926871807826,4.698043402191486,604.4560180664063,605.4670104980469,603.2136698404948,519.0180033365885,497.0687020874024,609.4488582058805,606.9183768392575,584.2521476391146,545.4261517841711,514.643287163008,606.0335288330392,590.272992329521,15.76053650351821,20.46302152038849,0.3988621074169648,-0.3988621074169648,-0.3988621074169648,-0.3988621074169648,0.3988621074169648,-0.3988621074169648,-0.3988621074169648,-0.3988621074169648,0.3988621074169648,9.20001220703125,18.8840087890625,623.1599731445312,575.0507635498047,578.9079650878906,582.7651666259766,0.0,0.998330227057608,1.0041693932218718,0.9735593784594979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645105388240473,1,-0.3645105388240473,1,0.3645105388240473,1,-0.3645105388240473,1
2022-12-27,613.8800048828125,617.3699951171875,608.1699829101562,614.2999877929688,614.2999877929688,92300.0,-0.3988621074169648,1.707627323969227,1.703600442510671,1.747663993914869,4.674818526048726,610.1860107421875,605.2660095214844,603.4380025227864,522.3895029703776,498.4577020263672,611.0659014015766,608.2604879217504,586.1907179716213,547.6843103418366,516.6166871754825,607.3052917499515,592.0527697712579,15.25252197869361,19.42092161204952,-1.214384028282637,-1.214384028282637,-1.214384028282637,-1.214384028282637,1.214384028282637,-1.214384028282637,-1.214384028282637,-1.214384028282637,1.214384028282637,17.8199462890625,18.8925048828125,617.3699951171875,581.6151538085937,585.3919555664063,589.1687573242187,0.0,1.0081286593717576,1.0046121908878407,0.9747871721580227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3988621074169648,1,-0.3988621074169648,1,-0.3988621074169648,1,-0.3988621074169648,1
2022-12-28,615.3300170898438,622.219970703125,604.4000244140625,606.8400268554688,606.8400268554688,92600.0,-1.214384028282637,1.969278928365601,1.721813955519157,1.775630470810184,4.673201214685876,613.3240112304687,603.8940124511719,603.9026692708334,525.438336690267,499.7014022827149,609.657276552874,608.0022222733355,587.5229314479986,549.6238420308082,518.4032879612248,607.2337125354157,593.1481221478662,14.08559038754959,18.35385536714954,-0.9788415692000788,0.9788415692000788,-0.9788415692000788,-0.9788415692000788,0.9788415692000788,-0.9788415692000788,-0.9788415692000788,-0.9788415692000788,0.9788415692000788,15.72998046875,17.74350280761719,622.219970703125,575.806484375,579.5849853515625,583.363486328125,0.0,1.0156153208756302,1.0027221187997475,0.9696916018418676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.214384028282637,1,-1.214384028282637,1,-1.214384028282637,1,-1.214384028282637,1
2022-12-29,607.489990234375,614.489990234375,598.760009765625,600.9000244140625,600.9000244140625,120600.0,-0.9788415692000788,0.6672694313131913,1.598873639266506,1.392121234201401,4.65687781842892,610.664013671875,603.316015625,603.3830037434896,528.101003519694,500.8120025634765,606.7381925066036,606.7109135716495,588.3859697038737,551.3050283384558,520.0368867028651,606.2592989782845,593.7223371305474,12.53696184773708,17.19047666326705,-0.3860887385519727,0.3860887385519727,-0.3860887385519727,-0.3860887385519727,0.3860887385519727,-0.3860887385519727,-0.3860887385519727,-0.3860887385519727,0.3860887385519727,11.280029296875,17.03150329589844,614.489990234375,583.1842645263672,586.7329650878906,590.2816656494141,0.0,1.0121793518762516,1.0000449619981178,1.1485160918357156,0.0,0.0,1.0,0.1138564422726631,0.1138564422726631,0.8750272393226624,0.8750272393226624,-0.9788415692000788,-1,-0.9788415692000788,1,-0.9788415692000788,1,-0.9788415692000788,1
2022-12-30,591.6900024414062,599.0900268554688,587.8099975585938,598.5800170898438,598.5800170898438,153200.0,-0.3860887385519727,0.6139285221471271,1.537526166230353,1.390215921905046,4.657296145737213,607.4760131835938,603.3530151367188,602.7400044759114,530.7443369547526,501.8920028686524,604.018800701017,605.2325687567757,589.0436501803879,552.8550279696489,521.5921962154786,605.0778709954475,594.0821652756805,10.99570571976699,15.95152247456704,-1.23459093812821,-1.23459093812821,-1.23459093812821,-1.23459093812821,1.23459093812821,1.23459093812821,-1.23459093812821,-1.23459093812821,1.23459093812821,30.989990234375,17.34800109863281,599.0900268554688,577.0206829833984,580.4269836425781,583.8332843017578,0.0,1.0068334755001442,0.9979945427288357,1.1059621329350366,0.0,0.0,1.0,0.008992555,0.008992555,0.9863739013671876,0.9863739013671876,0.3860887385519727,-1,-0.3860887385519727,1,-0.3860887385519727,1,-0.3860887385519727,1
2023-01-03,608.6500244140625,617.0999755859375,586.1099853515625,591.1900024414062,591.1900024414062,165300.0,-1.23459093812821,0.4230094156042618,1.534540201893176,1.409008666857387,4.584070645566657,602.36201171875,603.4090148925782,602.8893371582031,533.7005035400391,502.7928030395508,599.7425346144801,602.6793748812539,589.1821245198084,554.1119123785589,522.9703705961899,602.9412758332872,593.8679309916602,9.07334484162709,14.57588694797905,-3.019329743774995,3.019329743774995,3.019329743774995,3.019329743774995,-3.019329743774995,-3.019329743774995,3.019329743774995,3.019329743774995,-3.019329743774995,13.6400146484375,17.20700073242188,617.0999755859375,560.9244244384765,564.3940246582031,567.8636248779297,1.0,0.9982648532786428,0.9951270270907271,1.089092095732648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23459093812821,1,-1.23459093812821,1,-1.23459093812821,1,-1.23459093812821,-1
2023-01-04,596.5399780273438,609.7999877929688,596.1599731445312,609.0399780273438,609.0399780273438,117300.0,3.019329743774995,1.809435045202861,1.762357865674665,1.552123695100647,4.570490696807476,601.310009765625,605.7480102539063,603.9840026855469,537.147836303711,504.0209027099609,602.841682418768,603.8358481805429,590.4632763590042,555.912832563765,524.6747192581929,603.879537709296,594.9917863276368,8.8877513816592,13.43825983471508,1.993293388161821,-1.993293388161821,-1.993293388161821,-1.993293388161821,1.993293388161821,1.993293388161821,-1.993293388161821,-1.993293388161821,1.993293388161821,16.90997314453125,17.17099914550781,609.7999877929688,579.2445739746094,582.6859741210938,586.1273742675781,0.0,0.9926735203200733,0.998353582741451,1.1354493660767067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.019329743774995,1,3.019329743774995,1,3.019329743774995,1,-3.019329743774995,1
2023-01-05,601.0599975585938,606.4099731445312,589.5,596.9000244140625,596.9000244140625,146500.0,-1.993293388161821,1.951013186083917,1.902235218712322,1.612631142266153,4.575406728361756,599.3220092773438,606.3230102539062,604.4976704915365,540.4910034179687,505.0824029541016,600.8611297505329,602.5747893139101,590.8785504270725,557.2566749195125,526.1049233206853,602.8057664331062,595.1331372970017,7.672629136104547,12.28513369499297,-0.8443588241248884,0.8443588241248884,0.8443588241248884,0.8443588241248884,-0.8443588241248884,-0.8443588241248884,0.8443588241248884,0.8443588241248884,-0.8443588241248884,25.010009765625,17.53949890136719,606.4099731445312,572.0237896728515,575.4579895019531,578.8921893310547,1.0,0.9884533477071394,0.9971561047794111,1.1795848218825802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.993293388161821,1,-1.993293388161821,-1,-1.993293388161821,1,-1.993293388161821,1
2023-01-06,603.5999755859375,608.7000122070312,583.6900024414062,601.9400024414062,601.9400024414062,115700.0,0.8443588241248884,1.966171418573609,1.407616953614269,1.618202563487564,4.570586178824377,599.5300048828125,605.0970092773438,605.299003092448,543.76116994222,506.2039028930664,601.220753980824,602.4593735189093,591.5921924925134,558.7217020513779,527.6066080557491,602.6725719728447,595.6373495299205,7.035222442924237,11.23515144457923,1.340666393907638,1.340666393907638,-1.340666393907638,-1.340666393907638,1.340666393907638,1.340666393907638,-1.340666393907638,-1.340666393907638,1.340666393907638,20.17999267578125,17.47699584960937,608.7000122070312,567.8230755615234,571.3309753417968,574.8388751220704,0.0,0.9907998150558043,0.9979440613051622,0.8698644937136677,0.0,0.0,1.0,0.001481822,0.001481822,0.9956372380256652,0.9956372380256652,0.8443588241248884,-1,-0.8443588241248884,-1,0.8443588241248884,-1,0.8443588241248884,-1
2023-01-09,609.5499877929688,611.97998046875,591.7999877929688,593.8699951171875,593.8699951171875,193300.0,-1.340666393907638,2.063052804118499,1.449012444852573,1.572706178025684,4.577283964857121,598.5880004882813,603.0320068359375,605.7850036621094,546.9038365681967,507.1277029418945,598.7705010262786,600.8976683549598,591.7391475005569,559.8741051027158,528.9187543341934,601.3183293796667,595.5064343882366,5.811894991430108,10.1505001539494,1.348781691529035,1.348781691529035,-1.348781691529035,-1.348781691529035,1.348781691529035,1.348781691529035,-1.348781691529035,-1.348781691529035,1.348781691529035,16.22998046875,17.71099548339844,611.97998046875,570.2506213378906,573.7460205078125,577.2414196777344,0.0,0.9926305630592088,0.9964600173362219,0.9213497505755389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.340666393907638,1,1.340666393907638,1,1.340666393907638,1,1.340666393907638,1
2023-01-10,588.47998046875,591.6199951171875,575.3900146484375,585.8599853515625,585.8599853515625,253000.0,-1.348781691529035,2.078758124187501,1.458782559862929,1.565564358316154,4.583254919663847,597.5219970703125,599.9420043945313,605.6780029296875,549.933669535319,507.9945028686523,594.4669958013733,598.1635441725239,591.3598467167508,560.7261011764485,530.0463034632502,598.9401226061123,594.7918826077422,4.148239998370059,8.950048122833536,-2.237733533498703,-2.237733533498703,2.237733533498703,2.237733533498703,-2.237733533498703,-2.237733533498703,2.237733533498703,2.237733533498703,-2.237733533498703,16.47998046875,17.83949279785156,591.6199951171875,573.0157904052735,576.5579895019531,580.1001885986328,1.0,0.9959662645614202,0.993820171076684,0.9317934150161195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.348781691529035,1,-1.348781691529035,-1,-1.348781691529035,1,-1.348781691529035,-1
2023-01-11,588.260009765625,600.9199829101562,584.4400024414062,598.969970703125,598.969970703125,168400.0,2.237733533498703,1.788700270781467,1.69833221552289,1.659435422405879,4.582424303339035,595.5079956054688,598.4090026855469,606.0543355305989,553.2430023193359,509.0104025268554,595.9679874352905,598.3101671780877,591.8508224578072,561.979998537979,531.411128557109,598.9447146210373,595.1013706148076,3.8433440062297,7.928707299512769,-1.103568911636635,-1.103568911636635,1.103568911636635,1.103568911636635,-1.103568911636635,-1.103568911636635,1.103568911636635,1.103568911636635,-1.103568911636635,21.71002197265625,17.74849548339844,600.9199829101562,552.3731109619141,555.9410095214844,559.5089080810546,1.0,0.9951521332950224,0.9960853418990956,1.023439775113766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.237733533498703,1,-2.237733533498703,1,2.237733533498703,1,-2.237733533498703,-1
2023-01-12,598.4000244140625,608.3099975585938,586.5999755859375,605.5800170898438,605.5800170898438,163900.0,1.103568911636635,1.589585259306714,1.708645975363131,1.67272056686102,4.578701484125049,597.243994140625,598.2830017089843,606.549003092448,556.5146692911784,510.1683026123047,599.1719973201416,599.6319580711341,592.7365769501968,563.4095073429581,532.8798194191434,599.965530385469,595.8775666499955,4.087963735473522,7.16055858670492,-2.037710207085936,-2.037710207085936,2.037710207085936,2.037710207085936,-2.037710207085936,-2.037710207085936,2.037710207085936,2.037710207085936,-2.037710207085936,21.4300537109375,17.51249694824219,608.3099975585938,561.8732928466796,565.4229919433594,568.9726910400391,1.0,0.9982633510138321,0.9992329282240524,1.021477232488106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103568911636635,1,1.103568911636635,1,1.103568911636635,1,-1.103568911636635,1
2023-01-13,599.219970703125,620.6500244140625,599.219970703125,617.9199829101562,617.9199829101562,129000.0,2.037710207085936,1.771117268641058,1.782820239313546,1.659567190422531,4.575264225035877,600.439990234375,599.9849975585937,606.489003499349,559.8131688435873,511.5683023071289,605.4213258501466,602.9570534964108,594.3613128185813,565.1967360500794,534.5637830526288,602.7277538508056,597.5103382248222,5.217415625983335,6.771929994560604,1.611862740827465,-1.611862740827465,1.611862740827465,1.611862740827465,-1.611862740827465,1.611862740827465,1.611862740827465,1.611862740827465,-1.611862740827465,18.08001708984375,17.6875,620.6500244140625,569.782504272461,573.2850036621094,576.7875030517578,1.0,1.00075834008789,1.004086978234098,1.0742681884784877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037710207085936,1,2.037710207085936,-1,2.037710207085936,1,2.037710207085936,1
