Date_NVDA_L01d,Open_NVDA_L01d,High_NVDA_L01d,Low_NVDA_L01d,Close_NVDA_L01d,Adj Close_NVDA_L01d,Volume_NVDA_L01d,Daily_Return_NVDA_L01d,Vol5_NVDA_L01d,Vol10_NVDA_L01d,Vol20_NVDA_L01d,Vol60_NVDA_L01d,SMA5_NVDA_L01d,SMA10_NVDA_L01d,SMA30_NVDA_L01d,SMA60_NVDA_L01d,SMA100_NVDA_L01d,EMA5_NVDA_L01d,EMA10_NVDA_L01d,EMA30_NVDA_L01d,EMA60_NVDA_L01d,EMA100_NVDA_L01d,Short12_NVDA_L01d,Long26_NVDA_L01d,MACD_NVDA_L01d,SIGNAL9_NVDA_L01d,Ret5/10_NVDA_L01d,Ret10/30_NVDA_L01d,Ret30/60_NVDA_L01d,Ret30/100_NVDA_L01d,Emaret5/10_NVDA_L01d,Emaret10/30_NVDA_L01d,Emaret30/60_NVDA_L01d,Emaret30/100_NVDA_L01d,RetMACD_NVDA_L01d,DayRange_NVDA_L01d,average20r_NVDA_L01d,PRVHI_NVDA_L01d,HitLevel_NVDA_L01d,hitlevel_2_NVDA_L01d,hitlevel_1.8_NVDA_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,168.6399993896484,170.4100036621094,164.1000061035156,165.7100067138672,165.7100067138672,47823200.0,-2.247520919401409,3.3446513806785,3.435349098656979,3.410291099065706,3.776527921575278,173.6080047607422,169.6910018920898,161.7013341267904,143.5675003051758,150.8494996643066,170.5239366113645,169.7590369723428,161.0074603882651,154.6033066662802,156.5071314206234,169.0361662663563,162.6780370286955,6.358129237660819,7.085897074274339,-1.91298853376312,-1.91298853376312,-1.91298853376312,1.91298853376312,1.91298853376312,-1.91298853376312,-1.91298853376312,-1.91298853376312,1.91298853376312,4.639999389648409,6.806500244140643,170.4100036621094,157.76589553833,159.1689956665039,160.5720957946777,0.0,1.0230831501080024,1.0045057962902222,1.007347759725889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.247520919401409,1,-2.247520919401409,-1,-2.247520919401409,1,-2.247520919401409,-1
2022-12-19,165.7200012207031,166.0899963378906,161.4499969482422,162.5399932861328,162.5399932861328,35403900.0,-1.91298853376312,2.679485400953291,3.452712247721732,3.41699814451552,3.788052924836106,171.0460021972656,169.3350006103516,162.4006673177083,144.1905001322428,150.6764996337891,167.8626221696206,168.44648357485,161.1063334784502,154.863525899718,156.6265940318216,168.0367550386296,162.6678115662835,5.36894347234616,6.742506353888703,-1.039736220268072,-1.039736220268072,-1.039736220268072,1.039736220268072,1.039736220268072,1.039736220268072,-1.039736220268072,-1.039736220268072,1.039736220268072,4.580001831054688,6.837000274658223,166.0899963378906,155.435703125,156.7970031738281,158.1583032226563,0.0,1.0101042405925937,0.9965338462825795,1.0104518942345742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91298853376312,1,1.91298853376312,1,-1.91298853376312,1,1.91298853376312,-1
2022-12-20,160.6399993896484,163.1000061035156,158.5200042724609,160.8500061035156,160.8500061035156,40326000.0,-1.039736220268072,1.110954993735582,3.239599566785463,3.424687248891001,3.77569273861127,167.0720031738281,169.4330017089844,162.995334370931,144.8333335876465,150.4686996459961,165.525083480919,167.0653058527892,161.0897962284544,155.0598039391868,156.7102259540333,166.9311013563044,162.5331593097821,4.397942046522246,6.273593492415412,-2.586253183380756,2.586253183380756,2.586253183380756,-2.586253183380756,-2.586253183380756,-2.586253183380756,2.586253183380756,2.586253183380756,-2.586253183380756,5.25,6.631500244140644,163.1000061035156,151.0485957336425,152.4159957885742,153.7833958435058,1.0,0.9860652971301807,0.9907807167741495,0.9459548657573114,0.0,1.0,1.0,0.004813505,0.003776004,0.9745786786079408,0.5152075198039704,-1.039736220268072,-1,-1.039736220268072,1,-1.039736220268072,1,1.039736220268072,1
2022-12-21,161.1399993896484,166.2700042724609,161.0200042724609,165.0099945068359,165.0099945068359,32502500.0,2.586253183380756,2.459323666429088,3.329433079590988,3.312000724952047,3.782980411994012,164.7260009765625,169.8140014648437,163.6283340454102,145.5146668752035,150.2746995544434,165.3533871562246,166.6916128807977,161.3427122464145,155.3860396955031,156.874577806564,166.6355464563862,162.716628583638,3.918917872748153,5.802658368481961,7.041994730025953,-7.041994730025953,-7.041994730025953,7.041994730025953,7.041994730025953,7.041994730025953,-7.041994730025953,-7.041994730025953,7.041994730025953,12.55999755859369,7.019999694824238,166.2700042724609,148.5107055664062,149.8370056152343,151.1633056640624,0.0,0.9700378034532413,0.9919718472846618,1.0052633909490443,0.0,2.0,0.0,0.034046475,0.0241003435,0.2840994298458099,0.1801556424229049,-2.586253183380756,1,2.586253183380756,1,2.586253183380756,-1,2.586253183380756,1
2022-12-22,160.9400024414062,161.3800048828125,148.8200073242188,153.3899993896484,153.3899993896484,56504500.0,-7.041994730025953,3.443207236305735,3.271456681493428,3.611792063067735,3.897233600626122,161.5,167.984001159668,164.1493342081706,145.9485001881917,149.9559996032715,161.3655912340326,164.2731377005887,160.8296339975909,155.3205957510489,156.8055762537538,164.5977699845803,162.025767161861,2.572002822719327,5.156527259329434,0.8670720622901039,-0.8670720622901039,-0.8670720622901039,0.8670720622901039,0.8670720622901039,0.8670720622901039,-0.8670720622901039,-0.8670720622901039,0.8670720622901039,4.559997558593722,7.090499877929703,161.3800048828125,150.8260049438476,152.2300048828124,153.6340048217773,0.0,0.9614010791807193,0.9823005361238334,0.9057710478257053,1.0,2.0,0.0,0.98445487,0.346144551,0.1117677241563797,0.047501598202917,-7.041994730025953,1,-7.041994730025953,-1,7.041994730025953,-1,-7.041994730025953,-1
2022-12-23,151.9600067138672,153.3899993896484,148.8300018310547,152.0599975585938,152.0599975585938,34932600.0,-0.8670720622901039,3.466766460483201,3.271999703665537,3.603435530742369,3.857286708655346,158.7699981689453,166.1890014648438,163.968000793457,146.4461668650309,149.5872996520996,158.263726675553,162.0525667656806,160.2638510015266,155.2136908922799,156.7116043984041,162.6688819190439,161.2875620060634,1.381319912980501,4.401485790059648,7.135335406371919,-7.135335406371919,-7.135335406371919,7.135335406371919,7.135335406371919,7.135335406371919,-7.135335406371919,-7.135335406371919,7.135335406371919,10.44000244140619,7.296499633789073,153.3899993896484,145.7809051513672,147.1990051269531,148.617105102539,0.0,0.9553580367502963,0.9766196847989079,0.9080222681246221,0.0,1.0,2.0,0.060315613,0.0220035703333333,0.9723464846611024,0.6289924411549276,-0.8670720622901039,1,0.8670720622901039,-1,0.8670720622901039,1,0.8670720622901039,1
2022-12-27,150.7400054931641,151.0,140.5599975585938,141.2100067138672,141.2100067138672,46490200.0,-7.135335406371919,4.259861819063916,3.41630778461531,3.885160107022213,3.977205949935584,154.5040008544922,162.7750015258789,163.2326675415039,146.7765003204346,149.0778997802734,152.5791533549911,158.2630103926236,159.0345707249034,154.7545537061024,156.4046420680172,159.3675165028629,159.800335688123,-0.4328191852600867,3.434624794995701,0.6019446661722478,0.6019446661722478,-0.6019446661722478,0.6019446661722478,0.6019446661722478,0.6019446661722478,0.6019446661722478,-0.6019446661722478,0.6019446661722478,3.779998779296903,7.279499053955087,151.0,137.3377001953124,138.7970001220703,140.2563000488281,0.0,0.9491875251491136,0.964086004534276,0.8793222648509444,0.0,0.0,2.0,0.1589180380105972,0.0956783630052986,0.9572528600692748,0.8644847571849823,-7.135335406371919,1,7.135335406371919,1,-7.135335406371919,-1,-7.135335406371919,1
2022-12-28,139.2700042724609,142.6199951171875,138.8399963378906,140.3600006103516,140.3600006103516,35106600.0,-0.6019446661722478,4.306749023806076,2.969782874144868,3.881886248000463,3.96250520392122,150.4059997558594,158.7390014648437,162.4796676635742,147.0305002848307,148.5825997924805,148.5061024401112,155.0079177049378,157.829759749771,154.282601145586,156.0869263955882,156.4432832886304,158.3603108675473,-1.91702757891693,2.364294320213175,-4.039611103084555,-4.039611103084555,4.039611103084555,-4.039611103084555,4.039611103084555,-4.039611103084555,-4.039611103084555,4.039611103084555,-4.039611103084555,4.559997558593778,6.840998840332039,142.6199951171875,134.9851020812988,136.4410018920898,137.8969017028809,1.0,0.9475050136885872,0.9580549473788622,0.7650360377444305,1.0,1.0,1.0,0.6158671975135803,0.2495143821711934,0.9496966600418092,0.4216188875397339,-0.6019446661722478,1,-0.6019446661722478,1,0.6019446661722478,-1,-0.6019446661722478,-1
2022-12-29,144.0200042724609,146.8300018310547,142.2700042724609,146.0299987792969,146.0299987792969,35492300.0,4.039611103084555,4.769487586127644,3.614686674674228,3.482657759169425,3.940049203979577,146.6100006103516,155.668000793457,161.7920008341471,147.2698336283366,148.2635998535156,147.6807345531732,153.3755688093667,157.0684848484501,154.0120240188224,155.8877793140775,154.8412395179637,157.4469544165658,-2.605714898602145,1.370292476450111,-0.0753274061980618,-0.0753274061980618,0.0753274061980618,-0.0753274061980618,0.0753274061980618,-0.0753274061980618,-0.0753274061980618,0.0753274061980618,-0.0753274061980618,3.959991455078125,6.723999023437505,146.8300018310547,127.569797668457,128.9379974365234,130.3061972045898,1.0,0.9418120606872589,0.962870004001278,1.0379103904646347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.039611103084555,1,4.039611103084555,1,-4.039611103084555,-1,-4.039611103084555,1
2022-12-30,143.3399963378906,146.2899932861328,142.3300018310547,146.1399993896484,146.1399993896484,31049000.0,0.0753274061980618,4.009997750803381,3.565457433721995,3.458195551042085,3.940100203741242,145.1600006103516,153.3300003051758,161.3600006103516,147.5040003458659,148.0163998413086,147.1671561653316,152.0600107330543,156.3634212704629,153.7539248506528,155.6947539690393,153.5025871905306,156.6094021923497,-3.106815001819172,0.4748709807962548,2.045987071063172,2.045987071063172,-2.045987071063172,2.045987071063172,-2.045987071063172,2.045987071063172,2.045987071063172,-2.045987071063172,2.045987071063172,9.0,6.929998779296881,146.2899932861328,132.0372039794922,133.3820037841797,134.7268035888672,0.0,0.9467162350579582,0.9678228710879664,1.031016719875077,0.0,0.0,1.0,0.096886486,0.096886486,0.6182457208633423,0.6182457208633423,0.0753274061980618,1,0.0753274061980618,-1,-0.0753274061980618,1,0.0753274061980618,1
2023-01-03,148.5099945068359,149.9600067138672,140.9600067138672,143.1499938964844,143.1499938964844,40127700.0,-2.045987071063172,4.042262795095805,3.560792468624245,3.466563910870063,3.949765851125337,143.3779998779297,151.0739990234375,160.9060002644857,147.701500193278,147.6381997680664,145.8281020757158,150.4400076718597,155.510942085045,153.406254983303,155.4463428784937,151.9098805299081,155.6124089852486,-3.702528455340541,-0.3606089064311044,-3.031793071411562,-3.031793071411562,3.031793071411562,3.031793071411562,3.031793071411562,-3.031793071411562,-3.031793071411562,3.031793071411562,-3.031793071411562,6.1199951171875,6.974498748779301,149.9600067138672,131.0439959716797,132.4299957275391,133.8159954833984,1.0,0.949058082825266,0.9693438888530012,1.0271821204446023,0.0,1.0,8.0,0.079378136,0.0157209790878615,0.9878526926040648,0.8042586147785187,-2.045987071063172,1,2.045987071063172,-1,-2.045987071063172,1,-2.045987071063172,1
2023-01-04,145.6699981689453,148.5299987792969,142.4100036621094,147.4900054931641,147.4900054931641,43132400.0,3.031793071411562,2.55031673424781,3.815031964820282,3.561439503211791,3.814099551079972,144.6339996337891,149.5690002441406,160.6860005696614,148.1470002492269,147.3188998413086,146.3820698815319,149.9036436393696,154.9934623049236,153.2122795901837,155.2887916431406,151.2298997550244,155.0107494673164,-3.780849712292024,-1.044657067603288,3.281586152564089,3.281586152564089,-3.281586152564089,-3.281586152564089,-3.281586152564089,3.281586152564089,3.281586152564089,-3.281586152564089,3.281586152564089,4.160003662109318,6.805499267578123,148.5299987792969,134.6161094665527,136.0110092163086,137.4059089660644,0.0,0.9670051908998781,0.9765077507634856,1.0712050454260968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031793071411562,1,-3.031793071411562,-1,3.031793071411562,-1,3.031793071411562,-1
2023-01-05,144.9100036621094,145.6399993896484,141.4799957275391,142.6499938964844,142.6499938964844,38916800.0,-3.281586152564089,3.154714910106318,3.889308241763787,3.540604141096428,3.812766951742128,145.0919982910156,147.7489990234375,160.3353337605794,148.5795001983643,146.8744998168945,145.1380445531828,148.5847982315723,154.1971095043791,152.8659751412099,155.0385184204345,149.9099142383259,154.0951379435511,-4.185223705225155,-1.672770395127662,-4.164039744520861,-4.164039744520861,4.164039744520861,4.164039744520861,4.164039744520861,-4.164039744520861,-4.164039744520861,4.164039744520861,-4.164039744520861,9.760009765625,7.033999633789058,145.6399993896484,133.557900390625,134.9190002441406,136.2801000976563,1.0,0.9820167936839936,0.9768027838687934,1.098487175287372,0.0,2.0,3.0,0.1188181564211845,0.0357568561745046,0.9936326146125792,0.7231058955192566,-3.281586152564089,1,3.281586152564089,-1,3.281586152564089,1,3.281586152564089,1
2023-01-06,144.7400054931641,150.1000061035156,140.3399963378906,148.5899963378906,148.5899963378906,40504400.0,4.164039744520861,3.19123938021895,4.083696679822189,3.682537039047756,3.840372038055855,145.6039978027344,146.106999206543,159.9423334757487,149.1250001271566,146.4571997070312,146.2886951480854,148.585743341812,153.8353602678315,152.7257791148716,154.9108249138495,149.7068499459512,153.6873496764651,-3.980499730513856,-2.134316262204901,-5.175316394731849,-5.175316394731849,5.175316394731849,5.175316394731849,5.175316394731849,-5.175316394731849,-5.175316394731849,5.175316394731849,-5.175316394731849,9.149993896484403,6.881499481201168,150.1000061035156,130.1652001953125,131.5720001220703,132.9788000488281,1.0,0.9965573079555378,0.9845405882013701,1.1089356703057538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164039744520861,1,-4.164039744520861,-1,4.164039744520861,-1,4.164039744520861,-1
2023-01-09,152.8399963378906,160.5599975585938,151.4100036621094,156.2799987792969,156.2799987792969,50423100.0,5.175316394731849,3.819272648097211,3.886853726605084,3.562218881823342,3.884013331538055,147.6319976806641,146.3959991455078,159.6453333536784,149.8130001068115,146.1320997619629,149.6191296918225,149.9846988759002,153.9930788814744,152.8423109071478,154.9379372676207,150.7181036126198,153.8793977581563,-3.161294145536516,-2.339711838871223,1.798053225327991,-1.798053225327991,1.798053225327991,1.798053225327991,-1.798053225327991,-1.798053225327991,-1.798053225327991,1.798053225327991,-1.798053225327991,4.899993896484403,6.822499084472653,160.5599975585938,134.960707244873,136.3370071411132,137.7133070373535,1.0,1.0084428436731239,0.9975626234754775,1.0911327617845807,0.0,0.0,1.0,0.006425164,0.006425164,0.9337305426597596,0.9337305426597596,5.175316394731849,1,-5.175316394731849,-1,-5.175316394731849,1,-5.175316394731849,1
2023-01-10,155.0700073242188,159.6199951171875,154.7200012207031,159.0899963378906,159.0899963378906,38410100.0,1.798053225327991,3.301842721048638,3.892701813059883,3.592796712663345,3.861539948548833,150.8199981689453,147.0989990234375,159.525,150.4711667378743,145.8894996643066,152.7760852405119,151.640207505353,154.3219122657594,153.0471530524181,155.0201562591112,152.0060871088153,154.2653680233219,-2.259280914506519,-2.323625653998282,0.578287881150825,-0.578287881150825,0.578287881150825,0.578287881150825,-0.578287881150825,0.578287881150825,-0.578287881150825,0.578287881150825,0.578287881150825,4.649993896484403,6.684498596191403,159.6199951171875,145.550499572754,146.9149993896485,148.279499206543,1.0,1.0252958835220551,1.0074906105303159,1.0834739965496734,0.0,3.0,2.0,0.1978997886180877,0.0849248042198411,0.9668259024620056,0.3193384096676918,1.798053225327991,-1,-1.798053225327991,1,1.798053225327991,-1,1.798053225327991,1
2023-01-11,158.3999938964844,160.2799987792969,155.6300048828125,160.0099945068359,160.0099945068359,35328500.0,0.578287881150825,3.325375946582969,2.824449405294112,3.509498599177499,3.760728022958172,153.3239959716797,148.9789978027344,159.5829996744792,151.2668333689372,145.6122996520996,155.1873883292866,153.161986960168,154.6888853135708,153.2754429361695,155.1189649372839,153.2374574777416,154.6908959109896,-1.453438433247953,-2.149588209848217,3.187304717579877,-3.187304717579877,3.187304717579877,3.187304717579877,-3.187304717579877,3.187304717579877,-3.187304717579877,3.187304717579877,3.187304717579877,11.44999694824219,6.717498779296872,160.2799987792969,144.9140982055664,146.2509979248047,147.587897644043,1.0,1.029165172494304,1.0132239167780275,0.8048014055215927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.578287881150825,-1,0.578287881150825,-1,-0.578287881150825,1,0.578287881150825,1
2023-01-12,161.0,166.3699951171875,154.9199981689453,165.1100006103516,165.1100006103516,55140900.0,3.187304717579877,1.832317993222121,2.795972458944732,3.516082364745693,3.712967917621818,157.8159973144531,151.4539978027344,159.8736663818359,152.0373334248861,145.4784996032715,158.4949257563083,155.3343530783832,155.3612153327179,153.6634612205689,155.3168072278397,155.0640025750662,155.4626814442756,-0.3986788692094194,-1.799406341720457,2.349951467790887,-2.349951467790887,2.349951467790887,2.349951467790887,-2.349951467790887,2.349951467790887,-2.349951467790887,2.349951467790887,2.349951467790887,7.570007324218693,6.679998779296871,166.3699951171875,145.5015014648438,146.8450012207032,148.1885009765625,1.0,1.0420061510690863,1.0203469008322341,0.7951953819338232,0.0,0.0,4.0,0.0431745834648609,0.0152508461939616,0.96309095621109,0.8225899338722229,-3.187304717579877,1,-3.187304717579877,1,3.187304717579877,1,3.187304717579877,1
