Date_CDNS_L01d,Open_CDNS_L01d,High_CDNS_L01d,Low_CDNS_L01d,Close_CDNS_L01d,Adj Close_CDNS_L01d,Volume_CDNS_L01d,Daily_Return_CDNS_L01d,Vol5_CDNS_L01d,Vol10_CDNS_L01d,Vol20_CDNS_L01d,Vol60_CDNS_L01d,SMA5_CDNS_L01d,SMA10_CDNS_L01d,SMA30_CDNS_L01d,SMA60_CDNS_L01d,SMA100_CDNS_L01d,EMA5_CDNS_L01d,EMA10_CDNS_L01d,EMA30_CDNS_L01d,EMA60_CDNS_L01d,EMA100_CDNS_L01d,Short12_CDNS_L01d,Long26_CDNS_L01d,MACD_CDNS_L01d,SIGNAL9_CDNS_L01d,Ret5/10_CDNS_L01d,Ret10/30_CDNS_L01d,Ret30/60_CDNS_L01d,Ret30/100_CDNS_L01d,Emaret5/10_CDNS_L01d,Emaret10/30_CDNS_L01d,Emaret30/60_CDNS_L01d,Emaret30/100_CDNS_L01d,RetMACD_CDNS_L01d,DayRange_CDNS_L01d,average20r_CDNS_L01d,PRVHI_CDNS_L01d,HitLevel_CDNS_L01d,hitlevel_2_CDNS_L01d,hitlevel_1.8_CDNS_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,172.9299926757812,173.4499969482422,170.2899932861328,172.4299926757812,172.4299926757812,1255300.0,-2.460689067515227,3.219158729390735,2.387701485295356,2.844155680007031,2.593132319525786,169.9439971923828,167.6619979858398,159.0233327229818,160.4953333536784,167.364700012207,171.1288134915421,168.4827338447704,162.9673894339774,162.3621601091562,162.4549825891446,167.5676370068814,163.4778196372923,4.08981736958907,2.945345807964722,-3.462266551932949,-3.462266551932949,3.462266551932949,3.462266551932949,3.462266551932949,-3.462266551932949,-3.462266551932949,-3.462266551932949,-3.462266551932949,5.410003662109403,4.547001647949239,173.4499969482422,167.2061003112792,168.1210006713866,169.0359010314941,0.0,1.0136107122303035,1.0157053460992012,0.8395115295831674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,1,,1,,1
2022-12-05,170.4499969482422,170.9199981689453,165.5099945068359,166.4600067138672,166.4600067138672,1441400.0,-3.462266551932949,3.648845852378872,2.693091588214868,3.002370747013405,2.623069271119107,170.2459991455078,167.8059982299805,159.2939997355143,160.3583335876465,167.4891000366211,169.5725445656504,168.1149652755153,163.1927195810671,162.4965157355402,162.534289997555,167.3972323464177,163.6987223837053,3.698509962712393,3.095978638914256,-1.682087551859101,-1.682087551859101,1.682087551859101,1.682087551859101,1.682087551859101,-1.682087551859101,-1.682087551859101,-1.682087551859101,-1.682087551859101,4.759994506835909,4.53550109863283,170.9199981689453,163.4465933227539,164.3559936523437,165.2653939819336,0.0,1.0145406060645297,1.0086701340820334,0.8969883519194985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.462266551932949,1,-3.462266551932949,1,-3.462266551932949,1,-3.462266551932949,-1
2022-12-06,166.9199981689453,166.9199981689453,162.1600036621094,163.6600036621094,163.6600036621094,1152400.0,-1.682087551859101,3.727754276846677,2.674493051821467,3.024418183532883,2.631318084827133,170.2739990234375,167.9859985351563,159.4086664835612,160.1690002441406,167.5557000732422,167.6016975978035,167.304972254896,163.2228669411344,162.5346628806736,162.5565813572491,166.8222740872933,163.6958543302537,3.126419757039571,3.102066862539319,-1.875844589712407,-1.875844589712407,1.875844589712407,1.875844589712407,1.875844589712407,-1.875844589712407,-1.875844589712407,-1.875844589712407,-1.875844589712407,3.3800048828125,4.472001647949234,166.9199981689453,160.9418957519531,161.8489959716796,162.7560961914062,0.0,1.0136201856597136,1.0017735596193484,0.8843000172341705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.682087551859101,1,-1.682087551859101,-1,-1.682087551859101,1,1.682087551859101,-1
2022-12-07,162.3200073242188,163.1000061035156,159.7200012207031,160.5899963378906,160.5899963378906,1674000.0,-1.875844589712407,2.394496351250894,2.650118416415201,3.051505434499764,2.574021840303509,167.9839996337891,167.5249984741211,159.7176661173503,160.0635002136231,167.6110000610352,165.2644638444992,166.0840675427132,163.0530043215703,162.4709033218938,162.5176390796381,165.8634621258467,163.4657907752639,2.397671350582868,2.961187760148029,2.160782925358643,2.160782925358643,-2.160782925358643,-2.160782925358643,2.160782925358643,-2.160782925358643,2.160782925358643,2.160782925358643,-2.160782925358643,4.080001831054602,4.545501708984384,163.1000061035156,157.081594543457,157.9759948730468,158.8703952026367,1.0,1.0027398965160348,0.9950651274963312,0.868462623875234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.875844589712407,1,1.875844589712407,-1,-1.875844589712407,1,1.875844589712407,1
2022-12-08,162.1199951171875,165.4400024414062,161.3600006103516,164.0599975585938,164.0599975585938,1397200.0,2.160782925358643,2.141418204718727,2.713077442819228,3.058875305278104,2.589438729501107,165.4399993896484,167.1799987792969,160.2179992675781,160.0106669108073,167.6358000183105,164.8629750825307,165.7160548183278,163.1179716271847,162.5230047722774,162.5481808316966,165.586006038577,163.5098060925476,2.076199946029476,2.784190197324318,0.2377175395904822,-0.2377175395904822,-0.2377175395904822,0.2377175395904822,-0.2377175395904822,0.2377175395904822,-0.2377175395904822,-0.2377175395904822,0.2377175395904822,2.490005493164091,4.324002075195319,165.4400024414062,153.09990234375,154.0090026855468,154.9181030273437,0.0,0.9895920600409527,0.9948521599990279,0.8869526123336247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.160782925358643,1,-2.160782925358643,-1,2.160782925358643,1,2.160782925358643,-1
2022-12-09,163.3200073242188,164.6600036621094,162.1699981689453,163.6699981689453,163.6699981689453,1299800.0,-0.2377175395904822,2.113340958132985,2.713065307993741,2.188899218468386,2.568804502379921,163.6880004882813,166.815998840332,160.7209991455078,160.0210001627604,167.6322999572754,164.4653161113356,165.3440445184401,163.1535862427822,162.5606111131517,162.5703950363946,165.2912355970952,163.5216721722807,1.769563424814493,2.581264842822353,-1.478583855330215,1.478583855330215,1.478583855330215,-1.478583855330215,1.478583855330215,-1.478583855330215,1.478583855330215,1.478583855330215,-1.478583855330215,3.080001831054688,4.153002166748053,164.6600036621094,155.9271978759765,156.7919982910155,157.6567987060546,1.0,0.9812488108227275,0.9946854547458072,1.2394656113460187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377175395904822,1,0.2377175395904822,1,-0.2377175395904822,-1,0.2377175395904822,-1
2022-12-12,163.9600067138672,166.8399963378906,163.7599945068359,166.0899963378906,166.0899963378906,1414100.0,1.478583855330215,1.820372852211201,2.722105821567391,2.105827499840192,2.57395028382207,163.6139984130859,166.9299987792969,161.2079991658529,160.0513333638509,167.6056999206543,165.0068761868539,165.4796721219766,163.3430320553698,162.6763286615038,162.6400901116718,165.4141218649099,163.7119184067704,1.702203458139536,2.40545256588579,-1.288457725831312,1.288457725831312,1.288457725831312,-1.288457725831312,1.288457725831312,-1.288457725831312,1.288457725831312,1.288457725831312,-1.288457725831312,8.409988403320284,4.377001190185551,166.8399963378906,155.5233988952637,156.3539993286133,157.1845997619629,1.0,0.9801353837509148,0.9971428760459823,1.2926537533458782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478583855330215,1,1.478583855330215,-1,-1.478583855330215,-1,-1.478583855330215,-1
2022-12-13,174.3099975585938,174.4799957275391,166.0700073242188,168.2299957275391,168.2299957275391,1657400.0,1.288457725831312,1.620694634010148,2.722199029192855,2.121531148455352,2.569158294776018,164.5279968261719,167.4009979248047,161.7693323771159,160.0686665852865,167.610899810791,166.0812493670823,165.9797309593516,163.6583200342194,162.8584161062918,162.7507813119859,165.8473332283913,164.0465908009014,1.800742427489951,2.284510538206622,1.64060784457607,-1.64060784457607,-1.64060784457607,1.64060784457607,-1.64060784457607,-1.64060784457607,-1.64060784457607,-1.64060784457607,1.64060784457607,6.979995727539091,4.465000915527345,174.4799957275391,157.2105937194824,158.0859939575195,158.9613941955566,0.0,0.982837610681847,1.0006116313548885,1.2831294186629494,0.0,1.0,0.0,0.001576617,0.001576617,0.004350867,0.004350867,1.288457725831312,1,-1.288457725831312,-1,-1.288457725831312,1,-1.288457725831312,-1
2022-12-14,168.2299957275391,171.2299957275391,164.25,165.4700012207031,165.4700012207031,1459400.0,-1.64060784457607,1.533258876371291,2.157505143681835,2.150625503254914,2.578272010878792,165.5039978027344,166.7439987182617,162.2539993286133,160.0433331807454,167.5889997863769,165.8774999849559,165.8870528250518,163.7752026914119,162.9440418477479,162.8046272507724,165.7892821502854,164.1520286097756,1.637253540509846,2.155059138667267,1.958062167922814,-1.958062167922814,-1.958062167922814,1.958062167922814,-1.958062167922814,1.958062167922814,-1.958062167922814,-1.958062167922814,1.958062167922814,3.580001831054688,4.477500915527346,171.2299957275391,164.6569937133789,165.5499938964844,166.4429940795899,0.0,0.9925634450111607,0.9999424135884434,1.0031989020945342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64060784457607,1,1.64060784457607,1,-1.64060784457607,1,1.64060784457607,1
2022-12-15,163.0399932861328,163.9600067138672,160.3800048828125,162.2299957275391,162.2299957275391,1584600.0,-1.958062167922814,1.596851945951293,1.898819250003681,2.19080946728174,2.589834675496257,165.1379974365234,165.2889984130859,162.8253326416016,159.9798332214355,167.5037997436523,164.6616652324837,165.2221333527768,163.6755119195492,162.9206304995444,162.7932484087282,165.241699623709,164.009655803684,1.232043820025069,1.970456074938828,-0.5979173064469456,0.5979173064469456,0.5979173064469456,-0.5979173064469456,0.5979173064469456,-0.5979173064469456,0.5979173064469456,0.5979173064469456,-0.5979173064469456,5.160003662109403,4.530001068115236,163.9600067138672,161.3794937133789,162.2749938964844,163.1704940795899,1.0,0.9990864426670121,0.9966077903188889,0.8667203964385146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.958062167922814,1,-1.958062167922814,-1,-1.958062167922814,1,-1.958062167922814,1
2022-12-16,163.0099945068359,166.6100006103516,161.4499969482422,163.1999969482422,163.1999969482422,2992900.0,0.5979173064469456,1.636957238980447,1.854383502321862,2.142258558976156,2.574205748195695,165.0439971923828,164.365998840332,163.5033325195313,159.9944997151693,167.3695997619629,164.1744424710699,164.8544721883159,163.6448335343036,162.9297900552394,162.8013028352532,164.927591519791,163.9496810736512,0.9779104461398164,1.771946949179025,-1.378676496368791,-1.378676496368791,-1.378676496368791,1.378676496368791,-1.378676496368791,1.378676496368791,-1.378676496368791,-1.378676496368791,1.378676496368791,3.129989624023494,4.45900039672852,166.6100006103516,153.9940043640137,154.9000045776367,155.8060047912598,0.0,1.0041249306841704,0.9958749695521201,0.8656207695153859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979173064469456,1,-0.5979173064469456,1,0.5979173064469456,1,0.5979173064469456,-1
2022-12-19,163.1499938964844,163.1499938964844,160.0200042724609,160.9499969482422,160.9499969482422,944700.0,-1.378676496368791,1.460578474232055,1.586380468085518,2.16320576156816,2.578314853375133,164.0159973144531,163.8149978637695,164.1213322957357,159.9941663106283,167.1428997802734,163.099627296794,164.1445675992116,163.4709731093964,162.8648788058296,162.7646433127381,164.3156538933989,163.7274822495469,0.5881716438520641,1.535191888113633,0.8760507541748064,-0.8760507541748064,0.8760507541748064,-0.8760507541748064,0.8760507541748064,-0.8760507541748064,0.8760507541748064,0.8760507541748064,-0.8760507541748064,3.800003051757812,4.509000396728521,163.1499938964844,156.8001997375488,157.6919998168946,158.5837998962403,1.0,1.0012269905277584,0.993634024459652,0.7333470057584871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.378676496368791,1,-1.378676496368791,1,-1.378676496368791,1,1.378676496368791,1
2022-12-20,159.8999938964844,162.9199981689453,159.1199951171875,162.3600006103516,162.3600006103516,1353500.0,0.8760507541748064,1.331971128974561,1.548994344028127,2.129915191465492,2.578315457317246,162.8419982910156,163.6849975585938,164.6666656494141,159.9938329060872,166.9056997680664,162.8530850679799,163.8201008739643,163.3992974642968,162.8483254223713,162.7566305859582,164.0147841575455,163.6261873133102,0.3885968442353089,1.305872879337969,-1.878543385250119,-1.878543385250119,1.878543385250119,-1.878543385250119,1.878543385250119,-1.878543385250119,1.878543385250119,1.878543385250119,-1.878543385250119,4.160003662109318,4.479000091552737,162.9199981689453,153.2301930236817,154.1319931030274,155.0337931823731,1.0,0.9948498684659453,0.9940970869824554,0.7272563481564441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760507541748064,1,0.8760507541748064,-1,0.8760507541748064,-1,0.8760507541748064,-1
2022-12-21,162.7899932861328,165.7700042724609,161.6100006103516,165.4100036621094,165.4100036621094,1178700.0,1.878543385250119,1.611567704012816,1.517032283309319,2.121034984726153,2.588782993097473,162.8299987792969,164.1669982910156,165.2103322347005,160.0318328857422,166.7093998718262,163.7053912660231,164.1091741081725,163.5290204448008,162.9323148728546,162.8091726270701,164.2294333120938,163.7583218576657,0.4711114544280974,1.138920594355994,2.206643536946856,2.206643536946856,-2.206643536946856,2.206643536946856,-2.206643536946856,2.206643536946856,-2.206643536946856,-2.206643536946856,2.206643536946856,4.399993896484403,4.416500091552737,165.7700042724609,153.0661979675293,153.9619979858398,154.8577980041504,0.0,0.991855856989304,0.9975395474119975,0.7152320891610296,0.0,1.0,0.0,0.0173085089772939,0.0173085089772939,0.030564083,0.030564083,1.878543385250119,1,-1.878543385250119,-1,-1.878543385250119,1,-1.878543385250119,1
2022-12-22,162.9900054931641,163.3399963378906,158.9400024414062,161.7599945068359,161.7599945068359,1154000.0,-2.206643536946856,1.689162506437549,1.552159925937183,2.15137654339094,2.587112730877846,162.7359985351563,163.9369979858398,165.6769989013672,159.9449994405111,166.4924998474121,163.0569256796273,163.6820505442931,163.4148897391256,162.8938781395425,162.788396822709,163.8495196497464,163.610297609456,0.2392220402903433,0.958980883542864,0.191640435905567,0.191640435905567,-0.191640435905567,0.191640435905567,-0.191640435905567,0.191640435905567,-0.191640435905567,-0.191640435905567,0.191640435905567,2.699996948242188,4.480999755859377,163.3399963378906,156.0537040710449,156.9370040893554,157.820304107666,0.0,0.9926740182787339,0.996180858789421,0.7214729242565374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.206643536946856,1,2.206643536946856,-1,-2.206643536946856,1,-2.206643536946856,-1
2022-12-23,160.9199981689453,161.9499969482422,159.25,161.4499969482422,161.4499969482422,709700.0,-0.191640435905567,1.650310139728297,1.551873704103261,2.151378366423153,2.581199010456086,162.3859985351563,163.7149978637695,165.6579986572266,159.8909993489583,166.2874998474121,162.5212827691656,163.2762226177384,163.2881224622945,162.8465377726146,162.7618938548978,163.4803623110534,163.450275338255,0.0300869727984149,0.7732021013939744,0.8671377658391574,0.8671377658391574,-0.8671377658391574,0.8671377658391574,-0.8671377658391574,0.8671377658391574,0.8671377658391574,-0.8671377658391574,0.8671377658391574,2.1300048828125,4.322000122070312,161.9499969482422,153.481796875,154.3779968261719,155.2741967773437,0.0,0.9918822383657293,0.9953763025842394,0.7213392717541273,0.0,0.0,1.0,0.004605546,0.004605546,0.9218395352363586,0.9218395352363586,-0.191640435905567,1,0.191640435905567,-1,-0.191640435905567,1,0.191640435905567,-1
