Date_FFIV_L01d,Open_FFIV_L01d,High_FFIV_L01d,Low_FFIV_L01d,Close_FFIV_L01d,Adj Close_FFIV_L01d,Volume_FFIV_L01d,Daily_Return_FFIV_L01d,Vol5_FFIV_L01d,Vol10_FFIV_L01d,Vol20_FFIV_L01d,Vol60_FFIV_L01d,SMA5_FFIV_L01d,SMA10_FFIV_L01d,SMA30_FFIV_L01d,SMA60_FFIV_L01d,SMA100_FFIV_L01d,EMA5_FFIV_L01d,EMA10_FFIV_L01d,EMA30_FFIV_L01d,EMA60_FFIV_L01d,EMA100_FFIV_L01d,Short12_FFIV_L01d,Long26_FFIV_L01d,MACD_FFIV_L01d,SIGNAL9_FFIV_L01d,Ret5/10_FFIV_L01d,Ret10/30_FFIV_L01d,Ret30/60_FFIV_L01d,Ret30/100_FFIV_L01d,Emaret5/10_FFIV_L01d,Emaret10/30_FFIV_L01d,Emaret30/60_FFIV_L01d,Emaret30/100_FFIV_L01d,RetMACD_FFIV_L01d,DayRange_FFIV_L01d,average20r_FFIV_L01d,PRVHI_FFIV_L01d,HitLevel_FFIV_L01d,hitlevel_2_FFIV_L01d,hitlevel_1.8_FFIV_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-20,141.0599975585938,143.3699951171875,140.9100036621094,142.9700012207031,142.9700012207031,344000.0,0.8820208786573129,1.654979679839748,2.066586975858896,1.922533458784892,2.530550502193901,145.4480010986328,148.5540008544922,149.4516667683919,146.9854995727539,152.6922998046875,145.0674479724889,147.332074857581,148.6675006220916,149.4875111265986,152.8128815996261,147.8214020002752,148.6679735567017,-0.8465715564264542,0.5279430592263327,0.6015252171844924,0.6015252171844924,-0.6015252171844924,0.6015252171844924,-0.6015252171844924,0.6015252171844924,0.6015252171844924,0.6015252171844924,0.6015252171844924,2.27999877929679,3.589498901367162,143.3699951171875,135.8586039733887,136.5960037231445,137.3334034729004,0.0,0.9790917798376787,0.9846290979932156,1.074929003922278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820208786573129,1,0.8820208786573129,1,0.8820208786573129,1,-0.8820208786573129,-1
2022-12-21,143.8999938964844,144.1000061035156,141.8200073242188,142.1100006103516,142.1100006103516,448000.0,-0.6015252171844924,1.704269574300478,2.06699293919837,1.774857785090634,2.523528803093036,143.4559997558594,147.9220016479492,149.6320002237956,146.9178329467773,152.4578997802734,144.0816321851098,146.3826068126302,148.2444361052051,149.245625535902,152.6009433622148,146.9427248633639,148.182197782898,-1.23947291953408,0.1744598634742501,1.470689134412995,1.470689134412995,-1.470689134412995,1.470689134412995,-1.470689134412995,1.470689134412995,1.470689134412995,1.470689134412995,1.470689134412995,2.709991455078097,3.558499145507786,144.1000061035156,135.4730975341797,136.1909973144532,136.9088970947266,0.0,0.9698084000869677,0.9842810926952159,1.164596373051274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6015252171844924,1,-0.6015252171844924,1,-0.6015252171844924,-1,0.6015252171844924,-1
2022-12-22,140.1999969482422,140.1999969482422,137.4900054931641,140.0200042724609,140.0200042724609,574800.0,-1.470689134412995,1.065549789207233,1.833055178319105,1.786660442552708,2.518275106096329,142.1980010986328,146.727001953125,149.8243336995443,146.7701662699382,152.2040998840332,142.7277562142269,145.2257699871449,147.7138275998668,148.9431461502154,152.351815855487,145.8776909263019,147.5775908561989,-1.699899929897043,-0.2004120952000085,-0.7070348551401315,-0.7070348551401315,0.7070348551401315,-0.7070348551401315,0.7070348551401315,-0.7070348551401315,-0.7070348551401315,-0.7070348551401315,-0.7070348551401315,2.529998779296903,3.604499053955055,140.1999969482422,136.2713079833985,136.9830078125,137.6947076416016,1.0,0.9691331466314625,0.9827991011985054,1.0259672933151809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.470689134412995,-1,-1.470689134412995,1,1.470689134412995,1,1.470689134412995,-1
2022-12-23,139.9299926757812,141.1499938964844,138.6199951171875,141.0099945068359,141.0099945068359,258900.0,0.7070348551401315,1.197687053710309,1.864138778586682,1.807093405380201,2.514205097169078,141.5660003662109,145.8790008544922,149.7,146.6734995524089,151.8977998352051,142.1551689784299,144.4592653543614,147.2813222390261,148.6830428176456,152.1272253337315,145.1288145540763,147.0911022377276,-1.962287683651226,-0.5527872128902521,-0.1276561531683186,-0.1276561531683186,0.1276561531683186,-0.1276561531683186,0.1276561531683186,-0.1276561531683186,-0.1276561531683186,-0.1276561531683186,-0.1276561531683186,2.679992675781222,3.599498748779277,141.1499938964844,132.2700990295411,132.9909988403321,133.7118986511231,1.0,0.9704343979392666,0.9840502001011877,1.0315674735111322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7070348551401315,1,0.7070348551401315,-1,0.7070348551401315,1,-0.7070348551401315,-1
2022-12-27,140.8000030517578,142.3899993896484,139.7100067138672,141.1900024414062,141.1900024414062,251800.0,0.1276561531683186,0.9738631740046476,1.449027361768667,1.74674975259393,2.507727693695077,141.4600006103516,144.6140014648438,149.4093332926432,146.6144996643066,151.5871998596191,141.833446799422,143.8648539156423,146.8883338649861,148.4373693626869,151.9106466625963,144.5228434598194,146.6539837342964,-2.131140274476962,-0.8684578252075943,1.664428120178586,1.664428120178586,-1.664428120178586,1.664428120178586,-1.664428120178586,1.664428120178586,1.664428120178586,1.664428120178586,1.664428120178586,3.8800048828125,3.644498443603497,142.3899993896484,133.23109664917,133.9509963989258,134.6708961486817,0.0,0.9781902110269804,0.9858797540821788,0.8295563572382684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276561531683186,1,-0.1276561531683186,1,0.1276561531683186,1,-0.1276561531683186,-1
2022-12-28,140.6799926757812,142.3899993896484,138.5099945068359,138.8399963378906,138.8399963378906,173200.0,-1.664428120178586,1.015752184933769,1.389273324210725,1.765301070849538,2.455561552832549,140.6339996337891,143.0410003662109,149.0403330485026,146.4158330281576,151.2517997741699,140.8356299789115,142.9512434469601,146.3690862825929,148.1227013946608,151.6518219036913,143.648559287215,146.0751698530811,-2.426610565866156,-1.180088373339307,-3.104291034483103,-3.104291034483103,3.104291034483103,-3.104291034483103,3.104291034483103,-3.104291034483103,-3.104291034483103,-3.104291034483103,-3.104291034483103,7.029998779296875,3.657998657226545,142.3899993896484,134.3721028137207,135.1010025024414,135.8299021911621,1.0,0.9831726517134287,0.9852004542455515,0.7869894530467528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.664428120178586,1,-1.664428120178586,1,-1.664428120178586,1,1.664428120178586,-1
2022-12-29,139.8099975585938,146.4499969482422,139.4199981689453,143.1499938964844,143.1499938964844,314600.0,3.104291034483103,1.933702729504787,1.890318472018876,1.755532395292687,2.455855389276636,140.8419982910156,142.1489990234375,148.7543329874674,146.2113329569499,150.9747996520996,141.6070846181025,142.9873798923282,146.1614029028439,147.9596618045566,151.4834688738456,143.5718569194103,145.8584901525925,-2.286633233182215,-1.401397345307888,-0.2514848939580338,-0.2514848939580338,0.2514848939580338,-0.2514848939580338,0.2514848939580338,-0.2514848939580338,-0.2514848939580338,-0.2514848939580338,-0.2514848939580338,2.970001220703097,3.684499359130839,146.4499969482422,134.34240234375,135.0740020751953,135.8056018066406,1.0,0.9908054172635686,0.990346733570018,1.0767778920443773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104291034483103,1,3.104291034483103,1,3.104291034483103,1,-3.104291034483103,-1
2022-12-30,141.4799957275391,143.75,140.7799987792969,143.5099945068359,143.5099945068359,271600.0,0.2514848939580338,1.711009088605504,1.526901010494886,1.755150407740365,2.454787981881604,141.5399963378906,141.8689987182617,148.5953328450521,145.9984995524088,150.7357995605469,142.2413879143469,143.0824007313296,145.9903442966499,147.8137710734838,151.3255782923207,143.5623396251681,145.6845275121661,-2.122187886998006,-1.545555453645912,-0.9337409574047876,-0.9337409574047876,0.9337409574047876,-0.9337409574047876,0.9337409574047876,-0.9337409574047876,-0.9337409574047876,-0.9337409574047876,-0.9337409574047876,2.52999877929679,3.652999877929664,143.75,138.3440983581543,139.0809982299805,139.8178981018067,1.0,0.9976809423951426,0.9941221784602152,0.8699545086057129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2514848939580338,1,0.2514848939580338,1,0.2514848939580338,1,-0.2514848939580338,1
2023-01-03,144.2100067138672,146.1799926757812,143.6499938964844,144.8500061035156,144.8500061035156,414300.0,0.9337409574047876,1.720671075281699,1.491321406635421,1.776864016554032,2.436678113707667,142.3079986572265,141.9369995117187,148.5133331298828,145.8753328959147,150.4810995483398,143.1109273107365,143.4037835262725,145.9167740906412,147.7165984515177,151.1973491400671,143.7604421602985,145.6227111115253,-1.862268951226838,-1.608898153162097,0.2968537505438674,-0.2968537505438674,0.2968537505438674,-0.2968537505438674,0.2968537505438674,-0.2968537505438674,-0.2968537505438674,-0.2968537505438674,-0.2968537505438674,3.710006713867188,3.686499786376933,146.1799926757812,135.7134002685548,136.4440002441407,137.1746002197266,1.0,1.002613829704616,0.9979578208584551,0.8392996834544609,0.0,0.0,1.0,0.001362875,0.001362875,0.9974492192268372,0.9974492192268372,0.9337409574047876,-1,0.9337409574047876,1,0.9337409574047876,1,0.9337409574047876,1
2023-01-04,145.9299926757812,147.6100006103516,143.8999938964844,145.2799987792969,145.2799987792969,552900.0,0.2968537505438674,1.711916554409203,1.357711949650587,1.733394799522808,2.337516185190968,143.1259979248047,142.2929992675781,148.3769999186198,145.8938329060872,150.2314994812012,143.83395113359,143.7449135722769,145.8756918124899,147.6367099376743,151.0801738853984,143.9942201016828,145.5973250128417,-1.60310491115888,-1.607739504761454,-3.599942023323028,3.599942023323028,-3.599942023323028,3.599942023323028,-3.599942023323028,-3.599942023323028,3.599942023323028,3.599942023323028,-3.599942023323028,5.160003662109403,3.787999725341778,147.6100006103516,138.0696931457519,138.8069931030273,139.5442930603027,0.0,1.0058541085050865,1.0006194136481104,0.7832675799098716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2968537505438674,1,0.2968537505438674,1,0.2968537505438674,1,0.2968537505438674,1
2023-01-05,143.8399963378906,144.4199981689453,139.2599945068359,140.0500030517578,140.0500030517578,542100.0,-3.599942023323028,2.419960541670058,1.797028289510522,1.888193838439513,2.383656138915351,143.3679992675781,142.0009994506836,147.952333577474,145.835666402181,149.9054995727539,142.5726351063126,143.0731116594553,145.4998409247008,147.3879654496115,150.8617546609698,143.3874174786174,145.1864122749836,-1.798994796366202,-1.645990563082404,1.135306178681758,-1.135306178681758,1.135306178681758,-1.135306178681758,1.135306178681758,-1.135306178681758,-1.135306178681758,-1.135306178681758,-1.135306178681758,2.789993286132784,3.771999359130838,144.4199981689453,139.2764012145997,140.034001159668,140.7916011047364,1.0,1.009626691517543,0.9965019524120371,0.951718119679739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.599942023323028,1,-3.599942023323028,1,-3.599942023323028,1,-3.599942023323028,1
2023-01-06,141.6600036621094,142.5899963378906,139.8000030517578,141.6399993896484,141.6399993896484,541800.0,1.135306178681758,1.94156240649438,1.836500697510306,1.913868887618053,2.35240976446746,143.0660003662109,141.9539993286133,147.4366668701172,145.8789998372396,149.589299621582,142.2617565340912,142.8125457922176,145.2508188901813,147.1995075460062,150.6791456456961,143.1185839264684,144.9237150242181,-1.805131097749694,-1.677818670015862,1.242582966972691,-1.242582966972691,1.242582966972691,-1.242582966972691,1.242582966972691,-1.242582966972691,-1.242582966972691,-1.242582966972691,-1.242582966972691,4.309997558593807,3.789498901367169,142.5899963378906,136.1215995788575,136.8759994506837,137.6303993225098,1.0,1.007833530882236,0.9961432712016228,0.9595749789297023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135306178681758,1,1.135306178681758,1,1.135306178681758,1,1.135306178681758,-1
2023-01-09,142.3399963378906,146.6499938964844,142.3399963378906,143.3999938964844,143.3999938964844,499400.0,1.242582966972691,2.046490584673247,1.798038510444891,1.848061070544801,2.357373159830626,143.0440002441406,142.2919982910156,147.025666809082,145.9491663614909,149.2937995910644,142.6411689882223,142.9193545384479,145.1314108260718,147.0749333279891,150.5350040268999,143.1618777680093,144.8108467925341,-1.648969024524774,-1.672048740917644,0.3765750124868231,-0.3765750124868231,0.3765750124868231,-0.3765750124868231,0.3765750124868231,-0.3765750124868231,-0.3765750124868231,-0.3765750124868231,0.3765750124868231,1.75,3.668498992919905,146.6499938964844,134.2530987548828,135.0109985351563,135.7688983154297,1.0,1.0052849208821075,0.9980535487924362,0.9729324095955533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242582966972691,1,1.242582966972691,1,1.242582966972691,1,-1.242582966972691,1
2023-01-10,143.0,144.75,143.0,143.9400024414062,143.9400024414062,241400.0,0.3765750124868231,1.997639126935825,1.791801944431664,1.824785044704464,2.34938894280046,142.8619995117188,142.5849990844726,146.6480000813802,145.9914998372396,149.0306996154785,143.0741134726169,143.1049268844403,145.0545457689966,146.9721487087568,150.404409936098,143.2815892562242,144.7463398035616,-1.464750547337417,-1.630589102201599,2.50103569797567,-2.50103569797567,2.50103569797567,-2.50103569797567,2.50103569797567,-2.50103569797567,-2.50103569797567,-2.50103569797567,2.50103569797567,4.070007324218807,3.624499511718736,144.75,138.5792961120606,139.3129959106446,140.0466957092286,1.0,1.0019427038540156,0.9997846795879481,0.9819249393957292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765750124868231,1,0.3765750124868231,1,0.3765750124868231,1,0.3765750124868231,-1
2023-01-11,144.8899993896484,147.5700073242188,143.5,147.5399932861328,147.5399932861328,533900.0,2.50103569797567,2.326012095598589,1.930006771696936,1.790395578166146,2.368303448560949,143.3139984130859,143.2199981689453,146.5189997355143,146.109833017985,148.7690995788574,144.5627400771222,143.911302593839,145.2148972217151,146.9907665637528,150.3476888143165,143.9367283377486,144.9532770985669,-1.016548760818267,-1.507781033924933,-0.1762196818944452,0.1762196818944452,-0.1762196818944452,0.1762196818944452,-0.1762196818944452,-0.1762196818944452,0.1762196818944452,0.1762196818944452,-0.1762196818944452,3.720001220703097,3.489498901367172,147.5700073242188,136.7761010742188,137.5010009765625,138.2259008789063,0.0,1.000656334627443,1.0045266596267408,1.077977847595999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50103569797567,1,2.50103569797567,1,2.50103569797567,1,-2.50103569797567,1
2023-01-12,148.1100006103516,148.2700042724609,144.5500030517578,147.2799987792969,147.2799987792969,484900.0,-0.1762196818944452,1.012565653473735,1.80126919123108,1.783515679694418,2.360885230573582,144.7599975585937,144.0639984130859,146.4343327840169,146.1873329162598,148.5264996337891,145.4684929778471,144.5237928093768,145.3481295802688,147.0002495872132,150.2869424769894,144.4510776364483,145.125626852695,-0.6745492162466746,-1.341134670389281,-0.4820691614358567,0.4820691614358567,-0.4820691614358567,0.4820691614358567,-0.4820691614358567,-0.4820691614358567,0.4820691614358567,0.4820691614358567,-0.4820691614358567,1.470001220703097,3.334499359130842,148.2700042724609,139.893109741211,140.5910095214845,141.2889093017579,0.0,1.0048311802613732,1.006536641130892,1.009954222291841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1762196818944452,1,-0.1762196818944452,1,-0.1762196818944452,1,-0.1762196818944452,-1
