Date_ADI_L01d,Open_ADI_L01d,High_ADI_L01d,Low_ADI_L01d,Close_ADI_L01d,Adj Close_ADI_L01d,Volume_ADI_L01d,Daily_Return_ADI_L01d,Vol5_ADI_L01d,Vol10_ADI_L01d,Vol20_ADI_L01d,Vol60_ADI_L01d,SMA5_ADI_L01d,SMA10_ADI_L01d,SMA30_ADI_L01d,SMA60_ADI_L01d,SMA100_ADI_L01d,EMA5_ADI_L01d,EMA10_ADI_L01d,EMA30_ADI_L01d,EMA60_ADI_L01d,EMA100_ADI_L01d,Short12_ADI_L01d,Long26_ADI_L01d,MACD_ADI_L01d,SIGNAL9_ADI_L01d,Ret5/10_ADI_L01d,Ret10/30_ADI_L01d,Ret30/60_ADI_L01d,Ret30/100_ADI_L01d,Emaret5/10_ADI_L01d,Emaret10/30_ADI_L01d,Emaret30/60_ADI_L01d,Emaret30/100_ADI_L01d,RetMACD_ADI_L01d,DayRange_ADI_L01d,average20r_ADI_L01d,PRVHI_ADI_L01d,HitLevel_ADI_L01d,hitlevel_2_ADI_L01d,hitlevel_1.8_ADI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,165.2799987792969,167.25,164.0700073242188,166.8200073242188,166.8200073242188,7411900.0,0.4395273661413591,2.41520688431054,1.810910275769829,2.257189355402736,2.522810063229559,170.4679992675781,169.1029968261718,164.094997660319,153.491332244873,156.9236993408203,168.776703722156,168.8207835362819,163.8172874455382,159.2446060486101,157.6886905784328,168.5142775506719,164.8483475168831,3.665930033788783,4.495121211543836,-1.007078204537697,-1.007078204537697,-1.007078204537697,1.007078204537697,1.007078204537697,1.007078204537697,-1.007078204537697,-1.007078204537697,1.007078204537697,3.740005493164091,4.243000793457016,167.25,160.5267027282715,161.3670028686523,162.2073030090332,0.0,1.0080720180424092,0.9997388958089011,0.8022854934324816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4395273661413591,1,0.4395273661413591,1,0.4395273661413591,1,0.4395273661413591,1
2022-12-19,167.4400024414062,167.4900054931641,163.75,165.1399993896484,165.1399993896484,2621800.0,-1.007078204537697,2.03988617350102,1.831212525371066,2.272829040062981,2.505094067751289,169.0440002441406,168.8329971313477,164.7899978637695,153.8783322652181,156.8783993530273,167.5644689446535,168.1515500550758,163.902623699997,159.4378976335621,157.8362412479618,167.9951578335914,164.8699513593102,3.125206474281185,4.221138264091306,-0.4904914385293956,-0.4904914385293956,-0.4904914385293956,0.4904914385293956,0.4904914385293956,0.4904914385293956,-0.4904914385293956,-0.4904914385293956,0.4904914385293956,2.25,4.21250076293944,167.4900054931641,157.9153982543946,158.763998413086,159.6125985717774,0.0,1.0012497741340738,0.9965086190984858,0.8056974339435237,0.0,1.0,0.0,0.1664141714572906,0.1664141714572906,0.1605430990457534,0.1605430990457534,-1.007078204537697,1,-1.007078204537697,1,-1.007078204537697,1,-1.007078204537697,1
2022-12-20,163.7200012207031,165.8099975585938,163.5599975585938,164.3300018310547,164.3300018310547,2102300.0,-0.4904914385293956,1.444985976295752,1.821851851195617,2.241314622973984,2.50332494525474,166.8119995117187,168.6149978637695,165.3033315022786,154.2701655069987,156.8020993041992,166.4863132401206,167.4567231052537,163.9301964826458,159.5982944924963,157.9648305664388,167.431287679355,164.8299550979579,2.601332581397031,3.897177127552451,-1.874278462079749,1.874278462079749,1.874278462079749,-1.874278462079749,-1.874278462079749,-1.874278462079749,1.874278462079749,1.874278462079749,-1.874278462079749,2.6199951171875,4.036500549316395,165.8099975585938,158.2225038146973,159.0650039672852,159.9075041198731,1.0,0.9893070107944519,0.9942050110193358,0.8128496697970119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4904914385293956,1,-0.4904914385293956,1,-0.4904914385293956,1,-0.4904914385293956,1
2022-12-21,165.3800048828125,167.8399963378906,165.2200012207031,167.4100036621094,167.4100036621094,2181400.0,1.874278462079749,1.8955373759507,1.924398271564061,1.868065277028556,2.511170123824346,165.9580017089844,168.7549987792969,165.8489985148112,154.6968322753906,156.7615992736816,166.7942100474502,167.4482286610457,164.1547001716435,159.8544161046148,158.1518636970462,167.4280132151634,165.0210698064136,2.406943408749754,3.599130383791912,2.186251467682028,-2.186251467682028,-2.186251467682028,2.186251467682028,2.186251467682028,2.186251467682028,-2.186251467682028,-2.186251467682028,2.186251467682028,3.770004272460881,3.945000457763657,167.8399963378906,156.9296963500977,157.736996459961,158.5442965698243,0.0,0.9834256935169636,0.9960942040484682,1.0301557955325369,0.0,0.0,1.0,0.020068871,0.020068871,0.9713271856307985,0.9713271856307985,1.874278462079749,-1,1.874278462079749,1,1.874278462079749,-1,1.874278462079749,-1
2022-12-22,164.8300018310547,164.8300018310547,161.0599975585938,163.75,163.75,2972000.0,-2.186251467682028,1.530130674599269,1.893457190031983,1.925607510796526,2.522030656536015,165.4900024414063,168.1649993896484,166.3663319905599,155.016332244873,156.691399230957,165.7794733649668,166.7758234499465,164.1285904831504,159.9821401667585,158.2627178812631,166.8621650282151,164.92691648742,1.935248540795158,3.266354015192561,-0.0549595956583795,0.0549595956583795,0.0549595956583795,-0.0549595956583795,-0.0549595956583795,-0.0549595956583795,0.0549595956583795,0.0549595956583795,-0.0549595956583795,2.8699951171875,3.962499999999987,164.8300018310547,159.1609953308106,159.9499954223633,160.738995513916,1.0,0.9840930219846523,0.9940258122288407,0.9833038038207256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186251467682028,1,-2.186251467682028,-1,2.186251467682028,1,2.186251467682028,1
2022-12-23,162.6999969482422,164.1199951171875,161.25,163.8399963378906,163.8399963378906,1498300.0,0.0549595956583795,1.494549414861852,1.895199890791996,1.908360062291244,2.508067529762973,164.8940002441406,167.6809997558594,166.4819986979167,155.3804987589518,156.5661991882324,165.1329810226081,166.2420367022999,164.1099715060369,160.1086272543366,158.37315903882,166.3972159989345,164.8464038837512,1.550812115183305,2.92324563519071,1.000976212344515,-1.000976212344515,-1.000976212344515,1.000976212344515,1.000976212344515,1.000976212344515,-1.000976212344515,-1.000976212344515,1.000976212344515,2.550003051757784,3.851999664306626,164.1199951171875,156.1125018310547,156.9050018310547,157.6975018310547,0.0,0.9833791573536858,0.9933286688391706,0.9931039368517033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549595956583795,1,-0.0549595956583795,1,0.0549595956583795,1,0.0549595956583795,1
2022-12-27,163.5700073242188,163.6999969482422,161.1499938964844,162.1999969482422,162.1999969482422,1932000.0,-1.000976212344515,1.493882008012621,1.704031041797729,1.876447470571732,2.498046158968247,164.3059997558594,166.675,166.4199986775716,155.7614987691244,156.4185990905762,164.1553196644861,165.5071203833803,163.9867473410179,160.1771967524975,158.4489380073234,165.7514899911356,164.6503737403801,1.101116250755524,2.558819758303673,1.183722691165002,-1.183722691165002,-1.183722691165002,1.183722691165002,1.183722691165002,1.183722691165002,-1.183722691165002,-1.183722691165002,1.183722691165002,3.510009765625,3.897500610351551,163.6999969482422,155.6455958557129,156.4159957885742,157.1863957214356,0.0,0.9857867091996964,0.9918323712250995,0.9081155047087623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.000976212344515,1,-1.000976212344515,-1,-1.000976212344515,-1,-1.000976212344515,-1
2022-12-28,161.5,163.5700073242188,160.0599975585938,160.2799987792969,160.2799987792969,1499900.0,-1.183722691165002,1.541622260269784,1.471706832307749,1.893866096743732,2.452475746548977,163.4959991455078,165.1539993286133,166.3873321533203,156.0139986673991,156.2488990783691,162.8635460360897,164.5567346371833,163.7476022725197,160.1805673107532,158.4851966364714,164.9097221123912,164.3266422617813,0.5830798506098915,2.163671776764917,-2.308458308224114,-2.308458308224114,2.308458308224114,-2.308458308224114,-2.308458308224114,-2.308458308224114,2.308458308224114,2.308458308224114,-2.308458308224114,3.279998779296903,3.587000274658196,163.5700073242188,155.1254956054688,155.9049957275391,156.6844958496094,1.0,0.9899608838426823,0.9897106088983428,0.7770912816054769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183722691165002,1,1.183722691165002,1,1.183722691165002,1,1.183722691165002,1
2022-12-29,162.5800018310547,164.7799987792969,161.5,163.9799957275391,163.9799957275391,2148900.0,2.308458308224114,1.710907015569825,1.702930358559752,1.601116698345711,2.419029388149825,162.8099975585938,164.3839996337891,166.3476654052734,156.2328318277995,156.130099029541,163.2356959332395,164.451873017248,163.76259539865,160.3051387342544,158.5940045392649,164.7666872839524,164.3009647407263,0.465722543226093,1.824081930057152,-0.0304933852058973,-0.0304933852058973,0.0304933852058973,0.0304933852058973,-0.0304933852058973,-0.0304933852058973,0.0304933852058973,0.0304933852058973,-0.0304933852058973,3.400009155273494,3.584500122070307,164.7799987792969,155.6786067199708,156.3960067749024,157.113406829834,1.0,0.9904248462216406,0.9926046626183397,1.0635891564426476,0.0,1.0,0.0,0.0142069123685359,0.0142069123685359,0.4698981046676636,0.4698981046676636,2.308458308224114,1,2.308458308224114,-1,2.308458308224114,1,2.308458308224114,1
2022-12-30,162.3600006103516,164.1600036621094,160.7599945068359,164.0299987792969,164.0299987792969,1619400.0,0.0304933852058973,1.389903682571903,1.388121212906041,1.602101922070654,2.418115706689128,162.8659973144531,164.1779998779297,166.439665222168,156.4351651509603,156.0666990661621,163.500463548592,164.3751686103478,163.7798472296595,160.4272652931082,158.7016479895625,164.6533505909285,164.2808931880278,0.3724574029006362,1.533757024625849,0.9632395554551064,0.9632395554551064,-0.9632395554551064,-0.9632395554551064,0.9632395554551064,0.9632395554551064,-0.9632395554551064,-0.9632395554551064,0.9632395554551064,4.759994506835994,3.645000457763671,164.1600036621094,156.8940985107422,157.6109985351563,158.3278985595703,0.0,0.9920086578929448,0.9946786058432627,0.8664375179776007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304933852058973,1,-0.0304933852058973,1,0.0304933852058973,1,0.0304933852058973,1
2023-01-03,165.5700073242188,166.1999969482422,161.4400024414062,162.4499969482422,162.4499969482422,4475700.0,-0.9632395554551064,1.460308265267993,1.396588222386756,1.576171944573189,2.420465499017464,162.5879974365234,163.740998840332,166.4723317464193,156.6264984130859,155.940399017334,163.1503080151421,164.0251373990559,163.69405043731,160.4935843637683,158.7758727214176,164.3143731074383,164.14527124434,0.1691018630982626,1.260825992320332,-2.12989029169979,-2.12989029169979,2.12989029169979,2.12989029169979,-2.12989029169979,-2.12989029169979,2.12989029169979,2.12989029169979,-2.12989029169979,3.830001831054688,3.73050079345703,166.1999969482422,156.1410026550293,156.8700027465821,157.5990028381348,1.0,0.9929583829830371,0.9946664919914961,0.8860633684004176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9632395554551064,1,-0.9632395554551064,1,-0.9632395554551064,1,-0.9632395554551064,-1
2023-01-04,165.3800048828125,167.5899963378906,163.7599945068359,165.9100036621094,165.9100036621094,3477900.0,2.12989029169979,1.667119297529362,1.552799068632179,1.655760309131856,2.370942336278619,163.3299987792969,163.8179992675781,166.6076649983724,156.976331837972,155.8539990234375,164.0702065641312,164.3678403559747,163.8370151614906,160.6711718817467,158.9171426410352,164.5598547312339,164.2759921641748,0.2838625670590602,1.065433307268078,3.749021206322676,3.749021206322676,-3.749021206322676,-3.749021206322676,3.749021206322676,3.749021206322676,-3.749021206322676,-3.749021206322676,3.749021206322676,6.050003051757812,3.875501251220702,167.5899963378906,157.9928952026367,158.7389953613281,159.4850955200195,0.0,0.9970210813801716,0.9981892212539941,0.9378163373455538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12989029169979,1,2.12989029169979,-1,2.12989029169979,-1,-2.12989029169979,-1
2023-01-05,164.4700012207031,165.6300048828125,159.5800018310547,159.6900024414062,159.6900024414062,4750300.0,-3.749021206322676,2.491860859303384,1.967150459967302,1.846969655031053,2.395258279668723,163.2119995117187,163.3539993286133,166.6226648966471,157.289498647054,155.6582991027832,162.6101385232229,163.5173243715077,163.5694659537432,160.6390023918995,158.932446795498,163.810646686645,163.9362892217475,-0.1256425351025143,0.8272181387939592,-3.650824561289535,-3.650824561289535,3.650824561289535,3.650824561289535,-3.650824561289535,-3.650824561289535,-3.650824561289535,3.650824561289535,-3.650824561289535,6.820007324218807,4.043001556396483,165.6300048828125,159.0638935852051,159.8389938354492,160.6140940856933,1.0,0.9991307233524845,0.994452050559342,1.065069182164895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.749021206322676,1,3.749021206322676,-1,3.749021206322676,1,3.749021206322676,-1
2023-01-06,161.7599945068359,166.75,159.9299926757812,165.5200042724609,165.5200042724609,3483400.0,3.650824561289535,2.855141669602355,2.243042795494563,2.036437830504778,2.424212125870584,163.5200012207031,163.1649993896484,166.5256652832031,157.7348320007324,155.5145991516113,163.5800937729689,163.8814479898628,163.695307135596,160.7990352404425,159.0628934782101,164.0736247767705,164.0536014477263,0.0200233290442497,0.6657791768440173,0.9545685054803776,-0.9545685054803776,0.9545685054803776,0.9545685054803776,-0.9545685054803776,-0.9545685054803776,0.9545685054803776,0.9545685054803776,-0.9545685054803776,4.23001098632821,4.060501861572268,166.75,156.7354014587402,157.5440017700195,158.3526020812988,1.0,1.002175722933121,0.998161145019218,1.1014540988656516,0.0,0.0,1.0,0.0234947688877582,0.0234947688877582,0.776673436,0.776673436,3.650824561289535,1,-3.650824561289535,1,3.650824561289535,-1,-3.650824561289535,1
2023-01-09,167.3899993896484,169.9100036621094,165.6799926757812,167.1000061035156,167.1000061035156,3734100.0,0.9545685054803776,2.869695978015452,2.134295089470833,1.984593745037195,2.424753678450768,164.1340026855468,163.5,166.4556655883789,158.2099988301595,155.3951992797851,164.7533978831511,164.4666403741633,163.9149651335263,161.0056244490678,159.2220442232657,164.5392219039621,164.2792610518588,0.2599608521032621,0.5846155118958662,1.268698407990601,-1.268698407990601,1.268698407990601,1.268698407990601,-1.268698407990601,1.268698407990601,1.268698407990601,1.268698407990601,-1.268698407990601,3.25,4.100001525878909,169.9100036621094,157.816895904541,158.6289962768555,159.4410966491699,1.0,1.0038776922663413,1.001743560325276,1.0754317324681641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545685054803776,1,0.9545685054803776,1,-0.9545685054803776,1,0.9545685054803776,-1
2023-01-10,166.5,169.75,166.5,169.2200012207031,169.2200012207031,2351900.0,1.268698407990601,2.775786890499551,2.15804254453055,2.002059721613785,2.402742589359758,165.4880035400391,164.0380004882813,166.5266657511393,158.6511655171712,155.3860992431641,166.2422656623351,165.3308878008069,164.2572255262474,161.274948277646,159.4200235697496,165.2593417988453,164.6452418051065,0.6140999937387619,0.5905124082644454,0.3368349257286146,-0.3368349257286146,0.3368349257286146,0.3368349257286146,-0.3368349257286146,0.3368349257286146,0.3368349257286146,0.3368349257286146,0.3368349257286146,2.820007324218693,4.011002349853518,169.75,160.8900003051758,161.7100006103516,162.5300009155274,1.0,1.008839433835097,1.0055124476354729,1.077911173794073,0.0,2.0,0.0,0.04008285,0.021277027,0.053595003,0.0357179158732786,1.268698407990601,1,1.268698407990601,1,1.268698407990601,1,-1.268698407990601,1
2023-01-11,167.7200012207031,170.1300048828125,167.3099975585938,169.7899932861328,169.7899932861328,3068900.0,0.3368349257286146,2.683548909328971,2.10620371275602,1.943023335344501,2.328014836027054,166.2640014648437,164.7970001220703,166.7193323771159,159.2021654764811,155.3826991271973,167.4248415369344,166.1416342526843,164.6141782849497,161.554130081203,159.6253695047275,165.9563651045818,165.0263345074048,0.9300305971770512,0.6584160460469666,-0.6596355271067513,0.6596355271067513,-0.6596355271067513,-0.6596355271067513,0.6596355271067513,-0.6596355271067513,-0.6596355271067513,-0.6596355271067513,-0.6596355271067513,3.479995727539006,3.871501922607419,170.1300048828125,160.9257948303222,161.727995300293,162.5301957702637,0.0,1.0089018692190193,1.007723574467183,1.083982716235668,0.0,1.0,0.0,0.016511628,0.016511628,0.2228411734104156,0.2228411734104156,0.3368349257286146,-1,0.3368349257286146,1,0.3368349257286146,1,0.3368349257286146,1
2023-01-12,170.0200042724609,170.6399993896484,167.1600036621094,168.6699981689453,168.6699981689453,2478100.0,-0.6596355271067513,1.599572394660536,2.066394485957726,1.892569612619514,2.324920481725935,168.0600006103516,165.6360000610352,166.8786656697591,159.6946655273437,155.3893991088867,167.8398937476047,166.6013367829136,164.8758440839172,161.7874372316208,159.8044710624347,166.3738471144839,165.2962355193707,1.077611595113183,0.74225515586021,0.1837893887229873,-0.1837893887229873,0.1837893887229873,0.1837893887229873,-0.1837893887229873,0.1837893887229873,0.1837893887229873,0.1837893887229873,0.1837893887229873,3.009994506835881,3.685001373291013,170.6399993896484,161.6127006530762,162.3870010375977,163.1613014221192,1.0,1.0146345030574464,1.0074342558625744,1.091845960211535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596355271067513,1,-0.6596355271067513,-1,-0.6596355271067513,1,-0.6596355271067513,-1
