Date_KLAC_L01d,Open_KLAC_L01d,High_KLAC_L01d,Low_KLAC_L01d,Close_KLAC_L01d,Adj Close_KLAC_L01d,Volume_KLAC_L01d,Daily_Return_KLAC_L01d,Vol5_KLAC_L01d,Vol10_KLAC_L01d,Vol20_KLAC_L01d,Vol60_KLAC_L01d,SMA5_KLAC_L01d,SMA10_KLAC_L01d,SMA30_KLAC_L01d,SMA60_KLAC_L01d,SMA100_KLAC_L01d,EMA5_KLAC_L01d,EMA10_KLAC_L01d,EMA30_KLAC_L01d,EMA60_KLAC_L01d,EMA100_KLAC_L01d,Short12_KLAC_L01d,Long26_KLAC_L01d,MACD_KLAC_L01d,SIGNAL9_KLAC_L01d,Ret5/10_KLAC_L01d,Ret10/30_KLAC_L01d,Ret30/60_KLAC_L01d,Ret30/100_KLAC_L01d,Emaret5/10_KLAC_L01d,Emaret10/30_KLAC_L01d,Emaret30/60_KLAC_L01d,Emaret30/100_KLAC_L01d,RetMACD_KLAC_L01d,DayRange_KLAC_L01d,average20r_KLAC_L01d,PRVHI_KLAC_L01d,HitLevel_KLAC_L01d,hitlevel_2_KLAC_L01d,hitlevel_1.8_KLAC_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,382.0400085449219,387.760009765625,380.25,385.5400085449219,385.5400085449219,2360900.0,0.2053303560550682,2.978686941285735,2.214052802284558,2.088171369368996,2.803896741931133,397.2880004882812,393.5670013427734,378.5943318684896,339.8563339233398,348.0455004882813,392.4718610556205,392.1826888640283,375.5779975948033,359.119719800632,351.6687361199758,391.1129493171787,379.0441181912735,12.06883112590521,14.54313372288502,-0.487628998585097,-0.487628998585097,-0.487628998585097,0.487628998585097,0.487628998585097,-0.487628998585097,-0.487628998585097,-0.487628998585097,0.487628998585097,6.399993896484432,11.07150268554689,387.760009765625,374.771209411621,377.0320098876953,379.2928103637695,0.0,1.0094545506427433,1.0007373405298172,1.0602830949423472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2053303560550682,1,-0.2053303560550682,1,-0.2053303560550682,1,0.2053303560550682,1
2022-12-19,384.9700012207031,385.8200073242188,379.4200134277344,383.6600036621094,383.6600036621094,1122800.0,-0.487628998585097,2.701384468631522,2.217308091376792,2.092980996330922,2.79234496911611,393.8380004882812,393.0760009765625,380.4486653645833,341.1240005493164,348.182300415039,389.5345752577836,390.6331097364066,376.0994173410812,359.9243192715001,352.3022265663547,389.9663422933219,379.3860356335577,10.58030665976423,13.75056831026087,0.5864567529904895,0.5864567529904895,0.5864567529904895,-0.5864567529904895,-0.5864567529904895,-0.5864567529904895,0.5864567529904895,0.5864567529904895,-0.5864567529904895,11.27999877929688,11.3570022583008,385.8200073242188,363.4027038574218,365.6170043945312,367.8313049316406,1.0,1.0019385551644606,0.997187810118389,1.0594019225515283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.487628998585097,1,-0.487628998585097,1,-0.487628998585097,1,-0.487628998585097,1
2022-12-20,380.7900085449219,389.739990234375,378.4599914550781,385.9100036621094,385.9100036621094,903400.0,0.5864567529904895,2.376091347507145,2.179104584206675,2.074459138779296,2.78329593463637,389.2140014648438,393.3430023193359,382.0733317057292,342.4963338216146,348.206000366211,388.3263847258922,389.7743631774434,376.7323583940507,360.7763089236512,352.9677271029043,389.3422901962123,379.8692925245615,9.472997671650774,12.89505418253885,-2.816717632099769,2.816717632099769,2.816717632099769,-2.816717632099769,-2.816717632099769,-2.816717632099769,2.816717632099769,2.816717632099769,-2.816717632099769,10.55001831054688,11.17800292968751,389.739990234375,360.834602355957,363.1060028076172,365.3774032592774,1.0,0.9895027982444189,0.9962850854536782,1.0504446886762768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864567529904895,1,0.5864567529904895,-1,0.5864567529904895,1,0.5864567529904895,-1
2022-12-21,388.8099975585938,398.1300048828125,387.5799865722656,396.7799987792969,396.7799987792969,1125000.0,2.816717632099769,2.980465915921389,2.322475796761894,2.08161426238318,2.796408747537587,387.3280029296875,394.2120025634766,383.8949981689453,343.9696670532227,348.3174002075195,391.1442560770271,391.0481151050532,378.0257545479376,361.9567577713773,353.8352968390705,390.4865530551484,381.1219374323197,9.364615622828694,12.18896647059682,5.779019291881123,-5.779019291881123,-5.779019291881123,5.779019291881123,5.779019291881123,-5.779019291881123,-5.779019291881123,-5.779019291881123,5.779019291881123,19.72000122070307,11.72550354003907,398.1300048828125,365.1483837890624,367.383984375,369.6195849609375,0.0,0.9825373159898129,1.0002458545847945,1.1157090142642272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.816717632099769,1,-2.816717632099769,1,2.816717632099769,1,-2.816717632099769,-1
2022-12-22,386.0899963378906,386.7799987792969,367.0599975585938,373.8500061035156,373.8500061035156,2075700.0,-5.779019291881123,3.183617866816919,2.898941387205819,2.465145457755308,2.898073510917065,385.1480041503906,392.0050018310547,385.1059987386068,344.9390004475911,348.2290002441407,385.3795060858567,387.9211861956827,377.7563514224911,362.3467003396441,354.2316277155942,387.9270842933587,380.5832758524082,7.343808440950454,11.21993486466755,-0.9469061086337602,0.9469061086337602,0.9469061086337602,-0.9469061086337602,-0.9469061086337602,-0.9469061086337602,0.9469061086337602,0.9469061086337602,-0.9469061086337602,10.27999877929688,12.01350402832032,386.7799987792969,372.3338970947265,374.6789978027343,377.0240985107422,1.0,0.9825078821733522,0.9934479471596999,1.1759717375239649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.779019291881123,1,-5.779019291881123,1,-5.779019291881123,1,5.779019291881123,1
2022-12-23,372.239990234375,378.0,367.7200012207031,377.3900146484375,377.3900146484375,892000.0,0.9469061086337602,3.243249162220321,2.93571162542464,2.455480252791763,2.888316221802921,383.5180053710938,390.4030029296875,385.4106658935547,346.0503341674805,348.0436004638672,382.7163422733837,386.0064277325472,377.732716791907,362.8399237596045,354.6902096350564,386.3059966556785,380.3467379854474,5.959258670231065,10.16779962578025,1.666713029167296,-1.666713029167296,-1.666713029167296,1.666713029167296,1.666713029167296,1.666713029167296,-1.666713029167296,-1.666713029167296,1.666713029167296,7.4000244140625,12.00400543212892,378.0,360.3502899169922,362.7529907226562,365.1556915283203,0.0,0.9823643837088167,0.9914766044739465,1.1955753348400489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469061086337602,1,0.9469061086337602,-1,0.9469061086337602,1,0.9469061086337602,1
2022-12-27,376.260009765625,376.260009765625,368.8599853515625,371.1000061035156,371.1000061035156,988700.0,-1.666713029167296,3.295180009157491,2.843145341148271,2.465905247770958,2.874546625783869,381.006005859375,387.4220031738281,385.1069997151693,347.1915008544922,347.7806005859375,378.844230216761,383.2961692545414,377.3047999733011,363.110746131536,355.0151560997784,383.9666134938073,379.6617948830821,4.304818610725192,8.99520342276924,0.9000259452862843,-0.9000259452862843,-0.9000259452862843,0.9000259452862843,0.9000259452862843,0.9000259452862843,-0.9000259452862843,-0.9000259452862843,0.9000259452862843,9.160003662109318,12.15500488281251,376.260009765625,351.5911880493164,353.9919891357422,356.3927902221679,0.0,0.9834392541933805,0.9883851199284386,1.1529823961071972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.666713029167296,1,1.666713029167296,-1,-1.666713029167296,1,-1.666713029167296,-1
2022-12-28,369.3099975585938,375.4800109863281,366.3200073242188,367.760009765625,367.760009765625,610400.0,-0.9000259452862843,3.22553797974567,2.673274897993279,2.473622830616378,2.825176239575145,377.3760070800781,383.2950042724609,384.7686665852864,348.045334370931,347.50080078125,375.1494900663824,380.4714129838293,376.6890070566769,363.2631810047848,355.2675294396961,381.4732898433177,378.7801811706778,2.69310867263988,7.734784472743368,-3.290182527906953,-3.290182527906953,3.290182527906953,3.290182527906953,-3.290182527906953,-3.290182527906953,3.290182527906953,3.290182527906953,-3.290182527906953,8.6199951171875,11.46300354003906,375.4800109863281,349.5189990234375,351.95,354.3810009765625,1.0,0.9845575936904846,0.9860122922883746,1.0807124129458134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9000259452862843,1,0.9000259452862843,1,-0.9000259452862843,1,0.9000259452862843,1
2022-12-29,373.1400146484375,381.3599853515625,372.739990234375,379.8599853515625,379.8599853515625,787200.0,3.290182527906953,3.366405427896071,3.004484834912886,2.310718653107311,2.82317368684335,373.9920043945312,380.6600036621094,384.5789998372396,348.9215006510416,347.4226007080078,376.7196551614425,380.3602443234172,376.8935863015082,363.8073385243513,355.7545087646836,381.2250891522784,378.8601666655582,2.364922486720275,6.66081207553875,0.7450078137728713,0.7450078137728713,-0.7450078137728713,-0.7450078137728713,0.7450078137728713,0.7450078137728713,-0.7450078137728713,-0.7450078137728713,0.7450078137728713,7.200012207031193,11.1905029296875,381.3599853515625,350.2614031982422,352.55400390625,354.8466046142578,0.0,0.9824830578378889,0.9904285760241569,1.3002382747344172,0.0,1.0,0.0,0.063597582,0.063597582,0.046598725,0.046598725,3.290182527906953,-1,3.290182527906953,-1,3.290182527906953,-1,3.290182527906953,-1
2022-12-30,374.5499877929688,377.510009765625,370.3099975585938,377.0299987792969,377.0299987792969,669300.0,-0.7450078137728713,1.980763514697736,2.528054237546712,2.312284123266367,2.826103626666649,374.6280029296875,379.8880035400391,384.7993326822917,349.7211675008138,347.6097006225586,376.8231030340606,379.7547451335771,376.9023871065269,364.2408683687758,356.1758055966561,380.5796906333582,378.7245986739833,1.855091959374874,5.699668052305976,0.1273137383980561,0.1273137383980561,-0.1273137383980561,-0.1273137383980561,0.1273137383980561,0.1273137383980561,-0.1273137383980561,-0.1273137383980561,0.1273137383980561,12.16000366210938,11.19650421142578,377.510009765625,356.74087890625,358.9789794921875,361.217080078125,0.0,0.9861538122779989,0.9922801699331358,1.0933147064883812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7450078137728713,1,0.7450078137728713,1,0.7450078137728713,1,0.7450078137728713,1
2023-01-03,384.0,384.739990234375,372.5799865722656,376.5499877929688,376.5499877929688,764100.0,-0.1273137383980561,1.93520622864824,2.524705171451182,2.312028643956052,2.824918076565567,374.4599975585937,378.9890014648437,384.8179992675781,350.5388341267904,347.6301004028321,376.7320646203634,379.1720619807393,376.8796516669426,364.6444460548149,356.5792547490584,379.9597363502213,378.5635163865007,1.396219963720569,4.838978434588895,-0.9773000431970892,-0.9773000431970892,0.9773000431970892,0.9773000431970892,-0.9773000431970892,-0.9773000431970892,0.9773000431970892,0.9773000431970892,-0.9773000431970892,11.08001708984375,11.36800384521485,384.739990234375,352.8777005004883,355.1170013427734,357.3563021850586,1.0,0.9880497748252727,0.9935649336936122,1.0919869777786253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1273137383980561,1,-0.1273137383980561,1,-0.1273137383980561,1,-0.1273137383980561,1
2023-01-04,382.8500061035156,385.1700134277344,374.0899963378906,380.2300109863281,380.2300109863281,1187600.0,0.9773000431970892,1.726019174790991,2.548967192919005,2.325296811808643,2.767992712178762,376.2859985351562,378.6460021972656,384.947666422526,351.6400009155274,347.7049005126953,377.8980467423517,379.3644163453918,377.0958038810965,365.1554481837169,357.047586555737,380.0013170634685,378.6869604309324,1.314356632536089,4.134054074178334,1.777873805407767,1.777873805407767,-1.777873805407767,-1.777873805407767,1.777873805407767,1.777873805407767,-1.777873805407767,-1.777873805407767,1.777873805407767,7.670013427734375,11.19400482177734,385.1700134277344,359.7303817749024,362.0039825439453,364.2775833129883,0.0,0.9937672558315301,0.9961346675126613,1.0961900347407214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773000431970892,1,0.9773000431970892,-1,0.9773000431970892,1,0.9773000431970892,1
2023-01-05,374.6799926757812,380.7900085449219,373.1199951171875,373.4700012207031,373.4700012207031,924900.0,-1.777873805407767,1.93580561741703,2.591632638121209,2.338884887997961,2.701896438712345,377.4279968261719,377.402001953125,384.9930002848307,352.8755009969075,347.6276004028321,376.4220315684688,378.2927045045393,376.861881128813,365.4280564800115,357.3727828857363,378.9964992415046,378.3005190079525,0.6959802335521204,3.446439306053091,6.458348739751582,-6.458348739751582,6.458348739751582,6.458348739751582,-6.458348739751582,-6.458348739751582,6.458348739751582,6.458348739751582,-6.458348739751582,20.04998779296881,11.6675048828125,380.7900085449219,360.5432028198242,362.7820037841797,365.0208047485352,1.0,1.00006887847153,0.9950549589939341,1.1080633559266762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.777873805407767,1,1.777873805407767,1,-1.777873805407767,1,-1.777873805407767,1
2023-01-06,379.989990234375,397.75,377.7000122070312,397.5899963378906,397.5899963378906,1423400.0,6.458348739751582,3.23331685811681,3.249933950300492,2.750725872839426,2.673429471417453,380.9739990234375,377.4830017089844,385.5066670735677,354.8200007120768,347.7603002929687,383.4780198249427,381.801303019694,378.1991788842374,366.4825463114174,358.1691633501354,381.8570372563332,379.7293691805405,2.127668075792769,3.182685060001027,2.701272751653352,-2.701272751653352,2.701272751653352,2.701272751653352,-2.701272751653352,2.701272751653352,2.701272751653352,2.701272751653352,-2.701272751653352,16.79000854492188,12.04100646972656,397.75,355.1214978027344,357.4549987792969,359.7884997558594,1.0,1.0092480914336495,1.0043915952931208,1.1814823070485612,0.0,1.0,0.0,0.2588040828704834,0.2588040828704834,0.170722022652626,0.170722022652626,6.458348739751582,-1,6.458348739751582,1,6.458348739751582,-1,6.458348739751582,-1
2023-01-09,402.6300048828125,416.9100036621094,400.1199951171875,408.3299865722656,408.3299865722656,1955400.0,2.701272751653352,3.145910577813792,2.595274476449797,2.779166118094392,2.661254388392626,387.2339965820312,380.9309997558594,386.2633331298828,357.0453338623047,348.0363000488281,391.7620087407171,386.6247000292525,380.1431019608844,367.8545935330845,359.1624469782964,385.9297986895536,381.8479334317794,4.081865257774211,3.362521099555664,1.944506331278474,-1.944506331278474,1.944506331278474,1.944506331278474,-1.944506331278474,1.944506331278474,1.944506331278474,1.944506331278474,1.944506331278474,10.36001586914057,11.91200714111327,416.9100036621094,371.2597857666016,373.6679870605469,376.0761883544922,1.0,1.016546295340131,1.013287585379506,0.9338320799007562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.701272751653352,1,2.701272751653352,1,-2.701272751653352,1,-2.701272751653352,1
2023-01-10,406.989990234375,416.7000122070312,406.3399963378906,416.2699890136719,416.2699890136719,979000.0,1.944506331278474,2.986283358224278,2.615700020330733,2.798610422390917,2.664802260674268,395.1779968261719,384.8189971923828,387.4716664632161,359.3408335367839,348.4480999755859,399.9313354983688,392.0147525718742,382.4738688675159,369.4419835488415,360.2932893948385,390.5975202778794,384.3977153267344,6.19980495114504,3.929977869873539,0.691859840685731,-0.691859840685731,0.691859840685731,0.691859840685731,-0.691859840685731,0.691859840685731,0.691859840685731,0.691859840685731,0.691859840685731,8.239990234375,11.45900573730468,416.7000122070312,390.7035879516602,393.0859893798828,395.4683908081055,1.0,1.0269191482472741,1.0201946046023946,0.9346424208968966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.944506331278474,1,1.944506331278474,1,1.944506331278474,1,1.944506331278474,1
2023-01-11,413.2699890136719,419.5199890136719,411.2799987792969,419.1499938964844,419.1499938964844,1230800.0,0.691859840685731,3.014765001138191,2.44793159386678,2.775459762857507,2.544362349770707,402.9619934082031,389.6239959716797,388.9456665039062,361.9316665649414,348.8194000244141,406.3375549644073,396.9484328127124,384.8400704822881,371.0717543799117,361.4587686919008,394.9902085268956,386.9719581837529,8.018250343142654,4.747632364527362,-0.0190830426888475,-0.0190830426888475,-0.0190830426888475,-0.0190830426888475,0.0190830426888475,-0.0190830426888475,-0.0190830426888475,-0.0190830426888475,-0.0190830426888475,15.22000122070307,11.41950531005859,419.5199890136719,391.4901995849609,393.7820007324218,396.0738018798828,0.0,1.0342329979016307,1.0236532541145587,0.8819913826985131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691859840685731,1,0.691859840685731,1,0.691859840685731,1,0.691859840685731,-1
2023-01-12,419.1499938964844,422.7000122070312,407.4800109863281,419.0700073242188,419.0700073242188,1505300.0,-0.0190830426888475,2.526271239802328,2.376723740499361,2.744470531947362,2.543375771833196,412.0819946289063,394.754995727539,390.4370005289713,364.5291666666666,349.2920001220703,410.5817057510112,400.9705372693499,387.0484535043482,372.6454675912005,362.5995852984813,398.694792957253,389.3495914534171,9.345201503835938,5.667146192389078,0.2314651976400245,0.2314651976400245,0.2314651976400245,0.2314651976400245,-0.2314651976400245,0.2314651976400245,0.2314651976400245,0.2314651976400245,0.2314651976400245,8.699981689453182,11.23900451660156,422.7000122070312,394.397077331543,396.6809783935547,398.9648794555664,1.0,1.0438930452784603,1.0239697623349444,0.8660044671031454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0190830426888475,1,-0.0190830426888475,1,-0.0190830426888475,-1,0.0190830426888475,1
