Date_HPQ_L01d,Open_HPQ_L01d,High_HPQ_L01d,Low_HPQ_L01d,Close_HPQ_L01d,Adj Close_HPQ_L01d,Volume_HPQ_L01d,Daily_Return_HPQ_L01d,Vol5_HPQ_L01d,Vol10_HPQ_L01d,Vol20_HPQ_L01d,Vol60_HPQ_L01d,SMA5_HPQ_L01d,SMA10_HPQ_L01d,SMA30_HPQ_L01d,SMA60_HPQ_L01d,SMA100_HPQ_L01d,EMA5_HPQ_L01d,EMA10_HPQ_L01d,EMA30_HPQ_L01d,EMA60_HPQ_L01d,EMA100_HPQ_L01d,Short12_HPQ_L01d,Long26_HPQ_L01d,MACD_HPQ_L01d,SIGNAL9_HPQ_L01d,Ret5/10_HPQ_L01d,Ret10/30_HPQ_L01d,Ret30/60_HPQ_L01d,Ret30/100_HPQ_L01d,Emaret5/10_HPQ_L01d,Emaret10/30_HPQ_L01d,Emaret30/60_HPQ_L01d,Emaret30/100_HPQ_L01d,RetMACD_HPQ_L01d,DayRange_HPQ_L01d,average20r_HPQ_L01d,PRVHI_HPQ_L01d,HitLevel_HPQ_L01d,hitlevel_2_HPQ_L01d,hitlevel_1.8_HPQ_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,29.44000053405762,29.79999923706055,29.25,29.63999938964844,29.63999938964844,5259500.0,-0.7367756738318689,2.623968695823867,1.933020767938697,2.770259709213075,2.461998265866097,29.52599983215332,29.5709997177124,28.74166653951009,27.37016665140788,29.34710004806519,29.66193867926693,29.57114578991364,28.8381933168039,28.76157720269649,29.56562887065248,29.51101454930835,28.95850534178392,0.5525092075244338,0.6267008529031296,1.450743299697759,-1.450743299697759,-1.450743299697759,1.450743299697759,1.450743299697759,-1.450743299697759,-1.450743299697759,-1.450743299697759,1.450743299697759,0.4900016784667969,0.8825001716613784,29.79999923706055,28.22249933242798,28.40499935150147,28.58749937057495,0.0,0.9984782426705674,1.003070320304743,0.6977760104982339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,-1,,1,,1
2022-12-05,29.40999984741211,29.6200008392334,29.1299991607666,29.20999908447266,29.20999908447266,4936300.0,-1.450743299697759,2.259101376337583,1.99240157368742,2.473617043196474,2.446370249227094,29.52599983215332,29.54399967193604,28.8223331451416,27.38599996566773,29.32740003585815,29.51129214766884,29.50548275256073,28.86218078568576,28.77627955947603,29.55858669666872,29.46470447779517,28.97713450790901,0.487569969886156,0.598874676299735,3.081135387671747,-3.081135387671747,-3.081135387671747,3.081135387671747,3.081135387671747,-3.081135387671747,-3.081135387671747,-3.081135387671747,3.081135387671747,1.130001068115238,0.9065002441406262,29.6200008392334,27.85849885940552,28.03499889373779,28.21149892807007,0.0,0.9993907446526337,1.000196892054159,0.8054608045200019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.450743299697759,1,1.450743299697759,1,-1.450743299697759,1,-1.450743299697759,1
2022-12-06,29.17000007629395,29.26000022888184,28.1299991607666,28.30999946594238,28.30999946594238,6393900.0,-3.081135387671747,2.643284537167853,2.194629333981028,2.552377523730166,2.477754868977301,29.41199989318848,29.45899963378906,28.86399981180827,27.38266661961874,29.29390003204346,29.11086125376002,29.28812215499376,28.826556184412,28.7609916875569,29.53386219705038,29.28705755289474,28.92771709739296,0.3593404555017727,0.5509678321401426,1.695512367684003,-1.695512367684003,-1.695512367684003,1.695512367684003,-1.695512367684003,1.695512367684003,-1.695512367684003,-1.695512367684003,1.695512367684003,0.6200008392333984,0.9035002708435071,29.26000022888184,27.62570030212402,27.80700035095214,27.98830039978027,0.0,0.9984045710585953,0.9939476863591435,0.8598372746887742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.081135387671747,1,-3.081135387671747,-1,-3.081135387671747,1,-3.081135387671747,1
2022-12-07,28.0,28.25,27.6299991607666,27.82999992370605,27.82999992370605,7108300.0,-1.695512367684003,0.9916886604935236,2.203818540715586,2.576550703734611,2.383431210334986,28.96999969482422,29.30399971008301,28.8723331451416,27.39716663360596,29.25720003128052,28.68390747707537,29.02300902203235,28.76226223210839,28.73046736743064,29.50012235005346,29.06289484071186,28.8464047141569,0.2164901265549659,0.4840722910231073,-2.335607690665497,2.335607690665497,2.335607690665497,-2.335607690665497,2.335607690665497,-2.335607690665497,2.335607690665497,2.335607690665497,-2.335607690665497,0.8999996185302699,0.9015002250671398,28.25,27.27229963302612,27.45299968719483,27.63369974136353,1.0,0.988602237968769,0.9883161134429735,0.8553367638064471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.695512367684003,1,1.695512367684003,-1,-1.695512367684003,1,-1.695512367684003,1
2022-12-08,28.01000022888184,28.80999946594238,27.90999984741211,28.47999954223633,28.47999954223633,6993000.0,2.335607690665497,2.011591628036076,2.271454247042042,2.49559751285293,2.401033725376239,28.69399948120117,29.16099967956543,28.90566647847493,27.42116661071777,29.21370000839233,28.61593816546235,28.92428002570581,28.74405173598761,28.72225530758821,29.47992189841352,28.9732186409464,28.81926359031093,0.1539550506354672,0.4180488429455793,0.948035330419358,-0.948035330419358,-0.948035330419358,0.948035330419358,-0.948035330419358,0.948035330419358,-0.948035330419358,-0.948035330419358,0.948035330419358,0.5299987792968821,0.8945001602172864,28.80999946594238,26.26669950485229,26.44699954986572,26.62729959487915,0.0,0.9839854530538777,0.9893396876268163,0.9101845290931345,0.0,1.0,0.0,0.003496035,0.003496035,0.008479234,0.008479234,2.335607690665497,1,-2.335607690665497,-1,2.335607690665497,-1,2.335607690665497,-1
2022-12-09,28.38999938964844,28.72999954223633,28.20000076293945,28.20999908447266,28.20999908447266,5431800.0,-0.948035330419358,2.008847857631848,2.22994668309631,2.176570560032731,2.404169376324926,28.40799942016601,28.96699962615967,28.93866647084554,27.44233325322469,29.16640001296997,28.48062513846579,28.79441076366341,28.70959672621245,28.70546002158441,29.45477491199885,28.85580024764274,28.77413288617476,0.0816673614679857,0.3507725466500606,-2.871327187446983,2.871327187446983,2.871327187446983,-2.871327187446983,2.871327187446983,-2.871327187446983,2.871327187446983,2.871327187446983,-2.871327187446983,0.9700012207031214,0.8730002403259285,28.72999954223633,26.84209911346435,27.02099914550781,27.19989917755126,1.0,0.9807021709804963,0.9891025509161105,1.0245230382344124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.948035330419358,1,0.948035330419358,1,0.948035330419358,1,0.948035330419358,-1
2022-12-12,28.18000030517578,29.04000091552734,28.06999969482422,29.02000045776367,29.02000045776367,7439200.0,2.871327187446983,2.59388217324035,2.294080197294479,2.045440441306489,2.427515246364301,28.36999969482422,28.94799976348877,28.97099984486898,27.47216660181681,29.12200002670288,28.66041691156509,28.83542707168164,28.72962277340931,28.71577282277062,29.44616551686548,28.88106181843058,28.79234529888505,0.0887165195455317,0.2983613412291549,0.5168835843010497,0.5168835843010497,-0.5168835843010497,0.5168835843010497,-0.5168835843010497,0.5168835843010497,-0.5168835843010497,-0.5168835843010497,0.5168835843010497,1.020000457763672,0.8825002670288091,29.04000091552734,26.80939901351929,26.98399906158447,27.15859910964966,0.0,0.9800331603776795,0.9939307241858601,1.1215580522252586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.871327187446983,1,2.871327187446983,1,2.871327187446983,1,-2.871327187446983,-1
2022-12-13,29.52000045776367,29.72999954223633,28.70999908447266,28.8700008392334,28.8700008392334,7512800.0,-0.5168835843010497,2.055641598445086,2.269843230335475,2.046127009758571,2.424257633488243,28.48199996948242,28.94699993133545,29.01266651153565,27.50416660308838,29.08600002288818,28.73027822078786,28.8417132112365,28.73867942281731,28.72082947904808,29.43475631532821,28.87936012932332,28.79809756113308,0.0812625681902474,0.2549415866213734,1.766540401996683,1.766540401996683,-1.766540401996683,1.766540401996683,-1.766540401996683,1.766540401996683,-1.766540401996683,-1.766540401996683,1.766540401996683,0.929998397827152,0.8915001869201667,29.72999954223633,27.09850032806396,27.27500038146972,27.45150043487548,0.0,0.983936160467197,0.9961363255493011,1.1093364290241694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5168835843010497,1,-0.5168835843010497,1,-0.5168835843010497,1,0.5168835843010497,1
2022-12-14,28.59000015258789,29.04999923706055,28.1200008392334,28.36000061035156,28.36000061035156,6799400.0,-1.766540401996683,2.07398692032181,1.832982625227017,2.067008818257448,2.423044257132322,28.58800010681152,28.77899990081787,29.02966651916504,27.53599993387858,29.04360004425049,28.60685235064243,28.7541291019847,28.71424853169049,28.70899902433672,29.41347402414055,28.79945866486613,28.76564593514926,0.0338127297168711,0.2107158152404729,5.359662993832446,5.359662993832446,-5.359662993832446,5.359662993832446,-5.359662993832446,5.359662993832446,-5.359662993832446,-5.359662993832446,5.359662993832446,1.170000076293949,0.8860001564025888,29.04999923706055,27.76869913101196,27.946999168396,28.12529920578003,0.0,0.9933632233689635,0.9948780660050628,0.8867802638463235,0.0,1.0,0.0,0.0172994881868362,0.0172994881868362,0.0444254912436008,0.0444254912436008,-1.766540401996683,1,-1.766540401996683,1,-1.766540401996683,1,-1.766540401996683,-1
2022-12-15,27.70999908447266,27.8700008392334,26.70000076293945,26.84000015258789,26.84000015258789,10422200.0,-5.359662993832446,2.945925177007449,2.380919143835464,2.19703498656624,2.514588193862308,28.26000022888184,28.47699985504151,29.02499987284342,27.54999993642171,28.99250003814697,28.01790161795758,28.40610565663982,28.59332928142581,28.64772037280397,29.36251414549594,28.49800350913102,28.62300550681138,-0.1250019976803607,0.1435722526563062,0.4470970139761031,0.4470970139761031,-0.4470970139761031,0.4470970139761031,-0.4470970139761031,0.4470970139761031,0.4470970139761031,0.4470970139761031,0.4470970139761031,0.4699993133544922,0.8520001411437994,27.8700008392334,27.10079889297485,27.27799892425537,27.45519895553589,0.0,0.9923798283785413,0.9863337817800626,1.0836965084277594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.359662993832446,1,-5.359662993832446,1,-5.359662993832446,1,5.359662993832446,1
