Date_APH_L01d,Open_APH_L01d,High_APH_L01d,Low_APH_L01d,Close_APH_L01d,Adj Close_APH_L01d,Volume_APH_L01d,Daily_Return_APH_L01d,Vol5_APH_L01d,Vol10_APH_L01d,Vol20_APH_L01d,Vol60_APH_L01d,SMA5_APH_L01d,SMA10_APH_L01d,SMA30_APH_L01d,SMA60_APH_L01d,SMA100_APH_L01d,EMA5_APH_L01d,EMA10_APH_L01d,EMA30_APH_L01d,EMA60_APH_L01d,EMA100_APH_L01d,Short12_APH_L01d,Long26_APH_L01d,MACD_APH_L01d,SIGNAL9_APH_L01d,Ret5/10_APH_L01d,Ret10/30_APH_L01d,Ret30/60_APH_L01d,Ret30/100_APH_L01d,Emaret5/10_APH_L01d,Emaret10/30_APH_L01d,Emaret30/60_APH_L01d,Emaret30/100_APH_L01d,RetMACD_APH_L01d,DayRange_APH_L01d,average20r_APH_L01d,PRVHI_APH_L01d,HitLevel_APH_L01d,hitlevel_2_APH_L01d,hitlevel_1.8_APH_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,77.44999694824219,78.08999633789062,76.88999938964844,77.66000366210938,77.66000366210938,4561100.0,-0.6269966144623444,2.687920662155896,2.042940381219562,1.865439740364689,2.039966528695534,79.93800201416016,79.35600128173829,78.92633336385092,74.87283337910971,75.2823999786377,79.12826081842664,79.37339141164873,78.33132102141408,76.55660266554312,75.27276958762279,79.36181657258953,78.61889061334551,0.7429259592440189,1.089762956708066,-2.201914284355754,-2.201914284355754,-2.201914284355754,2.201914284355754,2.201914284355754,2.201914284355754,-2.201914284355754,-2.201914284355754,2.201914284355754,2.080001831054688,1.60049934387207,78.08999633789062,77.16679855346679,77.47799835205078,77.78919815063476,0.0,1.007334048125177,0.996911677970886,1.0951521708335494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6269966144623444,1,0.6269966144623444,-1,0.6269966144623444,-1,0.6269966144623444,-1
2022-12-19,77.37999725341797,77.63999938964844,75.55999755859375,75.94999694824219,75.94999694824219,2216600.0,-2.201914284355754,2.437453453388159,2.102664989546775,1.90662281708006,2.057467433478586,79.09000091552734,79.00300064086915,78.91566670735678,74.99149996439616,75.27479995727539,78.06883952836516,78.75095605466572,78.1776872102417,76.53671395350047,75.28618003040732,78.83692124576686,78.42119478630083,0.415726459466029,0.9549556572596588,0.3686720473237449,0.3686720473237449,0.3686720473237449,-0.3686720473237449,-0.3686720473237449,-0.3686720473237449,0.3686720473237449,0.3686720473237449,-0.3686720473237449,0.9099960327148438,1.602499008178711,77.63999938964844,74.56889778137207,74.88899765014648,75.2090975189209,1.0,1.0011012274717725,0.9913383079968316,1.1028216859205262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.201914284355754,1,2.201914284355754,1,2.201914284355754,1,2.201914284355754,1
2022-12-20,75.94000244140625,76.63999938964844,75.7300033569336,76.2300033569336,76.2300033569336,2470700.0,0.3686720473237449,1.895831429170906,2.078724961672745,1.911228628745387,2.053640775065435,77.94200134277344,78.79900131225585,78.92866694132486,75.1238333384196,75.26580001831054,77.45589413788798,78.29260101871442,78.05203018744763,76.52665786836712,75.30486960122963,78.43585695517713,78.2588843100514,0.1769726451257299,0.7993590548328732,-0.721494684695243,-0.721494684695243,0.721494684695243,-0.721494684695243,-0.721494684695243,-0.721494684695243,0.721494684695243,0.721494684695243,-0.721494684695243,0.9900054931640624,1.589499282836914,76.63999938964844,74.11450157165527,74.43500137329102,74.75550117492676,1.0,0.9891242280332159,0.9893130785037216,1.087638041000521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686720473237449,1,0.3686720473237449,-1,0.3686720473237449,1,0.3686720473237449,1
2022-12-21,76.7699966430664,77.19000244140625,76.19999694824219,76.77999877929688,76.77999877929688,1824500.0,0.721494684695243,2.093000486452979,2.100891647702677,1.913170675584438,2.054537530281448,76.9540008544922,78.67100143432617,78.95633366902669,75.26533330281576,75.26840003967285,77.23059568502428,78.01758242972942,77.9699636449863,76.53496412774186,75.33408008000323,78.18110954350325,78.14933723369921,0.0317723098040403,0.6458417058271066,0.9377458090000226,0.9377458090000226,-0.9377458090000226,0.9377458090000226,0.9377458090000226,0.9377458090000226,-0.9377458090000226,-0.9377458090000226,0.9377458090000226,1.560005187988281,1.616999435424805,77.19000244140625,73.14310096740722,73.46100082397462,73.778900680542,0.0,0.978174924069483,0.9899127001863461,1.0981203478152277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721494684695243,1,-0.721494684695243,-1,0.721494684695243,-1,0.721494684695243,1
2022-12-22,75.94999694824219,76.30000305175781,74.73999786376953,76.05999755859375,76.05999755859375,1848800.0,-0.9377458090000226,1.155927378007046,1.981107162139043,1.919757868509238,2.051730833686379,76.53600006103515,78.32200088500977,79.00900014241536,75.37666664123535,75.26459999084473,76.84039630954744,77.66165790770475,77.84674002650937,76.51939145334356,75.34845468353967,77.85478462274794,77.99457133183955,-0.1397867090916094,0.4887160228433635,0.3286878885414234,0.3286878885414234,-0.3286878885414234,-0.3286878885414234,0.3286878885414234,0.3286878885414234,0.3286878885414234,-0.3286878885414234,0.3286878885414234,1.150001525878906,1.626999664306641,76.30000305175781,73.63260368347169,73.95600357055665,74.2794034576416,0.0,0.9771966905365865,0.989425134354802,1.0319567871741269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9377458090000226,1,0.9377458090000226,1,0.9377458090000226,1,-0.9377458090000226,-1
2022-12-23,75.91999816894531,76.16999816894531,75.0199966430664,75.80999755859375,75.80999755859375,1395500.0,-0.3286878885414234,1.157708285049363,1.956964164044079,1.915006963581938,2.031013714556138,76.16599884033204,78.0520004272461,78.90066680908203,75.50816663106282,75.25069999694824,76.49693005922956,77.32499238968457,77.71533728664384,76.49613263712224,75.35759414641203,77.54020199749345,77.83275105233987,-0.2925490548464182,0.3324630073054071,-0.7123083140979863,-0.7123083140979863,0.7123083140979863,0.7123083140979863,-0.7123083140979863,-0.7123083140979863,-0.7123083140979863,0.7123083140979863,-0.7123083140979863,1.409996032714844,1.580499649047852,76.16999816894531,72.7206037902832,73.04600372314454,73.37140365600585,1.0,0.9758366015401226,0.9892911424254407,1.0219096855834204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3286878885414234,1,-0.3286878885414234,1,-0.3286878885414234,1,0.3286878885414234,1
2022-12-27,75.94999694824219,76.73999786376953,75.33000183105469,76.3499984741211,76.3499984741211,1556700.0,0.7123083140979863,0.7234970037513765,1.802601246933248,1.802074664258503,2.020845349243531,76.24599914550781,77.66800003051758,78.80166676839193,75.6646666208903,75.23909996032715,76.44795286419341,77.14772076867303,77.62725091164239,76.49134135308941,75.37724571725775,77.35709376312847,77.72291752802737,-0.3658237648988916,0.1928056528645474,1.912245073544467,1.912245073544467,-1.912245073544467,-1.912245073544467,1.912245073544467,1.912245073544467,1.912245073544467,-1.912245073544467,1.912245073544467,1.949996948242188,1.61199951171875,76.73999786376953,72.69289894104004,73.00899887084961,73.32509880065918,0.0,0.9816912900492992,0.99092950643898,1.0002922091327229,0.0,1.0,0.0,0.002535631,0.002535631,0.0125855403020977,0.0125855403020977,0.7123083140979863,1,0.7123083140979863,-1,0.7123083140979863,1,0.7123083140979863,1
2022-12-28,76.19999694824219,76.68000030517578,74.7300033569336,74.88999938964844,74.88999938964844,1142600.0,-1.912245073544467,1.12506706176741,1.57564326144436,1.846105030882583,1.989668407227636,75.97799835205078,76.9599998474121,78.67566680908203,75.75633328755697,75.21259994506836,75.9286350393451,76.73722597248673,77.4506540392557,76.43883833789462,75.36759727512687,76.97754078259308,77.5130717399993,-0.5355309574062233,0.0471383308103932,-2.310059248274905,-2.310059248274905,2.310059248274905,2.310059248274905,-2.310059248274905,-2.310059248274905,-2.310059248274905,2.310059248274905,-2.310059248274905,1.510002136230469,1.52349967956543,76.68000030517578,73.19359893798828,73.51599884033203,73.83839874267578,1.0,0.987240105284455,0.9894628594805923,0.8534960010867199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.912245073544467,1,1.912245073544467,1,-1.912245073544467,1,-1.912245073544467,1
2022-12-29,75.56999969482422,77.08000183105469,75.56999969482422,76.62000274658203,76.62000274658203,1127300.0,2.310059248274905,1.618869542130069,1.872224117498331,1.688349608371461,1.969755732383489,75.94599914550781,76.45,78.57300033569337,75.8398333231608,75.20299995422363,76.15909094175741,76.71591265868587,77.39706363327674,76.4447781545729,75.39239738347251,76.92253493089908,77.44691848122766,-0.5243835503285794,-0.0671660454174012,0.6264726438619272,0.6264726438619272,-0.6264726438619272,-0.6264726438619272,0.6264726438619272,0.6264726438619272,0.6264726438619272,-0.6264726438619272,0.6264726438619272,0.9900054931640624,1.519499969482422,77.08000183105469,73.32830101013184,73.63300094604492,73.93770088195801,0.0,0.9934074446763611,0.9927417702842721,1.1089078400676922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310059248274905,1,2.310059248274905,-1,2.310059248274905,1,2.310059248274905,1
2022-12-30,76.01000213623047,76.26000213623047,75.2699966430664,76.13999938964844,76.13999938964844,1243100.0,-0.6264726438619272,1.580833573321523,1.339258649133773,1.680342550721931,1.971896897432966,75.96199951171874,76.24899978637696,78.47433369954427,75.91083335876465,75.20059997558593,76.15272709105443,76.61120115522452,77.315962714333,76.43478540818192,75.40720138359481,76.80214484762973,77.3501096596292,-0.5479648119994636,-0.1633257987338138,-0.3414790363996472,-0.3414790363996472,0.3414790363996472,0.3414790363996472,-0.3414790363996472,-0.3414790363996472,-0.3414790363996472,0.3414790363996472,-0.3414790363996472,1.379997253417969,1.514999771118164,76.26000213623047,73.73710189819336,74.04100189208984,74.34490188598633,1.0,0.9962360125973811,0.9940155739988835,0.7970152565370573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6264726438619272,1,0.6264726438619272,-1,-0.6264726438619272,1,-0.6264726438619272,1
2023-01-03,76.70999908447266,76.87999725341797,75.5,76.4000015258789,76.4000015258789,2542600.0,0.3414790363996472,1.571094081985822,1.344148633091863,1.686187210252065,1.970515507531123,76.08000030517579,76.12299957275391,78.39000040690104,75.97750002543131,75.18129997253418,76.2351519026626,76.57280122261622,77.25686844411015,76.43364495302446,75.42686079235291,76.74027664428345,77.2797312793514,-0.5394546350679406,-0.2385515660006391,-1.479053967080362,-1.479053967080362,1.479053967080362,1.479053967080362,-1.479053967080362,-1.479053967080362,-1.479053967080362,1.479053967080362,-1.479053967080362,1.360000610351562,1.522499847412109,76.87999725341797,72.9270026397705,73.23000259399414,73.53300254821778,1.0,0.999435134350729,0.9955904797191368,0.7971526678173112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414790363996472,1,-0.3414790363996472,1,0.3414790363996472,1,0.3414790363996472,1
2023-01-04,77.44999694824219,77.93000030517578,76.56999969482422,77.52999877929688,77.52999877929688,2131600.0,1.479053967080362,1.67204355419932,1.21966245867566,1.705496027045943,1.933014922819345,76.31600036621094,76.28099975585937,78.31733373006185,76.10016670227051,75.17769996643067,76.66676752820736,76.7468371420127,77.27448975605769,76.46959098011536,75.46850708912409,76.86177235736244,77.29826961268068,-0.436497255318244,-0.2781407038641601,-1.070555712786011,1.070555712786011,-1.070555712786011,-1.070555712786011,1.070555712786011,1.070555712786011,1.070555712786011,-1.070555712786011,1.070555712786011,0.9199981689453124,1.474499893188477,77.93000030517578,73.53049758911133,73.83499755859376,74.13949752807618,0.0,1.0004588378556074,0.9989567047087924,0.7151364994899542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.479053967080362,1,1.479053967080362,1,1.479053967080362,1,1.479053967080362,1
2023-01-05,76.81999969482422,77.38999938964844,76.47000122070312,76.69999694824219,76.69999694824219,3413200.0,-1.070555712786011,1.413744421894343,1.282520631891883,1.688714599615564,1.931376410021708,76.6779998779297,76.32799911499023,78.22166697184245,76.22316665649414,75.14989990234375,76.6778440015523,76.73832074314532,77.23742570394057,76.47714527415229,75.4928930269284,76.83688383288239,77.25395311901858,-0.4170692861361829,-0.3059264203185647,2.43807408212014,-2.43807408212014,2.43807408212014,2.43807408212014,-2.43807408212014,-2.43807408212014,-2.43807408212014,2.43807408212014,-2.43807408212014,1.730003356933594,1.504999923706055,77.38999938964844,74.68610054016114,74.98100051879882,75.27590049743652,1.0,1.0045854832695427,0.9992119094996169,0.7594655912750733,0.0,0.0,1.0,0.004066718,0.004066718,0.9783147573471068,0.9783147573471068,-1.070555712786011,1,-1.070555712786011,-1,-1.070555712786011,1,-1.070555712786011,1
2023-01-06,77.9800033569336,79.12000274658203,77.38999938964844,78.56999969482422,78.56999969482422,1821100.0,2.43807408212014,1.455561248325245,1.479349749780342,1.77946833037289,1.923311570977466,77.06799926757813,76.50699920654297,78.17133356730143,76.40466664632162,75.13929992675781,77.30856256597627,77.07135327981422,77.32339821948146,76.54576345187924,75.55382583223327,77.10351704241191,77.35143805055974,-0.2479210081478271,-0.2943253378844172,0.7000166143491073,-0.7000166143491073,0.7000166143491073,0.7000166143491073,-0.7000166143491073,0.7000166143491073,-0.7000166143491073,0.7000166143491073,0.7000166143491073,1.779998779296875,1.536499786376953,79.12000274658203,74.07899955749512,74.37999954223633,74.68099952697754,1.0,1.007332663244583,1.0030777879986206,0.8313436797553696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43807408212014,1,-2.43807408212014,-1,2.43807408212014,1,2.43807408212014,-1
2023-01-09,79.05999755859375,80.41999816894531,78.63999938964844,79.12000274658203,79.12000274658203,1972400.0,0.7000166143491073,1.30968622766346,1.42403414712338,1.732847142736949,1.919112184206011,77.66399993896485,76.8129997253418,78.13966700236003,76.60416666666667,75.13479995727539,77.91237595951154,77.44383500104473,77.43930818897184,76.63016474023014,75.62444319687384,77.41374561228425,77.48244284285768,-0.0686972305734343,-0.2491997164222207,0.2275029056208637,-0.2275029056208637,0.2275029056208637,0.2275029056208637,-0.2275029056208637,0.2275029056208637,0.2275029056208637,0.2275029056208637,0.2275029056208637,0.9300003051757812,1.518499755859375,80.41999816894531,75.73970321655274,76.04700317382813,76.35430313110352,1.0,1.0110788566605386,1.0060500743340057,0.8217886690652855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000166143491073,1,-0.7000166143491073,1,0.7000166143491073,1,-0.7000166143491073,-1
2023-01-10,79.12999725341797,79.6500015258789,78.72000122070312,79.30000305175781,79.30000305175781,1473300.0,0.2275029056208637,1.320125218110588,1.40292975537197,1.706278255258242,1.882272269006589,78.24400024414062,77.1620002746582,78.10500055948893,76.7715000152588,75.13139999389648,78.37491832359363,77.78132010117437,77.559353018829,76.7177004225753,75.69722656033689,77.70393906451095,77.61707693240584,0.0868621321051108,-0.1819873467167544,1.740223455624922,-1.740223455624922,1.740223455624922,1.740223455624922,-1.740223455624922,1.740223455624922,1.740223455624922,1.740223455624922,1.740223455624922,1.129997253417969,1.484499740600586,79.6500015258789,77.07929870605469,77.38299865722657,77.68669860839844,1.0,1.0140224458364355,1.007631629569248,0.822216277473242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275029056208637,1,0.2275029056208637,-1,0.2275029056208637,1,-0.2275029056208637,1
2023-01-11,79.83999633789062,80.69999694824219,79.56999969482422,80.68000030517578,80.68000030517578,2138200.0,1.740223455624922,1.360494987830433,1.459974084504272,1.682868664321782,1.836895926035132,78.8740005493164,77.59500045776367,78.20033391316731,76.99866663614908,75.13680000305176,79.14327898412103,78.30835286553827,77.7606851018191,76.84761189413597,75.7958953473634,78.16179463999785,77.84396014520362,0.3178344947942264,-0.0820229784145582,0.2726837132758557,-0.2726837132758557,0.2726837132758557,0.2726837132758557,-0.2726837132758557,0.2726837132758557,0.2726837132758557,0.2726837132758557,0.2726837132758557,1.430000305175781,1.456999969482422,80.69999694824219,76.38410209655761,76.68100204467774,76.97790199279785,1.0,1.016483021895836,1.0106620314184924,0.867550816921688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740223455624922,1,-1.740223455624922,1,1.740223455624922,1,1.740223455624922,1
2023-01-12,80.8499984741211,81.58000183105469,80.1500015258789,80.9000015258789,80.9000015258789,2075500.0,0.2726837132758557,0.9750725660969836,1.186265124884886,1.604892792567497,1.790199088635339,79.71400146484375,78.19600067138671,78.31700057983399,77.1908332824707,75.15370002746582,79.72885316470699,78.77956171287292,77.96322164530685,76.9804771279636,75.89696675683895,78.58305723782571,78.0703335808092,0.5127236570165081,0.036926348671655,-0.6551282686037218,0.6551282686037218,-0.6551282686037218,-0.6551282686037218,0.6551282686037218,-0.6551282686037218,-0.6551282686037218,-0.6551282686037218,-0.6551282686037218,1.05999755859375,1.40099983215332,81.58000183105469,77.49459701538086,77.78599700927734,78.07739700317383,0.0,1.0194127676661666,1.0120499712259627,0.7391553693671381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726837132758557,1,0.2726837132758557,-1,0.2726837132758557,1,0.2726837132758557,-1
