Date_SNPS_L01d,Open_SNPS_L01d,High_SNPS_L01d,Low_SNPS_L01d,Close_SNPS_L01d,Adj Close_SNPS_L01d,Volume_SNPS_L01d,Daily_Return_SNPS_L01d,Vol5_SNPS_L01d,Vol10_SNPS_L01d,Vol20_SNPS_L01d,Vol60_SNPS_L01d,SMA5_SNPS_L01d,SMA10_SNPS_L01d,SMA30_SNPS_L01d,SMA60_SNPS_L01d,SMA100_SNPS_L01d,EMA5_SNPS_L01d,EMA10_SNPS_L01d,EMA30_SNPS_L01d,EMA60_SNPS_L01d,EMA100_SNPS_L01d,Short12_SNPS_L01d,Long26_SNPS_L01d,MACD_SNPS_L01d,SIGNAL9_SNPS_L01d,Ret5/10_SNPS_L01d,Ret10/30_SNPS_L01d,Ret30/60_SNPS_L01d,Ret30/100_SNPS_L01d,Emaret5/10_SNPS_L01d,Emaret10/30_SNPS_L01d,Emaret30/60_SNPS_L01d,Emaret30/100_SNPS_L01d,RetMACD_SNPS_L01d,DayRange_SNPS_L01d,average20r_SNPS_L01d,PRVHI_SNPS_L01d,HitLevel_SNPS_L01d,hitlevel_2_SNPS_L01d,hitlevel_1.8_SNPS_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-04-14,378.8599853515625,383.2900085449219,377.75,381.6799926757812,381.6799926757812,613600.0,0.0314485580132019,0.879202757195637,1.321160087333569,1.175356026923026,1.700696288129076,379.8299926757812,381.3549957275391,373.6593322753906,366.2529993693034,351.1265002441406,380.2752129052845,379.5273351595939,374.0189221361519,364.7665689400787,355.0739420390054,379.1035397150249,375.24034340546,3.863196309564955,4.345850487284843,0.390376824294449,-0.390376824294449,-0.390376824294449,-0.390376824294449,0.390376824294449,-0.390376824294449,-0.390376824294449,-0.390376824294449,0.390376824294449,6.040008544921875,7.365997314453125,383.2900085449219,365.8634167480469,367.3540161132813,368.8446154785156,0.0,0.9960010932888174,1.0019705504094352,1.1240509744032576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314485580132019,1,0.0314485580132019,1,0.0314485580132019,1,0.0314485580132019,1
2023-04-17,381.9599914550781,382.510009765625,376.4700012207031,380.1900024414062,380.1900024414062,463400.0,-0.390376824294449,0.797597986587296,0.9636799694594456,1.17529621012541,1.690789358573118,379.8699951171875,380.7489959716797,374.0823323567708,367.0681660970052,351.6695001220703,380.2468094173251,379.6478201199233,374.4170563493942,365.2722552843845,355.571289769746,379.2706878267759,375.60698481553,3.663703011245843,4.209420992077043,-0.0631237625486973,0.0631237625486973,0.0631237625486973,0.0631237625486973,-0.0631237625486973,0.0631237625486973,0.0631237625486973,0.0631237625486973,-0.0631237625486973,6.089996337890682,7.381996154785159,382.510009765625,367.084814453125,368.5580139160156,370.0312133789063,1.0,0.9976913902235016,1.0015777498662117,0.8199464621404812,0.0,0.0,1.0,0.002745,0.002745,0.9813661575317384,0.9813661575317384,-0.390376824294449,1,-0.390376824294449,1,-0.390376824294449,1,-0.390376824294449,1
2023-04-18,382.760009765625,384.2699890136719,378.1799926757812,380.4299926757812,380.4299926757812,385800.0,0.0631237625486973,0.7920361556875135,0.9214789797944128,1.163251579628294,1.640540233117819,380.0759948730469,379.8979949951172,374.4709991455078,367.7016657511393,352.225599975586,380.3078705034771,379.7900333118974,374.8049877252901,365.7692302808237,356.0635413124398,379.4490424189306,375.9642446570301,3.484797761900438,4.064496346041722,-0.4363493136893769,-0.4363493136893769,-0.4363493136893769,-0.4363493136893769,0.4363493136893769,-0.4363493136893769,-0.4363493136893769,-0.4363493136893769,0.4363493136893769,4.579986572265682,7.205496215820318,384.2699890136719,366.2696182250976,367.7460174560547,369.2224166870117,0.0,1.0004685465053114,1.001363482835671,0.7921579441042862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0631237625486973,1,0.0631237625486973,-1,0.0631237625486973,1,0.0631237625486973,-1
2023-04-19,378.6499938964844,379.7699890136719,375.1900024414062,378.7699890136719,378.7699890136719,432900.0,-0.4363493136893769,0.7186803976283603,0.8814409645556991,1.165464083896802,1.618518838736541,380.5259948730469,379.2819946289063,375.053998819987,368.1756657918294,352.7436999511719,379.7952433402087,379.60457071222,375.0607942600245,366.1954846655073,356.513173940187,379.3445726642754,376.1720775723369,3.172495091938515,3.886096095221081,-0.3194528315796406,-0.3194528315796406,-0.3194528315796406,-0.3194528315796406,0.3194528315796406,-0.3194528315796406,-0.3194528315796406,-0.3194528315796406,0.3194528315796406,6.989990234375,7.020497131347662,379.7699890136719,368.4178973388672,369.8589965820312,371.3000958251953,0.0,1.0032798821503712,1.000502292761204,0.7563004100551483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4363493136893769,1,0.4363493136893769,-1,-0.4363493136893769,1,0.4363493136893769,-1
2023-04-20,376.1499938964844,382.5199890136719,375.5299987792969,377.5599975585938,377.5599975585938,513800.0,-0.3194528315796406,0.2390832556151792,0.7012996878011264,1.151399235762055,1.618612363192867,379.7259948730468,379.2019958496094,375.3386657714844,368.6469991048177,353.1763998413086,379.0501614130038,379.2328301388334,375.2220331825128,366.5680916456084,356.9299427247099,379.0700226480167,376.2748864602078,2.795136187808964,3.667904113738658,-0.079454337034805,-0.079454337034805,-0.079454337034805,-0.079454337034805,0.079454337034805,0.079454337034805,-0.079454337034805,-0.079454337034805,0.079454337034805,7.089996337890625,6.879997253417974,382.5199890136719,364.324895324707,365.7289947509765,367.1330941772461,0.0,1.0013818466916646,0.9995183203791648,0.609084725800578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3194528315796406,-1,0.3194528315796406,-1,-0.3194528315796406,1,0.3194528315796406,-1
2023-04-21,376.8200073242188,381.7099914550781,374.6199951171875,377.260009765625,377.260009765625,558800.0,-0.079454337034805,0.2149748899164357,0.6671917119760452,1.042372363361755,1.618759312005446,378.8419982910156,379.3359954833984,375.8499989827474,369.1134994506836,353.6225997924805,378.4534441972108,378.8741355255228,375.3535155427136,366.918646338068,357.3325183096784,378.7915591276488,376.3478585569054,2.443700570743431,3.423063405139612,0.4214590194381905,-0.4214590194381905,-0.4214590194381905,-0.4214590194381905,0.4214590194381905,0.4214590194381905,-0.4214590194381905,-0.4214590194381905,0.4214590194381905,6.6400146484375,6.732498168945318,381.7099914550781,367.3839950561523,368.7599945068359,370.1359939575195,0.0,0.9986977318307131,0.9988896277447695,0.6400704157430702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079454337034805,-1,0.079454337034805,1,-0.079454337034805,-1,0.079454337034805,-1
2023-04-24,375.6799926757812,380.8500061035156,374.2099914550781,375.6700134277344,375.6700134277344,490400.0,-0.4214590194381905,0.221045183913313,0.5675064142011718,1.032915083472542,1.599270135280138,377.9380004882813,378.9039978027344,376.5313323974609,369.4301661173503,354.0880999755859,377.5256339407187,378.2915678713794,375.3739347611021,367.2055764065816,357.6956370248875,378.311321327662,376.2976478065964,2.013673521065584,3.141185428324807,2.965372334829818,-2.965372334829818,-2.965372334829818,-2.965372334829818,2.965372334829818,2.965372334829818,-2.965372334829818,-2.965372334829818,2.965372334829818,11.66000366210938,6.936499023437503,380.8500061035156,366.8984954833984,368.2449951171875,369.5914947509766,0.0,0.9974505486348655,0.9979752815137526,0.5494221386459769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214590194381905,-1,-0.4214590194381905,1,0.4214590194381905,1,0.4214590194381905,1
2023-04-25,371.4100036621094,372.0299987792969,360.3699951171875,364.5299987792969,364.5299987792969,842200.0,-2.965372334829818,1.194217262072669,1.066880015219169,1.220141551566087,1.647416139767472,374.7580017089844,377.4169982910156,376.7726654052734,369.5511662801107,354.4967999267578,373.1937555535781,375.7894644000917,374.6743259880824,367.1178525499493,357.8309709210144,376.1911178586827,375.4259701008705,0.7651477578122012,2.665977894222286,-0.1563677409616591,0.1563677409616591,0.1563677409616591,0.1563677409616591,-0.1563677409616591,-0.1563677409616591,0.1563677409616591,0.1563677409616591,-0.1563677409616591,6.6300048828125,6.828500366210941,372.0299987792969,365.5897082519531,366.9770080566406,368.3643078613281,1.0,0.9929547513915075,0.993092651358235,0.8743903638473731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.965372334829818,1,-2.965372334829818,1,-2.965372334829818,1,-2.965372334829818,1
2023-04-26,364.5299987792969,370.6199951171875,363.989990234375,365.1000061035156,365.1000061035156,718700.0,0.1563677409616591,1.271751578375187,1.071323640991158,1.199959137240002,1.623866783759897,372.0240051269531,376.275,376.6146657307943,369.8048329671224,354.7523999023438,370.495839070224,373.8459265279869,374.0566279310136,367.0516936500662,357.974912211757,374.4847929732724,374.6610838788442,-0.1762909055718751,2.097524134263454,-0.9011253053742948,-0.9011253053742948,0.9011253053742948,0.9011253053742948,-0.9011253053742948,-0.9011253053742948,-0.9011253053742948,0.9011253053742948,-0.9011253053742948,7.440002441406193,6.955999755859375,370.6199951171875,357.0072979736328,358.372998046875,359.7386981201172,1.0,0.9887024254254285,0.9910388552608395,0.8928001027229014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563677409616591,1,0.1563677409616591,1,0.1563677409616591,1,0.1563677409616591,1
2023-04-27,367.2999877929688,369.5,362.0599975585938,368.3900146484375,368.3900146484375,566500.0,0.9011253053742948,1.470832677943311,1.003672902739966,1.17308321389483,1.621894480685292,370.1900085449219,374.9580017089844,376.6669993082682,370.048833211263,354.8579000854492,369.7938975962952,372.8539425498871,373.6910399772991,367.0955730270619,358.1811518639685,373.5471347694516,374.1965602321475,-0.6494254626958309,1.548134214871597,-0.7953507313648177,-0.7953507313648177,0.7953507313648177,0.7953507313648177,-0.7953507313648177,-0.7953507313648177,-0.7953507313648177,0.7953507313648177,-0.7953507313648177,7.649993896484432,7.054499816894534,369.5,355.3167956542969,356.7079956054687,358.0991955566406,1.0,0.987283927420322,0.9917929124400168,0.8555854272329124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9011253053742948,1,0.9011253053742948,1,0.9011253053742948,1,0.9011253053742948,1
2023-04-28,368.3900146484375,374.8500061035156,367.2000122070312,371.3200073242188,371.3200073242188,743100.0,0.7953507313648177,1.578725568655715,1.062918105476716,1.187611020927496,1.551544605594238,369.0020080566406,373.9220031738281,376.5776662190755,370.1200002034505,355.0894000244141,370.3026008389364,372.5750452361292,373.5380701287132,367.2340790695916,358.441327219617,373.2044997778773,373.9834822389676,-0.7789824610902087,1.082710879679236,-0.0807895580769926,-0.0807895580769926,0.0807895580769926,0.0807895580769926,-0.0807895580769926,-0.0807895580769926,-0.0807895580769926,0.0807895580769926,-0.0807895580769926,4.950012207031307,6.763999938964849,374.8500061035156,353.980100402832,355.391000366211,356.8019003295898,1.0,0.9868421888109635,0.993900706914623,0.8950052557163054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7953507313648177,1,0.7953507313648177,1,0.7953507313648177,1,0.7953507313648177,1
2023-05-01,370.760009765625,372.8900146484375,367.9400024414062,371.6199951171875,371.6199951171875,538700.0,0.0807895580769926,1.585569569328106,1.067405315134242,0.990372057823056,1.550723317737395,368.1920043945312,373.0650024414062,376.5473327636719,370.1705001831054,355.4929000854492,370.7417322650201,372.4013997599579,373.4143233537761,367.3778795957422,358.702290940361,372.9607298300789,373.8084091188357,-0.8476792887568081,0.6966328459920273,0.7507692216728186,0.7507692216728186,-0.7507692216728186,-0.7507692216728186,0.7507692216728186,0.7507692216728186,0.7507692216728186,-0.7507692216728186,0.7507692216728186,7.649993896484432,6.873500061035164,372.8900146484375,359.9692062377929,361.3220062255859,362.6748062133789,0.0,0.9869379383887923,0.9955433371195501,1.0777821392502867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807895580769926,1,0.0807895580769926,1,0.0807895580769926,1,0.0807895580769926,-1
2023-05-02,372.2000122070312,374.7999877929688,367.1499938964844,368.8299865722656,368.8299865722656,648500.0,-0.7507692216728186,0.6632134548356111,1.07421177209368,0.975087776362598,1.532674548405468,369.052001953125,371.9050018310547,376.3219991048177,370.2936665852865,355.9010000610352,370.1044837007686,371.7520519076502,373.1185596904528,367.4254896605462,358.9028393687155,372.3252308673384,373.4396370783491,-1.114406211010646,0.3344250345914926,0.225032291972552,0.225032291972552,-0.225032291972552,-0.225032291972552,0.225032291972552,0.225032291972552,0.225032291972552,-0.225032291972552,0.225032291972552,7.66998291015625,6.817999267578133,374.7999877929688,357.7683145141601,359.1430145263672,360.5177145385742,0.0,0.9923286864551886,0.9955680992252037,1.101656484814985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7507692216728186,1,-0.7507692216728186,1,-0.7507692216728186,1,0.7507692216728186,1
2023-05-03,369.0599975585938,373.7699890136719,366.1000061035156,368.0,368.0,580300.0,-0.225032291972552,0.6958738349232212,1.073395424876947,0.9580761244944282,1.531945708827262,369.6320007324219,370.8280029296875,376.109999593099,370.4274998982747,356.3430001831055,369.4029891338458,371.0698606517138,372.7883300330043,367.4443260651185,359.0829811633944,371.6598107339017,373.0367009984713,-1.376890264569568,-0.0078380252407194,0.3750013268512228,0.3750013268512228,-0.3750013268512228,-0.3750013268512228,0.3750013268512228,0.3750013268512228,0.3750013268512228,-0.3750013268512228,0.3750013268512228,4.75,6.636499023437509,373.7699890136719,359.8003894042969,361.1639892578125,362.5275891113282,0.0,0.9967747791757453,0.9955079307305087,1.1203654881217004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.225032291972552,1,-0.225032291972552,1,-0.225032291972552,-1,-0.225032291972552,1
2023-05-04,368.1099853515625,370.8500061035156,366.1000061035156,366.6199951171875,366.6199951171875,551800.0,-0.3750013268512228,0.5807255769474655,1.073749907304359,0.8934169638079092,1.513728192468959,369.2779968261719,369.7340026855469,375.9523325602214,370.4253331502279,356.7031002807617,368.4753244616264,370.2607941908909,372.3903729416613,367.417298820924,359.2322289644596,370.8844544851765,372.5613894517095,-1.676934966533054,-0.3416574134991863,-1.3474449040422,-1.3474449040422,1.3474449040422,1.3474449040422,-1.3474449040422,-1.3474449040422,-1.3474449040422,1.3474449040422,-1.3474449040422,5.459991455078125,6.664498901367193,370.8500061035156,359.1696911621094,360.4969909667968,361.8242907714844,1.0,0.9987666650725581,0.9951778050571998,1.201846339169381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3750013268512228,1,-0.3750013268512228,1,0.3750013268512228,1,-0.3750013268512228,1
2023-05-05,368.3200073242188,372.3500061035156,366.8900146484375,371.5599975585938,371.5599975585938,679000.0,1.3474449040422,0.8024736043478247,1.192803439634669,0.945326581335726,1.506919247307267,369.3259948730469,369.1640014648438,375.6909993489583,370.6079996744792,357.1612002563477,369.5035488272822,370.4970129850187,372.3368003363021,367.5531250090443,359.4763431940464,370.9883841887792,372.4872122744417,-1.498828085662524,-0.5730915479318538,0.0484424257088678,-0.0484424257088678,0.0484424257088678,0.0484424257088678,-0.0484424257088678,-0.0484424257088678,-0.0484424257088678,0.0484424257088678,-0.0484424257088678,6.050018310546875,6.494499206542978,372.3500061035156,356.1881085205078,357.5210083007813,358.8539080810547,1.0,1.0004388114972216,0.997318563651209,1.2617898017310203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3474449040422,1,1.3474449040422,1,1.3474449040422,1,1.3474449040422,1
2023-05-08,371.3900146484375,373.3900146484375,367.3399963378906,371.739990234375,371.739990234375,628500.0,0.0484424257088678,0.8019457381246866,1.189983481995514,0.907400021780304,1.503242198860395,369.3499938964844,368.7709991455078,375.530332438151,370.7418329874674,357.5352001953125,370.2490292963132,370.723008848538,372.2982964587584,367.6903992787273,359.7191876898945,371.1040158881016,372.431862493696,-1.327846605594459,-0.7240425594643749,-1.288529120669481,1.288529120669481,-1.288529120669481,-1.288529120669481,1.288529120669481,1.288529120669481,1.288529120669481,-1.288529120669481,1.288529120669481,4.02001953125,6.454000854492196,373.3900146484375,358.062107849121,359.3610076904297,360.6599075317383,0.0,1.0015700658466047,0.9987214725255469,1.3114210419135608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484424257088678,1,0.0484424257088678,1,0.0484424257088678,1,0.0484424257088678,1
2023-05-09,369.5,370.0700073242188,366.0499877929688,366.9500122070312,366.9500122070312,559900.0,-1.288529120669481,0.951443830258622,0.7931045233655543,0.9452492351650718,1.503597194187325,368.9739990234375,369.0130004882812,375.2979990641276,370.8725001017253,357.8234002685547,369.1493569332192,370.0370094591731,371.9532458618728,367.6661242927701,359.8623723337981,370.4649383987061,372.0257995094987,-1.56086111079253,-0.891406269730006,-0.8638732265167006,-0.8638732265167006,0.8638732265167006,0.8638732265167006,-0.8638732265167006,-0.8638732265167006,-0.8638732265167006,0.8638732265167006,-0.8638732265167006,7.300018310546875,6.453501892089855,370.0700073242188,359.1912127685547,360.4820129394531,361.7728131103515,1.0,0.999894308697005,0.997601179062464,0.8390427559849355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.288529120669481,1,-1.288529120669481,1,-1.288529120669481,1,-1.288529120669481,1
2023-05-10,370.6600036621094,372.760009765625,365.4599914550781,370.1199951171875,370.1199951171875,563000.0,0.8638732265167006,1.036106487163405,0.8323487707709395,0.9608645569351466,1.50466533732689,369.397998046875,369.5149993896484,375.3063323974609,371.011833190918,358.2043002319336,369.472902994542,370.0520977606303,371.8349716202802,367.7465790738985,360.0654935770336,370.4118702015494,371.8846288137719,-1.472758612222492,-1.007676738228503,0.583595507026167,0.583595507026167,-0.583595507026167,-0.583595507026167,0.583595507026167,0.583595507026167,0.583595507026167,-0.583595507026167,0.583595507026167,5.230010986328182,6.47150268554689,372.760009765625,355.8723031616211,357.1630035400391,358.4537039184571,0.0,0.9996833651057017,0.998434829123809,0.8662498421482714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8638732265167006,1,0.8638732265167006,1,0.8638732265167006,1,0.8638732265167006,1
2023-05-11,370.4700012207031,370.8200073242188,365.5899963378906,367.9599914550781,367.9599914550781,597700.0,-0.583595507026167,1.064785198706837,0.8136607761101254,0.9059339626074692,1.418156134061599,369.6659973144531,369.4719970703125,375.0703318277995,370.8788330078125,358.6457000732422,368.9685991480541,369.6717147959844,371.5849728999447,367.7535762011503,360.2218202676879,370.0346580867076,371.5939149353501,-1.559256848642519,-1.117992760311306,0.2391577625960278,-0.2391577625960278,0.2391577625960278,0.2391577625960278,-0.2391577625960278,-0.2391577625960278,-0.2391577625960278,0.2391577625960278,-0.2391577625960278,3.910003662109375,6.390002441406264,370.8200073242188,358.5227038574218,359.8170043945312,361.1113049316406,1.0,1.000525074283515,0.9980979998745148,0.8981457917398725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.583595507026167,1,-0.583595507026167,1,-0.583595507026167,1,-0.583595507026167,1
2023-05-12,368.5799865722656,369.510009765625,365.6000061035156,368.8399963378906,368.8399963378906,761700.0,0.2391577625960278,0.8220163368239555,0.7704538774712011,0.9096368308568744,1.412923690008923,369.1219970703125,369.2239959716797,374.8336649576823,370.7014994303385,359.0429000854492,368.9257315446663,369.5204932581491,371.4078776378767,367.7891965335024,360.3924772195731,369.850863971505,371.389920965168,-1.539056993662996,-1.202205606981644,-1.203774668010464,-1.203774668010464,1.203774668010464,1.203774668010464,-1.203774668010464,-1.203774668010464,-1.203774668010464,1.203774668010464,-1.203774668010464,7.699981689453125,6.473001098632826,369.510009765625,356.762001953125,358.0400024414063,359.3180029296875,1.0,0.9997237479078281,0.9983904499903682,0.8469906355324647,0.0,0.0,1.0,0.002713176,0.002713176,0.9715534448623656,0.9715534448623656,0.2391577625960278,1,0.2391577625960278,1,0.2391577625960278,1,0.2391577625960278,1
2023-05-15,368.1199951171875,373.3699951171875,365.6700134277344,373.2799987792969,373.2799987792969,856800.0,1.203774668010464,1.026602202585253,0.8694375412624499,0.9576110349901178,1.247968412628923,369.4299987792969,369.3899963378906,374.4013315836589,370.9276662190755,359.5417999267578,370.3771539562098,370.2040397165396,371.5286596470006,367.9692228366432,360.6476756663003,370.3784231727037,371.5299267291775,-1.151503556473813,-1.192065196880078,0.4982897222522672,-0.4982897222522672,0.4982897222522672,0.4982897222522672,-0.4982897222522672,0.4982897222522672,-0.4982897222522672,0.4982897222522672,0.4982897222522672,6.790008544921875,6.508001708984386,373.3699951171875,355.2694073486328,356.5640075683593,357.8586077880859,1.0,1.0001082932450875,1.0004676184511727,0.907923477794324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203774668010464,1,1.203774668010464,-1,1.203774668010464,1,1.203774668010464,-1
2023-05-16,370.739990234375,377.0,370.2099914550781,375.1400146484375,375.1400146484375,859600.0,0.4982897222522672,0.6808837758383955,0.8308006218595696,0.9661142902870836,1.232759439890218,371.0679992675781,370.0209991455078,373.9413319905599,371.272499593099,360.0489001464844,371.9647741869524,371.1014897041574,371.7616502922546,368.2043307648987,360.9346526758475,371.110975707432,371.7973406491228,-0.6863649416907833,-1.090925145842219,0.517132763255386,-0.517132763255386,0.517132763255386,0.517132763255386,-0.517132763255386,0.517132763255386,-0.517132763255386,0.517132763255386,0.517132763255386,5.859985351562614,6.572001647949233,377.0,359.0523913574219,360.3539916992187,361.6555920410156,1.0,1.0028295694689981,1.0023262759831097,0.8599403095597467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982897222522672,1,-0.4982897222522672,1,0.4982897222522672,1,-0.4982897222522672,-1
2023-05-17,377.3500061035156,380.0599975585938,374.2000122070312,377.0799865722656,377.0799865722656,1103600.0,0.517132763255386,0.6441327456969529,0.8244296550051886,0.9703681614010278,1.23048490654236,372.4599975585937,370.9289978027344,373.6796651204427,371.6846659342448,360.5175,373.6698449820568,372.1884891347225,372.1047687619328,368.4953358733369,361.2543622579548,372.0292850712525,372.1886477545407,-0.1593626832882364,-0.9046126533314228,8.65333776513199,-8.65333776513199,8.65333776513199,8.65333776513199,-8.65333776513199,8.65333776513199,8.65333776513199,8.65333776513199,8.65333776513199,24.41000366210938,7.443002319335951,380.0599975585938,362.5415963745117,363.8559967041015,365.1703970336914,1.0,1.004127473896429,1.003980122681328,0.8496050136423153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517132763255386,1,0.517132763255386,1,0.517132763255386,1,-0.517132763255386,1
2023-05-18,387.5,410.9100036621094,386.5,409.7099914550781,409.7099914550781,2005700.0,8.65333776513199,3.612765577014919,2.753662406865399,2.163860866356772,1.650287923847056,380.8099975585938,375.2379974365234,374.7246653238932,372.5954991658529,361.3973999023438,385.6832271397306,379.0105804656963,374.5309121614906,369.8466360563448,362.2138796677988,377.8263168226103,374.9680065471731,2.858310275437191,-0.1520280675777002,-0.295328764324458,-0.295328764324458,-0.295328764324458,-0.295328764324458,0.295328764324458,-0.295328764324458,-0.295328764324458,-0.295328764324458,-0.295328764324458,10.92999267578125,7.635002136230483,410.9100036621094,363.6853924560547,365.1739929199219,366.6625933837891,0.0,1.0148492427742821,1.0176054364124492,1.27256906840857,0.0,2.0,2.0,0.007307956,0.0037364613333333,0.9983396530151368,0.7096749444802603,8.65333776513199,-1,8.65333776513199,-1,8.65333776513199,-1,8.65333776513199,-1
2023-05-19,413.0299987792969,418.3999938964844,407.4700012207031,408.5,408.5,1296700.0,-0.295328764324458,3.693129023732928,2.789341011078002,2.16707605339644,1.6135646289608,388.7419982910156,378.931997680664,375.8106648763021,373.3124989827474,362.2802999877929,393.2888180931537,384.372293108297,376.722466215588,371.1139594643334,363.1304365060602,382.5453450037472,377.4518579140491,5.093487089698044,0.8970749638774488,-1.66952443677327,-1.66952443677327,-1.66952443677327,-1.66952443677327,1.66952443677327,-1.66952443677327,-1.66952443677327,-1.66952443677327,-1.66952443677327,9.699981689453123,7.788000488281265,418.3999938964844,394.1129989624023,395.6399993896484,397.1669998168945,0.0,1.0258885516936966,1.0231976267403449,1.2871449558525145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295328764324458,1,0.295328764324458,-1,0.295328764324458,1,0.295328764324458,-1
2023-05-22,405.760009765625,408.1099853515625,398.4100036621094,401.6799926757812,401.6799926757812,1078600.0,-1.66952443677327,4.074324102781285,2.904025569993419,2.210124185634115,1.625728637804608,394.4219970703125,381.9259979248047,376.5336649576823,373.9691655476888,363.1175997924805,396.0858762873629,387.5191475751122,378.3326292130199,372.1161244876596,363.8937940539755,385.4891369532909,379.2465345630663,6.242602390224533,1.966180449146866,-2.138517350756886,-2.138517350756886,-2.138517350756886,-2.138517350756886,2.138517350756886,-2.138517350756886,-2.138517350756886,-2.138517350756886,-2.138517350756886,7.679992675781193,7.588999938964855,408.1099853515625,401.2663928222656,402.8239929199219,404.3815930175781,0.0,1.0327183779407656,1.0221065946440497,1.3139648843579412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66952443677327,1,1.66952443677327,-1,-1.66952443677327,1,1.66952443677327,-1
2023-05-23,399.6099853515625,399.6799926757812,392.0,393.0899963378906,393.0899963378906,844400.0,-2.138517350756886,4.400578590406174,2.983743409087492,2.151653062524002,1.653055607709915,398.0119934082031,384.5399963378906,376.9899983723959,374.4646657307943,363.8953997802735,395.0872496375388,388.5320291683447,379.2847174146245,372.8037924171754,364.4719366734589,386.658499935537,380.2719761760163,6.386523759520628,2.850249111221618,0.5851123996983721,0.5851123996983721,0.5851123996983721,0.5851123996983721,-0.5851123996983721,0.5851123996983721,0.5851123996983721,0.5851123996983721,0.5851123996983721,7.799987792968807,7.64749908447267,399.6799926757812,391.4141854858398,392.9319854736328,394.4497854614257,1.0,1.0350340593920295,1.0168717633993407,1.386721428773189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.138517350756886,1,2.138517350756886,-1,-2.138517350756886,1,2.138517350756886,1
2023-05-24,390.5799865722656,398.0,390.2000122070312,395.3900146484375,395.3900146484375,830400.0,0.5851123996983721,4.398766584365702,2.983644054851075,2.151244870706967,1.654026419021836,401.6739990234375,387.0669982910156,377.618999226888,374.9918324788412,364.6294998168945,395.1881713078384,389.7789356192707,380.323768849064,373.5443242936101,365.0841758412802,388.0018098913678,381.3918308776772,6.609979013690634,3.602195091715422,9.815624097918038,9.815624097918038,9.815624097918038,9.815624097918038,-9.815624097918038,9.815624097918038,9.815624097918038,9.815624097918038,9.815624097918038,30.80001831054688,8.815499877929705,398.0,382.8554946899413,384.3849945068358,385.9144943237304,1.0,1.0377376547133055,1.0138777014206106,1.386938370186819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851123996983721,1,-0.5851123996983721,-1,0.5851123996983721,1,0.5851123996983721,1
2023-05-25,410.0299987792969,440.6400146484375,409.8399963378906,434.2000122070312,434.2000122070312,2576300.0,9.815624097918038,4.904213921834232,4.09242296355793,3.008718699957454,2.067148733812785,406.5720031738281,393.6910003662109,379.373666381836,376.2114995320638,365.7785998535156,408.192118274236,397.8554949988634,383.79965551732,375.5330353727387,366.4528062643644,395.1092256322391,385.3035480131849,9.805677619054222,4.842891597183182,2.4251493512801,2.4251493512801,2.4251493512801,2.4251493512801,-2.4251493512801,2.4251493512801,2.4251493512801,2.4251493512801,2.4251493512801,15.70001220703119,9.218000793457042,440.6400146484375,378.6059002685546,380.3690002441406,382.1321002197265,1.0,1.0327185604843272,1.0259808483364097,1.3601879642705719,0.0,0.0,1.0,0.00173868,0.00173868,0.9917569756507874,0.9917569756507874,9.815624097918038,1,-9.815624097918038,1,9.815624097918038,1,9.815624097918038,1
