Date_GLW_L01d,Open_GLW_L01d,High_GLW_L01d,Low_GLW_L01d,Close_GLW_L01d,Adj Close_GLW_L01d,Volume_GLW_L01d,Daily_Return_GLW_L01d,Vol5_GLW_L01d,Vol10_GLW_L01d,Vol20_GLW_L01d,Vol60_GLW_L01d,SMA5_GLW_L01d,SMA10_GLW_L01d,SMA30_GLW_L01d,SMA60_GLW_L01d,SMA100_GLW_L01d,EMA5_GLW_L01d,EMA10_GLW_L01d,EMA30_GLW_L01d,EMA60_GLW_L01d,EMA100_GLW_L01d,Short12_GLW_L01d,Long26_GLW_L01d,MACD_GLW_L01d,SIGNAL9_GLW_L01d,Ret5/10_GLW_L01d,Ret10/30_GLW_L01d,Ret30/60_GLW_L01d,Ret30/100_GLW_L01d,Emaret5/10_GLW_L01d,Emaret10/30_GLW_L01d,Emaret30/60_GLW_L01d,Emaret30/100_GLW_L01d,RetMACD_GLW_L01d,DayRange_GLW_L01d,average20r_GLW_L01d,PRVHI_GLW_L01d,HitLevel_GLW_L01d,hitlevel_2_GLW_L01d,hitlevel_1.8_GLW_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,32.45000076293945,32.56999969482422,31.80999946594238,32.29999923706055,32.29999923706055,9870500.0,-1.494363113099991,1.866314766640442,1.346006494854074,1.418961190746963,1.948244927733361,33.26000061035156,33.25400009155273,33.5163335164388,32.2666667620341,33.26170007705689,32.99515221390122,33.22879341954977,33.21795669439699,33.05116932366559,33.24553379220274,33.27400729131331,33.26140247753263,0.0126048137806833,0.1844907071588618,-1.702784055887796,1.702784055887796,-1.702784055887796,1.702784055887796,-1.702784055887796,1.702784055887796,-1.702784055887796,-1.702784055887796,1.702784055887796,0.9099998474121094,0.6394997596740739,32.56999969482422,31.95140005111694,32.07399997711181,32.19659990310669,0.0,1.000180445022623,0.9929687123243215,0.9485858412699191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494363113099991,1,-1.494363113099991,-1,1.494363113099991,-1,-1.494363113099991,-1
2022-12-19,32.36999893188477,32.5,31.59000015258789,31.75,31.75,5007800.0,-1.702784055887796,1.595947131136348,1.36639279251098,1.382261067217633,1.953419312980705,32.9120002746582,33.07900009155274,33.47833353678386,32.29066677093506,33.21630006790161,32.58010147593415,32.95992188872254,33.12324981088751,33.00850803436508,33.21591926166407,33.03954463111126,33.14944673845613,-0.1099021073448725,0.125612144258115,0.629923662801416,0.629923662801416,-0.629923662801416,0.629923662801416,-0.629923662801416,0.629923662801416,0.629923662801416,-0.629923662801416,0.629923662801416,0.4899997711181605,0.6454998016357439,32.5,31.16310022354126,31.29100017547607,31.41890012741089,0.0,0.9949514853401753,0.9884762951177275,0.9885200595726866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.702784055887796,1,1.702784055887796,1,1.702784055887796,1,1.702784055887796,1
2022-12-20,31.6200008392334,31.8799991607666,31.38999938964844,31.54999923706055,31.54999923706055,3933100.0,-0.629923662801416,0.8647984849851023,1.366135626762969,1.381631725654751,1.946126556363046,32.42399978637695,32.9060001373291,33.42733345031738,32.31833343505859,33.16420007705688,32.23673406297628,32.70357231569309,33.02174977386641,32.96068807379772,33.18293074632538,32.81038380125731,33.03096914576017,-0.220585344502858,0.0563726465059203,-1.521393197602664,-1.521393197602664,1.521393197602664,-1.521393197602664,1.521393197602664,-1.521393197602664,-1.521393197602664,1.521393197602664,-1.521393197602664,0.5,0.6479997634887713,31.8799991607666,31.07990043640136,31.20900039672851,31.33810035705566,1.0,0.9853522047972838,0.985725160291043,0.9887842044996191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.629923662801416,1,-0.629923662801416,-1,-0.629923662801416,1,-0.629923662801416,1
2022-12-21,31.75,32.15999984741211,31.65999984741211,32.02999877929688,32.02999877929688,2783600.0,1.521393197602664,1.61429083635545,1.512089484853705,1.414627251578049,1.945540717734869,32.08399963378906,32.79700012207032,33.3956667582194,32.36050008138021,33.12060007095337,32.16782230174982,32.58110439998468,32.9577658387329,32.93017367069933,33.16010041034463,32.69032456710955,32.95682319268882,-0.266498625579267,-0.008201607911117,1.436150802384643,1.436150802384643,-1.436150802384643,1.436150802384643,-1.436150802384643,1.436150802384643,1.436150802384643,-1.436150802384643,1.436150802384643,0.8500003814697301,0.6544997215271016,32.15999984741211,30.4543996810913,30.58399963378906,30.71359958648681,0.0,0.9782601919191549,0.9873152827122995,1.0688960524172957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521393197602664,1,-1.521393197602664,1,1.521393197602664,1,1.521393197602664,-1
2022-12-22,31.70999908447266,31.78000068664551,30.93000030517578,31.56999969482422,31.56999969482422,3020900.0,-1.436150802384643,1.332883045778202,1.510647287597288,1.437377162290191,1.948583738730564,31.83999938964844,32.62200012207031,33.37933336893717,32.38783340454101,33.07520006179809,31.96854809944129,32.3972671808646,32.86823253912589,32.88557780263785,33.12861326746303,32.51796689445027,32.85409552618033,-0.3361286317300625,-0.0737870126749061,-0.5701625179467189,-0.5701625179467189,0.5701625179467189,-0.5701625179467189,0.5701625179467189,-0.5701625179467189,-0.5701625179467189,-0.5701625179467189,-0.5701625179467189,0.5200004577636719,0.6619997978210466,31.78000068664551,30.72010046005249,30.8510004043579,30.98190034866333,1.0,0.9760284246981897,0.9867668134157768,1.0509748778743324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.436150802384643,1,-1.436150802384643,-1,-1.436150802384643,1,1.436150802384643,1
2022-12-23,31.45999908447266,31.82999992370605,31.30999946594238,31.75,31.75,1988600.0,0.5701625179467189,1.363438677336814,1.54160290599187,1.436715055415231,1.943638186677708,31.72999954223633,32.49500007629395,33.30766665140788,32.42333339055379,33.02770006179809,31.89569873296086,32.27958223888921,32.79608850434358,32.84834574353496,33.10131399484,32.39981814145792,32.7723106723892,-0.3724925309312752,-0.13352811632618,-0.4724397434024248,-0.4724397434024248,0.4724397434024248,-0.4724397434024248,0.4724397434024248,-0.4724397434024248,-0.4724397434024248,-0.4724397434024248,-0.4724397434024248,0.3299999237060618,0.6329998016357441,31.82999992370605,30.32360113143921,30.45600109100342,30.58840105056763,1.0,0.9764579002227575,0.988107544171812,1.0730053257124983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701625179467189,1,-0.5701625179467189,1,0.5701625179467189,1,0.5701625179467189,1
2022-12-27,31.79999923706055,31.97999954223633,31.64999961853027,31.89999961853027,31.89999961853027,2320000.0,0.4724397434024248,1.148114732362343,1.444204642543028,1.307662610943356,1.923236535928711,31.75999946594238,32.33599987030029,33.22233333587646,32.47133337656657,32.98180004119873,31.897132361484,32.21056721700577,32.73827631816208,32.81725242796104,33.07752559134872,32.32292298408444,32.70769503877002,-0.384772054685584,-0.1837769039980608,1.504700777355169,1.504700777355169,-1.504700777355169,1.504700777355169,-1.504700777355169,1.504700777355169,1.504700777355169,1.504700777355169,1.504700777355169,0.6599979400634837,0.633999729156496,31.97999954223633,30.43740036010741,30.56400032043456,30.69060028076171,0.0,0.9821870235444009,0.9902691916783046,1.1044168659843916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724397434024248,1,0.4724397434024248,1,0.4724397434024248,1,0.4724397434024248,-1
2022-12-28,31.81999969482422,32.02999877929688,31.3700008392334,31.42000007629395,31.42000007629395,1923500.0,-1.504700777355169,1.338018247179142,1.293378675928054,1.313588477079632,1.900704449949449,31.73399963378906,32.07899971008301,33.13666661580404,32.49716669718425,32.93800004959107,31.73808826642065,32.06682773687634,32.65322623804155,32.77144087544736,33.04470330392189,32.18401176750128,32.61231022673476,-0.4282984592334742,-0.2326812150451435,-1.782302560733908,-1.782302560733908,1.782302560733908,-1.782302560733908,1.782302560733908,-1.782302560733908,-1.782302560733908,-1.782302560733908,-1.782302560733908,0.5299987792968714,0.5999997138977069,32.02999877929688,30.58520013809204,30.71200008392334,30.83880002975464,1.0,0.9892452981884747,0.9897483008561634,0.9846148154431832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.504700777355169,1,-1.504700777355169,-1,-1.504700777355169,1,1.504700777355169,1
2022-12-29,31.70000076293945,32.16999816894531,31.63999938964844,31.97999954223633,31.97999954223633,2136200.0,1.782302560733908,1.418524925094481,1.525676894718531,1.279139754712803,1.775405324612659,31.72399978637695,31.90399971008301,33.05733324686686,32.50466667811076,32.89880002975464,31.81872535835921,32.05104079239634,32.60979225766702,32.74549197927651,33.02362006111623,32.15262527130668,32.56547239825339,-0.4128471269467155,-0.2687143974254579,0.1250750742691031,0.1250750742691031,-0.1250750742691031,0.1250750742691031,-0.1250750742691031,0.1250750742691031,0.1250750742691031,0.1250750742691031,0.1250750742691031,0.3999996185302805,0.5889995574951197,32.16999816894531,30.70999940872193,30.82999935150147,30.94999929428101,0.0,0.9943580765627587,0.9927517038981072,1.1927366725155701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.782302560733908,1,-1.782302560733908,1,1.782302560733908,-1,1.782302560733908,-1
2022-12-30,31.78000068664551,31.97999954223633,31.57999992370605,31.94000053405762,31.94000053405762,2592900.0,-0.1250750742691031,1.195720345480794,1.302248153393949,1.271258930753143,1.773136337604051,31.79799995422363,31.81899967193603,33.00599994659424,32.51500002543131,32.86440002441406,31.85915041692535,32.03085165451657,32.5665798884019,32.71908242369556,33.00216224869923,32.11991377326836,32.5191411490537,-0.399227375785344,-0.2948169930974351,-1.878523392101811,-1.878523392101811,1.878523392101811,-1.878523392101811,1.878523392101811,-1.878523392101811,-1.878523392101811,-1.878523392101811,-1.878523392101811,0.6099987030029261,0.5989995002746602,31.97999954223633,30.87419914245605,30.99199905395507,31.1097989654541,1.0,0.9993400258358556,0.9946395044551678,1.024376798377689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1250750742691031,1,-0.1250750742691031,1,0.1250750742691031,-1,0.1250750742691031,1
2023-01-03,32.13999938964844,32.54999923706055,31.94000053405762,32.54000091552734,32.54000091552734,3548700.0,1.878523392101811,1.410224076785158,1.379963389721913,1.360371031650822,1.787778330052914,31.9560001373291,31.84299983978271,32.98099994659424,32.5325000445048,32.82180004119873,32.08610058312601,32.12342424742761,32.56486511595838,32.71321089883759,32.99301053913146,32.18454256438513,32.52068631694064,-0.3361437525555147,-0.3030823449890511,4.824829903661921,-4.824829903661921,4.824829903661921,-4.824829903661921,4.824829903661921,-4.824829903661921,-4.824829903661921,-4.824829903661921,-4.824829903661921,1.0,0.629499530792238,32.54999923706055,30.66220064163208,30.78200054168701,30.90180044174194,1.0,1.0035486699781726,0.9988381168827422,1.0144022164653974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.878523392101811,1,1.878523392101811,-1,-1.878523392101811,-1,1.878523392101811,-1
2023-01-04,33.52000045776367,34.18999862670898,33.18999862670898,34.11000061035156,34.11000061035156,5799200.0,4.824829903661921,2.390794126816173,1.890873409613108,1.731222896061862,1.836184379701294,32.39800033569336,32.07899990081787,32.98833332061768,32.59333340326945,32.79150005340576,32.76073392553453,32.48461994977742,32.66455127688698,32.75900728282165,33.01512915440315,32.48076687914919,32.63841330163775,-0.1576464224885541,-0.2739951604889517,0.8208700506792196,-0.8208700506792196,0.8208700506792196,-0.8208700506792196,0.8208700506792196,0.8208700506792196,-0.8208700506792196,-0.8208700506792196,0.8208700506792196,0.8599967956542898,0.644499492645265,34.18999862670898,31.16510026931762,31.29100017547607,31.41690008163452,1.0,1.0099442138427563,1.0084998370362344,1.092218346877467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.824829903661921,-1,-4.824829903661921,1,-4.824829903661921,-1,-4.824829903661921,1
2023-01-05,33.88000106811523,34.5099983215332,33.65000152587891,34.38999938964844,34.38999938964844,5257100.0,0.8208700506792196,1.858366196880183,1.829128334847318,1.728560266510584,1.829980532145802,32.99200019836426,32.36299991607666,33.01266663869222,32.66433340708415,32.76000003814697,33.3038224135725,32.83105257520851,32.77587050996836,32.81248243386515,33.04235430757632,32.77449495768754,32.76816041926817,0.0063345384193667,-0.217929220707288,2.878748752652741,-2.878748752652741,2.878748752652741,-2.878748752652741,-2.878748752652741,2.878748752652741,2.878748752652741,-2.878748752652741,2.878748752652741,0.8300018310546804,0.6644997596740732,34.5099983215332,32.7720997428894,32.90099964141844,33.0298995399475,1.0,1.0194357841954922,1.0144000816690533,1.058180249936989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8208700506792196,-1,0.8208700506792196,1,-0.8208700506792196,-1,0.8208700506792196,1
2023-01-06,34.84999847412109,35.63000106811523,34.79999923706055,35.38000106811523,35.38000106811523,5306100.0,2.878748752652741,1.914253514987068,1.929580172774648,1.821864398888403,1.856451218908793,33.67200050354004,32.6980001449585,33.05933335622152,32.75566676457723,32.74200004577636,33.99588196508675,33.29449775573701,32.94387893307461,32.89666337269302,33.08864434243848,33.17534205159949,32.96163009696055,0.2137119546389386,-0.1316009856380427,0.1130500271977973,-0.1130500271977973,0.1130500271977973,0.1130500271977973,-0.1130500271977973,0.1130500271977973,0.1130500271977973,0.1130500271977973,0.1130500271977973,0.479999542236321,0.6699997901916509,35.63000106811523,33.04809885025024,33.18099880218506,33.31389875411987,1.0,1.0297877654371383,1.0210660696699918,1.059123924893624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.878748752652741,-1,2.878748752652741,1,-2.878748752652741,-1,2.878748752652741,-1
2023-01-09,35.56999969482422,35.7599983215332,35.27999877929688,35.41999816894531,35.41999816894531,6845500.0,0.1130500271977973,1.848262142625904,1.766074910078903,1.821516834309906,1.856165735279924,34.36800003051758,33.0829999923706,33.10933335622152,32.84466673533122,32.72240001678467,34.47058736637294,33.68095237632033,33.10362856119531,32.97939566109473,33.13480976474554,33.52067376196038,33.14373143562609,0.3769423263342944,-0.0298923232435753,1.18577641263352,-1.18577641263352,1.18577641263352,1.18577641263352,-1.18577641263352,1.18577641263352,1.18577641263352,1.18577641263352,1.18577641263352,0.5999984741211009,0.669999599456788,35.7599983215332,34.1560015296936,34.29000148773193,34.42400144577026,1.0,1.0388417023378567,1.0234445564730459,0.9695627714294458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1130500271977973,-1,0.1130500271977973,-1,-0.1130500271977973,-1,-0.1130500271977973,-1
2023-01-10,35.41999816894531,35.97999954223633,35.38000106811523,35.84000015258789,35.84000015258789,3129900.0,1.18577641263352,1.894696856203707,1.753484093064052,1.807531673800334,1.851206020572483,35.02799987792969,33.49200000762939,33.16666673024496,32.93233340581258,32.71700000762939,34.92705829511126,34.07350651745989,33.2801686638658,33.07318597229123,33.18837789123747,33.87749320667231,33.34345504428993,0.5340381623823802,0.0828937738816158,1.590400927448269,1.590400927448269,1.590400927448269,1.590400927448269,-1.590400927448269,1.590400927448269,1.590400927448269,1.590400927448269,1.590400927448269,0.6699981689453125,0.6664994239807134,35.97999954223633,34.28599920272827,34.41999912261963,34.55399904251099,1.0,1.0458616944330108,1.025050306378476,0.9700986812459851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18577641263352,-1,-1.18577641263352,1,-1.18577641263352,-1,-1.18577641263352,-1
2023-01-11,36.0,36.41999816894531,35.75,36.40999984741211,36.40999984741211,3592900.0,1.590400927448269,1.027942650204899,1.73517150297344,1.812760477165805,1.847797267021581,35.48799972534179,33.94300003051758,33.27666670481364,33.03583339055379,32.7125,35.42137214587821,34.49832348654211,33.48209325635266,33.18258970590175,33.25217238541914,34.26710961293997,33.57060651118787,0.6965031017521,0.2056156394557126,0.3570477029937897,0.3570477029937897,0.3570477029937897,0.3570477029937897,-0.3570477029937897,0.3570477029937897,0.3570477029937897,0.3570477029937897,0.3570477029937897,0.6299972534179545,0.6619994163513182,36.41999816894531,34.51370080947876,34.6470006942749,34.78030057907105,1.0,1.0455174761640138,1.0267563338170964,0.9571984411786862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.590400927448269,-1,1.590400927448269,1,-1.590400927448269,-1,-1.590400927448269,-1
2023-01-12,36.54000091552734,36.93999862670898,36.31000137329102,36.54000091552734,36.54000091552734,4315500.0,0.3570477029937897,1.102238086379948,1.47603031773396,1.795559323526257,1.800011080282568,35.91800003051758,34.45500011444092,33.38100007375081,33.12383340199789,32.71600002288818,35.79424840242792,34.86953756453943,33.67937762146071,33.29266876195504,33.31727790086682,34.61678519795341,33.79056165225006,0.8262235457033569,0.3297372207052415,-1.286264939592257,-1.286264939592257,-1.286264939592257,-1.286264939592257,1.286264939592257,-1.286264939592257,-1.286264939592257,-1.286264939592257,-1.286264939592257,0.3299980163574361,0.6284993171691899,36.93999862670898,34.96359945297241,35.09599933624268,35.22839921951294,0.0,1.0424611786741362,1.0265191597731103,0.822044862786944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3570477029937897,-1,0.3570477029937897,-1,-0.3570477029937897,-1,-0.3570477029937897,-1
