Date_NXPI_L01d,Open_NXPI_L01d,High_NXPI_L01d,Low_NXPI_L01d,Close_NXPI_L01d,Adj Close_NXPI_L01d,Volume_NXPI_L01d,Daily_Return_NXPI_L01d,Vol5_NXPI_L01d,Vol10_NXPI_L01d,Vol20_NXPI_L01d,Vol60_NXPI_L01d,SMA5_NXPI_L01d,SMA10_NXPI_L01d,SMA30_NXPI_L01d,SMA60_NXPI_L01d,SMA100_NXPI_L01d,EMA5_NXPI_L01d,EMA10_NXPI_L01d,EMA30_NXPI_L01d,EMA60_NXPI_L01d,EMA100_NXPI_L01d,Short12_NXPI_L01d,Long26_NXPI_L01d,MACD_NXPI_L01d,SIGNAL9_NXPI_L01d,Ret5/10_NXPI_L01d,Ret10/30_NXPI_L01d,Ret30/60_NXPI_L01d,Ret30/100_NXPI_L01d,Emaret5/10_NXPI_L01d,Emaret10/30_NXPI_L01d,Emaret30/60_NXPI_L01d,Emaret30/100_NXPI_L01d,RetMACD_NXPI_L01d,DayRange_NXPI_L01d,average20r_NXPI_L01d,PRVHI_NXPI_L01d,HitLevel_NXPI_L01d,hitlevel_2_NXPI_L01d,hitlevel_1.8_NXPI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,169.1699981689453,171.1999969482422,167.3200073242188,171.0599975585938,171.0599975585938,1620000.0,-1.372235268283297,4.31240511117452,3.147788729014671,3.564532643068031,3.092220185295771,169.8260009765625,171.1220016479492,160.9530008951823,156.8531672159831,164.0701005554199,171.3818621918283,170.2978023696431,164.0333887903701,161.7955625423624,163.5425307256023,169.6493409283983,164.9541298620504,4.695211066347895,4.859546107170404,1.57254909376746,-1.57254909376746,-1.57254909376746,1.57254909376746,1.57254909376746,-1.57254909376746,-1.57254909376746,-1.57254909376746,1.57254909376746,3.760009765625,5.660501098632817,171.1999969482422,165.4904055786133,166.6340057373047,167.7776058959961,0.0,0.9924264521282719,1.0063656712365094,0.8830859594275832,0.0,1.0,1.0,0.3880306184291839,0.2531201653182506,0.5245508551597595,0.4095755070447922,,-1,,1,,-1,,-1
2022-12-05,169.8099975585938,170.3000030517578,166.5399932861328,168.3699951171875,168.3699951171875,1208100.0,-1.57254909376746,3.55648239510691,3.167479556412309,3.5114682174,3.093084078853522,170.6799987792968,170.7650009155273,161.7236673990886,156.8570004781087,164.1556004333496,170.3779065002814,169.9472919601057,164.3131698437131,162.0111177087501,163.6381240798911,169.4525184959043,165.2071569179865,4.245361577917834,4.73670920131989,3.141885988920363,-3.141885988920363,-3.141885988920363,3.141885988920363,3.141885988920363,-3.141885988920363,-3.141885988920363,-3.141885988920363,3.141885988920363,6.729995727539091,5.651500701904307,170.3000030517578,158.74689453125,159.8789947509765,161.0110949707031,0.0,0.9995022274132592,1.0025338123085643,0.9020385093382987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57254909376746,1,-1.57254909376746,-1,1.57254909376746,1,1.57254909376746,1
2022-12-06,166.6600036621094,167.8699951171875,161.1399993896484,163.0800018310547,163.0800018310547,1904000.0,-3.141885988920363,3.931739425339381,3.271309969209253,3.478814311530786,3.119553427908877,170.3579986572266,170.1880004882813,162.3283340454101,156.7571670532226,164.1466004943848,167.9452716105392,168.6986937548237,164.23361061709,162.0461630898093,163.6270721541715,168.4721313166967,165.0495898745101,3.422541442186628,4.473875649493237,0.5334775002570733,0.5334775002570733,0.5334775002570733,-0.5334775002570733,-0.5334775002570733,-0.5334775002570733,0.5334775002570733,0.5334775002570733,-0.5334775002570733,4.309997558593807,5.600500488281263,167.8699951171875,157.8667015075683,158.9970016479492,160.1273017883301,1.0,1.0009988845773943,0.9955339183279068,0.9403519924493399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.141885988920363,-1,3.141885988920363,-1,-3.141885988920363,-1,-3.141885988920363,1
2022-12-07,161.4499969482422,164.3099975585938,160.0,163.9499969482422,163.9499969482422,1427200.0,0.5334775002570733,1.304122056281895,3.118695924743652,3.404061130602435,2.936132841491226,167.9799987792969,169.2419998168945,162.8353337605794,156.8986668904622,164.1669004821777,166.6135133897735,167.8352943354452,164.2153129610353,162.108583872053,163.6334667045492,167.7764183369345,164.9681385466384,2.808279790296069,4.140756477653804,-4.586766948727007,4.586766948727007,4.586766948727007,-4.586766948727007,-4.586766948727007,-4.586766948727007,4.586766948727007,4.586766948727007,-4.586766948727007,8.339996337890597,5.697500610351573,164.3099975585938,155.5488940429687,156.668994140625,157.7890942382812,1.0,0.9925432159927029,0.9927203574760038,0.9161691888276166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5334775002570733,-1,-0.5334775002570733,1,-0.5334775002570733,-1,0.5334775002570733,1
2022-12-08,164.6499938964844,171.8699951171875,163.5299987792969,171.4700012207031,171.4700012207031,2520300.0,4.586766948727007,2.97336599376919,3.494697004567363,3.312246740885679,2.975853319022104,167.5859985351562,168.8690002441406,163.641667175293,157.0990002950032,164.177300567627,168.23234266675,168.4961501327649,164.6833573648849,162.4155155884022,163.7886456058592,168.3446618575142,165.4497580039765,2.894903853537727,3.891585952830589,1.020586684283937,-1.020586684283937,-1.020586684283937,1.020586684283937,1.020586684283937,1.020586684283937,-1.020586684283937,-1.020586684283937,1.020586684283937,4.470001220703097,5.714000701904302,171.8699951171875,151.7754962158203,152.9149963378907,154.054496459961,0.0,0.9924023846465039,0.9984343412843139,1.0550835363288478,0.0,1.0,1.0,0.0183528438210487,0.0113384474105243,0.9471687078475952,0.5301404669880867,-4.586766948727007,1,4.586766948727007,1,-4.586766948727007,-1,4.586766948727007,-1
2022-12-09,169.7100067138672,172.8699951171875,168.3999938964844,169.7200012207031,169.7200012207031,1962000.0,-1.020586684283937,2.942507198584788,3.480435101911131,2.965356034657674,2.979784230278507,167.3179992675781,168.5720001220703,164.4616673787435,157.2663337707519,164.1097006225586,168.7282288514011,168.71866851239,165.0083021297764,162.6550069206087,163.9060981922917,168.5562525287741,165.7660723163266,2.790180212447439,3.671304804753959,-1.973842846701007,1.973842846701007,1.973842846701007,-1.973842846701007,-1.973842846701007,1.973842846701007,1.973842846701007,1.973842846701007,-1.973842846701007,4.179992675781307,5.550000000000009,172.8699951171875,159.299193572998,160.4419937133789,161.5847938537597,1.0,0.9925610371023412,1.0000566643815731,1.1736988952535403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.020586684283937,1,-1.020586684283937,1,1.020586684283937,1,1.020586684283937,1
2022-12-12,169.8899993896484,173.2799987792969,169.1000061035156,173.0700073242188,173.0700073242188,2048400.0,1.973842846701007,2.93314066988147,3.07333996545137,2.936973393018451,2.989125318049674,168.2580017089844,169.4690002441406,165.1753341674805,157.4851671854655,164.0409007263184,170.1754883423403,169.5098210236316,165.5284121423211,162.9964823436779,164.0875617394586,169.2506763434579,166.3071045391334,2.943571804324449,3.525758204668057,-0.7164674304612918,0.7164674304612918,0.7164674304612918,-0.7164674304612918,-0.7164674304612918,0.7164674304612918,0.7164674304612918,0.7164674304612918,-0.7164674304612918,9.290008544921877,5.783499908447273,173.2799987792969,160.6599951171875,161.7699951171875,162.8799951171875,1.0,0.9928541589705987,1.0039270132827047,1.0464309866603079,0.0,0.0,1.0,0.2074411064386367,0.2074411064386367,0.7410291433334351,0.7410291433334351,1.973842846701007,1,1.973842846701007,1,1.973842846701007,-1,1.973842846701007,-1
2022-12-13,180.5800018310547,180.5800018310547,171.2899932861328,174.3099975585938,174.3099975585938,3081300.0,0.7164674304612918,2.094831402871992,3.072629840027119,2.935184102124397,2.980677706311534,170.5040008544922,170.4309997558594,166.1163340250651,157.6720003763835,164.0326007080078,171.5536580810915,170.3825803936247,166.0949660401451,163.3674172687571,164.2899862111246,170.0290334534788,166.8999114294638,3.129122024014947,3.446430968537435,-1.571906530177054,-1.571906530177054,-1.571906530177054,1.571906530177054,1.571906530177054,-1.571906530177054,-1.571906530177054,-1.571906530177054,1.571906530177054,6.360000610351591,5.862999725341803,180.5800018310547,160.5562989807129,161.7129989624024,162.8696989440918,0.0,1.0004283322795582,1.0068732242742264,1.0468269563749828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7164674304612918,1,0.7164674304612918,1,-0.7164674304612918,1,-0.7164674304612918,1
2022-12-14,173.2299957275391,175.3600006103516,169.0,171.5700073242188,171.5700073242188,1968700.0,-1.571906530177054,2.478468985686728,2.231997646659134,2.856997165679463,2.982722362441882,172.0280029296875,170.0040008544922,166.7736673990885,157.8498339335124,164.0070007324219,171.5591078288006,170.5984761991873,166.4481945100854,163.6363546476247,164.4341450450473,170.2661063566695,167.2458444587049,3.020261897964588,3.361197154422866,-3.736086372017406,-3.736086372017406,-3.736086372017406,3.736086372017406,3.736086372017406,-3.736086372017406,-3.736086372017406,-3.736086372017406,3.736086372017406,5.059997558593807,5.746999359130868,175.3600006103516,167.6814024353027,168.8540023803711,170.0266023254395,0.0,1.0119056143680267,1.005630950820989,0.7812390132799838,0.0,0.0,1.0,0.009120681,0.009120681,0.6470085978507996,0.6470085978507996,-1.571906530177054,1,-1.571906530177054,-1,-1.571906530177054,1,-1.571906530177054,-1
2022-12-15,168.2599945068359,169.6499938964844,164.5899963378906,165.1600036621094,165.1600036621094,2570300.0,-3.736086372017406,2.192761338352135,2.47902994466313,2.795881388982583,3.020793849510936,170.7660034179688,169.1760009765625,167.3253341674805,157.9496673583984,163.9140007019043,169.4260731065702,169.6096630106276,166.3650854231192,163.6863103530176,164.4485184830089,169.480552095968,167.0913377330312,2.389214362936798,3.166800596125653,-0.8718832704510703,-0.8718832704510703,-0.8718832704510703,0.8718832704510703,0.8718832704510703,0.8718832704510703,-0.8718832704510703,-0.8718832704510703,0.8718832704510703,3.76998901367179,5.543498992919927,169.6499938964844,162.7166020202637,163.8660018920899,165.015401763916,0.0,1.009398510617511,0.9989175740296948,0.8866720721529768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.736086372017406,-1,3.736086372017406,-1,-3.736086372017406,1,3.736086372017406,-1
