Date_AMD_L01d,Open_AMD_L01d,High_AMD_L01d,Low_AMD_L01d,Close_AMD_L01d,Adj Close_AMD_L01d,Volume_AMD_L01d,Daily_Return_AMD_L01d,Vol5_AMD_L01d,Vol10_AMD_L01d,Vol20_AMD_L01d,Vol60_AMD_L01d,SMA5_AMD_L01d,SMA10_AMD_L01d,SMA30_AMD_L01d,SMA60_AMD_L01d,SMA100_AMD_L01d,EMA5_AMD_L01d,EMA10_AMD_L01d,EMA30_AMD_L01d,EMA60_AMD_L01d,EMA100_AMD_L01d,Short12_AMD_L01d,Long26_AMD_L01d,MACD_AMD_L01d,SIGNAL9_AMD_L01d,Ret5/10_AMD_L01d,Ret10/30_AMD_L01d,Ret30/60_AMD_L01d,Ret30/100_AMD_L01d,Emaret5/10_AMD_L01d,Emaret10/30_AMD_L01d,Emaret30/60_AMD_L01d,Emaret30/100_AMD_L01d,RetMACD_AMD_L01d,DayRange_AMD_L01d,average20r_AMD_L01d,PRVHI_AMD_L01d,HitLevel_AMD_L01d,hitlevel_2_AMD_L01d,hitlevel_1.8_AMD_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-20,63.7599983215332,66.05999755859375,63.52000045776367,65.05000305175781,65.05000305175781,52431300.0,0.7121949836639522,1.829345052799245,2.220234501382145,2.708530365381593,3.860982153984664,66.1020004272461,68.20299987792968,71.2173334757487,66.16500002543131,74.98160003662109,66.18528652938042,67.90329371642372,69.32826687652823,70.48646334948523,74.1794187929948,68.37218634176139,69.3193424930278,-0.9471561512664124,0.2593623099907104,-4.043039400513756,-4.043039400513756,4.043039400513756,-4.043039400513756,4.043039400513756,-4.043039400513756,-4.043039400513756,-4.043039400513756,-4.043039400513756,2.639999389648438,2.741999244689941,66.05999755859375,59.49379779815674,60.04799766540528,60.60219753265381,1.0,0.9691949114489982,0.9746992068717903,0.8197192580003976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121949836639522,1,-0.7121949836639522,-1,-0.7121949836639522,-1,0.7121949836639522,-1
2022-12-21,65.43000030517578,67.8499984741211,65.20999908447266,67.68000030517578,67.68000030517578,44167600.0,4.043039400513756,2.864801266600485,2.691603809337402,2.725119135353723,3.892181218007034,65.8520004272461,67.95699996948242,71.34500020345052,66.17350006103516,74.69060005187988,66.68352445464555,67.86269491437864,69.22192709773131,70.3944481677046,74.05071743680037,68.26569618228669,69.19790973837209,-0.9322135560854008,0.0210471367754881,5.644207561464929,5.644207561464929,-5.644207561464929,5.644207561464929,-5.644207561464929,5.644207561464929,5.644207561464929,5.644207561464929,5.644207561464929,4.049999237060547,2.798499298095703,67.8499984741211,60.02759922027588,60.57599906921386,61.12439891815185,0.0,0.9690245369398057,0.9826241728062697,0.9877013354823584,0.0,2.0,1.0,0.046813801,0.031671496,0.5075544714927673,0.2892885854461924,4.043039400513756,-1,-4.043039400513756,-1,-4.043039400513756,-1,-4.043039400513756,-1
2022-12-22,66.08000183105469,66.30999755859375,62.2599983215332,63.86000061035156,63.86000061035156,73917700.0,-5.644207561464929,3.54218591145245,3.147124351201941,2.91066584011541,3.955027898619901,65.31800079345703,67.29599990844727,71.47633361816406,66.09850006103515,74.33630004882812,65.74234983988089,67.13493231364644,68.87599635661003,70.1802039854963,73.8489210639994,67.58789686352745,68.80250906222243,-1.214612198694979,-0.2260847303186053,-1.033504582534971,-1.033504582534971,1.033504582534971,-1.033504582534971,1.033504582534971,-1.033504582534971,-1.033504582534971,-1.033504582534971,-1.033504582534971,1.940002441406257,2.830999374389648,66.30999755859375,61.69330001831054,62.25299987792969,62.81269973754883,1.0,0.9706074786364538,0.9792569616774234,1.0812386320090785,1.0,1.0,0.0,0.7245175838470459,0.3639298549235229,0.2379778325557708,0.1285267742778854,5.644207561464929,1,5.644207561464929,1,5.644207561464929,-1,5.644207561464929,-1
2022-12-23,63.11000061035156,64.66000366210938,62.72000122070312,64.5199966430664,64.5199966430664,45923000.0,1.033504582534971,3.574359843218005,3.138362959398472,2.933729424581712,3.874097637887588,65.13999938964844,66.88899993896484,71.3446667989095,66.10483334859212,74.00060005187989,65.33489877427607,66.65948946445008,68.59496411702658,69.99462341689205,73.66418988734726,67.11591221422574,68.48528592006272,-1.369373705836978,-0.4547425254222799,1.937377945349078,1.937377945349078,-1.937377945349078,1.937377945349078,-1.937377945349078,1.937377945349078,1.937377945349078,1.937377945349078,1.937377945349078,1.309997558593757,2.751499176025391,64.66000366210938,60.08179893493652,60.64799880981445,61.21419868469238,0.0,0.9738521946671,0.9801290003746516,1.0697520136322511,0.0,0.0,1.0,0.027103928849101,0.027103928849101,0.9709064960479736,0.9709064960479736,1.033504582534971,1,1.033504582534971,-1,-1.033504582534971,-1,-1.033504582534971,1
2022-12-27,63.86999893188477,64.27999877929688,62.97000122070312,63.27000045776367,63.27000045776367,36086000.0,-1.937377945349078,3.636247157707234,2.888942422249535,2.915207843185944,3.879315341092842,64.87600021362304,66.14900016784668,71.04133338928223,66.10333334604898,73.59420001983642,64.64659933543861,66.04321873596163,68.25141807449349,69.77414397560915,73.45836435408818,66.52423348246235,68.09896847841094,-1.574734995948589,-0.6787410195275417,1.106370725264564,1.106370725264564,-1.106370725264564,1.106370725264564,-1.106370725264564,1.106370725264564,1.106370725264564,1.106370725264564,1.106370725264564,1.580001831054673,2.744999313354492,64.27999877929688,58.60670547485351,59.15700531005859,59.70730514526367,0.0,0.9807555677184308,0.9788529477022212,0.9909902064109075,0.0,0.0,2.0,0.1407976895570755,0.0866181887785377,0.9572528600692748,0.8406938910484314,-1.937377945349078,1,1.937377945349078,-1,1.937377945349078,-1,-1.937377945349078,-1
2022-12-28,62.54000091552734,63.54000091552734,61.95999908447266,62.56999969482422,62.56999969482422,39526500.0,-1.106370725264564,3.593063042568422,2.758772012346656,2.907646959749901,3.841279291635482,64.37999954223633,65.24099998474121,70.67600008646647,66.0443333307902,73.19680004119873,63.95439945523382,65.41172436484574,67.88487495322451,69.53794252378015,73.24275317271662,65.91588982282572,67.6894152351823,-1.773525412356577,-0.8976978980933488,-3.595972528326734,-3.595972528326734,3.595972528326734,-3.595972528326734,3.595972528326734,-3.595972528326734,-3.595972528326734,-3.595972528326734,-3.595972528326734,2.119998931884759,2.606499290466308,63.54000091552734,58.241000289917,58.79000015258789,59.33900001525879,1.0,0.9868027706088771,0.9777207385409468,0.9487988227373896,1.0,0.0,1.0,0.6158671975135803,0.3094005852567901,0.99065899848938,0.6268585920333862,-1.106370725264564,1,1.106370725264564,-1,1.106370725264564,-1,1.106370725264564,-1
2022-12-29,63.63999938964844,65.18000030517578,63.06000137329102,64.81999969482422,64.81999969482422,41428500.0,3.595972528326734,3.447443548228021,2.99891342282314,2.681895448926924,3.853658968688322,63.80799942016601,64.82999992370605,70.2909999847412,65.9929999669393,72.84430004119874,64.24293286843061,65.30413806120546,67.68714106558579,69.38325587365044,73.07596597513458,65.74729134159472,67.47686593589651,-1.729574594301795,-1.064073237335038,0.0771413946208413,0.0771413946208413,-0.0771413946208413,0.0771413946208413,-0.0771413946208413,0.0771413946208413,0.0771413946208413,0.0771413946208413,0.0771413946208413,1.680000305175781,2.55099925994873,65.18000030517578,57.80570247650146,58.32700233459472,58.84830219268798,0.0,0.9842356855662076,0.9837498017081208,1.1182066862535827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595972528326734,1,-3.595972528326734,-1,-3.595972528326734,-1,-3.595972528326734,-1
2022-12-30,63.77000045776367,64.81999969482422,63.13999938964844,64.7699966430664,64.7699966430664,37127000.0,-0.0771413946208413,2.152174682232253,2.819802838552885,2.683546893690206,3.853661262377287,63.98999862670898,64.65399971008301,70.02666664123535,65.94016653696696,72.53659999847412,64.41862079330922,65.20702143972564,67.4989381996168,69.23200147264768,72.9114913348956,65.5969383110519,67.27635709939058,-1.67941878833868,-1.187142347535766,1.15794355237208,1.15794355237208,-1.15794355237208,1.15794355237208,-1.15794355237208,1.15794355237208,1.15794355237208,1.15794355237208,1.15794355237208,3.289997100830078,2.583999252319335,64.81999969482422,59.56780193328858,60.07800178527832,60.58820163726807,0.0,0.9897299303004996,0.9879092676063239,1.0507745719603618,2.0,0.0,0.0,0.9731622338294984,0.7830964029147491,0.3401846289634704,0.1821440262719988,-0.0771413946208413,1,0.0771413946208413,-1,0.0771413946208413,-1,0.0771413946208413,-1
2023-01-03,66.0,66.87999725341797,63.59000015258789,64.0199966430664,64.0199966430664,46851800.0,-1.15794355237208,2.188722922226661,2.794526279601695,2.626689011373323,3.856502765996561,63.88999862670899,64.5149990081787,69.6973331451416,65.87633317311605,72.18629993438721,64.28574607656162,64.99119874942394,67.27449035725871,69.06111606839912,72.7354221330772,65.3543319005926,67.03514521373694,-1.680813313144341,-1.285876540657481,-0.999698613874082,-0.999698613874082,0.999698613874082,-0.999698613874082,0.999698613874082,-0.999698613874082,-0.999698613874082,-0.999698613874082,-0.999698613874082,2.479999542236321,2.590499305725097,66.87999725341797,59.13520133972168,59.65200119018555,60.16880104064941,1.0,0.9903123244039655,0.989145412202932,1.0638968935803408,0.0,3.0,1.0,0.0111568579450249,0.0072371015842014,0.9094019532203674,0.3011962776346549,-1.15794355237208,-1,1.15794355237208,-1,1.15794355237208,-1,1.15794355237208,-1
2023-01-04,65.0,65.79000091552734,63.31000137329102,64.66000366210938,64.66000366210938,47477100.0,0.999698613874082,1.967546601293253,2.789105853775701,2.642238541175761,3.402774708677689,64.16799926757812,64.52199974060059,69.40033327738443,65.97999992370606,71.85169994354249,64.41049860507755,64.9309814608213,67.10581379628134,68.91681730097979,72.57551285642437,65.24751217159518,66.85920880250526,-1.611696630910089,-1.351040558708003,3.60346690239992,3.60346690239992,-3.60346690239992,3.60346690239992,-3.60346690239992,3.60346690239992,3.60346690239992,3.60346690239992,3.60346690239992,2.049999237060547,2.493499374389647,65.79000091552734,61.18089878082276,61.69899864196778,62.21709850311279,0.0,0.9945134919183276,0.9919840599351204,1.0555844259748728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999698613874082,1,-0.999698613874082,-1,-0.999698613874082,-1,-0.999698613874082,-1
2023-01-05,64.1500015258789,64.3499984741211,62.29999923706055,62.33000183105469,62.33000183105469,46159500.0,-3.60346690239992,2.657554106571158,3.000471887030304,2.575621255588906,3.434627089780812,64.11999969482422,64.24999961853027,69.0626667022705,66.05533326466879,71.46669994354248,63.71699968040326,64.458076073591,66.79769689529898,68.70085613803141,72.3726314499814,64.79866442689664,66.52371198980522,-1.725047562908586,-1.42584195954812,-2.615108624312381,-2.615108624312381,2.615108624312381,-2.615108624312381,2.615108624312381,-2.615108624312381,-2.615108624312381,-2.615108624312381,-2.615108624312381,4.250003814697266,2.601499366760253,64.3499984741211,60.30430229187012,60.80300216674805,61.30170204162598,1.0,0.9979766548719393,0.9885029706387504,1.1649507397562835,0.0,1.0,3.0,0.007448359,0.00463624575,0.9914699196815492,0.8313491940682602,-3.60346690239992,1,3.60346690239992,-1,3.60346690239992,1,3.60346690239992,1
2023-01-06,63.15000152587891,64.30000305175781,60.04999923706055,63.95999908447266,63.95999908447266,70161300.0,2.615108624312381,2.338292007148552,2.793116103126075,2.671733224555385,3.44825125239233,63.94799957275391,63.87799949645996,68.6863333384196,66.16083323160807,71.0961999130249,63.79799948175973,64.36751662102402,66.61461961718116,68.54541820184916,72.20604467046637,64.66963898960064,66.33380733015096,-1.664168340550319,-1.473507235748559,5.12820329306906,-5.12820329306906,5.12820329306906,-5.12820329306906,5.12820329306906,-5.12820329306906,-5.12820329306906,-5.12820329306906,-5.12820329306906,3.650001525878906,2.672999382019042,64.30000305175781,58.62669986724854,59.14699974060059,59.66729961395264,1.0,1.001095840145993,0.9911521032787791,1.045432260023225,0.0,0.0,1.0,0.008518322,0.008518322,0.9882534742355348,0.9882534742355348,2.615108624312381,1,-2.615108624312381,-1,2.615108624312381,-1,2.615108624312381,-1
2023-01-09,66.22000122070312,69.31999969482422,65.66999816894531,67.23999786376953,67.23999786376953,69741300.0,5.12820329306906,3.364960571980752,2.67562747366305,2.943197838732479,3.505734514241342,64.44199981689454,64.21599922180175,68.38099988301595,66.31733322143555,70.76659992218018,64.94533227576301,64.88978593788684,66.65496660083203,68.50261753502687,72.10770710993772,65.06507881639585,66.40093255486345,-1.335853738467591,-1.445976536292366,1.204647849081403,-1.204647849081403,1.204647849081403,-1.204647849081403,1.204647849081403,1.204647849081403,-1.204647849081403,-1.204647849081403,1.204647849081403,1.590003967285156,2.644999504089355,69.31999969482422,58.41940441131592,58.95400428771973,59.48860416412354,1.0,1.003519381428796,1.0008560104964646,0.9090885561452229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12820329306906,1,-5.12820329306906,1,-5.12820329306906,-1,-5.12820329306906,-1
2023-01-10,66.66999816894531,68.1500015258789,66.55999755859375,68.05000305175781,68.05000305175781,41149600.0,1.204647849081403,3.182886131556606,2.6796151341644,2.898872334750713,3.501658363987541,65.24800109863281,64.56899986267089,68.14466667175293,66.46916662851969,70.4643999862671,65.98022253442795,65.46437086768157,66.74496895250466,68.4877777159033,72.02735653452822,65.52429792952847,66.52308592500377,-0.998787995475297,-1.356538828128952,1.484194653257768,-1.484194653257768,1.484194653257768,-1.484194653257768,1.484194653257768,1.484194653257768,-1.484194653257768,-1.484194653257768,1.484194653257768,1.909996032714844,2.583499336242675,68.1500015258789,63.50100078582764,64.03000068664551,64.55900058746337,1.0,1.0105159013985978,1.0078798842776484,0.9243646579540842,0.0,1.0,0.0,0.032929555,0.032929555,0.0506291836500167,0.0506291836500167,1.204647849081403,-1,1.204647849081403,1,-1.204647849081403,-1,-1.204647849081403,1
2023-01-11,68.38999938964844,69.12999725341797,67.22000122070312,69.05999755859375,69.05999755859375,44470100.0,1.484194653257768,3.180017744286269,2.539194740686467,2.833578038147977,3.432353556376924,66.12799987792968,65.1479995727539,68.00699984232584,66.68783327738444,70.15059993743897,67.0068142091499,66.11812117512014,66.89432563676849,68.50653902222102,71.96859695084636,66.06825171861544,66.7110053052697,-0.6427535866542513,-1.213781779834012,2.51955626220195,-2.51955626220195,2.51955626220195,-2.51955626220195,2.51955626220195,2.51955626220195,-2.51955626220195,-2.51955626220195,2.51955626220195,4.470001220703125,2.579499626159667,69.12999725341797,62.46630298614502,62.98300285339356,63.49970272064209,1.0,1.015042676852746,1.013440990430989,0.8961089853541078,0.0,0.0,1.0,0.0111385937780141,0.0111385937780141,0.6204565763473511,0.6204565763473511,-1.484194653257768,-1,1.484194653257768,1,-1.484194653257768,-1,1.484194653257768,-1
2023-01-12,70.06999969482422,71.6500015258789,67.18000030517578,70.80000305175781,70.80000305175781,70066200.0,2.51955626220195,1.548392245347445,2.477682019141434,2.875388896849759,3.417954252064924,67.8220001220703,65.97099990844727,67.92066663106283,66.90183334350586,69.89909999847413,68.2712104900192,66.9693724254179,67.14630482483231,68.58173456417305,71.94545647759708,66.79621346217581,67.01389402723179,-0.2176805650559714,-1.014561536878404,0.2824815531377608,-0.2824815531377608,0.2824815531377608,-0.2824815531377608,0.2824815531377608,0.2824815531377608,-0.2824815531377608,-0.2824815531377608,0.2824815531377608,1.8699951171875,2.488999366760253,71.6500015258789,63.4550980758667,63.97099800109864,64.48689792633057,1.0,1.0280577862423157,1.019439305124908,0.8616858825099979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.51955626220195,-1,2.51955626220195,-1,-2.51955626220195,-1,-2.51955626220195,-1
