Date_NTAP_L01d,Open_NTAP_L01d,High_NTAP_L01d,Low_NTAP_L01d,Close_NTAP_L01d,Adj Close_NTAP_L01d,Volume_NTAP_L01d,Daily_Return_NTAP_L01d,Vol5_NTAP_L01d,Vol10_NTAP_L01d,Vol20_NTAP_L01d,Vol60_NTAP_L01d,SMA5_NTAP_L01d,SMA10_NTAP_L01d,SMA30_NTAP_L01d,SMA60_NTAP_L01d,SMA100_NTAP_L01d,EMA5_NTAP_L01d,EMA10_NTAP_L01d,EMA30_NTAP_L01d,EMA60_NTAP_L01d,EMA100_NTAP_L01d,Short12_NTAP_L01d,Long26_NTAP_L01d,MACD_NTAP_L01d,SIGNAL9_NTAP_L01d,Ret5/10_NTAP_L01d,Ret10/30_NTAP_L01d,Ret30/60_NTAP_L01d,Ret30/100_NTAP_L01d,Emaret5/10_NTAP_L01d,Emaret10/30_NTAP_L01d,Emaret30/60_NTAP_L01d,Emaret30/100_NTAP_L01d,RetMACD_NTAP_L01d,DayRange_NTAP_L01d,average20r_NTAP_L01d,PRVHI_NTAP_L01d,HitLevel_NTAP_L01d,hitlevel_2_NTAP_L01d,hitlevel_1.8_NTAP_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,66.4800033569336,67.33999633789062,65.98999786376953,66.43000030517578,66.43000030517578,1707200.0,-2.409283674160405,2.400632665392928,2.353243913448213,2.407742630756665,2.166506634476747,69.29400024414062,71.59100036621093,70.34000015258789,67.87200024922689,69.4406999206543,68.89932643166613,70.31582680710079,70.09671811411253,69.42687885717379,69.83160493153082,70.52199107915803,70.27629096148836,0.2457001176696707,1.168632048940299,2.664453763262289,-2.664453763262289,-2.664453763262289,2.664453763262289,-2.664453763262289,2.664453763262289,-2.664453763262289,-2.664453763262289,2.664453763262289,2.050003051757812,1.738000106811523,67.33999633789062,64.55320030212403,64.9120002746582,65.27080024719238,0.0,0.9679149598368451,0.9798551700270753,0.9773652230880985,0.0,0.0,1.0,0.002039555,0.002039555,0.9973159432411194,0.9973159432411194,,-1,,1,,1,,1
2022-12-05,65.29000091552734,66.26000213623047,64.20999908447266,64.66000366210938,64.66000366210938,1774900.0,-2.664453763262289,2.394157452642726,2.289872678320134,2.437179616729384,2.181679965832497,67.71200103759766,70.68500061035157,70.3086669921875,67.74216702779134,69.4373999786377,67.48621884181388,69.28749532619325,69.74596234301556,69.27058786717168,69.72919698560169,69.62014686115054,69.86026968005288,-0.2401228189023357,0.8868810753717717,2.443553574959918,-2.443553574959918,-2.443553574959918,2.443553574959918,-2.443553574959918,2.443553574959918,2.443553574959918,-2.443553574959918,2.443553574959918,1.709995269775391,1.748000144958496,66.26000213623047,63.51639610290528,63.86399612426758,64.21159614562988,0.0,0.9579401634422774,0.9740028633464194,0.9395584398465753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664453763262289,-1,-2.664453763262289,-1,-2.664453763262289,-1,-2.664453763262289,1
2022-12-06,64.41999816894531,64.44999694824219,62.7400016784668,63.08000183105469,63.08000183105469,2081200.0,-2.443553574959918,2.301488548731311,2.318049141807636,2.46720802752984,2.192411283115303,65.97000122070312,69.74100112915039,70.2000005086263,67.5701670328776,69.40870002746583,66.01747983822749,68.15886014525896,69.31590037450195,69.06761783320064,69.59752975481858,68.61397070267425,69.35802761716413,-0.7440569144898745,0.5606934773994425,0.1585324760867835,0.1585324760867835,-0.1585324760867835,0.1585324760867835,-0.1585324760867835,0.1585324760867835,0.1585324760867835,-0.1585324760867835,0.1585324760867835,1.0,1.724000358581543,64.44999694824219,62.41440181732177,62.76400184631348,63.11360187530518,0.0,0.9459285090923213,0.9685825099999061,0.9395434499005172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443553574959918,-1,2.443553574959918,-1,2.443553574959918,-1,-2.443553574959918,-1
2022-12-07,62.68000030517578,63.31000137329102,62.31000137329102,62.97999954223633,62.97999954223633,2254800.0,-0.1585324760867835,1.547230058322099,2.079570923034493,2.465194567658575,2.157711780831538,65.04400100708008,68.65100135803223,70.03766721089681,67.43550039927165,69.38280002593994,65.00498640623044,67.21724912652756,68.90713257887191,68.86802379087393,69.46648955258924,67.74720590876073,68.8855810930954,-1.138375184334663,0.2208797450526215,-1.492535143761937,-1.492535143761937,1.492535143761937,-1.492535143761937,1.492535143761937,-1.492535143761937,-1.492535143761937,1.492535143761937,-1.492535143761937,1.010002136230469,1.708000373840332,63.31000137329102,60.65719615936279,61.0019962310791,61.34679630279541,1.0,0.9474588821779782,0.9670878718030721,0.8435727347110193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585324760867835,-1,0.1585324760867835,-1,0.1585324760867835,-1,0.1585324760867835,-1
2022-12-08,63.68999862670898,64.1500015258789,63.13999938964844,63.91999816894531,63.91999816894531,1716300.0,1.492535143761937,1.83583077266244,2.144277490507029,2.471703832965253,2.164687427151067,64.2140007019043,67.57700080871582,69.91966718037924,67.32983366648357,69.33890003204345,64.64332366046874,66.61774895242169,68.58538197177988,68.70579344261398,69.35665804004184,67.1584047180199,68.51776013575095,-1.359355417731052,-0.0951672875041133,-0.5788528741882727,-0.5788528741882727,0.5788528741882727,-0.5788528741882727,0.5788528741882727,-0.5788528741882727,-0.5788528741882727,-0.5788528741882727,-0.5788528741882727,1.799999237060547,1.699500274658203,64.1500015258789,59.55240055084229,59.89400062561036,60.23560070037843,1.0,0.9502345462721722,0.9703618731794272,0.8675301069281358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.492535143761937,-1,-1.492535143761937,-1,-1.492535143761937,-1,-1.492535143761937,-1
2022-12-09,63.90999984741211,65.56999969482422,63.77000045776367,64.29000091552734,64.29000091552734,3408900.0,0.5788528741882727,1.845015804891771,2.197032551029583,2.043041419123013,2.156988825927165,63.78600082397461,66.54000053405761,69.8136671702067,67.25000031789143,69.28580005645752,64.52554941215494,66.19452203662271,68.30826061331197,68.56101335975869,69.25632819599204,66.71711182532873,68.20459278610475,-1.487480960776026,-0.3736300221584958,-1.555451836614424,-1.555451836614424,1.555451836614424,-1.555451836614424,1.555451836614424,-1.555451836614424,-1.555451836614424,-1.555451836614424,-1.555451836614424,1.159996032714844,1.6375,65.56999969482422,60.41110092163086,60.7510009765625,61.09090103149414,1.0,0.9586113662762386,0.9747868468097044,1.0753734752830766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5788528741882727,1,-0.5788528741882727,1,-0.5788528741882727,-1,-0.5788528741882727,-1
2022-12-12,64.19999694824219,65.31999969482422,64.16000366210938,65.29000091552734,65.29000091552734,1531700.0,1.555451836614424,1.640748668249984,2.330076087687846,2.001439615529824,2.166482928221693,63.9120002746582,65.81200065612794,69.67666714986166,67.19350032806396,69.23350009918212,64.78036657994575,66.030063650969,68.11353418119684,68.45376705011176,69.17778706172541,66.49755630074391,67.9886970919879,-1.491140791243993,-0.5971321759755952,0.5820144709595146,0.5820144709595146,-0.5820144709595146,0.5820144709595146,-0.5820144709595146,0.5820144709595146,0.5820144709595146,0.5820144709595146,0.5820144709595146,2.599998474121094,1.68849983215332,65.31999969482422,61.96749969482422,62.29499969482422,62.62249969482422,0.0,0.9711298796188044,0.9810738169566355,1.1642000436126196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.555451836614424,1,1.555451836614424,-1,-1.555451836614424,-1,-1.555451836614424,1
2022-12-13,65.86000061035156,66.98999786376953,64.38999938964844,64.91000366210938,64.91000366210938,2333500.0,-0.5820144709595146,0.9591530459381908,2.334150652364462,2.001184754559988,2.158705571269648,64.27800064086914,65.12400093078614,69.53133405049643,67.1485003789266,69.19000011444092,64.82357894066696,65.82641638026725,67.90685479286861,68.33757808657069,69.09327649935678,66.25331743326167,67.76064572681172,-1.507328293550046,-0.7791713994904854,0.8011157650950578,0.8011157650950578,-0.8011157650950578,0.8011157650950578,-0.8011157650950578,0.8011157650950578,0.8011157650950578,0.8011157650950578,0.8011157650950578,1.739997863769538,1.69849967956543,66.98999786376953,61.60530006408691,61.94300003051758,62.28069999694824,0.0,0.9870093931910582,0.9847654255731153,1.1663843865718861,1.0,0.0,0.0,0.9886839985847472,0.9886839985847472,0.007882341,0.007882341,-0.5820144709595146,1,0.5820144709595146,-1,0.5820144709595146,1,-0.5820144709595146,1
2022-12-14,64.48999786376953,65.52999877929688,63.79000091552734,64.38999938964844,64.38999938964844,1440600.0,-0.8011157650950578,1.113086133728977,1.600962812606286,1.963638022040139,2.146771325299448,64.56000061035157,64.80200080871582,69.31033414204916,67.11666698455811,69.14220012664795,64.67905242366079,65.56524965470018,67.67996089588667,68.20814927683553,69.00014229916454,65.96665311885964,67.51096822035518,-1.544315101495542,-0.9322001398914967,4.674636356677942,4.674636356677942,-4.674636356677942,4.674636356677942,-4.674636356677942,4.674636356677942,4.674636356677942,4.674636356677942,4.674636356677942,2.580001831054688,1.75999984741211,65.52999877929688,63.25329856872558,63.59299850463867,63.93269844055176,0.0,0.9962655443451723,0.9864837358859068,0.8153044474780293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8011157650950578,1,0.8011157650950578,-1,-0.8011157650950578,1,-0.8011157650950578,-1
2022-12-15,63.58000183105469,63.59000015258789,61.0099983215332,61.38000106811523,61.38000106811523,3177300.0,-4.674636356677942,2.372158448484065,2.013849903003967,2.135314580475653,2.222243780703537,64.05200119018555,64.13300094604492,69.0606674194336,67.05050036112468,69.06180015563965,63.57936863847894,64.80429536623019,67.27351187474012,67.9842755650742,68.84924841340118,65.26101434182203,67.05682250537444,-1.795808163552408,-1.104921744623679,1.726949095544481,1.726949095544481,-1.726949095544481,1.726949095544481,-1.726949095544481,1.726949095544481,1.726949095544481,1.726949095544481,1.726949095544481,1.829998016357429,1.748499870300294,63.59000015258789,61.65799911499023,62.00999908447265,62.36199905395507,0.0,0.9987370034979727,0.9810980627004924,0.9431162609096084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.674636356677942,1,4.674636356677942,-1,-4.674636356677942,1,4.674636356677942,1
