Date_WDC_L01d,Open_WDC_L01d,High_WDC_L01d,Low_WDC_L01d,Close_WDC_L01d,Adj Close_WDC_L01d,Volume_WDC_L01d,Daily_Return_WDC_L01d,Vol5_WDC_L01d,Vol10_WDC_L01d,Vol20_WDC_L01d,Vol60_WDC_L01d,SMA5_WDC_L01d,SMA10_WDC_L01d,SMA30_WDC_L01d,SMA60_WDC_L01d,SMA100_WDC_L01d,EMA5_WDC_L01d,EMA10_WDC_L01d,EMA30_WDC_L01d,EMA60_WDC_L01d,EMA100_WDC_L01d,Short12_WDC_L01d,Long26_WDC_L01d,MACD_WDC_L01d,SIGNAL9_WDC_L01d,Ret5/10_WDC_L01d,Ret10/30_WDC_L01d,Ret30/60_WDC_L01d,Ret30/100_WDC_L01d,Emaret5/10_WDC_L01d,Emaret10/30_WDC_L01d,Emaret30/60_WDC_L01d,Emaret30/100_WDC_L01d,RetMACD_WDC_L01d,DayRange_WDC_L01d,average20r_WDC_L01d,PRVHI_WDC_L01d,HitLevel_WDC_L01d,hitlevel_2_WDC_L01d,hitlevel_1.8_WDC_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,35.09999847412109,35.59999847412109,34.72999954223633,35.45000076293945,35.45000076293945,4372200.0,-1.088167935234445,2.064235624892346,1.951933896421608,3.917178307590626,3.321739699907714,36.03600006103515,36.3560001373291,36.1516663869222,35.82083326975505,40.24500007629395,36.02610381114265,36.30730196663274,36.36132107338202,37.50770629413164,39.84142861145118,36.351182414702,36.33290568160377,0.0182767330982258,0.1996084805100741,1.861776680417173,-1.861776680417173,-1.861776680417173,1.861776680417173,-1.861776680417173,1.861776680417173,1.861776680417173,1.861776680417173,1.861776680417173,1.099998474121094,1.429500198364255,35.59999847412109,34.30840019226075,34.59400024414063,34.87960029602051,0.0,0.9911981495465619,0.9922550522826367,0.4983010072937429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,1,,1,,1
2022-12-05,35.31000137329102,35.68000030517578,34.58000183105469,34.79000091552734,34.79000091552734,3046400.0,-1.861776680417173,1.74361210036614,1.961127888286142,3.774990813950439,3.295548317487631,35.77200012207031,36.14900016784668,36.1493330637614,35.67066663106282,40.13280010223389,35.61406951260422,36.03142904824994,36.25994557932688,37.41860119975117,39.74140034024477,36.1110006455982,36.21861643967218,-0.107615794073979,0.1381636255932635,2.586954590958961,2.586954590958961,-2.586954590958961,2.586954590958961,-2.586954590958961,2.586954590958961,2.586954590958961,2.586954590958961,2.586954590958961,1.259998321533196,1.418500137329099,35.68000030517578,32.45509803771972,32.74099807739258,33.02689811706543,0.0,0.9895709412701351,0.9884167920432233,0.5195053405266086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861776680417173,-1,-1.861776680417173,1,-1.861776680417173,1,-1.861776680417173,1
2022-12-06,34.70999908447266,34.81999969482422,33.56000137329102,33.88999938964844,33.88999938964844,5627000.0,-2.586954590958961,1.886271618084226,1.974225318177679,3.729795067205161,3.306557451134726,35.34400024414062,35.94300003051758,36.11499977111816,35.51433327992757,39.99760009765625,35.03937947161896,35.64207820123148,36.10704582515408,37.30290933712485,39.62553101449038,35.76930814468285,36.04612628781857,-0.2768181431357206,0.0551672718474666,-0.7376807450647564,-0.7376807450647564,0.7376807450647564,-0.7376807450647564,0.7376807450647564,-0.7376807450647564,-0.7376807450647564,-0.7376807450647564,-0.7376807450647564,1.169998168945305,1.416499900817867,34.81999969482422,32.55930000305177,32.84300003051759,33.12670005798341,1.0,0.983334730382317,0.9830902472574763,0.5293120084629799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586954590958961,-1,-2.586954590958961,-1,-2.586954590958961,1,-2.586954590958961,1
2022-12-07,33.54000091552734,34.18999862670898,33.02000045776367,34.13999938964844,34.13999938964844,3882100.0,0.7376807450647564,1.36308768834944,1.971138339589844,3.737321949172779,3.101707477290582,34.82200012207031,35.73400001525879,36.0766663869222,35.42799994150798,39.87000007629395,34.73958611096212,35.36897296276184,35.98013960350856,37.19920737163382,39.51690662587966,35.51864525929295,35.90493170276893,-0.3862864434759885,-0.0331234712172243,-3.192736297817242,-3.192736297817242,3.192736297817242,-3.192736297817242,3.192736297817242,-3.192736297817242,-3.192736297817242,-3.192736297817242,-3.192736297817242,1.030002593994141,1.387000083923336,34.18999862670898,31.70369991302491,31.98699989318849,32.27029987335206,1.0,0.9744780910953419,0.9822051137175409,0.5274199992393315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7376807450647564,-1,-0.7376807450647564,-1,0.7376807450647564,1,0.7376807450647564,1
2022-12-08,34.47999954223633,35.38000106811523,34.34999847412109,35.22999954223633,35.22999954223633,9037600.0,3.192736297817242,2.321865461179042,2.154023579516994,3.561813543603925,3.116593629911684,34.7,35.55699996948242,36.07499974568685,35.37633323669434,39.7367000579834,34.9030572547202,35.34370506812083,35.93174347052326,37.13464318050603,39.4320173766986,35.47423822589962,35.85493672791467,-0.3806985020150506,-0.1026384773767896,-1.362473881559028,-1.362473881559028,1.362473881559028,-1.362473881559028,1.362473881559028,-1.362473881559028,-1.362473881559028,-1.362473881559028,-1.362473881559028,1.41999816894532,1.35100002288818,35.38000106811523,31.13859844207764,31.4159984588623,31.69339847564697,1.0,0.9758978549872611,0.9875324951769676,0.604754727654133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.192736297817242,1,-3.192736297817242,-1,3.192736297817242,1,3.192736297817242,-1
2022-12-09,35.20999908447266,36.36999893188477,34.95000076293945,35.70999908447266,35.70999908447266,5379500.0,1.362473881559028,2.377503858378882,2.190024452266973,2.757389465566537,3.116905929760695,34.75199966430664,35.3939998626709,36.12066637674967,35.34199988047282,39.59790004730225,35.17203786463769,35.4103039801848,35.91743738110064,37.08793353801313,39.35831404417927,35.51050912721855,35.84420060617822,-0.3336914789596719,-0.1488490776933661,-1.400168056059707,-1.400168056059707,1.400168056059707,-1.400168056059707,1.400168056059707,-1.400168056059707,-1.400168056059707,-1.400168056059707,-1.400168056059707,0.9399986267089916,1.291499900817868,36.36999893188477,32.40780101776123,32.67800102233887,32.9482010269165,1.0,0.9818613267543869,0.9932712773185894,0.794238347398998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.362473881559028,1,-1.362473881559028,1,1.362473881559028,-1,-1.362473881559028,-1
2022-12-12,35.52999877929688,36.27999877929688,35.34000015258789,36.20999908447266,36.20999908447266,4056200.0,1.400168056059707,2.113933479103611,2.001396568729553,2.467855693484116,3.116816847947242,35.0359992980957,35.40399971008301,36.14433301289876,35.32516651153564,39.45570003509521,35.51802493791602,35.55570309005532,35.93631232970529,37.05914880183148,39.29597117369003,35.6181229667961,35.87129678975558,-0.2531738229594822,-0.1697140267465893,-0.2485505519564534,-0.2485505519564534,0.2485505519564534,-0.2485505519564534,0.2485505519564534,-0.2485505519564534,-0.2485505519564534,-0.2485505519564534,-0.2485505519564534,2.16999816894532,1.330999755859372,36.27999877929688,33.52869915008547,33.78699913024904,34.04529911041261,1.0,0.9896056825499717,0.9989403063681832,0.8109860613057093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400168056059707,1,1.400168056059707,-1,-1.400168056059707,1,-1.400168056059707,-1
2022-12-13,37.65000152587891,38.04999923706055,35.88000106811523,36.29999923706055,36.29999923706055,5905600.0,0.2485505519564534,1.115698481763481,1.999942858561654,2.472597573314934,3.109738630426816,35.51799926757813,35.43099975585938,36.20866635640462,35.31983318328857,39.34650001525879,35.77868303763086,35.69102966223809,35.95977600114757,37.03425865216686,39.23664499672707,35.72302700837525,35.90305252659299,-0.1800255182177395,-0.1717763250408194,-1.294758721443759,1.294758721443759,-1.294758721443759,1.294758721443759,-1.294758721443759,-1.294758721443759,1.294758721443759,1.294758721443759,1.294758721443759,1.189998626708984,1.302499580383299,38.04999923706055,33.35179931640626,33.61799926757813,33.88419921875001,0.0,1.0024554630780456,1.0024558937139747,0.8088428461411103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485505519564534,1,-0.2485505519564534,-1,0.2485505519564534,-1,-0.2485505519564534,-1
2022-12-14,36.16999816894531,36.77000045776367,35.58000183105469,35.83000183105469,35.83000183105469,3861100.0,-1.294758721443759,1.652918487622086,1.920850096218827,2.48052440250671,3.090124490125735,35.85599975585937,35.33899993896485,36.2129997253418,35.32466653188069,39.23640003204346,35.79578930210548,35.71629732929565,35.9514034740448,36.99477482196646,39.16918671621871,35.73948467340286,35.89764136396052,-0.1581566905576608,-0.1690523981441877,-10.10327256931504,10.10327256931504,-10.10327256931504,10.10327256931504,-10.10327256931504,-10.10327256931504,10.10327256931504,10.10327256931504,-10.10327256931504,1.710002899169915,1.256499671936033,36.77000045776367,35.18450016021729,35.44500007629395,35.70549999237061,0.0,1.0146297240382425,1.0022256498784556,0.7743725860054831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294758721443759,-1,1.294758721443759,-1,1.294758721443759,-1,1.294758721443759,1
2022-12-15,33.7599983215332,33.83000183105469,32.11999893188477,32.20999908447266,32.20999908447266,10832000.0,-10.10327256931504,4.836405865444891,3.647294998787331,2.876196199414916,3.346606669424756,35.25199966430664,34.97599983215332,36.13399963378906,35.28183320363362,39.08900001525879,34.60052589622787,35.07878855750965,35.71002254568531,36.83789692893387,39.03138102054057,35.19648689049052,35.62448267659104,-0.4279957861005244,-0.220841075735455,-0.8382445144036024,0.8382445144036024,-0.8382445144036024,0.8382445144036024,-0.8382445144036024,0.8382445144036024,0.8382445144036024,0.8382445144036024,0.8382445144036024,0.8900012969970739,1.233499622344969,33.83000183105469,34.0057011795044,34.2570011138916,34.50830104827881,0.0,1.007891120582051,0.9863660439556602,1.2680967312067495,1.0,0.0,0.0,0.9872265458106996,0.9872265458106996,0.011371916,0.011371916,10.10327256931504,-1,10.10327256931504,-1,10.10327256931504,1,-10.10327256931504,1
