Date_ORCL_L01d,Open_ORCL_L01d,High_ORCL_L01d,Low_ORCL_L01d,Close_ORCL_L01d,Adj Close_ORCL_L01d,Volume_ORCL_L01d,Daily_Return_ORCL_L01d,Vol5_ORCL_L01d,Vol10_ORCL_L01d,Vol20_ORCL_L01d,Vol60_ORCL_L01d,SMA5_ORCL_L01d,SMA10_ORCL_L01d,SMA30_ORCL_L01d,SMA60_ORCL_L01d,SMA100_ORCL_L01d,EMA5_ORCL_L01d,EMA10_ORCL_L01d,EMA30_ORCL_L01d,EMA60_ORCL_L01d,EMA100_ORCL_L01d,Short12_ORCL_L01d,Long26_ORCL_L01d,MACD_ORCL_L01d,SIGNAL9_ORCL_L01d,Ret5/10_ORCL_L01d,Ret10/30_ORCL_L01d,Ret30/60_ORCL_L01d,Ret30/100_ORCL_L01d,Emaret5/10_ORCL_L01d,Emaret10/30_ORCL_L01d,Emaret30/60_ORCL_L01d,Emaret30/100_ORCL_L01d,RetMACD_ORCL_L01d,DayRange_ORCL_L01d,average20r_ORCL_L01d,PRVHI_ORCL_L01d,HitLevel_ORCL_L01d,hitlevel_2_ORCL_L01d,hitlevel_1.8_ORCL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-03-27,88.62000274658203,90.5,88.55000305175781,90.13999938964844,90.13999938964844,8170100.0,2.420176345548715,0.9949449773873008,1.323666739002591,1.553034231301119,1.339918085210582,88.28200073242188,86.5990005493164,87.26599985758463,87.26716651916504,84.2466999053955,88.32901754451305,87.51673642079118,87.0811391367978,85.98098028001873,83.98310885524668,87.3771844089865,87.13379480251496,0.2433896064715384,-0.165813610378578,-0.3217227839926601,0.3217227839926601,0.3217227839926601,-0.3217227839926601,0.3217227839926601,-0.3217227839926601,-0.3217227839926601,-0.3217227839926601,-0.3217227839926601,1.399993896484375,1.896998977661133,90.5,84.36930473327637,84.7430046081543,85.11670448303222,0.0,1.0194344065454548,1.0092814375505998,0.852310085846359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.420176345548715,1,-2.420176345548715,1,-2.420176345548715,1,-2.420176345548715,1
2023-03-28,90.22000122070312,90.87999725341795,89.4800033569336,89.8499984741211,89.8499984741211,6378900.0,-0.3217227839926601,1.10007106631025,1.314170469267142,1.546392080917494,1.333251594425543,88.73600006103516,87.12800064086915,87.2803332010905,87.40799980163574,84.3740998840332,88.83601118771574,87.94096588503298,87.25977522307673,86.10783333556306,84.0992848873036,87.75761734208413,87.33499507448578,0.4226222675983564,-0.0481264347831911,0.8569886316500236,-0.8569886316500236,-0.8569886316500236,0.8569886316500236,-0.8569886316500236,0.8569886316500236,0.8569886316500236,0.8569886316500236,0.8569886316500236,0.850006103515625,1.878499221801758,90.87999725341795,86.32660224914551,86.70600204467773,87.08540184020995,1.0,1.0184555987551462,1.0101777970445864,0.8498300563511862,0.0,0.0,2.0,0.1275352537631988,0.0692191148815994,0.8477500677108765,0.8295194804668427,-0.3217227839926601,1,-0.3217227839926601,-1,-0.3217227839926601,1,-0.3217227839926601,1
2023-03-29,90.12999725341795,90.66000366210938,89.80999755859375,90.62000274658205,90.62000274658205,5233600.0,0.8569886316500236,1.104993315747854,0.9822795481572044,1.519432331017279,1.33581925592351,89.28000030517578,87.89200057983399,87.33133341471354,87.55599988301596,84.5290998840332,89.43067504067118,88.42806349622371,87.47656409556095,86.2557733162522,84.2284080132299,88.1979843273915,87.57832897612253,0.6196553512689604,0.0854299224272392,-0.1213866773533192,-0.1213866773533192,0.1213866773533192,-0.1213866773533192,0.1213866773533192,-0.1213866773533192,-0.1213866773533192,-0.1213866773533192,-0.1213866773533192,1.470001220703125,1.881499481201172,90.66000366210938,86.7472989654541,87.12299880981445,87.4986986541748,0.0,1.015792105267658,1.0113381601361233,0.6464779826684061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569886316500236,1,-0.8569886316500236,1,0.8569886316500236,1,0.8569886316500236,1
2023-03-30,90.8499984741211,91.18000030517578,89.70999908447266,90.51000213623048,90.51000213623048,5640700.0,-0.1213866773533192,1.102433592118785,0.9063234857479489,1.517301513888488,1.303446418594746,89.8260009765625,88.46100082397462,87.40366694132487,87.6691665649414,84.68389991760255,89.79045073919094,88.80659779440676,87.67226977560415,86.39525622838264,84.35279601566556,88.55367937490519,87.79548995094534,0.7581894239598483,0.219981822733761,2.662684759511392,2.662684759511392,-2.662684759511392,2.662684759511392,-2.662684759511392,2.662684759511392,2.662684759511392,2.662684759511392,2.662684759511392,2.589996337890625,1.90049934387207,91.18000030517578,86.5207048034668,86.89700469970703,87.27330459594727,1.0,1.0154305302887545,1.0110786019194415,0.5973258956456546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1213866773533192,1,-0.1213866773533192,-1,-0.1213866773533192,1,-0.1213866773533192,1
2023-03-31,90.55999755859376,93.0,90.41000366210938,92.91999816894533,92.91999816894533,10476300.0,2.662684759511392,1.392568017286943,1.102781788539525,1.520761967557755,1.340175361781185,90.80800018310546,89.2270004272461,87.57700017293294,87.8098331451416,84.85309989929199,90.83363321577572,89.55448877159559,88.01083289775521,86.60918219364699,84.52244358305724,89.22542072783445,88.17508315227867,1.050337575555773,0.3860529732981633,1.076194597186517,1.076194597186517,-1.076194597186517,1.076194597186517,-1.076194597186517,1.076194597186517,1.076194597186517,1.076194597186517,1.076194597186517,1.910003662109375,1.919999694824219,93.0,86.99890174865723,87.37900161743164,87.75910148620605,1.0,1.017718849096003,1.0142834207612141,0.7251508204867333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.662684759511392,1,-2.662684759511392,1,2.662684759511392,1,2.662684759511392,1
2023-04-03,92.37999725341795,94.0,92.08999633789062,93.91999816894533,93.91999816894533,8410900.0,1.076194597186517,1.188662489185476,1.034906936995201,1.531429423874363,1.344356250177405,91.56399993896484,89.92300033569336,87.79833348592122,87.96999982198079,85.02489990234375,91.86242153349892,90.3482177529319,88.39206936686425,86.848881078083,84.7085337728768,89.94766341108227,88.6006324127725,1.347030998309776,0.578248578300486,0.0851808268892621,0.0851808268892621,-0.0851808268892621,0.0851808268892621,-0.0851808268892621,0.0851808268892621,0.0851808268892621,0.0851808268892621,0.0851808268892621,1.089996337890625,1.872999572753906,94.0,88.77600067138673,89.16000061035156,89.54400054931641,1.0,1.0182489418407463,1.0167596419522937,0.6757784073241784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.076194597186517,1,1.076194597186517,1,1.076194597186517,1,1.076194597186517,1
2023-04-04,93.8499984741211,94.0199966430664,92.93000030517578,94.0,94.0,6651500.0,0.0851808268892621,1.100727167683156,1.058050926791741,1.47425469110894,1.331547909762936,92.39400024414064,90.56500015258788,88.05833358764649,88.10899976094564,85.20849990844727,92.57494768899927,91.01217816148971,88.75387134319558,87.08334399355567,84.89252320311687,90.57109980937732,89.00058556738195,1.570514241995369,0.7767017110394626,0.946807861328125,0.946807861328125,-0.946807861328125,0.946807861328125,-0.946807861328125,0.946807861328125,0.946807861328125,0.946807861328125,0.946807861328125,1.629997253417969,1.907499694824219,94.0199966430664,89.8794009399414,90.2540008544922,90.62860076904298,1.0,1.020195440716294,1.0171709935865574,0.7176853044271958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851808268892621,1,0.0851808268892621,1,0.0851808268892621,1,0.0851808268892621,1
2023-04-05,93.62000274658205,95.11000061035156,93.4800033569336,94.88999938964844,94.88999938964844,7478800.0,0.946807861328125,1.100339171240809,1.052671595879336,1.480146069780524,1.332118798260188,93.24799957275393,91.26399993896484,88.34400024414063,88.25016644795735,85.40079986572266,93.34663158921568,91.71723656660949,89.149750571999,87.33929990818166,85.09049302859273,91.2355458986498,89.43683844310539,1.798707455544402,0.9811028599404508,1.085466103827626,1.085466103827626,1.085466103827626,1.085466103827626,-1.085466103827626,1.085466103827626,1.085466103827626,1.085466103827626,1.085466103827626,2.090003967285156,1.856499862670898,95.11000061035156,89.82349731445312,90.20499725341796,90.5864971923828,1.0,1.0217391264366664,1.0177654177513606,0.7111943999117777,0.0,1.0,2.0,0.0105489799752831,0.0053962746584277,0.9813822507858276,0.5381510515386859,0.946807861328125,-1,0.946807861328125,1,0.946807861328125,1,0.946807861328125,1
2023-04-06,94.33000183105467,96.08000183105467,93.98999786376952,95.91999816894533,95.91999816894533,9146200.0,1.085466103827626,0.931489743542863,1.005210495108585,1.394096944247621,1.337364922380955,94.32999877929689,92.07799987792968,88.58866678873697,88.40716641743978,85.58829986572266,94.20442044912556,92.48137503976145,89.58654073954392,87.62063427738703,85.30493867493635,91.95623086331064,89.91707249687131,2.039158366439324,1.192713961240225,-2.25187247075465,-2.25187247075465,-2.25187247075465,-2.25187247075465,2.25187247075465,-2.25187247075465,-2.25187247075465,-2.25187247075465,-2.25187247075465,1.55999755859375,1.815999603271484,96.08000183105467,91.0257009124756,91.39700088500976,91.76830085754396,0.0,1.0244575132426066,1.0186312693623263,0.7210477716462439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.085466103827626,1,1.085466103827626,1,1.085466103827626,1,1.085466103827626,1
2023-04-10,94.68000030517578,95.11000061035156,93.5500030517578,93.76000213623048,93.76000213623048,8681500.0,-2.25187247075465,1.425979772368979,1.412854678937586,1.268615177379296,1.340579844542077,94.49799957275393,92.65299987792967,88.75866673787435,88.49316647847493,85.74849990844727,94.05628101149388,92.7138526936649,89.8557963135237,87.8219250268573,85.4723656741699,92.23373413606754,90.20173395163866,2.032000184428881,1.360571205877957,0.223975127653617,0.223975127653617,0.223975127653617,0.223975127653617,-0.223975127653617,0.223975127653617,0.223975127653617,0.223975127653617,0.223975127653617,0.9300003051757812,1.687999725341797,95.11000061035156,92.08480270385742,92.44800262451172,92.811202545166,1.0,1.0199130054855756,1.014479263657228,1.1136983887078034,0.0,0.0,1.0,0.071008764,0.071008764,0.9169679284095764,0.9169679284095764,-2.25187247075465,1,-2.25187247075465,1,-2.25187247075465,1,-2.25187247075465,1
2023-04-11,93.45999908447266,94.12999725341795,93.1999969482422,93.97000122070312,93.97000122070312,8196000.0,0.223975127653617,1.341773820090297,1.2694733067947,1.265665590494129,1.340608839962932,94.50800018310548,93.03600006103515,88.95900014241536,88.57966651916504,85.90289993286133,94.02752108123028,92.94224333494458,90.12122888818044,88.02350129550798,85.64063568499233,92.5008521490884,90.48086486045824,2.019987288630148,1.492454422428395,-0.0744915333775654,-0.0744915333775654,-0.0744915333775654,-0.0744915333775654,0.0744915333775654,-0.0744915333775654,-0.0744915333775654,-0.0744915333775654,-0.0744915333775654,1.720001220703125,1.648999786376953,94.12999725341795,91.3964012145996,91.73400115966795,92.07160110473632,0.0,1.0158218337106566,1.0116769050040526,1.0030084694797496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223975127653617,1,0.223975127653617,1,0.223975127653617,1,0.223975127653617,1
2023-04-12,94.37999725341795,95.31999969482422,93.5999984741211,93.9000015258789,93.9000015258789,8040300.0,-0.0744915333775654,1.341672653776672,1.255663913934148,1.253915753647932,1.339914317707945,94.48800048828124,93.44100036621094,89.17566680908203,88.65799992879232,86.05009994506835,93.98501456277984,93.11638118784172,90.36502067125777,88.21617343420867,85.80418748382178,92.71610589936388,90.734134243082,1.981971656281857,1.590357869199087,1.757190094852304,1.757190094852304,1.757190094852304,1.757190094852304,-1.757190094852304,1.757190094852304,1.757190094852304,1.757190094852304,1.757190094852304,1.80999755859375,1.676999664306641,95.31999969482422,90.50219772338868,90.83199768066406,91.16179763793946,1.0,1.0112049327165478,1.0093284700700067,1.0013941608765422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0744915333775654,1,-0.0744915333775654,1,-0.0744915333775654,1,-0.0744915333775654,1
2023-04-13,94.18000030517578,95.75,93.94000244140624,95.5500030517578,95.5500030517578,6240200.0,1.757190094852304,1.523400638476054,1.318845397120322,1.145940058884255,1.352992955552158,94.62000122070312,93.93400039672852,89.4826670328776,88.77383333841959,86.20669998168945,94.50667739243916,93.55885789037193,90.6995356635481,88.45662686429225,85.9971739307116,93.15209007665524,91.09086526594687,2.061224810708353,1.684531257500941,0.1674474386234992,0.1674474386234992,0.1674474386234992,0.1674474386234992,-0.1674474386234992,0.1674474386234992,0.1674474386234992,0.1674474386234992,0.1674474386234992,1.30999755859375,1.590999603271484,95.75,91.6306004333496,91.96600036621092,92.30140029907228,1.0,1.0073030087197106,1.0101307297185889,1.15088515048895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757190094852304,1,1.757190094852304,1,1.757190094852304,1,1.757190094852304,1
2023-04-14,95.5,95.98999786376952,94.68000030517578,95.70999908447266,95.70999908447266,6485100.0,0.1674474386234992,1.434928572878787,1.305875244106318,1.09493111128854,1.31981840222014,94.5780014038086,94.45400009155271,89.77400029500326,88.9238333384196,86.37180000305176,94.907784623117,93.94997447111749,91.02279136812388,88.69444234692111,86.18950710207321,93.54561453939638,91.43302332657842,2.112591212817961,1.770143248564345,-0.125381619193328,-0.125381619193328,-0.125381619193328,-0.125381619193328,0.125381619193328,-0.125381619193328,-0.125381619193328,-0.125381619193328,-0.125381619193328,0.6800003051757812,1.556499481201172,95.98999786376952,92.24980087280274,92.56800079345705,92.88620071411133,0.0,1.001312822242951,1.0101948952875337,1.1926551640034542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674474386234992,-1,0.1674474386234992,1,0.1674474386234992,1,0.1674474386234992,1
2023-04-17,95.63999938964844,95.98999786376952,95.30999755859376,95.58999633789062,95.58999633789062,4772400.0,-0.125381619193328,0.7790495710301703,1.088461888634779,1.107206054244992,1.313079488760193,94.94400024414062,94.72099990844728,89.98533350626627,89.08466657002766,86.53039993286133,95.13518852804155,94.24816026507624,91.31744975327014,88.92052608432995,86.37565540377257,93.8601348160878,91.7409472533423,2.119187562745509,1.839952111400578,0.9206035323004584,0.9206035323004584,0.9206035323004584,0.9206035323004584,-0.9206035323004584,0.9206035323004584,0.9206035323004584,0.9206035323004584,0.9206035323004584,0.970001220703125,1.491999435424805,95.98999786376952,92.56569900512696,92.8769989013672,93.18829879760742,1.0,1.002354286123551,1.0094116241682651,0.9830707522431362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125381619193328,1,-0.125381619193328,1,-0.125381619193328,1,-0.125381619193328,1
2023-04-18,96.0,96.73999786376952,95.7699966430664,96.47000122070312,96.47000122070312,7219400.0,0.9206035323004584,0.8038877094417288,1.077011629340263,1.060037181956094,1.304938111033065,95.44400024414062,94.97600021362304,90.2096669514974,89.23833325703939,86.69689994812012,95.58012609226208,94.65213134791748,91.6498724285884,89.168049859293,86.5755434397514,94.26165272449016,92.09124754722087,2.170405177269274,1.906042724574317,-0.68415430056793,-0.68415430056793,-0.68415430056793,-0.68415430056793,0.68415430056793,-0.68415430056793,-0.68415430056793,-0.68415430056793,-0.68415430056793,0.8800048828125,1.476499938964844,96.73999786376952,92.70759910583496,93.00599899291991,93.30439888000488,0.0,1.004927560957136,1.0098042667516225,1.016013067912246,0.0,2.0,0.0,0.0328320115804672,0.0328320115804672,0.1278035640716552,0.1278035640716552,0.9206035323004584,1,0.9206035323004584,1,0.9206035323004584,1,0.9206035323004584,1
2023-04-19,95.58999633789062,96.47000122070312,95.58999633789062,95.80999755859376,95.80999755859376,4766200.0,-0.68415430056793,0.951082949451235,1.118631354126035,1.092574354764379,1.287933538231654,95.8259994506836,95.15699996948244,90.45800018310548,89.35233319600424,86.83379989624024,95.65674991437264,94.86265247713132,91.91826759826618,89.38581863631926,86.75840391735224,94.49985962204455,92.36671051102628,2.133149111018284,1.951464001863111,-1.022853306033887,-1.022853306033887,-1.022853306033887,-1.022853306033887,1.022853306033887,-1.022853306033887,-1.022853306033887,-1.022853306033887,-1.022853306033887,1.550003051757812,1.468000030517578,96.47000122070312,93.49169799804687,93.78699798583985,94.08229797363282,0.0,1.0070304810094444,1.008371022910547,1.023849177173187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68415430056793,1,-0.68415430056793,-1,-0.68415430056793,1,-0.68415430056793,1
2023-04-20,96.0,96.1500015258789,94.5999984741211,94.83000183105467,94.83000183105467,5815500.0,-1.022853306033887,0.7574229604280395,1.144948400444258,1.141613347923743,1.293198523875584,95.68199920654295,95.15100021362304,90.66933364868164,89.43783327738444,86.95649993896484,95.38116721993332,94.85671599602648,92.1061214197364,89.56431644598271,86.91823753940575,94.55065073112304,92.5491765347321,2.001474196390944,1.961466040768677,0.3374456275919063,0.3374456275919063,0.3374456275919063,0.3374456275919063,-0.3374456275919063,0.3374456275919063,0.3374456275919063,0.3374456275919063,0.3374456275919063,1.049995422363281,1.420499801635742,96.1500015258789,93.24040115356443,93.53400115966797,93.82760116577148,1.0,1.005580592865317,1.0055288781442613,1.0029213503210879,0.0,0.0,3.0,0.030975703,0.014502019209728,0.99386543,0.7575127282548523,-1.022853306033887,-1,1.022853306033887,-1,-1.022853306033887,-1,-1.022853306033887,-1
2023-04-21,95.01000213623048,95.30999755859376,94.26000213623048,95.1500015258789,95.1500015258789,7335800.0,0.3374456275919063,0.7786885860352523,1.089201132056338,1.135089486409656,1.293362625438704,95.56999969482422,95.0740005493164,90.94533360799154,89.52966664632162,87.0807999420166,95.30411198858188,94.91004063781784,92.30250078142302,89.747453661717,87.08124276686067,94.64285854570088,92.74183023778,1.901028307920868,1.949378494199116,0.3047828805851036,0.3047828805851036,0.3047828805851036,0.3047828805851036,-0.3047828805851036,0.3047828805851036,0.3047828805851036,0.3047828805851036,-0.3047828805851036,1.110000610351562,1.427499771118164,95.30999755859376,93.02490196228028,93.30900192260742,93.59310188293458,1.0,1.00521697985403,1.0041520512278341,0.9595729192255449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3374456275919063,1,-0.3374456275919063,1,-0.3374456275919063,1,-0.3374456275919063,-1
2023-04-24,95.33999633789062,96.08000183105467,94.97000122070312,95.44000244140624,95.44000244140624,4901700.0,0.3047828805851036,0.8006890303731095,0.7767534987878123,1.134836301941609,1.293544972658279,95.54000091552734,95.24200057983398,91.32433369954428,89.62316665649413,87.22129997253418,95.34940880619,95.00639732937935,92.50492024335745,89.93409460531336,87.24676276041602,94.76549606811707,92.94169484545604,1.823801222661061,1.924263039891505,-1.445939697727617,-1.445939697727617,-1.445939697727617,-1.445939697727617,1.445939697727617,-1.445939697727617,-1.445939697727617,-1.445939697727617,1.445939697727617,1.680000305175781,1.413999938964844,96.08000183105467,92.16949806213378,92.45499801635742,92.74049797058106,0.0,1.0031288752218468,1.0036104039986007,0.68446303441197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047828805851036,1,0.3047828805851036,-1,0.3047828805851036,1,-0.3047828805851036,-1
2023-04-25,95.13999938964844,95.6999969482422,94.0199966430664,94.05999755859376,94.05999755859376,5768800.0,-1.445939697727617,0.7986015876710227,0.9306224199325596,1.103635891460848,1.302187368013564,95.05800018310546,95.25100021362304,91.62866694132488,89.70766665140788,87.3533999633789,94.91960505699126,94.83432464378195,92.60524781208235,90.06937011197829,87.38167830097399,94.65695783588274,93.02453208346624,1.632425752416509,1.865895582396506,0.3721013004524752,-0.3721013004524752,-0.3721013004524752,-0.3721013004524752,0.3721013004524752,-0.3721013004524752,-0.3721013004524752,-0.3721013004524752,0.3721013004524752,1.470001220703125,1.417500305175781,95.6999969482422,92.96920196533203,93.252001953125,93.53480194091796,0.0,0.9979737742377011,1.0008992568200348,0.8432331959598778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.445939697727617,1,1.445939697727617,-1,-1.445939697727617,1,1.445939697727617,-1
2023-04-26,93.75,94.80999755859376,93.33999633789062,93.70999908447266,93.70999908447266,6395500.0,-0.3721013004524752,0.7929952352116597,0.938473382485882,1.104991280427649,1.278609406232182,94.63800048828124,95.23199996948242,91.9336669921875,89.8136666615804,87.46019996643066,94.51640306615172,94.62990181481663,92.67652208772046,90.18873499632237,87.50699158381555,94.51127187412736,93.07530741687413,1.435964457253235,1.779909357367852,-1.419274190639772,1.419274190639772,1.419274190639772,1.419274190639772,-1.419274190639772,-1.419274190639772,1.419274190639772,1.419274190639772,-1.419274190639772,1.799995422363281,1.464999771118164,94.80999755859376,92.58149627685548,92.86499633789064,93.1484963989258,1.0,0.993762606252189,0.9988006037574992,0.849303880590513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3721013004524752,1,0.3721013004524752,-1,-0.3721013004524752,1,0.3721013004524752,-1
2023-04-27,94.30999755859376,95.08999633789062,93.29000091552734,95.04000091552734,95.04000091552734,5615700.0,1.419274190639772,1.053381181175944,0.8711920754260887,1.129040874099905,1.281006258756276,94.68000030517578,95.18099975585938,92.33566691080728,89.92333335876465,87.56949996948242,94.69093568261027,94.70446528767312,92.82900459274026,90.34779289531268,87.65616008543361,94.5926148035735,93.2208402686262,1.371774534947306,1.698282392883743,0.3367000123544172,-0.3367000123544172,-0.3367000123544172,-0.3367000123544172,0.3367000123544172,0.3367000123544172,-0.3367000123544172,-0.3367000123544172,0.3367000123544172,1.160003662109375,1.449499893188477,95.08999633789062,91.5869980621338,91.87999801635742,92.17299797058104,0.0,0.9947363501962717,0.9998571386785011,0.7716213782965309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419274190639772,1,-1.419274190639772,-1,1.419274190639772,1,-1.419274190639772,1
2023-04-28,94.2699966430664,95.4000015258789,94.23999786376952,94.72000122070312,94.72000122070312,8498500.0,-0.3367000123544172,1.050321615861137,0.871791855340208,1.133729540058778,1.263365328348185,94.59400024414064,95.08199996948242,92.66566696166991,90.0011666615804,87.68319999694825,94.7006241953079,94.70729000276948,92.95100437518948,90.49114398794843,87.79603812771617,94.61221271390112,93.3318892280393,1.280323485861828,1.61469061147936,-0.1583630953819289,0.1583630953819289,0.1583630953819289,0.1583630953819289,-0.1583630953819289,-0.1583630953819289,0.1583630953819289,0.1583630953819289,-0.1583630953819289,1.030006408691406,1.371500396728516,95.4000015258789,91.90109657287596,92.19099655151368,92.48089653015136,1.0,0.9948675908636923,0.9999296167437439,0.768959283970858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3367000123544172,1,0.3367000123544172,-1,-0.3367000123544172,1,-0.3367000123544172,1
2023-05-01,94.8000030517578,95.7300033569336,94.6999969482422,94.87000274658205,94.87000274658205,5459800.0,0.1583630953819289,1.03867418399712,0.8755017998890198,0.9790846309552724,1.258604672570585,94.48000030517578,95.01000061035155,92.9860003153483,90.09266675313314,87.8376000213623,94.75708371239928,94.73687413800812,93.07481072173096,90.63471312757576,87.93611663502044,94.65187271892896,93.44582356274616,1.206049156182786,1.532962320420045,0.0737848559056152,-0.0737848559056152,-0.0737848559056152,-0.0737848559056152,0.0737848559056152,-0.0737848559056152,-0.0737848559056152,-0.0737848559056152,0.0737848559056152,1.389999389648438,1.345500183105469,95.7300033569336,92.38270065307616,92.65700073242188,92.93130081176758,0.0,0.994421636651184,1.0002133232131105,0.8942044152350864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583630953819289,1,-0.1583630953819289,1,0.1583630953819289,1,0.1583630953819289,1
2023-05-02,94.93000030517578,95.23999786376952,93.8499984741211,94.8000030517578,94.8000030517578,5995100.0,-0.0737848559056152,0.7365913594808026,0.8037507061579494,0.9526724777470872,1.258636719122562,94.6280014038086,94.84300079345704,93.24733378092448,90.17900009155274,87.99650001525879,94.77139015885211,94.74835212232624,93.18611345270044,90.77128001033584,88.07203517792613,94.67466200090264,93.5461331545248,1.128528846377819,1.4520756256116,0.0211015525495455,-0.0211015525495455,-0.0211015525495455,-0.0211015525495455,0.0211015525495455,-0.0211015525495455,-0.0211015525495455,-0.0211015525495455,0.0211015525495455,0.8799972534179688,1.335000228881836,95.23999786376952,92.76990295410155,93.03900299072264,93.30810302734376,0.0,0.9977331022020628,1.0002431497330542,0.8436799896420718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0737848559056152,1,-0.0737848559056152,-1,-0.0737848559056152,1,-0.0737848559056152,-1
2023-05-03,95.06999969482422,95.41999816894533,94.54000091552734,94.77999877929688,94.77999877929688,6744800.0,-0.0211015525495455,0.6884743931085806,0.7838697940731273,0.9527679831750204,1.24683090088032,94.84200134277344,94.74000091552736,93.48733367919922,90.2831667582194,88.15650001525879,94.77425969900038,94.75410605995728,93.28894476409376,90.90271341259684,88.20486614032951,94.69086765911712,93.63753060821163,1.053337050905483,1.372327910670377,0.2004668114088992,0.2004668114088992,0.2004668114088992,0.2004668114088992,-0.2004668114088992,0.2004668114088992,0.2004668114088992,0.2004668114088992,-0.2004668114088992,0.7099990844726562,1.28900032043457,95.41999816894533,92.3029973602295,92.56999740600584,92.83699745178222,1.0,1.0010766352782394,1.000212694097186,0.8227289412695692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0211015525495455,1,0.0211015525495455,-1,-0.0211015525495455,1,0.0211015525495455,-1
2023-05-04,94.9800033569336,95.12000274658205,94.41000366210938,94.97000122070312,94.97000122070312,5038200.0,0.2004668114088992,0.2141631908086934,0.7173957947201914,0.9299575380304194,1.239732940196337,94.8280014038086,94.7540008544922,93.72300033569336,90.40366681416828,88.30550003051758,94.8395068729013,94.79335972554742,93.39740001935888,91.03606711122328,88.33882921122799,94.73381128397652,93.73623213506286,0.997579148913644,1.29737815831903,2.105928160780109,2.105928160780109,2.105928160780109,2.105928160780109,-2.105928160780109,2.105928160780109,2.105928160780109,2.105928160780109,-2.105928160780109,2.479995727539062,1.308499908447266,95.12000274658205,92.58419746398926,92.84199752807618,93.09979759216309,1.0,1.0007809754590735,1.0004868183540228,0.7714285495653728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004668114088992,1,-0.2004668114088992,-1,0.2004668114088992,1,-0.2004668114088992,-1
2023-05-05,95.0,97.30999755859376,94.83000183105467,96.97000122070312,96.97000122070312,8062700.0,2.105928160780109,0.9196236152860404,0.976378997915533,1.016164736184208,1.252646319587023,95.2780014038086,94.9360008239746,94.0293337504069,90.57500012715656,88.4766000366211,95.54967165550192,95.18911272466664,93.6278904194456,91.23062232792752,88.50974350844533,95.07784050501138,93.97577058585104,1.102069919160343,1.258316510487293,-0.1856247322984989,-0.1856247322984989,-0.1856247322984989,-0.1856247322984989,0.1856247322984989,-0.1856247322984989,-0.1856247322984989,-0.1856247322984989,0.1856247322984989,0.839996337890625,1.272499847412109,97.30999755859376,92.24130294799804,92.5030029296875,92.76470291137696,0.0,1.0036024329744848,1.0037878169100933,0.9608471571075432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105928160780109,1,-2.105928160780109,1,2.105928160780109,1,-2.105928160780109,-1
2023-05-08,97.08000183105467,97.27999877929688,96.44000244140624,96.79000091552734,96.79000091552734,5314800.0,-0.1856247322984989,0.9610704088242978,0.9824886760173678,0.8621881304751907,1.253230047549124,95.66200103759766,95.07100067138671,94.32200037638346,90.74400011698404,88.6317000579834,95.96311474217704,95.48018330482311,93.83189754822509,91.41289703571768,88.67370900165487,95.34124979893691,94.184232091753,1.157017707183925,1.238056749826619,-0.671558549158595,-0.671558549158595,-0.671558549158595,-0.671558549158595,0.671558549158595,-0.671558549158595,-0.671558549158595,-0.671558549158595,0.671558549158595,0.7900009155273438,1.265499877929688,97.27999877929688,94.51049789428713,94.76499786376954,95.01949783325196,0.0,1.006216410493603,1.0050579232322183,1.1395293454989621,1.0,0.0,1.0,0.6474937796592712,0.3246788333296356,0.9867618083953856,0.6621797978878021,-0.1856247322984989,1,-0.1856247322984989,-1,-0.1856247322984989,1,0.1856247322984989,1
