Date_TER_L01d,Open_TER_L01d,High_TER_L01d,Low_TER_L01d,Close_TER_L01d,Adj Close_TER_L01d,Volume_TER_L01d,Daily_Return_TER_L01d,Vol5_TER_L01d,Vol10_TER_L01d,Vol20_TER_L01d,Vol60_TER_L01d,SMA5_TER_L01d,SMA10_TER_L01d,SMA30_TER_L01d,SMA60_TER_L01d,SMA100_TER_L01d,EMA5_TER_L01d,EMA10_TER_L01d,EMA30_TER_L01d,EMA60_TER_L01d,EMA100_TER_L01d,Short12_TER_L01d,Long26_TER_L01d,MACD_TER_L01d,SIGNAL9_TER_L01d,Ret5/10_TER_L01d,Ret10/30_TER_L01d,Ret30/60_TER_L01d,Ret30/100_TER_L01d,Emaret5/10_TER_L01d,Emaret10/30_TER_L01d,Emaret30/60_TER_L01d,Emaret30/100_TER_L01d,RetMACD_TER_L01d,DayRange_TER_L01d,average20r_TER_L01d,PRVHI_TER_L01d,HitLevel_TER_L01d,hitlevel_2_TER_L01d,hitlevel_1.8_TER_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,88.01000213623047,89.51000213623047,87.19000244140625,89.0199966430664,89.0199966430664,3091200.0,0.564844124448082,3.511840674814958,3.035480518211633,2.59347967461936,3.11425474017233,92.55799865722656,92.5129997253418,91.7313331604004,84.7099998474121,87.58119979858398,91.24986731852134,91.98199192743864,90.42201550245652,88.7039405194916,89.88464468851966,92.01828876817962,90.86638660721653,1.15190216096309,1.897869854590531,-0.6964672439535418,-0.6964672439535418,-0.6964672439535418,0.6964672439535418,0.6964672439535418,0.6964672439535418,-0.6964672439535418,-0.6964672439535418,0.6964672439535418,2.949996948242188,3.004999160766602,89.51000213623047,85.90670394897461,86.50700378417969,87.10730361938477,0.0,1.0004864065808952,0.9920405658371168,1.1704277260847031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564844124448082,1,0.564844124448082,-1,0.564844124448082,1,-0.564844124448082,1
2022-12-19,89.41999816894531,89.5,86.55000305175781,88.4000015258789,88.4000015258789,1323600.0,-0.6964672439535418,3.087961030209537,3.00986592152228,2.592333872424611,3.113966387951963,91.31999969482422,92.01399993896484,91.85399983723958,84.86349983215332,87.47569984436035,90.2999120543072,91.33072094533684,90.29156298783862,88.69397530658625,89.85524581401192,91.46162919244104,90.68369141600633,0.777937776434726,1.67388343895937,0.6900459274007887,-0.6900459274007887,-0.6900459274007887,0.6900459274007887,0.6900459274007887,0.6900459274007887,-0.6900459274007887,-0.6900459274007887,0.6900459274007887,3.1300048828125,3.101499176025391,89.5,82.89900398254395,83.50000381469727,84.10100364685059,0.0,0.9924576668267766,0.9887134484392541,1.1610641490045226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6964672439535418,1,0.6964672439535418,-1,-0.6964672439535418,1,-0.6964672439535418,1
2022-12-20,86.91999816894531,89.72000122070312,86.58999633789062,87.79000091552734,87.79000091552734,1314300.0,-0.6900459274007887,2.54546092856953,2.859853568267618,2.56357599649499,3.095773276018735,89.5759994506836,91.75400009155274,91.9289998372396,85.03983319600424,87.34469985961914,89.46327500804725,90.68695366718968,90.13017188639918,88.66433680196137,89.81434987542806,90.8967633036851,90.4693439715264,0.4274193321587063,1.424590617599238,-2.232599457834147,-2.232599457834147,2.232599457834147,-2.232599457834147,-2.232599457834147,-2.232599457834147,2.232599457834147,2.232599457834147,-2.232599457834147,1.699996948242188,3.067999267578125,89.72000122070312,82.67670181274414,83.29700164794922,83.91730148315429,1.0,0.9762626082928709,0.9865065634067587,1.1155719870125596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6900459274007887,1,0.6900459274007887,1,-0.6900459274007887,1,-0.6900459274007887,1
2022-12-21,88.66000366210938,90.0199966430664,88.31999969482422,89.75,89.75,1543600.0,2.232599457834147,3.076041364575362,2.941968849346808,2.573979262066067,3.102165115105443,88.69599914550781,91.59300003051756,92.03899993896484,85.22949981689453,87.23919982910157,89.55885000536483,90.51659845497338,90.10564466792182,88.69993231665116,89.81307562046909,90.72033818004124,90.41605923289482,0.3042789471464147,1.200528283508673,4.055709626349234,4.055709626349234,-4.055709626349234,4.055709626349234,4.055709626349234,4.055709626349234,-4.055709626349234,-4.055709626349234,4.055709626349234,3.860000610351562,3.114499282836914,90.0199966430664,82.97040283203125,83.58400268554688,84.1976025390625,0.0,0.9683709357260434,0.989419084831331,1.1429652494501317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.232599457834147,1,2.232599457834147,1,2.232599457834147,-1,2.232599457834147,-1
2022-12-22,87.61000061035156,87.61000061035156,83.75,86.11000061035156,86.11000061035156,2146800.0,-4.055709626349234,2.308386253503972,2.828267930291986,2.695667075739806,3.151323085583933,88.21399993896485,90.725,92.09699986775716,85.34883321126303,87.11089981079101,88.40923354036042,89.71539884686032,89.84786118033665,88.615016523002,89.73974740244695,90.01105547701205,90.09709192752123,-0.0860364505091979,0.9432153367050988,-0.5225838404977226,-0.5225838404977226,0.5225838404977226,-0.5225838404977226,-0.5225838404977226,-0.5225838404977226,-0.5225838404977226,0.5225838404977226,-0.5225838404977226,2.239997863769531,3.170499420166016,87.61000061035156,83.1680982208252,83.79099807739257,84.41389793395996,1.0,0.9723229533090643,0.9854410132119072,1.0491903676628127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.055709626349234,1,-4.055709626349234,-1,4.055709626349234,1,4.055709626349234,-1
2022-12-23,85.44999694824219,86.61000061035156,84.37000274658203,86.55999755859375,86.55999755859375,858600.0,0.5225838404977226,2.303452220706913,2.801134687449397,2.689585136742811,3.135115173132724,87.72200012207031,90.13999938964844,91.87133305867512,85.5053332010905,86.9622998046875,87.7928215464382,89.14168952172093,89.63574094667582,88.54763885203779,89.67678205900431,89.48012348956308,89.83508493723032,-0.354961447667236,0.6835799798306319,2.079477210179954,2.079477210179954,-2.079477210179954,2.079477210179954,2.079477210179954,2.079477210179954,2.079477210179954,-2.079477210179954,2.079477210179954,2.019996643066406,3.144499206542969,86.61000061035156,80.63490188598632,81.26900177001953,81.90310165405273,0.0,0.9731750689599428,0.984868270025844,1.0414746308576337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225838404977226,1,-0.5225838404977226,-1,0.5225838404977226,1,-0.5225838404977226,1
2022-12-27,85.62999725341797,86.02999877929688,84.01000213623047,84.76000213623047,84.76000213623047,1156000.0,-2.079477210179954,2.40799206299718,2.623385493572985,2.670441890479159,3.127564129618128,86.99400024414062,89.15699996948243,91.48633321126302,85.66549987792969,86.79279983520507,86.78188174303563,88.34501908799538,89.32117715245354,88.42345404168344,89.57942008033551,88.75395097366577,89.459152877897,-0.705201904231231,0.4058236030182593,0.6135019577101484,0.6135019577101484,-0.6135019577101484,0.6135019577101484,-0.6135019577101484,0.6135019577101484,0.6135019577101484,-0.6135019577101484,0.6135019577101484,2.090003967285156,3.148999404907227,86.02999877929688,79.69210235595703,80.32100219726563,80.94990203857422,0.0,0.9757394290287674,0.9823064462366259,0.9823787976536982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.079477210179954,1,2.079477210179954,-1,-2.079477210179954,1,-2.079477210179954,1
2022-12-28,84.01000213623047,85.4000015258789,83.30999755859375,84.23999786376953,84.23999786376953,990300.0,-0.6135019577101484,2.409220188844093,2.401263597937878,2.664051240283995,3.073884947766248,86.28399963378907,87.92999954223633,91.1563331604004,85.75799980163575,86.62769981384277,85.9345871166136,87.59865159268158,88.99335913382878,88.28629154404692,89.4736889473342,88.05949664906635,89.07254880277644,-1.013052153710092,0.1220484516725891,-3.85802478919314,-3.85802478919314,3.85802478919314,-3.85802478919314,3.85802478919314,-3.85802478919314,-3.85802478919314,3.85802478919314,-3.85802478919314,2.879997253417969,3.011999130249023,85.4000015258789,79.10220008850098,79.73199996948242,80.36179985046387,1.0,0.9812805650288144,0.981003537773554,0.9013578874263307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6135019577101484,1,0.6135019577101484,1,-0.6135019577101484,-1,-0.6135019577101484,-1
2022-12-29,86.05999755859375,88.12999725341797,85.25,87.48999786376953,87.48999786376953,1137300.0,3.85802478919314,2.965859028353605,2.858083258549751,2.579411751664546,3.075318701970309,85.83199920654297,87.2639991760254,90.85299987792968,85.85499979654948,86.50519981384278,86.45305736566559,87.57889636924301,88.89636808414754,88.26018355452962,89.43440793577845,87.97188145132839,88.95532280729444,-0.9834413559660504,-0.0990495098551387,0.1600175940870752,0.1600175940870752,-0.1600175940870752,0.1600175940870752,-0.1600175940870752,0.1600175940870752,0.1600175940870752,-0.1600175940870752,0.1600175940870752,2.110000610351562,2.907499313354492,88.12999725341797,78.77360343933105,79.37600326538086,79.97840309143066,0.0,0.9835900258640009,0.9871448596608166,1.108036844720651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85802478919314,1,3.85802478919314,1,-3.85802478919314,1,-3.85802478919314,1
2022-12-30,85.83999633789062,87.45999908447266,85.3499984741211,87.3499984741211,87.3499984741211,677400.0,-0.1600175940870752,2.203233152147747,2.172362216764109,2.569893700071872,3.075499567381967,86.07999877929687,87.14699935913086,90.7153330485026,85.9449998219808,86.45039978027344,86.75203773515076,87.53727857012993,88.79660230285552,88.23034142074573,89.39313250089415,87.87620714714265,88.83640989372603,-0.9602027465833772,-0.2712801572007865,1.625641893246295,1.625641893246295,-1.625641893246295,1.625641893246295,1.625641893246295,1.625641893246295,1.625641893246295,-1.625641893246295,1.625641893246295,3.610000610351562,2.947499465942383,87.45999908447266,81.73349876403809,82.31499862670898,82.89649848937988,0.0,0.9877563130379636,0.9910296407678464,0.8453120908087968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1600175940870752,1,-0.1600175940870752,-1,-0.1600175940870752,-1,-0.1600175940870752,1
2023-01-03,88.8499984741211,89.16000366210938,85.55000305175781,85.93000030517578,85.93000030517578,1033200.0,-1.625641893246295,2.35458331107405,2.206727851550677,2.582920605313041,3.08405001420476,85.95399932861328,86.8379997253418,90.49599965413412,86.01033312479655,86.31849975585938,86.47802525849244,87.24504615832008,88.6116602384891,88.1549204005631,89.3245556257314,87.57679070991698,88.62112029457415,-1.044329584657177,-0.4258900426920647,-1.733967017895827,-1.733967017895827,1.733967017895827,-1.733967017895827,-1.733967017895827,-1.733967017895827,-1.733967017895827,1.733967017895827,-1.733967017895827,2.129997253417969,2.946999359130859,89.16000366210938,80.97550025939941,81.56500015258788,82.15450004577636,1.0,0.9898201202293407,0.9912084303510396,0.8543537292673498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.625641893246295,1,1.625641893246295,-1,1.625641893246295,-1,-1.625641893246295,1
2023-01-04,87.23999786376953,87.87999725341797,85.75,87.41999816894531,87.41999816894531,2025400.0,1.733967017895827,2.173526259136778,2.29408686839151,2.613481463086649,2.993895263543871,86.48599853515626,86.73999938964843,90.31333287556966,86.17849973042806,86.19369972229003,86.7920162286434,87.27685561479738,88.53477881464757,88.13082458969039,89.28684161668613,87.55266878053672,88.53214828526832,-0.9794795047316,-0.5366079350999717,0.3431656699231667,0.3431656699231667,-0.3431656699231667,0.3431656699231667,0.3431656699231667,0.3431656699231667,0.3431656699231667,-0.3431656699231667,0.3431656699231667,2.470001220703125,2.873999404907226,87.87999725341797,82.67660507202149,83.26600494384766,83.85540481567382,0.0,0.9970716986825056,0.9944448114825097,0.877789607767901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733967017895827,1,-1.733967017895827,1,-1.733967017895827,-1,1.733967017895827,1
2023-01-05,86.83999633789062,88.41999816894531,85.94999694824219,87.12000274658203,87.12000274658203,998700.0,-0.3431656699231667,2.137660644067811,2.286577640128652,2.5221856762626,2.985364689490678,87.06199951171875,86.67299957275391,90.18066635131837,86.3619997660319,86.02149978637695,86.90134506795629,87.2483369114855,88.4435029392885,88.09768288991634,89.24393391628803,87.48610477531292,88.4275449120323,-0.941440136719379,-0.6175743754238532,4.729103520774555,-4.729103520774555,4.729103520774555,4.729103520774555,-4.729103520774555,-4.729103520774555,-4.729103520774555,4.729103520774555,-4.729103520774555,4.069999694824219,2.955999374389648,88.41999816894531,81.55719856262208,82.13199844360352,82.70679832458497,1.0,1.004488132877394,0.996022940312533,0.9065857687039622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3431656699231667,1,-0.3431656699231667,-1,0.3431656699231667,1,-0.3431656699231667,-1
2023-01-06,88.27999877929688,91.8000030517578,87.7300033569336,91.23999786376952,91.23999786376952,1444500.0,4.729103520774555,2.469818059928708,2.668278697614132,2.738944022362213,3.013265107345845,87.81199951171875,86.82199935913086,90.12433293660482,86.64899978637695,85.90489974975586,88.3475626665607,87.97409344826441,88.62392196667437,88.20070961037055,89.28345993505005,88.06362678892162,88.63587476030914,-0.5722479713875117,-0.608509094616585,2.15914211620712,-2.15914211620712,2.15914211620712,2.15914211620712,-2.15914211620712,2.15914211620712,-2.15914211620712,2.15914211620712,2.15914211620712,3.459999084472656,2.956999588012695,91.8000030517578,81.91679954528809,82.50799942016602,83.09919929504395,1.0,1.0114026417255477,1.0042452181506811,0.9741997922662416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729103520774555,1,-4.729103520774555,1,4.729103520774555,1,-4.729103520774555,1
2023-01-09,92.94000244140624,95.83000183105467,92.37000274658205,93.20999908447266,93.20999908447266,1654500.0,2.15914211620712,2.446419362381996,2.260388159757728,2.646417528981536,2.993431020207909,88.98399963378907,87.53199920654296,90.096999613444,87.00249977111817,85.82119972229003,89.9683748058647,88.92607629121136,88.91979790975815,88.36494860952145,89.36121318553366,88.85537637285256,88.97469878432125,-0.1193224114686871,-0.5106717579870054,1.684368319112833,-1.684368319112833,1.684368319112833,1.684368319112833,-1.684368319112833,1.684368319112833,1.684368319112833,1.684368319112833,1.684368319112833,2.639999389648438,2.964499664306641,95.83000183105467,85.29460395812988,85.88600387573243,86.47740379333496,1.0,1.0165882241969582,1.011720954731434,0.8541313436008076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15914211620712,1,2.15914211620712,1,2.15914211620712,1,2.15914211620712,1
2023-01-10,93.44000244140624,95.4499969482422,92.80999755859376,94.77999877929688,94.77999877929688,1160400.0,1.684368319112833,1.812035237965382,2.273330997970801,2.607115983715284,2.955154084209296,90.75399932861328,88.35399932861328,90.1699996948242,87.33033307393391,85.76439971923828,91.57224946367543,89.99042583449963,89.29787538521227,88.57527812328458,89.46851587055868,89.76685674307475,89.4047210061713,0.3621357369034541,-0.3361102590089135,1.645914305428864,-1.645914305428864,1.645914305428864,1.645914305428864,-1.645914305428864,1.645914305428864,1.645914305428864,1.645914305428864,1.645914305428864,2.610000610351562,2.92349967956543,95.4499969482422,89.30810256958007,89.9010025024414,90.49390243530272,1.0,1.0271634563034744,1.0175776880096659,0.8719715625122205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684368319112833,1,1.684368319112833,1,1.684368319112833,1,1.684368319112833,1
2023-01-11,95.08999633789062,96.36000061035156,93.75,96.33999633789062,96.33999633789062,870000.0,1.645914305428864,1.81560256783571,2.015168590517064,2.580183803849518,2.872184232845714,92.53799896240234,89.51199874877929,90.3739995320638,87.74649963378906,85.71849967956543,93.16149842174715,91.14489319875253,89.75220576925604,88.82985904835363,89.60458479070387,90.77810898843104,89.91844510481718,0.8596638836138624,-0.0969554304843583,-0.2075949302932747,0.2075949302932747,-0.2075949302932747,-0.2075949302932747,0.2075949302932747,-0.2075949302932747,-0.2075949302932747,-0.2075949302932747,-0.2075949302932747,3.099998474121094,2.886499404907227,96.36000061035156,89.01829765319825,89.60299758911133,90.18769752502442,0.0,1.0338055261408663,1.0221252683745778,0.7810174560085694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645914305428864,-1,1.645914305428864,1,1.645914305428864,1,1.645914305428864,-1
2023-01-12,97.06999969482422,97.06999969482422,93.97000122070312,96.13999938964844,96.13999938964844,1165700.0,-0.2075949302932747,1.772835563866877,1.975895878786029,2.541395734400936,2.873479283929253,94.34199829101564,90.7019989013672,90.6056660970052,88.1569995880127,85.7113996887207,94.15433207771426,92.05309432436997,90.16432148670071,89.06953578085509,89.73399894117802,91.60301520400294,90.37930097776764,1.223714226235302,0.1671785008595737,1.352197898908855,1.352197898908855,1.352197898908855,1.352197898908855,-1.352197898908855,1.352197898908855,1.352197898908855,1.352197898908855,1.352197898908855,2.970001220703125,2.828499603271484,97.06999969482422,90.00970191955567,90.58700180053712,91.16430168151857,1.0,1.04013141313023,1.0228263674216111,0.7774845342029315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2075949302932747,-1,-0.2075949302932747,-1,-0.2075949302932747,-1,0.2075949302932747,-1
2023-01-13,95.5,98.23999786376952,95.2699966430664,97.44000244140624,97.44000244140624,1464500.0,1.352197898908855,0.9051926999815834,1.77032326516296,2.489494279168267,2.870895939185147,95.58199920654296,91.69699935913086,90.73866628011068,88.56799964904785,85.76159973144532,95.24955553227826,93.03253216383108,90.63372025797204,89.34397731070923,89.88659306989541,92.50101324052652,90.90231590100014,1.598697339526396,0.4534822685929382,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,0.8210211737616484,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,2.389999389648438,2.737499618530273,98.23999786376952,90.84730056762696,91.41300048828126,91.97870040893557,0.0,1.0423677969242648,1.0238306248027624,0.7111176273738697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.352197898908855,-1,-1.352197898908855,-1,-1.352197898908855,-1,-1.352197898908855,-1
