Date_VRSN_L01d,Open_VRSN_L01d,High_VRSN_L01d,Low_VRSN_L01d,Close_VRSN_L01d,Adj Close_VRSN_L01d,Volume_VRSN_L01d,Daily_Return_VRSN_L01d,Vol5_VRSN_L01d,Vol10_VRSN_L01d,Vol20_VRSN_L01d,Vol60_VRSN_L01d,SMA5_VRSN_L01d,SMA10_VRSN_L01d,SMA30_VRSN_L01d,SMA60_VRSN_L01d,SMA100_VRSN_L01d,EMA5_VRSN_L01d,EMA10_VRSN_L01d,EMA30_VRSN_L01d,EMA60_VRSN_L01d,EMA100_VRSN_L01d,Short12_VRSN_L01d,Long26_VRSN_L01d,MACD_VRSN_L01d,SIGNAL9_VRSN_L01d,Ret5/10_VRSN_L01d,Ret10/30_VRSN_L01d,Ret30/60_VRSN_L01d,Ret30/100_VRSN_L01d,Emaret5/10_VRSN_L01d,Emaret10/30_VRSN_L01d,Emaret30/60_VRSN_L01d,Emaret30/100_VRSN_L01d,RetMACD_VRSN_L01d,DayRange_VRSN_L01d,average20r_VRSN_L01d,PRVHI_VRSN_L01d,HitLevel_VRSN_L01d,hitlevel_2_VRSN_L01d,hitlevel_1.8_VRSN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-16,197.7700042724609,201.8000030517578,196.1900024414062,200.6499938964844,200.6499938964844,6831000.0,0.4908077009696241,0.9345004269777636,1.08844932760043,1.230830104693748,2.253210093499093,200.6440002441406,198.9019989013672,195.000666809082,188.2101669311523,188.7860995483398,200.1814759581434,199.5420204522301,195.7968863117496,191.7424457840666,189.9419452222257,199.2435023654105,196.5631454680116,2.680356897398923,2.986808948181705,-0.0797350651317989,-0.0797350651317989,-0.0797350651317989,0.0797350651317989,0.0797350651317989,-0.0797350651317989,-0.0797350651317989,-0.0797350651317989,0.0797350651317989,4.339996337890597,4.508500671386723,201.8000030517578,192.6965950012207,193.6059951782227,194.5153953552246,0.0,1.0087580886687681,1.0032046157719767,0.8843213400855637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4908077009696241,1,-0.4908077009696241,1,0.4908077009696241,1,0.4908077009696241,1
2022-12-19,200.75,202.8699951171875,198.5299987792969,200.4900054931641,200.4900054931641,853300.0,-0.0797350651317989,0.8486062059245029,0.7289048977496196,1.217678478587642,2.251247062402795,200.8040008544922,199.2220001220703,195.7940002441406,188.6566670735677,188.9655996704101,200.2843191364836,199.7143813687635,196.0996681944216,192.0292510204304,190.1508177028383,199.4352720773726,196.8540239883933,2.581248088979351,2.905696776341234,1.122250455560348,1.122250455560348,1.122250455560348,-1.122250455560348,-1.122250455560348,1.122250455560348,1.122250455560348,1.122250455560348,-1.122250455560348,5.230010986328097,4.666001129150393,202.8699951171875,191.881301574707,192.7830017089844,193.6847018432617,1.0,1.0079408937338874,1.0028537642798379,0.5986021027447739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0797350651317989,1,-0.0797350651317989,-1,-0.0797350651317989,1,-0.0797350651317989,1
2022-12-20,198.8600006103516,203.7100067138672,198.4799957275391,202.7400054931641,202.7400054931641,791100.0,1.122250455560348,0.7732308738552517,0.7878182425732732,1.232093704380594,2.253158384055249,200.8820007324219,199.7510009765625,196.6226669311524,189.1460004170736,189.1013996887207,201.1028812553771,200.2644948459272,196.528077052405,192.380423298225,190.4001085501715,199.943692602879,197.2900226183763,2.653669984502699,2.855291417973527,1.021008192435662,1.021008192435662,1.021008192435662,1.021008192435662,-1.021008192435662,1.021008192435662,1.021008192435662,1.021008192435662,-1.021008192435662,3.069992065429688,4.655001068115237,203.7100067138672,192.6047926330566,193.5379928588867,194.4711930847168,1.0,1.005662048001412,1.0041863956468915,0.6394142261844689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122250455560348,1,-1.122250455560348,-1,1.122250455560348,-1,1.122250455560348,-1
2022-12-21,203.3200073242188,205.5899963378906,202.5200042724609,204.8099975585938,204.8099975585938,647500.0,1.021008192435662,0.7297880320740673,0.7325595767626453,1.229154574650205,2.252786369114521,201.6720001220703,200.6330001831055,197.4253336588542,189.6840003967285,189.2182997131348,202.3385866897827,201.0909498845939,197.0623945044172,192.7879503231551,190.685452886972,200.6923549037582,197.8470577991331,2.845297104625075,2.853292555303837,-0.673797616943875,-0.673797616943875,-0.673797616943875,-0.673797616943875,0.673797616943875,-0.673797616943875,-0.673797616943875,-0.673797616943875,0.673797616943875,4.190002441406307,4.744001007080082,205.5899963378906,193.4690043640137,194.4000045776367,195.3310047912598,0.0,1.005178609391359,1.0062043409009944,0.5959865356813389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021008192435662,1,-1.021008192435662,-1,-1.021008192435662,1,-1.021008192435662,1
2022-12-22,202.6000061035156,204.3099975585938,200.1199951171875,203.4299926757812,203.4299926757812,402800.0,-0.673797616943875,0.7576073435670241,0.803333650139953,1.233461735503361,2.233059208890563,202.4239990234375,201.2360000610352,198.2623331705729,190.1196670532227,189.3214996337891,202.7023886851156,201.5162303920824,197.4732072896665,193.1368697445527,190.9378200115029,201.1135299456079,198.2606085307367,2.852921414871219,2.853218327217313,0.142559384241884,0.142559384241884,0.142559384241884,0.142559384241884,-0.142559384241884,0.142559384241884,0.142559384241884,0.142559384241884,-0.142559384241884,3.75,4.773000335693363,204.3099975585938,195.1531941223144,196.1019943237304,197.0507945251464,1.0,1.0059035111115404,1.0058861675346216,0.6512838031510739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.673797616943875,1,0.673797616943875,1,-0.673797616943875,-1,-0.673797616943875,1
2022-12-23,201.8300018310547,203.8800048828125,200.1300048828125,203.7200012207031,203.7200012207031,360200.0,0.142559384241884,0.7604288629464357,0.8032018571320456,1.231013733208187,2.230092222195733,203.0380004882813,201.8410003662109,198.6823333740234,190.5788337707519,189.4032997131348,203.0415928636448,201.9169159972862,197.8762262529592,193.4838576618035,191.1909325106949,201.5145255263918,198.6650079892527,2.849517537139064,2.852478169201664,0.1718074324653699,0.1718074324653699,0.1718074324653699,0.1718074324653699,-0.1718074324653699,0.1718074324653699,0.1718074324653699,0.1718074324653699,-0.1718074324653699,2.960006713867188,4.792000579833986,203.8800048828125,193.8093968200684,194.7639968872071,195.7185969543457,1.0,1.005930411164722,1.0055699982381552,0.6524718900079155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142559384241884,1,0.142559384241884,1,-0.142559384241884,-1,0.142559384241884,-1
2022-12-27,203.8099975585938,205.2400054931641,202.2799987792969,204.0700073242188,204.0700073242188,383900.0,0.1718074324653699,0.7364339169984603,0.7628470595173682,1.220225966459074,2.219365229611564,203.7540008544922,202.2790008544922,199.0716669718425,191.0850006103516,189.4719998168945,203.3843976838361,202.3083871476376,198.2758250317501,193.830944535981,191.4459636951211,201.9076765722113,199.0653783103613,2.842298261849976,2.850442187731326,-1.440683263530902,-1.440683263530902,-1.440683263530902,-1.440683263530902,1.440683263530902,-1.440683263530902,-1.440683263530902,-1.440683263530902,1.440683263530902,4.799987792968722,4.837500000000001,205.2400054931641,193.3376036071777,194.2960037231445,195.2544038391113,0.0,1.007291908669556,1.0053186649914483,0.6251686822655023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718074324653699,1,0.1718074324653699,1,-0.1718074324653699,1,-0.1718074324653699,1
2022-12-28,203.7799987792969,205.7899932861328,200.9900054931641,201.1300048828125,201.1300048828125,350300.0,-1.440683263530902,0.9354770178330204,0.8157317569591114,1.222268323270874,2.196523715841323,203.4320007324219,202.1570007324219,199.4276672363281,191.4488339742025,189.4962998962402,202.6329334168283,202.0941358267603,198.4599656673026,194.0702579899755,191.6377268869566,201.7880347738422,199.2183136120244,2.569721161817853,2.794297982548632,2.113061152897721,2.113061152897721,2.113061152897721,2.113061152897721,-2.113061152897721,2.113061152897721,2.113061152897721,2.113061152897721,-2.113061152897721,4.360000610351591,4.480500030517581,205.7899932861328,194.5975054931641,195.5650054931641,196.5325054931641,1.0,1.0063069792061647,1.002666072362089,0.6673917186826516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.440683263530902,1,-1.440683263530902,1,-1.440683263530902,1,-1.440683263530902,1
2022-12-29,201.6600036621094,205.9100036621094,201.5500030517578,205.3800048828125,205.3800048828125,267300.0,2.113061152897721,1.325221936702443,1.023453424074745,1.187132997166465,2.193320138501045,203.5460021972656,202.609001159668,199.756000773112,191.8141672770182,189.5736000061035,203.5486239054897,202.6915665642243,198.9064198102387,194.4410693635111,191.9098512037062,202.3406455598377,199.6747351876383,2.665910372199335,2.768620460478773,0.0292129502226504,0.0292129502226504,0.0292129502226504,0.0292129502226504,-0.0292129502226504,0.0292129502226504,0.0292129502226504,0.0292129502226504,-0.0292129502226504,3.460006713867188,4.47050018310547,205.9100036621094,195.9328932189941,196.8289932250977,197.7250932312012,1.0,1.0046246762593691,1.004228381850282,0.862121958127352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.113061152897721,1,2.113061152897721,1,2.113061152897721,1,2.113061152897721,1
2022-12-30,203.5599975585938,205.6100006103516,202.1499938964844,205.4400024414062,205.4400024414062,345800.0,0.0292129502226504,1.263413637548328,0.986322056603806,1.063858774023794,2.193445418595357,203.9480041503906,203.1860015869141,200.0190007527669,192.1736673990885,189.6655999755859,204.1790834174619,203.1912821782574,199.327941270314,194.8016901201634,192.1777749905914,202.8174696954636,200.1017920212508,2.715677674212799,2.758031903225578,-1.713397697931213,-1.713397697931213,-1.713397697931213,-1.713397697931213,1.713397697931213,-1.713397697931213,-1.713397697931213,-1.713397697931213,1.713397697931213,8.669998168945312,4.720999908447267,205.6100006103516,196.0749032592774,196.9690032958985,197.8631033325196,0.0,1.0037502709710568,1.0048614351394165,0.9271174714979098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292129502226504,1,0.0292129502226504,-1,0.0292129502226504,1,0.0292129502226504,1
2023-01-03,206.7200012207031,209.8800048828125,201.2100067138672,201.9199981689453,201.9199981689453,842000.0,-1.713397697931213,1.530161654547976,1.166255188601843,1.100146570722276,2.20226352389164,203.5880035400391,203.3130020141602,200.2313339233398,192.5043340047201,189.6862998962402,203.4260550012897,202.9601396311097,199.4951707476451,195.0350772693038,192.3706903010538,202.6793971529223,200.2364739581171,2.442923194805246,2.695010161541512,1.802693850364899,1.802693850364899,1.802693850364899,1.802693850364899,-1.802693850364899,1.802693850364899,1.802693850364899,1.802693850364899,-1.802693850364899,4.190002441406222,4.738999938964843,209.8800048828125,195.2238008117676,196.1680007934571,197.1122007751465,1.0,1.0013526017674943,1.0022956003628438,1.0600907366699013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.713397697931213,1,1.713397697931213,1,-1.713397697931213,1,-1.713397697931213,1
2023-01-04,203.6499938964844,206.8899993896484,202.6999969482422,205.5599975585938,205.5599975585938,771600.0,1.802693850364899,1.774949678212972,1.285375788176582,1.01814267128382,2.186744168972655,203.8860015869141,203.8200012207031,200.6083338419596,192.9660006205241,189.7690998840332,204.1373691870577,203.4328410724705,199.8864498967386,195.380156623051,192.6318647021932,203.1225664461026,200.6308090396339,2.491757406468679,2.654359610526946,-2.685349454184317,-2.685349454184317,-2.685349454184317,-2.685349454184317,2.685349454184317,-2.685349454184317,-2.685349454184317,-2.685349454184317,2.685349454184317,4.929992675781307,4.790999603271489,206.8899993896484,199.4542050170898,200.4020050048828,201.3498049926758,0.0,1.000323816925796,1.0034631975391635,1.2624711884001445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.802693850364899,1,1.802693850364899,1,1.802693850364899,1,1.802693850364899,1
2023-01-05,204.6499938964844,204.6499938964844,199.7200012207031,200.0399932861328,200.0399932861328,471300.0,-2.685349454184317,2.110760301445409,1.539563031389961,1.207038356076248,2.217734739563535,203.6679992675781,203.55,200.7593338012695,193.3501670837402,189.7485998535156,202.7715772200828,202.8159596567727,199.8963559218608,195.5329381529881,192.7785603177168,202.6483244214918,200.5870449097449,2.061279511746903,2.535743590770937,2.634475329602164,2.634475329602164,2.634475329602164,2.634475329602164,-2.634475329602164,-2.634475329602164,2.634475329602164,2.634475329602164,-2.634475329602164,5.910003662109403,4.90799942016602,204.6499938964844,196.3498002624511,197.3080001831054,198.2662001037597,1.0,1.0005797065466868,0.9997811689140983,1.275488076778819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.685349454184317,1,-2.685349454184317,-1,-2.685349454184317,1,-2.685349454184317,1
2023-01-06,202.0800018310547,205.8000030517578,199.8899993896484,205.3099975585938,205.3099975585938,546000.0,2.634475329602164,2.254824673960192,1.7438083409739,1.318288334485618,2.231249781879817,203.6539978027344,203.6,201.014333597819,193.8571670532227,189.758399810791,203.6177173329198,203.2694210934674,200.2456231242307,195.853497477762,193.0267075898134,203.0578125964306,200.9368932541041,2.120919342326488,2.452778741082048,1.431982113081045,1.431982113081045,1.431982113081045,1.431982113081045,-1.431982113081045,1.431982113081045,1.431982113081045,1.431982113081045,-1.431982113081045,4.600006103515597,4.963999938964845,205.8000030517578,193.8523951721191,194.8339950561524,195.8155949401856,1.0,1.0002652151411318,1.0017134709076199,1.322782198216383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634475329602164,1,-2.634475329602164,1,2.634475329602164,1,2.634475329602164,1
2023-01-09,205.5099945068359,209.75,205.1499938964844,208.25,208.25,793000.0,1.431982113081045,2.342816352567971,1.775157648284035,1.341331432771492,2.23602581627626,204.2159973144531,204.0820007324219,201.3123336791992,194.4000005086263,189.800899810791,205.1618115552799,204.1749808946552,200.7620345355706,196.2599401834092,193.3281589246685,203.8566106585182,201.4786048649112,2.378005793606974,2.437824151587033,-0.1200480192076831,-0.1200480192076831,-0.1200480192076831,-0.1200480192076831,0.1200480192076831,-0.1200480192076831,-0.1200480192076831,-0.1200480192076831,0.1200480192076831,2.3800048828125,4.850000000000001,209.75,194.8792031860351,195.8720031738281,196.8648031616211,0.0,1.0006565820677487,1.0048332594733234,1.3234295453854836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431982113081045,1,1.431982113081045,1,1.431982113081045,1,1.431982113081045,1
2023-01-10,206.4900054931641,208.6100006103516,206.2299957275391,208.0,208.0,595000.0,-0.1200480192076831,2.096958146764148,1.778839870799651,1.343965680903983,2.2361951333979,205.4319976806641,204.5100006103516,201.616667175293,194.9191670735677,189.833099822998,206.1078743701866,204.8704389138088,201.2290000494048,196.6448601773957,193.6186904311108,204.4940551725923,201.9616711712141,2.532384001378233,2.456736121545273,1.764422196608323,1.764422196608323,1.764422196608323,1.764422196608323,-1.764422196608323,1.764422196608323,1.764422196608323,1.764422196608323,1.764422196608323,3.349990844726619,4.797499084472664,208.6100006103516,199.08,200.05,201.02,1.0,1.004508322661781,1.0060400878864637,1.3235753680876443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1200480192076831,1,-0.1200480192076831,1,-0.1200480192076831,1,-0.1200480192076831,1
2023-01-11,209.0099945068359,211.7899932861328,208.4400024414062,211.6699981689453,211.6699981689453,581000.0,1.764422196608323,2.091591706877749,1.843913425088173,1.375892070454742,2.230544820845648,206.6539978027344,205.2699996948242,202.0806671142578,195.5456670125326,189.8850997924805,207.9619156364395,206.1067224147426,201.9026128313106,197.1374876525285,193.9761420694837,205.5980464028005,202.6808065043793,2.917239898421116,2.548836876920442,0.5999925749738144,0.5999925749738144,0.5999925749738144,0.5999925749738144,-0.5999925749738144,0.5999925749738144,0.5999925749738144,0.5999925749738144,0.5999925749738144,3.710006713867102,4.519499969482423,211.7899932861328,198.0555026245117,199.0150024414063,199.9745022583008,1.0,1.0067423301503766,1.0090011291235992,1.340158479493778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764422196608323,1,1.764422196608323,-1,1.764422196608323,1,1.764422196608323,-1
2023-01-12,211.0500030517578,213.0200042724609,209.3099975585938,212.9400024414062,212.9400024414062,367600.0,0.5999925749738144,1.062228898955515,1.729179093710399,1.35661347475036,2.200556475484025,209.2339996337891,206.4509994506836,202.6800003051758,196.10216700236,189.9997998046875,209.6212779047618,207.3491369650451,202.6147024835749,197.6556028915081,194.3516640570465,206.7275781010475,203.4407469441591,3.286831156888383,2.69643573291403,0.4555279466431496,0.4555279466431496,0.4555279466431496,0.4555279466431496,-0.4555279466431496,0.4555279466431496,0.4555279466431496,0.4555279466431496,0.4555279466431496,2.959991455078125,4.351999664306644,213.0200042724609,201.8470933532715,202.750993347168,203.6548933410645,1.0,1.0134801971921201,1.0109580438721564,1.274629159959212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999925749738144,1,-0.5999925749738144,1,0.5999925749738144,1,-0.5999925749738144,-1
