Date_TYL_L01d,Open_TYL_L01d,High_TYL_L01d,Low_TYL_L01d,Close_TYL_L01d,Adj Close_TYL_L01d,Volume_TYL_L01d,Daily_Return_TYL_L01d,Vol5_TYL_L01d,Vol10_TYL_L01d,Vol20_TYL_L01d,Vol60_TYL_L01d,SMA5_TYL_L01d,SMA10_TYL_L01d,SMA30_TYL_L01d,SMA60_TYL_L01d,SMA100_TYL_L01d,EMA5_TYL_L01d,EMA10_TYL_L01d,EMA30_TYL_L01d,EMA60_TYL_L01d,EMA100_TYL_L01d,Short12_TYL_L01d,Long26_TYL_L01d,MACD_TYL_L01d,SIGNAL9_TYL_L01d,Ret5/10_TYL_L01d,Ret10/30_TYL_L01d,Ret30/60_TYL_L01d,Ret30/100_TYL_L01d,Emaret5/10_TYL_L01d,Emaret10/30_TYL_L01d,Emaret30/60_TYL_L01d,Emaret30/100_TYL_L01d,RetMACD_TYL_L01d,DayRange_TYL_L01d,average20r_TYL_L01d,PRVHI_TYL_L01d,HitLevel_TYL_L01d,hitlevel_2_TYL_L01d,hitlevel_1.8_TYL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-20,317.5199890136719,322.6499938964844,317.3999938964844,319.25,319.25,232200.0,-0.249957139034886,1.469872042648013,2.019086487547628,2.642674791368171,2.664094144944138,323.4059936523437,322.7499938964844,323.8496663411458,328.4671671549479,350.7257998657226,321.9279498926695,323.5977474485288,325.4172328070821,331.7943420526595,341.8232600873891,323.9247212663944,324.9399005597527,-1.015179293358244,-0.2887271254070457,3.24823652848473,-3.24823652848473,-3.24823652848473,-3.24823652848473,3.24823652848473,-3.24823652848473,-3.24823652848473,-3.24823652848473,-3.24823652848473,12.42999267578125,10.56350250244142,322.6499938964844,300.9068905639648,302.9689910888671,305.0310916137695,1.0,1.002032532202215,0.994839897468307,0.7640313874952062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249957139034886,1,0.249957139034886,-1,0.249957139034886,1,0.249957139034886,-1
2022-12-21,319.5,329.8299865722656,317.3999938964844,329.6199951171875,329.6199951171875,308900.0,3.24823652848473,2.411482786506025,2.114765643336205,2.720350134264399,2.698382789536961,322.4079956054688,324.8289947509766,324.9656656901042,328.265000406901,350.0091998291016,324.4919649675089,324.6927015701031,325.6883787625728,331.7230519892015,341.581611276098,324.8009172434395,325.2865742306738,-0.485656987234222,-0.328113097772481,2.363330095357943,2.363330095357943,2.363330095357943,2.363330095357943,-2.363330095357943,2.363330095357943,2.363330095357943,2.363330095357943,2.363330095357943,12.29000854492193,10.68600311279299,329.8299865722656,299.4102883911132,301.5229888916015,303.6356893920898,0.0,0.992546850236187,0.9993817643524986,0.7773872990463604,0.0,0.0,1.0,0.001990336,0.001990336,0.9952178001403807,0.9952178001403807,3.24823652848473,1,-3.24823652848473,1,3.24823652848473,1,-3.24823652848473,1
2022-12-22,324.8500061035156,326.2300109863281,313.9400024414062,321.8299865722656,321.8299865722656,234000.0,-2.363330095357943,2.049652873005842,2.122165913129406,2.738102606911105,2.706861604182001,322.2099914550781,325.1679931640625,325.9593322753906,327.8441670735677,349.2147998046875,323.6046388357611,324.1722079341326,325.4394502341659,331.3986891886461,341.190489994834,324.3438509863358,325.0305307004213,-0.6866797140854715,-0.3998264210350791,0.5313337869136546,0.5313337869136546,0.5313337869136546,0.5313337869136546,-0.5313337869136546,0.5313337869136546,0.5313337869136546,0.5313337869136546,0.5313337869136546,6.399993896484432,10.70600280761721,326.2300109863281,306.3207797241211,308.4579803466797,310.5951809692382,0.0,0.9909031584560294,0.9982491740979633,0.7750498128787999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.363330095357943,1,-2.363330095357943,-1,-2.363330095357943,1,-2.363330095357943,1
2022-12-23,320.5299987792969,322.7999877929688,316.3999938964844,320.1199951171875,320.1199951171875,117400.0,-0.5313337869136546,2.030217059628348,2.076269930780124,2.737071694533761,2.707219523792372,322.1739929199219,324.8719940185547,326.3063323974609,327.3845001220703,348.2985998535156,322.44309092957,323.4354419674153,325.0962595814576,331.0288959404016,340.7732524725043,323.6940270064669,324.6667873238854,-0.97276031741859,-0.5144132003117814,-0.2280429206119684,-0.2280429206119684,-0.2280429206119684,-0.2280429206119684,0.2280429206119684,-0.2280429206119684,-0.2280429206119684,-0.2280429206119684,-0.2280429206119684,8.160003662109375,10.76900177001955,322.7999877929688,302.6768048095703,304.8180053710937,306.9592059326171,1.0,0.9916951871866224,0.9969318420028154,0.7585734545889564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5313337869136546,1,0.5313337869136546,1,-0.5313337869136546,1,-0.5313337869136546,1
2022-12-27,318.760009765625,322.2699890136719,314.1099853515625,320.8500061035156,320.8500061035156,212800.0,0.2280429206119684,2.031696825326924,2.063820526727515,2.725059731356795,2.707549587343102,322.3339965820313,324.4359954833984,326.1809997558594,326.9403335571289,347.3551998901367,321.9120626542185,322.9653627194335,324.822307744171,330.6951618473889,340.3787327424254,323.2564853290897,324.3840627890432,-1.1275774599535,-0.6370460522401251,1.851333124017405,1.851333124017405,1.851333124017405,1.851333124017405,-1.851333124017405,1.851333124017405,1.851333124017405,1.851333124017405,1.851333124017405,8.290008544921818,10.92800292968752,322.2699890136719,299.1081838989258,301.2619842529297,303.4157846069336,0.0,0.9935210675429673,0.9967386593523654,0.7573487300037817,0.0,0.0,1.0,0.0290863569825887,0.0290863569825887,0.962920606,0.962920606,0.2280429206119684,1,0.2280429206119684,1,0.2280429206119684,1,0.2280429206119684,1
2022-12-28,319.6799926757812,323.1900024414062,314.8999938964844,314.9100036621094,314.9100036621094,142100.0,-1.851333124017405,2.212220979719246,1.807681490604314,2.750336624540513,2.715808907290952,321.4659973144531,322.4359954833984,325.9996663411458,326.3688334147135,346.3150997924805,319.5780429901822,321.5007519817382,324.1828042550058,330.1776156773798,339.8744014735082,321.9724112264774,323.6822806314926,-1.709869405015183,-0.8516107227951368,-3.353338234984864,-3.353338234984864,-3.353338234984864,-3.353338234984864,3.353338234984864,-3.353338234984864,-3.353338234984864,-3.353338234984864,-3.353338234984864,9.899993896484377,10.3695037841797,323.1900024414062,298.2283825683593,300.4139831542968,302.5995837402343,1.0,0.9969916566930094,0.9940195816659702,0.6572582695786613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.851333124017405,1,-1.851333124017405,1,-1.851333124017405,1,-1.851333124017405,1
2022-12-29,318.489990234375,327.7799987792969,317.8800048828125,325.4700012207031,325.4700012207031,124600.0,3.353338234984864,2.253924019612273,2.200669073037222,2.526453400793372,2.702407246727913,320.6359985351563,321.5219970703125,325.6086659749349,325.7451665242513,345.4290997314453,321.5420290670225,322.22243366155,324.2658492205347,330.0232676624067,339.5891658249378,322.5105019948198,323.8147043788415,-1.304202384021721,-0.9421290550404536,0.9401780646809128,0.9401780646809128,0.9401780646809128,0.9401780646809128,-0.9401780646809128,0.9401780646809128,0.9401780646809128,0.9401780646809128,0.9401780646809128,4.589996337890682,10.00950317382815,327.7799987792969,300.3770941162109,302.4509948730468,304.5248956298827,0.0,0.997244361060116,0.9978884009198374,0.8710507276113444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.353338234984864,1,3.353338234984864,1,3.353338234984864,-1,3.353338234984864,1
2022-12-30,320.2699890136719,323.8099975585938,319.2200012207031,322.4100036621094,322.4100036621094,161600.0,-0.9401780646809128,1.992310055129949,1.906269277534283,2.429172832526264,2.698408262536654,320.752001953125,321.4809967041016,325.167665608724,324.9975001017253,344.5884997558594,321.8313539320515,322.2565372980153,324.1461172490234,329.7736524492822,339.2489843959709,322.4950407128643,323.7106524738983,-1.21561176103404,-0.996825596239171,0.955310646338274,0.955310646338274,-0.955310646338274,0.955310646338274,-0.955310646338274,0.955310646338274,0.955310646338274,0.955310646338274,0.955310646338274,13.510009765625,10.27500305175783,323.8099975585938,305.7590917968749,307.7609924316406,309.7628930664062,0.0,0.9977323861800529,0.9986806059249294,0.7847400777785839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9401780646809128,1,-0.9401780646809128,1,0.9401780646809128,1,-0.9401780646809128,-1
2023-01-03,327.3200073242188,331.4400024414062,317.9299926757812,319.3299865722656,319.3299865722656,314600.0,-0.955310646338274,2.031956835698558,1.9150331541035,2.365696801507926,2.700185015369884,320.5940002441406,321.3839965820313,325.1269989013672,324.2196665445964,343.6261996459961,320.9975648121228,321.7244371660608,323.8353991408455,329.4312371746259,338.8545487955015,322.0081093066183,323.386158703407,-1.378049396788697,-1.073070356349076,-0.4227620832001183,-0.4227620832001183,0.4227620832001183,-0.4227620832001183,0.4227620832001183,-0.4227620832001183,-0.4227620832001183,-0.4227620832001183,-0.4227620832001183,8.949981689453125,9.730502319335956,331.4400024414062,301.2049908447266,303.2599914550781,305.3149920654297,1.0,0.9975418927317713,0.9977406989648013,0.8095006734940982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.955310646338274,1,-0.955310646338274,1,-0.955310646338274,-1,0.955310646338274,1
2023-01-04,322.6199951171875,324.8399963378906,315.8900146484375,320.6799926757812,320.6799926757812,217800.0,0.4227620832001183,2.040062573285833,1.919714461839243,2.034479369135522,2.664569571013317,320.5599975585938,321.4469970703125,325.3679982503255,323.6818328857422,342.7607995605469,320.8917074333423,321.5345381678281,323.6318245301962,329.1443111254835,338.494656595111,321.803783671105,323.18570196062,-1.381918289514999,-1.134839942982261,4.415618057103295,4.415618057103295,-4.415618057103295,4.415618057103295,-4.415618057103295,4.415618057103295,4.415618057103295,4.415618057103295,4.415618057103295,11.05999755859381,9.62300109863283,324.8399963378906,310.0328973388671,311.9789978027343,313.9250982666015,0.0,0.9972406041437536,0.9980007412636017,0.9435900363319761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227620832001183,1,0.4227620832001183,-1,-0.4227620832001183,1,0.4227620832001183,-1
2023-01-05,316.8599853515625,317.010009765625,305.9500122070312,306.5199890136719,306.5199890136719,285300.0,-4.415618057103295,2.803238734369998,2.384402367660375,2.169659478054927,2.702156734532199,318.8819946289062,320.1739959716797,324.857997639974,323.0648325602214,341.7325994873047,316.1011346267856,318.8046201397997,322.5278351420334,328.4025300726372,337.8614948608251,319.4524306468845,321.9512047052905,-2.498774058406013,-1.407626766067011,-1.432211537839279,-1.432211537839279,1.432211537839279,-1.432211537839279,1.432211537839279,-1.432211537839279,-1.432211537839279,-1.432211537839279,-1.432211537839279,10.83001708984381,9.770501708984389,317.010009765625,303.6693939208984,305.5939941406249,307.5185943603515,1.0,0.9959646899528726,0.9915199299438365,1.0989753884319038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.415618057103295,1,4.415618057103295,-1,-4.415618057103295,-1,4.415618057103295,1
2023-01-06,309.6499938964844,312.5700073242188,301.739990234375,310.9100036621094,310.9100036621094,208200.0,1.432211537839279,2.21092566551525,2.13325186692682,2.162395054860755,2.661535997139125,315.9699951171875,318.3029968261719,324.3239980061849,322.7506657918294,340.687399597168,314.3707576385602,317.3692353256742,321.7782976271996,327.8290046165543,337.327801965801,318.1382111107653,321.1333379613511,-2.995126850585848,-1.725126782970779,-2.598818460999663,-2.598818460999663,2.598818460999663,-2.598818460999663,2.598818460999663,-2.598818460999663,-2.598818460999663,-2.598818460999663,-2.598818460999663,13.83999633789062,9.828500366210951,312.5700073242188,295.5149060058594,297.4690063476562,299.4231066894531,1.0,0.992670500333811,0.9905520845962367,0.9865227272563238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432211537839279,1,-1.432211537839279,-1,-1.432211537839279,1,1.432211537839279,1
2023-01-09,315.2000122070312,327.25,313.4100036621094,318.989990234375,318.989990234375,327300.0,2.598818460999663,2.703048667805702,2.24205526938478,2.126995477899654,2.682935593674149,315.2859924316406,318.0189971923828,323.8556640625,322.5979990641276,339.7687994384765,315.9105018371652,317.663918036347,321.5984068276626,327.5392008663189,336.9646769810203,318.2692540528591,320.9745714630566,-2.705317410197495,-1.921164908416122,1.855852249723115,1.855852249723115,-1.855852249723115,1.855852249723115,-1.855852249723115,1.855852249723115,1.855852249723115,1.855852249723115,1.855852249723115,10.23001098632812,9.969500732421889,327.25,290.9473065185547,292.9130065917969,294.8787066650391,0.0,0.9914061587990955,0.9944802790004587,1.054094986416588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598818460999663,1,-2.598818460999663,1,2.598818460999663,1,2.598818460999663,1
2023-01-10,318.2000122070312,322.2300109863281,312.0,313.0700073242188,313.0700073242188,243000.0,-1.855852249723115,2.795751000830998,2.310682387275435,2.138990726596634,2.690316629722844,314.0339965820312,317.3139984130859,323.2619974772135,322.4033325195313,338.8549993896484,314.9636703328497,316.8286615432328,321.0481875048598,327.0648010780533,336.4915152056381,317.4693699407605,320.3890481935131,-2.919678252752533,-2.120867577283404,-1.603471714386572,-1.603471714386572,1.603471714386572,-1.603471714386572,1.603471714386572,-1.603471714386572,-1.603471714386572,-1.603471714386572,-1.603471714386572,7.94000244140625,9.967001342773452,322.2300109863281,305.3170983886719,307.3109985351562,309.3048986816406,1.0,0.9896632299631964,0.9941135653532766,1.080267604035844,0.0,0.0,1.0,0.047485903,0.047485903,0.7427837252616882,0.7427837252616882,-1.855852249723115,1,-1.855852249723115,-1,-1.855852249723115,1,-1.855852249723115,1
2023-01-11,315.3800048828125,318.0899963378906,310.1499938964844,318.0899963378906,318.0899963378906,378300.0,1.603471714386572,2.925616747899606,2.378812569114095,2.167681870848308,2.674309723831519,313.5159973144531,317.0379974365234,322.9739969889323,322.4409993489583,337.9777993774414,316.0057790011967,317.0579951422615,320.8573364618295,326.7705451849332,336.1271286934054,317.5648509249344,320.2187480560596,-2.653897131125177,-2.227473488051759,0.4809955663212933,0.4809955663212933,-0.4809955663212933,0.4809955663212933,-0.4809955663212933,0.4809955663212933,0.4809955663212933,0.4809955663212933,0.4809955663212933,10.70999145507818,9.547000122070326,318.0899963378906,300.3026080322265,302.2960083007812,304.2894085693359,0.0,0.9888909211181367,0.9966813133332508,1.0973993006562177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.603471714386572,1,-1.603471714386572,-1,1.603471714386572,1,1.603471714386572,1
2023-01-12,320.2799987792969,321.4100036621094,310.7000122070312,316.5599975585938,316.5599975585938,295600.0,-0.4809955663212933,1.794216325007576,2.302448724574893,2.044269565791611,2.640708184131952,315.5239990234375,317.2029968261719,322.7209971110026,322.2794993082682,337.1703994750977,316.1905185203291,316.9674501270492,320.580088790653,326.4357731316106,335.7396607501419,317.4102580993435,319.9477295006917,-2.537471401348228,-2.289473070711053,-0.0631830327816994,-0.0631830327816994,0.0631830327816994,-0.0631830327816994,0.0631830327816994,-0.0631830327816994,-0.0631830327816994,-0.0631830327816994,-0.0631830327816994,7.380004882812614,9.3050003051758,321.4100036621094,297.0865960693359,298.99599609375,300.905396118164,1.0,0.9947068665191253,0.9975488599652467,1.1262940871906522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4809955663212933,1,0.4809955663212933,1,-0.4809955663212933,1,-0.4809955663212933,1
