Date_ANSS_L01d,Open_ANSS_L01d,High_ANSS_L01d,Low_ANSS_L01d,Close_ANSS_L01d,Adj Close_ANSS_L01d,Volume_ANSS_L01d,Daily_Return_ANSS_L01d,Vol5_ANSS_L01d,Vol10_ANSS_L01d,Vol20_ANSS_L01d,Vol60_ANSS_L01d,SMA5_ANSS_L01d,SMA10_ANSS_L01d,SMA30_ANSS_L01d,SMA60_ANSS_L01d,SMA100_ANSS_L01d,EMA5_ANSS_L01d,EMA10_ANSS_L01d,EMA30_ANSS_L01d,EMA60_ANSS_L01d,EMA100_ANSS_L01d,Short12_ANSS_L01d,Long26_ANSS_L01d,MACD_ANSS_L01d,SIGNAL9_ANSS_L01d,Ret5/10_ANSS_L01d,Ret10/30_ANSS_L01d,Ret30/60_ANSS_L01d,Ret30/100_ANSS_L01d,Emaret5/10_ANSS_L01d,Emaret10/30_ANSS_L01d,Emaret30/60_ANSS_L01d,Emaret30/100_ANSS_L01d,RetMACD_ANSS_L01d,DayRange_ANSS_L01d,average20r_ANSS_L01d,PRVHI_ANSS_L01d,HitLevel_ANSS_L01d,hitlevel_2_ANSS_L01d,hitlevel_1.8_ANSS_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-02-15,271.9800109863281,278.1700134277344,270.0199890136719,277.8999938964844,277.8999938964844,365400.0,1.319817388544025,1.459022056753179,1.86765153877057,1.866438469781691,2.056323865174233,272.6800048828125,274.3010009765625,261.159001159668,252.7259999593099,241.155400390625,274.2804921406254,272.4869102185125,263.5429552484434,255.4339103046936,252.2586185055264,271.6157085606219,265.146569176836,6.469139383785944,6.722837953733824,1.676863535249011,-1.676863535249011,-1.676863535249011,-1.676863535249011,1.676863535249011,-1.676863535249011,-1.676863535249011,-1.676863535249011,1.676863535249011,6.519989013671875,7.2129997253418,278.1700134277344,260.7290948486328,262.1509948730468,263.5728948974609,0.0,0.9940904477636651,1.0065822681929,1.000649937840716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.319817388544025,1,1.319817388544025,1,1.319817388544025,1,-1.319817388544025,1
2023-02-16,271.5199890136719,276.1099853515625,269.5899963378906,273.239990234375,273.239990234375,425400.0,-1.676863535249011,1.728475578156783,1.654848996834822,1.887725508572952,2.070829718956984,273.0440002441406,273.375,262.169000752767,253.2173332214356,241.5924003601074,273.9336581718753,272.6238338577602,264.1685704088261,256.0177162040274,252.6740912130284,271.8655980488916,265.7460818477647,6.119516201126885,6.602173603212437,0.907619879001886,-0.907619879001886,-0.907619879001886,-0.907619879001886,0.907619879001886,-0.907619879001886,-0.907619879001886,-0.907619879001886,0.907619879001886,3.670013427734375,6.928000640869143,276.1099853515625,262.3014140319824,263.7440139770508,265.1866139221191,0.0,0.9987892098551097,1.004804511386919,0.8766364544630348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.676863535249011,1,-1.676863535249011,1,-1.676863535249011,1,-1.676863535249011,-1
2023-02-17,270.760009765625,271.25,267.5799865722656,270.760009765625,270.760009765625,358800.0,-0.907619879001886,1.570402896213992,1.477152197484759,1.796808448473442,2.069773889105165,273.7880004882812,272.9279998779297,263.4726679484049,253.7086667378744,242.0028004455566,272.8757753697919,272.2849567500992,264.5938245608777,256.5010700912928,253.0322282140699,271.6955075437737,266.1174839157544,5.578023628019309,6.397343608173812,-1.828191767061915,-1.828191767061915,-1.828191767061915,-1.828191767061915,1.828191767061915,-1.828191767061915,-1.828191767061915,-1.828191767061915,1.828191767061915,4.660003662109318,6.797000885009763,271.25,260.8683839416504,262.2539840698242,263.639584197998,0.0,1.0031510164246107,1.0021698540629806,0.8220977582444801,1.0,0.0,0.0,0.9877737164497375,0.9877737164497375,0.006475053,0.006475053,-0.907619879001886,1,-0.907619879001886,1,-0.907619879001886,1,0.907619879001886,-1
2023-02-21,266.8800048828125,268.4400024414062,263.7799987792969,265.8099975585938,265.8099975585938,506900.0,-1.828191767061915,1.391450758115154,1.55026643630592,1.823655944832378,2.082681783949148,272.397998046875,272.266000366211,264.3526677449544,254.0716667175293,242.3852003479004,270.5205160993925,271.1076914425528,264.6722873349239,256.8062808279257,253.285253349605,270.7900444691306,266.0947071485573,4.695337320573344,6.056942350653719,0.3649227755209794,0.3649227755209794,0.3649227755209794,0.3649227755209794,-0.3649227755209794,-0.3649227755209794,0.3649227755209794,0.3649227755209794,-0.3649227755209794,3.929992675781307,6.714501190185547,268.4400024414062,256.2965980529785,257.6559982299805,259.0153984069824,1.0,1.0004848114729215,0.9978341619891493,0.8500871234504781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.828191767061915,1,-1.828191767061915,-1,-1.828191767061915,1,1.828191767061915,1
2023-02-22,267.3099975585938,269.7999877929688,265.8699951171875,266.7799987792969,266.7799987792969,537600.0,0.3649227755209794,1.356898207060125,1.415154516362175,1.796877174108126,2.078419965224778,270.897998046875,271.2350006103516,264.9790008544922,254.4019999186198,242.7311003112793,269.273676992694,270.3208382310517,264.8082687184319,257.1332879738723,253.5524760313811,270.1731143630024,266.1454694915751,4.027644871427299,5.651082854808435,-10.48429468051774,10.48429468051774,10.48429468051774,10.48429468051774,-10.48429468051774,-10.48429468051774,10.48429468051774,10.48429468051774,-10.48429468051774,10.34002685546869,6.702001953124997,269.7999877929688,253.668099822998,255.0110000610351,256.3539002990722,1.0,0.998757525530561,0.9961262282064149,0.7875632996810604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3649227755209794,1,-0.3649227755209794,-1,0.3649227755209794,1,0.3649227755209794,1
2023-02-23,291.5,299.9500122070312,289.6099853515625,294.75,294.75,1282600.0,10.48429468051774,5.214060763620807,3.638924089652834,2.921698108865877,2.468904822225191,274.2679992675781,273.4740020751953,266.5240010579427,255.2071665445964,243.4033003234863,277.765784661796,274.7625040072242,266.7399933172427,258.3666227944011,254.3682685852151,273.9541736917712,268.2643236033102,5.689850088461014,5.658836301538951,-1.156913880274597,-1.156913880274597,-1.156913880274597,-1.156913880274597,1.156913880274597,-1.156913880274597,-1.156913880274597,-1.156913880274597,-1.156913880274597,5.589996337890682,6.675502014160162,299.9500122070312,255.0555834960938,256.3959838867188,257.7363842773438,0.0,1.0029033735797834,1.0109304603458293,1.2454825769337834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48429468051774,-1,-10.48429468051774,-1,10.48429468051774,1,10.48429468051774,1
2023-02-24,289.7799987792969,293.8099975585938,288.2200012207031,291.3399963378906,291.3399963378906,987600.0,-1.156913880274597,5.144889607530803,3.677391582368915,2.914714890117803,2.45933595646757,277.8880004882812,275.4660003662109,267.8300008138021,256.0336664835612,244.0997003173828,282.2905218871609,277.7765935218908,268.3270902863168,259.4477170089417,255.1003820060602,276.6289156373281,269.9736326947606,6.655282942567453,5.858125629744651,1.489667190376814,1.489667190376814,1.489667190376814,1.489667190376814,-1.489667190376814,1.489667190376814,1.489667190376814,1.489667190376814,1.489667190376814,5.209991455078125,6.617002868652349,293.8099975585938,285.2639077758789,286.5990081787108,287.9341085815429,1.0,1.008792374081921,1.016250211394843,1.2616642522522288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156913880274597,-1,1.156913880274597,1,-1.156913880274597,-1,-1.156913880274597,1
2023-02-27,294.6499938964844,297.489990234375,292.2799987792969,295.6799926757812,295.6799926757812,697200.0,1.489667190376814,4.98635163393323,3.583772287908765,2.921057954724067,2.461439533935052,282.8719970703125,278.3299987792969,269.2870005289714,256.9511662801107,244.7768002319336,286.753678816701,281.0317570044163,270.0917936662823,260.6356604734282,255.9039386529853,279.5598505663208,271.8778075081696,7.682043058151294,6.22290911542598,2.681951052561306,2.681951052561306,2.681951052561306,2.681951052561306,-2.681951052561306,2.681951052561306,2.681951052561306,2.681951052561306,2.681951052561306,12.55999755859381,7.009002685546884,297.489990234375,279.2525912475587,280.5759918212891,281.8993923950196,1.0,1.0163187522399164,1.0203604100592616,1.2268747636837969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.489667190376814,-1,1.489667190376814,1,-1.489667190376814,-1,1.489667190376814,-1
2023-02-28,294.7000122070312,307.260009765625,294.7000122070312,303.6099853515625,303.6099853515625,1008200.0,2.681951052561306,4.537685463256594,3.605571533293456,2.897042879666056,2.380963948896857,290.4319946289062,281.4149963378906,270.9373331705729,257.7729993184408,245.4808000183106,292.3724476616549,285.1368894311702,272.2542576459778,262.0446547317276,256.8486128450364,283.2598713025119,274.2283392002727,9.031532102239169,6.784633712788619,-1.452512551398735,-1.452512551398735,-1.452512551398735,-1.452512551398735,1.452512551398735,-1.452512551398735,-1.452512551398735,-1.452512551398735,-1.452512551398735,5.260009765625,6.971003723144539,307.260009765625,282.0701843261718,283.4719848632812,284.8737854003906,0.0,1.032041641022531,1.025375735300049,1.2445696122071457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681951052561306,-1,2.681951052561306,1,-2.681951052561306,-1,-2.681951052561306,-1
2023-03-01,302.4500122070312,303.8699951171875,298.6099853515625,299.2000122070312,299.2000122070312,557500.0,-1.452512551398735,4.841411979303031,3.696095896472645,2.927521797395146,2.380354834301189,296.9159973144531,283.9069976806641,272.4880004882813,258.4328330993652,246.134400177002,294.6483025101136,287.6938208449631,273.9926934241103,263.2628631735408,257.687254416561,285.7122006724379,276.0780927563289,9.63410791610903,7.354528553452702,2.774059978054291,2.774059978054291,2.774059978054291,2.774059978054291,-2.774059978054291,2.774059978054291,2.774059978054291,2.774059978054291,2.774059978054291,11.21002197265619,6.900505065917974,303.8699951171875,291.923801574707,293.3180023193359,294.7122030639648,1.0,1.0458213419889755,1.024173204849256,1.2625340312619917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452512551398735,1,-1.452512551398735,-1,1.452512551398735,-1,1.452512551398735,-1
2023-03-02,298.1099853515625,309.2000122070312,297.989990234375,307.5,307.5,557500.0,2.774059978054291,2.049085471041333,3.741387824350147,2.917647404717418,2.395166005809452,299.4659973144531,286.8669982910156,274.3493336995443,259.2788332621257,246.8871002197266,298.9322016734091,291.2949443276971,276.1544551386838,264.7132611022772,258.6736454182133,289.0641697997552,278.4056414410452,10.65852835870993,8.015328514504148,0.9333317454268292,0.9333317454268292,0.9333317454268292,0.9333317454268292,-0.9333317454268292,0.9333317454268292,0.9333317454268292,0.9333317454268292,0.9333317454268292,5.1199951171875,6.769004821777349,309.2000122070312,288.688883972168,290.0689849853516,291.4490859985352,1.0,1.0439193044110857,1.026218296933847,1.2823303522902934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.774059978054291,1,-2.774059978054291,-1,-2.774059978054291,-1,-2.774059978054291,-1
2023-03-03,308.8299865722656,312.6600036621094,307.5400085449219,310.3699951171875,310.3699951171875,635100.0,0.9333317454268292,1.719615189671931,3.616873286194316,2.86667753410874,2.358383387141162,303.2719970703125,290.5799987792969,276.415000406901,260.2968332926432,247.8078001403809,302.7447994880019,294.7631353803317,278.3619093308454,266.2102032011267,259.6973355112623,292.3419890793601,280.7733713429817,11.56861773637843,8.725986358879005,-0.5380619700450636,-0.5380619700450636,-0.5380619700450636,-0.5380619700450636,0.5380619700450636,-0.5380619700450636,-0.5380619700450636,-0.5380619700450636,-0.5380619700450636,3.989990234375,6.638504028320315,312.6600036621094,294.308201599121,295.6620025634765,297.015803527832,0.0,1.0436781552217416,1.0270782304489043,1.2616952005098174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333317454268292,1,-0.9333317454268292,-1,-0.9333317454268292,-1,-0.9333317454268292,-1
2023-03-06,310.8599853515625,312.1600036621094,308.1700134277344,308.7000122070312,308.7000122070312,599900.0,-0.5380619700450636,1.890029716779968,3.593186034982687,2.786498165971272,2.337793892114195,305.8760009765625,294.3739990234375,278.1576670328776,261.376833597819,248.8037002563477,304.729870394345,297.2971129851861,280.3192062905993,267.6033116931235,260.6676855448418,294.8586080220787,282.8420114069854,12.01659661509336,9.384108410121875,-2.393914595468573,-2.393914595468573,-2.393914595468573,-2.393914595468573,2.393914595468573,-2.393914595468573,-2.393914595468573,-2.393914595468573,-2.393914595468573,8.739990234375,6.845503234863282,312.1600036621094,298.0552947998047,299.3829956054688,300.7106964111328,0.0,1.0390727509606217,1.0250011086031947,1.2894987977608205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5380619700450636,-1,0.5380619700450636,-1,0.5380619700450636,-1,0.5380619700450636,-1
2023-03-07,308.739990234375,309.25,300.510009765625,301.3099975585938,301.3099975585938,870000.0,-2.393914595468573,2.037458908714657,3.653178777834256,2.845211906164182,2.363662741909117,305.4160034179687,297.9239990234375,279.5083333333333,262.3500002543132,249.8135002136231,303.589912782428,298.0267283621693,281.6734508885344,268.7084489346144,261.4724838025399,295.8511294892349,284.2100103811786,11.64111910805633,9.835510549708768,0.438089454354066,0.438089454354066,0.438089454354066,0.438089454354066,-0.438089454354066,0.438089454354066,0.438089454354066,0.438089454354066,0.438089454354066,4.55999755859375,6.619001770019534,309.25,297.0998965454102,298.4689971923828,299.8380978393554,1.0,1.0251473678491467,1.01866672982934,1.2839742340173699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.393914595468573,-1,2.393914595468573,1,2.393914595468573,-1,2.393914595468573,-1
2023-03-08,301.260009765625,304.5299987792969,299.9700012207031,302.6300048828125,302.6300048828125,516300.0,0.438089454354066,1.902909506785689,3.651129015911684,2.831899939879484,2.36303070547979,306.102001953125,301.5089996337891,281.0093332926432,263.3125002543131,250.8203002929687,303.2699434825562,298.8636877295589,283.0254866301008,269.8206310968503,262.287484219971,296.8940333959391,285.5744544183366,11.31957897760248,10.13232423528751,-0.7963531782126501,-0.7963531782126501,-0.7963531782126501,-0.7963531782126501,0.7963531782126501,-0.7963531782126501,-0.7963531782126501,-0.7963531782126501,-0.7963531782126501,6.620025634765568,6.620503234863281,304.5299987792969,294.688196105957,296.0119964599609,297.3357968139649,0.0,1.015233383829055,1.0147433627232243,1.2892860247269413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.438089454354066,-1,0.438089454354066,-1,-0.438089454354066,-1,-0.438089454354066,-1
2023-03-09,304.9700012207031,306.4500122070312,299.8299865722656,300.2200012207031,300.2200012207031,542400.0,-0.7963531782126501,1.285159824553818,1.760094305989755,2.802077651979386,2.360232642480383,304.6460021972656,302.0559997558594,282.3490000406901,264.2793334960937,251.7658003234863,302.2532960619385,299.1102901824942,284.1348101520751,270.8173317566488,263.0386231704805,297.4057207535951,286.6593097370305,10.74641101656465,10.25514159154294,-1.395644002521344,-1.395644002521344,-1.395644002521344,-1.395644002521344,1.395644002521344,-1.395644002521344,-1.395644002521344,-1.395644002521344,-1.395644002521344,8.519989013671875,6.567002868652343,306.4500122070312,289.9648916625977,291.2889923095703,292.613092956543,0.0,1.0085745770436596,1.0105078493873503,0.6281390184695365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7963531782126501,1,0.7963531782126501,1,0.7963531782126501,-1,0.7963531782126501,-1
2023-03-10,300.0199890136719,301.489990234375,292.9700012207031,296.0299987792969,296.0299987792969,495500.0,-1.395644002521344,1.049137549471314,1.781995345830693,2.82894081925299,2.369428559141892,301.7780029296875,302.525,283.3306671142578,265.1321667989095,252.6940002441406,300.1788636343913,298.5502372000947,284.902241676412,271.6439765770635,263.6919177369918,297.1940712190877,287.3534348512724,9.84063636781525,10.1722405467974,-2.270040620347121,2.270040620347121,2.270040620347121,2.270040620347121,-2.270040620347121,2.270040620347121,2.270040620347121,2.270040620347121,-2.270040620347121,14.19000244140631,7.069003295898438,301.489990234375,292.0026058959961,293.3160064697265,294.629407043457,1.0,0.9975307922640692,1.0054551168659933,0.6299160921652813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.395644002521344,1,-1.395644002521344,1,1.395644002521344,1,1.395644002521344,1
2023-03-13,293.1000061035156,305.1199951171875,290.9299926757812,302.75,302.75,798100.0,2.270040620347121,1.799487539618165,1.861331031438152,2.811529649216556,2.335692918981223,300.5880004882812,303.2320007324219,284.5333333333334,265.9356669108073,253.6035002136231,301.0359090895942,299.3138304364411,286.0537099553532,272.6638461974877,264.4653451085365,298.0488294930742,288.4939211585856,9.55490833448863,10.04877410433565,-1.833191673978136,1.833191673978136,1.833191673978136,1.833191673978136,-1.833191673978136,1.833191673978136,1.833191673978136,1.833191673978136,-1.833191673978136,7.1199951171875,7.154502868652344,305.1199951171875,285.9381829833985,287.3519836425781,288.7657843017578,1.0,0.9912806028461559,1.00575342158644,0.6620350000423504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.270040620347121,1,2.270040620347121,1,2.270040620347121,1,2.270040620347121,-1
2023-03-14,304.7300109863281,309.8800048828125,302.760009765625,308.2999877929688,308.2999877929688,684500.0,1.833191673978136,1.595598154509605,1.754505694564425,2.803831396278294,2.343623594668846,301.9859985351562,303.7010009765625,286.0913330078125,266.8056666056315,254.5170001220703,303.4572686573858,300.947677228537,287.4889536868122,273.8322442825853,265.3333578349609,299.6259307699811,289.9610372055769,9.664893564404167,9.971997996349351,-0.2140783938507735,0.2140783938507735,0.2140783938507735,0.2140783938507735,-0.2140783938507735,0.2140783938507735,0.2140783938507735,0.2140783938507735,-0.2140783938507735,7.80999755859375,7.188502502441406,309.8800048828125,289.3800888061523,290.8109893798828,292.2418899536133,1.0,0.9943529904877112,1.0083389626129031,0.6257529239787005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833191673978136,1,1.833191673978136,-1,1.833191673978136,1,-1.833191673978136,1
2023-03-15,305.0,309.6499938964844,301.8399963378906,308.9599914550781,308.9599914550781,895800.0,0.2140783938507735,1.599852708495574,1.660171097799059,2.805478635387622,2.298589087117099,303.2519958496094,304.6769989013672,287.511333211263,267.8211664835612,255.464700012207,305.2915095899499,302.4044616333626,288.8741819299262,274.9839736980769,266.1972515700127,301.0619401061498,291.3683671499844,9.69357295616544,9.91631298831257,-1.657170914937681,1.657170914937681,1.657170914937681,1.657170914937681,-1.657170914937681,1.657170914937681,1.657170914937681,1.657170914937681,-1.657170914937681,8.130004882812386,7.187501525878901,309.6499938964844,294.0652993774414,295.5029998779297,296.9407003784179,1.0,0.995322905710322,1.0095469754017306,0.5917603780182341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2140783938507735,1,-0.2140783938507735,1,0.2140783938507735,1,0.2140783938507735,1
2023-03-16,307.9299926757812,315.4500122070312,307.3200073242188,314.0799865722656,314.0799865722656,634300.0,1.657170914937681,1.505024298711812,1.508398455890211,2.810835270165162,2.280411485530659,306.0239929199219,305.3349975585937,288.8343322753906,269.0093330383301,256.5003999328613,308.2210019173885,304.5272843495268,290.5003628745933,276.2658101857552,267.1454245403544,303.0647164855523,293.0507093294127,10.0140071561396,9.935851821877977,-0.9519836863871752,-0.9519836863871752,-0.9519836863871752,-0.9519836863871752,0.9519836863871752,-0.9519836863871752,-0.9519836863871752,-0.9519836863871752,-0.9519836863871752,5.990020751953125,7.161003112792963,315.4500122070312,293.8374905395508,295.2749908447266,296.7124911499023,0.0,1.002256522726963,1.012129348527018,0.5366370885909578,0.0,0.0,1.0,0.0123645327985286,0.0123645327985286,0.7742195725440979,0.7742195725440979,1.657170914937681,1,1.657170914937681,1,1.657170914937681,-1,1.657170914937681,-1
2023-03-17,314.0799865722656,316.4800109863281,310.489990234375,311.0899963378906,311.0899963378906,1048700.0,-0.9519836863871752,1.338553043965821,1.527340604804038,2.783799667573338,2.241675531290839,309.0359924316406,305.4069976806641,289.7873321533203,270.2708330790202,257.4697999572754,309.1773333908892,305.7205047110475,291.8287263238383,277.4075867809072,268.0156140808997,304.2993749243735,294.3869528115222,9.912422112851344,9.93116588007265,0.806843612836316,0.806843612836316,0.806843612836316,0.806843612836316,-0.806843612836316,0.806843612836316,0.806843612836316,0.806843612836316,-0.806843612836316,4.989990234375,7.227001953124994,316.4800109863281,299.6958053588867,301.1280059814453,302.5602066040038,1.0,1.0118824872335472,1.0113071535162776,0.5486532032441235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9519836863871752,1,-0.9519836863871752,-1,0.9519836863871752,-1,0.9519836863871752,-1
2023-03-20,312.239990234375,313.9700012207031,308.9800109863281,313.6000061035156,313.6000061035156,583500.0,0.806843612836316,1.137561171522785,1.53061316792271,2.758425837040878,2.242039975204338,311.2059936523438,305.8969970703125,291.0663319905599,271.5528333028158,258.4450999450684,310.6515576284314,307.1531413278598,293.2333250193013,278.5942234800091,268.9182753090703,305.7302412596262,295.8101419442625,9.9200993153637,9.92895256713086,0.2614819222765179,0.2614819222765179,0.2614819222765179,0.2614819222765179,-0.2614819222765179,0.2614819222765179,0.2614819222765179,0.2614819222765179,-0.2614819222765179,7.210021972656307,7.354502868652344,313.9700012207031,300.5806066894531,302.0260070800782,303.4714074707031,1.0,1.0173555040843076,1.011389811236986,0.5548864672630411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806843612836316,1,-0.806843612836316,-1,-0.806843612836316,-1,-0.806843612836316,-1
2023-03-21,315.9599914550781,316.5700073242188,309.3599853515625,314.4200134277344,314.4200134277344,514000.0,0.2614819222765179,0.9523108248548576,1.239372718455366,2.693577971303913,2.230966198895605,312.4299987792969,307.2079986572265,292.4659993489583,272.7616668701172,259.3943000793457,311.9077095615324,308.4743908005643,294.6002081424261,279.7688395438689,269.8192998262716,307.0671292854889,297.1886509430381,9.87847834245082,9.918857722194852,-1.682465593475245,-1.682465593475245,-1.682465593475245,-1.682465593475245,1.682465593475245,-1.682465593475245,-1.682465593475245,-1.682465593475245,1.682465593475245,9.420013427734377,7.629003906249997,316.5700073242188,297.790094909668,299.2609954833985,300.7318960571289,0.0,1.0169982557254214,1.0111299960818718,0.46012134479085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614819222765179,1,-0.2614819222765179,-1,-0.2614819222765179,-1,-0.2614819222765179,-1
2023-03-22,314.4200134277344,318.510009765625,309.0899963378906,309.1300048828125,309.1300048828125,435100.0,-1.682465593475245,1.341723737166396,1.408420275664035,2.75229670144993,2.22660585109877,312.4640014648438,307.8579986572266,293.5339996337891,273.9603335062663,260.3040000915527,310.9818080019591,308.593593360973,295.5376143837414,280.7315007025228,270.5977296293714,307.3844947620003,298.0731956793177,9.31129908268258,9.797345994292398,1.785652937754922,1.785652937754922,1.785652937754922,1.785652937754922,-1.785652937754922,1.785652937754922,1.785652937754922,1.785652937754922,-1.785652937754922,6.209991455078125,7.422502136230468,318.510009765625,299.7861987304688,301.3119995117188,302.8378002929688,1.0,1.014961452447905,1.0077390285876497,0.5117254527544465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.682465593475245,1,1.682465593475245,-1,1.682465593475245,-1,1.682465593475245,-1
2023-03-23,312.8099975585938,316.4599914550781,310.25,314.6499938964844,314.6499938964844,287500.0,1.785652937754922,1.381597863383551,1.43743599519429,1.570697675097747,2.23265669442329,312.5780029296875,309.3009979248047,294.9436665852865,275.2453333536784,261.2857000732422,312.2045366334676,309.6947570947024,296.770671126499,281.8435824465871,271.4700516940666,308.5022638596132,299.3011066583671,9.201157201246076,9.678108235683132,0.3337099414952667,0.3337099414952667,0.3337099414952667,0.3337099414952667,-0.3337099414952667,0.3337099414952667,0.3337099414952667,0.3337099414952667,-0.3337099414952667,4.720001220703182,7.379002380371094,316.4599914550781,302.1805050659179,303.6650054931641,305.1495059204101,1.0,1.0105948736889607,1.0081040427106673,0.9151576512678267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785652937754922,1,-1.785652937754922,-1,-1.785652937754922,1,-1.785652937754922,-1
2023-03-24,315.2000122070312,316.3999938964844,311.6799926757812,315.7000122070312,315.7000122070312,357000.0,0.3337099414952667,1.264598698752046,1.282396146610056,1.530845063669381,2.23039489062934,313.5000061035156,311.2679992675781,296.4196665445963,276.5593335469564,262.233800201416,313.3696951579888,310.7866216605803,297.9919189381462,282.9536293239787,272.3458924963036,309.609609759216,300.5158404027126,9.0937693565034,9.561240459847188,0.3927748452419551,0.3927748452419551,0.3927748452419551,0.3927748452419551,-0.3927748452419551,0.3927748452419551,0.3927748452419551,0.3927748452419551,-0.3927748452419551,4.260009765625,7.331503295898438,316.3999938964844,300.2261862182617,301.7019866943359,303.1777871704102,1.0,1.0071706916264747,1.008311405052144,0.8377047273067584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337099414952667,1,-0.3337099414952667,-1,0.3337099414952667,1,-0.3337099414952667,1
2023-03-27,315.8099975585938,317.7000122070312,313.4400024414062,316.9400024414062,316.9400024414062,632800.0,0.3927748452419551,1.236439510603137,1.149902760120137,1.509761185058451,2.221202395069011,314.1680053710937,312.6869995117187,298.0829996744791,277.9351669311524,263.191600189209,314.5597975857946,311.905418166185,299.2143759383566,284.0679366393042,273.2289441783848,310.7373624795529,301.7324449981714,9.00491748138154,9.44997586415406,0.2429447238406842,0.2429447238406842,0.2429447238406842,0.2429447238406842,-0.2429447238406842,0.2429447238406842,0.2429447238406842,0.2429447238406842,-0.2429447238406842,3.690002441406307,6.888003540039063,317.7000122070312,300.2706866455078,301.7369873046875,303.2032879638672,1.0,1.004736384504913,1.0085102061875546,0.761645465190323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927748452419551,1,-0.3927748452419551,-1,0.3927748452419551,1,0.3927748452419551,1
2023-03-28,315.7900085449219,318.1199951171875,314.4299926757812,317.7099914550781,317.7099914550781,576400.0,0.2429447238406842,1.23630518550493,1.044834036412836,1.407237684324275,2.176503921861451,314.8260009765625,313.6279998779297,299.5813323974609,279.1710001627604,264.1763000488281,315.6098622088891,312.9607951278019,300.4076414555644,285.1709548299853,274.1097569957451,311.8100746296337,302.9159669579423,8.894107671691472,9.338802225661542,0.7428207902219439,0.7428207902219439,0.7428207902219439,0.7428207902219439,-0.7428207902219439,0.7428207902219439,0.7428207902219439,0.7428207902219439,-0.7428207902219439,3.639984130859318,6.807002258300779,318.1199951171875,302.5464044189453,303.9240051269531,305.3016058349609,1.0,1.0038198155110485,1.0084645333291842,0.7424716151731983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429447238406842,1,-0.2429447238406842,-1,0.2429447238406842,1,0.2429447238406842,1
2023-03-29,320.0,321.2099914550781,317.5700073242188,320.0700073242188,320.0700073242188,360500.0,0.7428207902219439,0.6359894398081597,1.053010891826634,1.353127535486725,2.170300914399022,317.0140014648438,314.7390014648437,301.107666015625,280.4790003458659,265.2825001525879,317.0965772473324,314.2533791635141,301.676181189026,286.3151860593044,275.0198609626456,313.0808335057238,304.1866366147035,8.894196891020272,9.249881158733288,1.865217322488977,1.865217322488977,1.865217322488977,1.865217322488977,-1.865217322488977,1.865217322488977,1.865217322488977,1.865217322488977,-1.865217322488977,4.419982910156307,6.467500305175784,321.2099914550781,303.1445901489258,304.505990600586,305.8673910522461,1.0,1.0072282112779538,1.0090474702018681,0.7782052055040489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7428207902219439,1,-0.7428207902219439,1,0.7428207902219439,1,0.7428207902219439,1
