Date_STX_L01d,Open_STX_L01d,High_STX_L01d,Low_STX_L01d,Close_STX_L01d,Adj Close_STX_L01d,Volume_STX_L01d,Daily_Return_STX_L01d,Vol5_STX_L01d,Vol10_STX_L01d,Vol20_STX_L01d,Vol60_STX_L01d,SMA5_STX_L01d,SMA10_STX_L01d,SMA30_STX_L01d,SMA60_STX_L01d,SMA100_STX_L01d,EMA5_STX_L01d,EMA10_STX_L01d,EMA30_STX_L01d,EMA60_STX_L01d,EMA100_STX_L01d,Short12_STX_L01d,Long26_STX_L01d,MACD_STX_L01d,SIGNAL9_STX_L01d,Ret5/10_STX_L01d,Ret10/30_STX_L01d,Ret30/60_STX_L01d,Ret30/100_STX_L01d,Emaret5/10_STX_L01d,Emaret10/30_STX_L01d,Emaret30/60_STX_L01d,Emaret30/100_STX_L01d,RetMACD_STX_L01d,DayRange_STX_L01d,average20r_STX_L01d,PRVHI_STX_L01d,HitLevel_STX_L01d,hitlevel_2_STX_L01d,hitlevel_1.8_STX_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2022-12-02,52.0,53.04999923706055,51.54999923706055,52.97000122070312,52.97000122070312,1992800.0,-0.6191332478068308,2.712297959262974,1.920793309258956,3.091454695171084,2.953170623681384,52.60000076293945,53.52900047302246,53.31500015258789,55.27749996185302,63.90679988861084,53.05822599370469,53.31218985344508,53.96796412490518,57.111465816562,61.98076887172166,53.36368531540598,53.72937315406092,-0.3656878386549423,-0.3454805555369192,1.35926223166049,-1.35926223166049,1.35926223166049,1.35926223166049,-1.35926223166049,1.35926223166049,1.35926223166049,1.35926223166049,1.35926223166049,1.780002593994141,1.825000000000001,53.04999923706055,49.86269931793213,50.22699928283692,50.5912992477417,0.0,0.9826449270138866,0.9952362891031387,1.046825628827811,0.0,0.0,1.0,0.019980251789093,0.019980251789093,0.926606059074402,0.926606059074402,,-1,,1,,1,,1
2022-12-05,52.91999816894531,53.90000152587891,52.11999893188477,52.25,52.25,1867700.0,-1.35926223166049,1.874136891217554,1.939717154035153,2.886722561843391,2.898524127227368,52.58800048828125,53.29700050354004,53.19966684977214,55.00116659800211,63.67349987030029,52.78881732913646,53.11906442554597,53.85712772975,56.95207349470751,61.78808037921232,53.19234911303583,53.61978995746382,-0.4274408444279914,-0.3618726133151337,0.095692319733104,-0.095692319733104,0.095692319733104,0.095692319733104,-0.095692319733104,0.095692319733104,0.095692319733104,0.095692319733104,0.095692319733104,1.119998931884759,1.7875,53.90000152587891,49.03499923706055,49.39999923706054,49.76499923706054,0.0,0.9866971872983415,0.9937828894393951,0.9959284225812998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35926223166049,1,-1.35926223166049,1,-1.35926223166049,1,-1.35926223166049,1
2022-12-06,52.25,52.68999862670898,51.56999969482422,52.20000076293945,52.20000076293945,2660300.0,-0.095692319733104,1.651082501212211,1.935311670514201,2.816632032421512,2.898507919328107,52.73800048828125,53.10700073242187,53.06266682942708,54.725,63.41969985961914,52.59254514040413,52.9519619414357,53.75021631253642,56.79626783137084,61.59821741651385,53.03968013609793,53.51462038749906,-0.4749402514011294,-0.3844861409323328,-0.7088102039788754,0.7088102039788754,-0.7088102039788754,-0.7088102039788754,0.7088102039788754,-0.7088102039788754,-0.7088102039788754,-0.7088102039788754,-0.7088102039788754,1.849998474121094,1.785499763488769,52.68999862670898,49.96750152587892,50.32500152587891,50.68250152587891,1.0,0.9930517589196985,0.9932123987883757,0.9717524018614466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095692319733104,1,-0.095692319733104,1,-0.095692319733104,-1,-0.095692319733104,-1
2022-12-07,51.45999908447266,53.18000030517578,51.33000183105469,52.56999969482422,52.56999969482422,1835100.0,0.7088102039788754,0.8689660066546518,1.961646962532784,2.815072997380512,2.834825738149823,52.65800018310547,52.95300064086914,52.88166681925455,54.51383336385091,63.17029983520508,52.58502999187749,52.88251426023361,53.67407330494208,56.65770166295947,61.41944082796554,52.9674216066712,53.44464848433795,-0.4772268776667516,-0.4030342882792166,-3.538140804925074,3.538140804925074,-3.538140804925074,-3.538140804925074,3.538140804925074,-3.538140804925074,-3.538140804925074,-3.538140804925074,-3.538140804925074,2.180000305175781,1.806499862670898,53.18000030517578,48.76189914703368,49.11899909973144,49.47609905242919,1.0,0.9944290133855798,0.9943746194272797,0.9930321146363648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088102039788754,1,0.7088102039788754,1,-0.7088102039788754,1,-0.7088102039788754,1
2022-12-08,52.97999954223633,54.97999954223633,52.79999923706055,54.43000030517578,54.43000030517578,2433600.0,3.538140804925074,1.891868267621863,2.265425995735697,2.70670175846928,2.854013697136239,52.88400039672852,52.91500053405762,52.9163335164388,54.36733334859212,62.90669982910156,53.20002009631026,53.163875359314,53.72284278882813,56.58466227417967,61.28103606513801,53.19243371413344,53.51763750810372,-0.3252037939702745,-0.3874681894174282,0.5327960938845842,0.5327960938845842,0.5327960938845842,0.5327960938845842,-0.5327960938845842,-0.5327960938845842,0.5327960938845842,0.5327960938845842,-0.5327960938845842,1.760002136230455,1.808499908447265,54.97999954223633,49.2057006072998,49.56700057983399,49.92830055236816,0.0,0.9994141521871639,1.0006798740075282,0.9483842916329469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538140804925074,1,3.538140804925074,-1,3.538140804925074,-1,3.538140804925074,-1
2022-12-09,54.16999816894531,55.72000122070312,53.95999908447266,54.13999938964844,54.13999938964844,2454900.0,-0.5327960938845842,1.880204610958093,2.27036829740026,2.321169073383239,2.85239730513436,53.11800003051758,52.85900039672852,52.989000193278,54.22666664123535,62.6273998260498,53.513346527423,53.34135245573844,53.74975611791331,56.50450939271963,61.13962939829663,53.33821304882806,53.56373838821814,-0.2255253393900816,-0.3550796194119589,2.733652676249034,-2.733652676249034,-2.733652676249034,-2.733652676249034,2.733652676249034,2.733652676249034,-2.733652676249034,-2.733652676249034,2.733652676249034,2.35999679565429,1.743999862670898,55.72000122070312,51.00129974365235,51.3629997253418,51.72469970703125,1.0,1.0048998208790396,1.0032244040273872,0.8137607861307042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5327960938845842,1,0.5327960938845842,-1,0.5327960938845842,-1,0.5327960938845842,-1
2022-12-12,54.0,55.68999862670898,53.33000183105469,55.61999893188477,55.61999893188477,2566600.0,2.733652676249034,1.783035629778897,1.851692620092038,1.931127176733215,2.877067687064798,53.79199981689453,53.19000015258789,53.12800013224284,54.10849997202556,62.34749980926514,54.21556399557693,53.75565181503777,53.87041694462116,56.47550904974143,61.03032978510036,53.68925703083679,53.7160539840453,-0.0267969532085103,-0.2894230861712693,0.9888515778903526,0.9888515778903526,-0.9888515778903526,-0.9888515778903526,0.9888515778903526,0.9888515778903526,-0.9888515778903526,-0.9888515778903526,0.9888515778903526,2.319999694824219,1.796500015258789,55.68999862670898,51.88320152282714,52.23200149536132,52.5808014678955,1.0,1.0113179105579932,1.008555606062068,0.6712136754430559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.733652676249034,1,-2.733652676249034,-1,-2.733652676249034,1,-2.733652676249034,1
2022-12-13,57.59999847412109,58.18000030517578,55.86000061035156,56.16999816894531,56.16999816894531,2859000.0,0.9888515778903526,1.635132136572779,1.670644673874496,1.924123242486134,2.87812489140946,54.5859992980957,53.66199989318848,53.34500007629394,54.01099993387858,62.14089977264404,54.86704205336639,54.19462387938459,54.01877702360981,56.4654922995514,60.93408559468145,54.07090951362271,53.89782762737122,0.173081886251488,-0.1969220916867178,-2.528036701504445,-2.528036701504445,2.528036701504445,2.528036701504445,-2.528036701504445,-2.528036701504445,-2.528036701504445,2.528036701504445,-2.528036701504445,2.290000915527344,1.786499977111816,58.18000030517578,51.73769859313964,52.0969985961914,52.45629859924315,0.0,1.0172188775436324,1.0124074700744918,0.6685336165324857,0.0,0.0,1.0,0.0114129120483994,0.0114129120483994,0.8444210886955261,0.8444210886955261,0.9888515778903526,-1,-0.9888515778903526,-1,0.9888515778903526,-1,0.9888515778903526,-1
2022-12-14,55.54999923706055,56.70000076293945,54.40999984741211,54.75,54.75,2212800.0,-2.528036701504445,2.455416532114461,1.812889767599605,1.99032581035284,2.864051877599723,55.02199935913086,53.83999977111817,53.46900011698405,53.92466659545899,61.92319980621338,54.8280280355776,54.29560135586011,54.06595269950596,56.40924665038578,60.81162845419271,54.17538497306536,53.9609515068252,0.214433466240159,-0.1146509801013425,-4.347033914365712,-4.347033914365712,4.347033914365712,4.347033914365712,-4.347033914365712,-4.347033914365712,-4.347033914365712,4.347033914365712,-4.347033914365712,1.630001068115241,1.729500007629394,56.70000076293945,54.24970035552979,54.60700035095215,54.96430034637451,0.0,1.0219539300341296,1.0098060739069432,0.6949335750233941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.528036701504445,1,2.528036701504445,-1,2.528036701504445,-1,2.528036701504445,-1
2022-12-15,53.4900016784668,53.81000137329102,52.18000030517578,52.36999893188477,52.36999893188477,4101400.0,-4.347033914365712,2.797581554042068,2.33462804957554,2.093709853329697,2.915125312498352,54.60999908447265,53.74699974060059,53.56500002543132,53.80533326466878,61.68699981689453,54.00868500101333,53.94549182422823,53.95653632740137,56.27681229895951,60.64446747355294,53.89763327442219,53.84310316794073,0.0545301064814651,-0.0808147627847809,-0.4582735701058531,-0.4582735701058531,0.4582735701058531,0.4582735701058531,-0.4582735701058531,-0.4582735701058531,0.4582735701058531,0.4582735701058531,-0.4582735701058531,1.449996948242195,1.704999732971191,53.81000137329102,52.89510074615478,53.24100074768067,53.58690074920654,0.0,1.016056698011743,1.001171426464903,0.718222933454385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.347033914365712,1,4.347033914365712,1,4.347033914365712,1,4.347033914365712,1
2022-12-16,51.88000106811523,52.77999877929688,51.33000183105469,52.13000106811523,52.13000106811523,4321300.0,-0.4582735701058531,2.799140023143148,2.331598266806003,2.079971815010555,2.912504196993059,54.20799942016602,53.6629997253418,53.68633333841959,53.69349994659424,61.42149982452393,53.38245702338062,53.61540259584405,53.8386953429313,56.1408512749974,60.47586417839576,53.62568985806728,53.7162067161018,-0.0905168580345261,-0.0827551818347299,-2.186839375197517,2.186839375197517,2.186839375197517,2.186839375197517,-2.186839375197517,2.186839375197517,2.186839375197517,2.186839375197517,2.186839375197517,2.289997100830064,1.7399995803833,52.77999877929688,50.0590019607544,50.40000190734864,50.74100185394288,0.0,1.0101559677545728,0.995655249029474,0.7141523837658222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4582735701058531,1,-0.4582735701058531,1,-0.4582735701058531,1,-0.4582735701058531,1
2022-12-19,52.0,52.68999862670898,50.40000152587891,50.9900016784668,50.9900016784668,2546300.0,-2.186839375197517,2.043346329924833,2.393733052577306,2.122922021995547,2.916607524048669,53.28199996948242,53.53699989318848,53.68200009663899,53.58033332824707,61.13339981079102,52.58497190840936,53.13805697450272,53.65490865490133,55.97197096035705,60.28802531701103,53.22019936889797,53.51426560220291,-0.2940662333049389,-0.1250173921287718,-0.0392167923282318,-0.0392167923282318,0.0392167923282318,-0.0392167923282318,0.0392167923282318,-0.0392167923282318,-0.0392167923282318,-0.0392167923282318,-0.0392167923282318,1.470001220703125,1.75199966430664,52.68999862670898,48.95199970245362,49.29999961853028,49.64799953460694,1.0,0.9952369403549917,0.9895915451639726,0.7278737384070886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.186839375197517,1,-2.186839375197517,1,-2.186839375197517,1,-2.186839375197517,-1
2022-12-20,50.06999969482422,51.52000045776367,50.04999923706055,51.0099983215332,51.0099983215332,2468300.0,0.0392167923282318,1.753834820983845,2.394878365531483,2.120322402193172,2.869710977376269,52.25,53.41799964904785,53.63000005086263,53.50733331044515,60.84369976043701,52.05998071278398,52.75113721941735,53.48426927855501,55.80928333285462,60.10430201016988,52.88016843853416,53.3287643221533,-0.4485958836191486,-0.1897330904268472,1.509501408356962,1.509501408356962,-1.509501408356962,1.509501408356962,-1.509501408356962,1.509501408356962,1.509501408356962,1.509501408356962,1.509501408356962,1.80999755859375,1.780999374389647,51.52000045776367,48.83559936523437,49.18599929809569,49.53639923095702,0.0,0.9781347175723255,0.9868977894493816,0.7388627004283718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392167923282318,1,0.0392167923282318,-1,0.0392167923282318,1,-0.0392167923282318,1
2022-12-21,51.52000045776367,51.93999862670898,50.13000106811523,50.2400016784668,50.2400016784668,2079400.0,-1.509501408356962,1.720942193470881,2.403610505730614,2.13676356126638,2.861254836042011,51.34800033569336,53.18499984741211,53.53800010681152,53.40250002543132,60.55069976806641,51.45332103467825,52.2945671210627,53.27496169145255,55.6266839343501,59.90896933033417,52.47398893698533,53.09996708928764,-0.6259781523023094,-0.2769821028019396,0.0597185370059269,0.0597185370059269,-0.0597185370059269,0.0597185370059269,-0.0597185370059269,0.0597185370059269,0.0597185370059269,0.0597185370059269,0.0597185370059269,1.30000305175782,1.803499603271483,51.93999862670898,47.60180183410645,47.95800170898438,48.31420158386231,0.0,0.9654601952244222,0.9839133177173652,0.746792468238228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.509501408356962,1,1.509501408356962,-1,-1.509501408356962,1,-1.509501408356962,1
2022-12-22,49.27000045776367,50.2400016784668,48.93999862670898,50.20999908447266,50.20999908447266,2214400.0,-0.0597185370059269,0.9733525817176756,1.975390174186907,2.103185542728246,2.858559639582606,50.91600036621094,52.7629997253418,53.52533340454102,53.28966668446859,60.26269973754883,51.03888038460973,51.91555475077359,53.07722216842159,55.44908770976394,59.71691051358444,52.12568280582954,52.88589538522727,-0.7602125793977308,-0.3736281981210978,-0.5974890311306815,-0.5974890311306815,0.5974890311306815,-0.5974890311306815,0.5974890311306815,-0.5974890311306815,-0.5974890311306815,-0.5974890311306815,-0.5974890311306815,0.8699989318847727,1.797499656677245,50.2400016784668,47.97229949951171,48.33299942016601,48.69369934082031,1.0,0.9649944209247876,0.983113454717523,0.7357501007169275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0597185370059269,1,0.0597185370059269,-1,-0.0597185370059269,1,-0.0597185370059269,1
2022-12-23,50.15999984741211,50.52999877929688,49.65999984741211,50.5099983215332,50.5099983215332,1072500.0,0.5974890311306815,1.170137289974363,2.023247677422348,2.11503008677234,2.801214231932454,50.59199981689453,52.39999961853027,53.41566670735677,53.22516663869222,59.96619968414306,50.86258636358422,51.65999903636624,52.91159482346106,55.28715035277277,59.53459542067253,51.87711596209164,52.70990301013882,-0.8327870480471731,-0.4654599681063128,-3.068705411334431,-3.068705411334431,3.068705411334431,-3.068705411334431,3.068705411334431,-3.068705411334431,-3.068705411334431,-3.068705411334431,-3.068705411334431,2.169998168945305,1.788999557495116,50.52999877929688,46.28550243377686,46.6450023651123,47.00450229644775,1.0,0.965496186740498,0.984564214331079,0.755040461619124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974890311306815,1,-0.5974890311306815,-1,0.5974890311306815,1,0.5974890311306815,1
2022-12-27,50.65999984741211,52.22999954223633,50.06000137329102,52.06000137329102,52.06000137329102,2427000.0,3.068705411334431,1.669205062384583,2.087679315907688,2.028114755674528,2.817418917572256,50.80599975585938,52.0439998626709,53.24600003560384,53.2056666692098,59.68289970397949,51.26172470015316,51.73272673398893,52.85665331054687,55.18134218951107,59.38658365735805,51.90525217919924,52.66176214815009,-0.7565099689508514,-0.5236699682752206,1.940073203203275,1.940073203203275,-1.940073203203275,1.940073203203275,-1.940073203203275,1.940073203203275,1.940073203203275,1.940073203203275,1.940073203203275,1.830001831054695,1.824999618530273,52.22999954223633,46.59419975280763,46.95199966430665,47.30979957580567,0.0,0.9762124335162892,0.9908954724877025,0.7198484907676193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.068705411334431,1,-3.068705411334431,-1,3.068705411334431,1,3.068705411334431,-1
2022-12-28,51.90000152587891,52.56000137329102,50.72999954223633,51.04999923706055,51.04999923706055,1683700.0,-1.940073203203275,1.988408112030228,2.038726827012354,2.04174518570243,2.802747620854426,50.81399993896484,51.53199996948242,53.06800003051758,53.14383335113526,59.38389972686767,51.19114954578896,51.60859446182013,52.74009498322517,55.04588832221761,59.22150277774819,51.7736748034856,52.5423723028842,-0.7686974993985984,-0.5726754744998962,-3.858964251017993,-3.858964251017993,-3.858964251017993,-3.858964251017993,3.858964251017993,-3.858964251017993,-3.858964251017993,-3.858964251017993,-3.858964251017993,1.939998626708984,1.750999641418457,52.56000137329102,48.21500038146973,48.58000030517578,48.94500022888184,1.0,0.9860669092807812,0.99191132949106,0.7284798568770162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.940073203203275,1,1.940073203203275,1,-1.940073203203275,1,1.940073203203275,1
2022-12-29,51.68999862670898,53.5099983215332,51.56999969482422,53.02000045776367,53.02000045776367,2045200.0,3.858964251017993,2.362576214553344,2.443573978606852,2.119621945932785,2.797062262507443,51.36999969482422,51.35900001525879,52.97766672770182,53.07750002543131,59.10329971313477,51.8007665164472,51.86521373380986,52.75815340093734,54.9794657692847,59.09870075160989,51.96541721183607,52.5777521662086,-0.6123349543725354,-0.5806073704744241,-0.7732928024750204,0.7732928024750204,0.7732928024750204,0.7732928024750204,-0.7732928024750204,0.7732928024750204,0.7732928024750204,0.7732928024750204,0.7732928024750204,1.060001373291016,1.748999786376952,53.5099983215332,48.70780216217042,49.05800209045411,49.4082020187378,0.0,1.0002141723857974,0.9987574095868297,0.7578029185637926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.858964251017993,1,3.858964251017993,-1,3.858964251017993,1,3.858964251017993,-1
2022-12-30,52.2400016784668,52.95000076293945,51.88999938964844,52.61000061035156,52.61000061035156,1220500.0,-0.7732928024750204,2.469653171630294,2.007288416938114,2.121918224853188,2.796271803964588,51.85,51.38300018310547,52.93433341979981,52.99716669718425,58.85599975585937,52.07051121441533,52.00062952954471,52.74859515638342,54.9017783870246,58.97021163990181,52.06458388853076,52.58014093984882,-0.515557051318055,-0.5675973066431503,-1.387568017044843,1.387568017044843,1.387568017044843,1.387568017044843,-1.387568017044843,-1.387568017044843,1.387568017044843,1.387568017044843,-1.387568017044843,2.530002593994141,1.800499916076659,52.95000076293945,49.6621987915039,50.0119987487793,50.36179870605469,0.0,1.0090886054771102,1.001343862285954,0.7588383296089839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7732928024750204,1,0.7732928024750204,1,-0.7732928024750204,1,0.7732928024750204,1
2023-01-03,52.84000015258789,53.47000122070312,50.93999862670898,51.88000106811523,51.88000106811523,2887200.0,-1.387568017044843,2.692474786836028,2.055079469205234,2.139766284235702,2.77576481961231,52.12400054931641,51.35800018310547,52.85000012715658,52.93333339691162,58.57139980316162,52.0070078323153,51.97869708201207,52.69255682810806,54.80270372083085,58.8298114305595,52.03618653154376,52.52827872712781,-0.4920921955840498,-0.5524962844313303,1.175791437534237,-1.175791437534237,-1.175791437534237,-1.175791437534237,1.175791437534237,1.175791437534237,-1.175791437534237,-1.175791437534237,1.175791437534237,1.630001068115234,1.792999839782714,53.47000122070312,48.98890094757081,49.34900093078613,49.70910091400147,1.0,1.0149149180941615,1.0005446606377717,0.7708744880391424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.387568017044843,1,-1.387568017044843,1,-1.387568017044843,1,-1.387568017044843,1
2023-01-04,52.97000122070312,53.88999938964844,52.2599983215332,52.4900016784668,52.4900016784668,2649800.0,1.175791437534237,2.365739673367094,1.934380413032365,2.135215879493324,2.743586954650256,52.21000061035156,51.50800018310547,52.78066685994466,52.91216678619385,58.27159980773926,52.16800578103246,52.07166155409475,52.67948875393766,54.72687742435989,58.70427064338934,52.10600424645499,52.52544339018996,-0.4194391437349623,-0.5258848562920566,1.905124724753504,-1.905124724753504,-1.905124724753504,-1.905124724753504,1.905124724753504,1.905124724753504,-1.905124724753504,-1.905124724753504,1.905124724753504,1.720001220703125,1.822999954223632,53.88999938964844,49.52540157318115,49.88400154113769,50.24260150909424,1.0,1.01362895908889,1.0018502237889533,0.7782570462635527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175791437534237,1,1.175791437534237,1,1.175791437534237,1,1.175791437534237,1
2023-01-05,52.11999893188477,53.61000061035156,51.88999938964844,53.4900016784668,53.4900016784668,2111800.0,1.905124724753504,2.113002124750965,1.994731308961847,2.174804745169045,2.728659966769811,52.69800109863282,51.75600051879883,52.76033363342285,52.93316682179769,57.97219982147217,52.60867108017725,52.32954157670785,52.7317799103589,54.68632412121585,58.60101779259879,52.31892692830296,52.59689215228454,-0.2779652239815746,-0.4763009298299603,4.524206567597696,-4.524206567597696,-4.524206567597696,-4.524206567597696,4.524206567597696,4.524206567597696,-4.524206567597696,-4.524206567597696,4.524206567597696,2.909999847412109,1.876000022888183,53.61000061035156,49.87939949035645,50.24399948120117,50.6085994720459,1.0,1.0182007993351774,1.005334071254193,0.7970229972419686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.905124724753504,1,1.905124724753504,1,1.905124724753504,1,1.905124724753504,1
2023-01-06,54.0,56.06999969482422,53.15999984741211,55.90999984741211,55.90999984741211,2499100.0,4.524206567597696,2.349242430992065,2.221197957043935,2.384165345739058,2.787146604406158,53.2760009765625,52.32300033569336,52.82033360799154,52.99883346557617,57.70929985046386,53.70911400258888,52.98053398956317,52.93682635791072,54.72644463682884,58.54773030853568,52.87139968508899,52.8423075371088,0.0290921479801866,-0.3752223142679309,-1.019495074905821,1.019495074905821,1.019495074905821,1.019495074905821,-1.019495074905821,-1.019495074905821,-1.019495074905821,1.019495074905821,-1.019495074905821,1.530002593994141,1.843500137329101,56.06999969482422,49.48280055999756,49.85800056457519,50.23320056915284,0.0,1.0182137995672054,1.0137518435199093,0.8554144019442562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.524206567597696,1,4.524206567597696,1,4.524206567597696,1,4.524206567597696,1
2023-01-09,56.52999877929688,56.72000122070312,55.18999862670898,55.34000015258789,55.34000015258789,2025400.0,-1.019495074905821,2.40006151991557,2.296200934049503,2.277345891899988,2.790735559250628,53.82200088500976,52.83600044250488,52.8380002339681,53.05750013987223,57.44419986724854,54.25274271925522,53.40952783738584,53.09186982853505,54.74656121111603,58.48421089950702,53.25118437239651,53.02732180492207,0.2238625674744412,-0.2554053379194565,2.023850612209291,-2.023850612209291,-2.023850612209291,-2.023850612209291,2.023850612209291,2.023850612209291,2.023850612209291,-2.023850612209291,2.023850612209291,1.330001831054688,1.822000122070313,56.72000122070312,52.0142993927002,52.38299942016602,52.75169944763184,1.0,1.018661526880291,1.0157877239513649,0.8160378665585584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.019495074905821,1,-1.019495074905821,1,-1.019495074905821,1,-1.019495074905821,1
2023-01-10,55.5099983215332,56.4900016784668,55.15999984741211,56.45999908447266,56.45999908447266,1918400.0,2.023850612209291,1.986903941399634,2.31259455614607,2.311020969207667,2.786630356136188,54.73800048828125,53.43100051879883,52.89666684468587,53.11450010935466,57.21639987945557,54.98849484099437,53.96415897321981,53.30916849020845,54.80273950204575,58.44412749722911,53.74484817425438,53.28159419599989,0.4632539782544924,-0.1116734746846667,1.328374091678406,1.328374091678406,-1.328374091678406,-1.328374091678406,1.328374091678406,1.328374091678406,1.328374091678406,-1.328374091678406,1.328374091678406,1.210002899169915,1.764500427246094,56.4900016784668,52.71160095214843,53.07600097656249,53.44040100097656,1.0,1.0244614541519315,1.0189817813760962,0.8293245511083936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023850612209291,1,2.023850612209291,-1,2.023850612209291,1,2.023850612209291,1
2023-01-11,56.20999908447266,57.33000183105469,56.11999893188477,57.20999908447266,57.20999908447266,1618600.0,1.328374091678406,1.977569354098003,2.215053347583903,2.251664271505473,2.765505355858384,55.68199996948242,53.946000289917,53.06000010172526,53.20783341725667,56.97219989776611,55.72899625548714,54.55431172072032,53.56083498016098,54.88166604573188,58.4196893108379,54.27794831428796,53.57258715070157,0.7053611635863888,0.0517334529695444,0.978852267527825,0.978852267527825,-0.978852267527825,-0.978852267527825,0.978852267527825,0.978852267527825,0.978852267527825,-0.978852267527825,0.978852267527825,1.469997406005859,1.722000312805176,57.33000183105469,52.60810073852539,52.96100082397461,53.31390090942383,1.0,1.0321803223637673,1.0215323866751427,0.8141963155976532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.328374091678406,1,-1.328374091678406,1,1.328374091678406,1,1.328374091678406,1
2023-01-12,57.63999938964844,58.36999893188477,56.90000152587891,57.77000045776367,57.77000045776367,2669700.0,0.978852267527825,2.002910375730175,1.967516635600867,2.251472824074928,2.746365236141409,56.5379997253418,54.6180004119873,53.2706667582194,53.28633340199789,56.75019989013672,56.40933098957932,55.13898240018275,53.83239404323213,54.97636553465095,58.40682418503444,54.81518710559192,53.88350665492839,0.931680450663528,0.2277228525083411,-0.8828148384789045,-0.8828148384789045,0.8828148384789045,0.8828148384789045,-0.8828148384789045,-0.8828148384789045,-0.8828148384789045,0.8828148384789045,-0.8828148384789045,0.9799995422363352,1.656500244140626,58.36999893188477,53.5416011428833,53.88600120544434,54.23040126800537,0.0,1.0351532333456335,1.0230390285438484,0.8198009479752243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978852267527825,1,0.978852267527825,-1,0.978852267527825,1,0.978852267527825,1
